evtid,evla,evlo,evdp,station,stla,stlo,gcarc,s2ks,s3ks,s4ks,tridx,snr,ccf1,ccf2,ccf3,ccf4,ccf5,t32_cc,t32_pp,ccf_cc,ccf_pp,t32_fw1,ccf_fw1,ccf_sg1,t32_fw2,ccf_fw2,ccf_sg2,t32_fw3,ccf_fw3,ccf_sg3,t32_fw4,ccf_fw4,ccf_sg4,t32_fw5,ccf_fw5,ccf_sg5,auto_selected,group,az
20200706_2254,-5.69,110.55,535.0,BK.JEPS.00,38.258,-121.825,122.575,1538.885,1552.944,1557.126,395.0,2.397,0.379,0.418,0.417,0.412,0.416,0.1,0.3,0.863,0.86,0.1,0.797,0.797,0.0,0.82,0.797,-0.1,0.813,0.797,0.0,0.821,0.797,0.0,0.816,0.797,1,1.0,47.558
20200706_2254,-5.69,110.55,535.0,CI.IDO.,33.797,-116.222,128.427,1575.968,1594.218,1599.703,396.0,3.838,0.482,0.51,0.507,0.506,0.506,-1.3,-1.5,0.536,0.55,3.7,0.437,0.437,4.2,0.396,0.437,3.9,0.409,0.437,4.0,0.409,0.437,4.1,0.404,0.437,0,-1.0,50.575
20200706_2254,-5.69,110.55,535.0,BK.THIS.00,35.724,-120.228,124.66,1552.227,1567.706,1572.326,397.0,0.955,0.115,0.145,0.141,0.135,0.136,1.3,0.9,0.524,0.537,0.2,0.727,0.727,0.8,0.728,0.727,0.4,0.717,0.727,0.6,0.72,0.727,0.6,0.718,0.727,0,-1.0,49.857
20200706_2254,-5.69,110.55,535.0,CI.BTP.,34.682,-118.574,126.293,1562.577,1579.224,1584.208,398.0,4.389,0.603,0.586,0.586,0.589,0.591,-1.2,-0.5,0.869,0.907,-0.6,0.597,0.597,-0.2,0.622,0.597,-0.5,0.598,0.597,-0.4,0.607,0.597,-0.3,0.604,0.597,1,1.0,50.457
20200706_2254,-5.69,110.55,535.0,BK.TRIN.00,40.974,-122.705,120.962,1528.467,1541.481,1545.343,399.0,4.481,0.511,0.458,0.464,0.463,0.464,0.4,0.6,0.869,0.903,-0.1,0.899,0.899,0.5,0.89,0.899,0.2,0.893,0.899,0.4,0.887,0.899,0.5,0.885,0.899,1,1.0,44.874
20200706_2254,-5.69,110.55,535.0,CI.CCC.,35.525,-117.365,126.899,1566.395,1583.489,1588.612,400.0,4.344,0.508,0.537,0.539,0.536,0.538,-1.3,-0.7,0.655,0.673,-0.5,0.502,0.502,-0.4,0.56,0.502,-0.6,0.559,0.502,-0.5,0.564,0.502,-0.4,0.561,0.502,1,1.0,49.019
20200706_2254,-5.69,110.55,535.0,CN.DRLN.,49.256,-57.503,135.277,1617.983,1641.851,1649.187,401.0,3.998,0.47,0.609,0.617,0.624,0.628,1.5,1.8,0.872,0.882,0.9,0.769,0.769,1.2,0.806,0.769,1.0,0.81,0.769,0.8,0.817,0.769,0.7,0.818,0.769,1,-1.0,-11.029
20200706_2254,-5.69,110.55,535.0,CM.RUS.00,5.892,-73.083,176.38,1838.205,1910.586,1936.291,402.0,4.029,0.46,0.409,0.389,0.393,0.403,0.0,-0.1,0.887,0.891,-0.2,0.778,0.778,0.5,0.885,0.778,0.3,0.826,0.778,0.4,0.85,0.778,0.6,0.883,0.778,1,3.0,86.044
20200706_2254,-5.69,110.55,535.0,YB.MOJG.00,34.708,-116.023,128.227,1574.717,1592.815,1598.251,403.0,4.665,0.465,0.52,0.501,0.501,0.501,-0.3,0.3,0.643,0.67,-0.2,0.313,0.313,0.0,0.306,0.313,-0.1,0.314,0.313,-0.1,0.321,0.313,-0.1,0.314,0.313,0,-1.0,49.423
20200706_2254,-5.69,110.55,535.0,CI.CHF.,34.333,-118.026,126.84,1566.024,1583.074,1588.183,404.0,3.556,0.448,0.42,0.435,0.438,0.434,-0.7,0.3,0.736,0.853,0.0,0.545,0.545,0.3,0.583,0.545,-0.1,0.58,0.545,0.1,0.583,0.545,0.1,0.581,0.545,1,1.0,50.656
20200706_2254,-5.69,110.55,535.0,C1.BO04.,-33.989,-70.609,140.306,1647.85,1676.355,1685.266,405.0,0.397,0.034,0.048,0.049,0.047,0.048,3.1,2.7,0.703,0.383,-0.5,0.716,0.716,0.0,0.627,0.716,-0.1,0.636,0.716,-0.5,0.671,0.716,-0.4,0.665,0.716,0,-1.0,178.506
20200706_2254,-5.69,110.55,535.0,CI.CJV2.,34.53,-118.145,126.677,1565.002,1581.932,1587.004,406.0,5.195,0.472,0.466,0.473,0.473,0.473,-1.0,-0.3,0.764,0.844,-0.1,0.54,0.54,0.1,0.567,0.54,-0.1,0.557,0.54,0.0,0.563,0.54,0.0,0.555,0.54,1,1.0,50.472
20200706_2254,-5.69,110.55,535.0,C1.CO01.,-29.977,-70.094,144.327,1671.142,1703.644,1713.942,407.0,1.096,0.144,0.365,0.361,0.362,0.364,1.4,-2.5,0.777,-0.618,-5.3,0.531,0.531,0.2,0.818,0.531,0.2,0.818,0.531,-0.5,0.827,0.531,-0.4,0.824,0.531,0,-1.0,179.052
20200706_2254,-5.69,110.55,535.0,PY.BPH08.,33.611,-116.458,128.315,1575.267,1593.432,1598.89,408.0,5.104,0.464,0.501,0.493,0.494,0.497,-0.9,-0.9,0.865,0.853,-1.4,0.348,0.348,-1.0,0.386,0.348,-1.3,0.386,0.348,-1.1,0.39,0.348,-1.1,0.382,0.348,0,-1.0,50.891
20200706_2254,-5.69,110.55,535.0,DR.SDD.,18.463,-69.917,167.219,1793.765,1853.421,1873.922,409.0,1.92,0.525,0.538,0.547,0.565,0.566,1.0,1.0,0.824,0.822,0.4,0.893,0.893,0.4,0.802,0.893,0.3,0.819,0.893,0.1,0.851,0.893,0.1,0.845,0.893,0,-1.0,1.929
20200706_2254,-5.69,110.55,535.0,C1.MT08.,-33.405,-70.133,140.899,1651.321,1680.399,1689.507,410.0,1.504,0.178,0.34,0.335,0.326,0.328,0.1,1.1,0.558,0.539,-3.1,0.559,0.559,-0.3,0.803,0.559,-0.3,0.8,0.559,-1.0,0.794,0.559,-0.8,0.792,0.559,0,-1.0,179.103
20200706_2254,-5.69,110.55,535.0,CI.HLL.,34.176,-118.36,126.639,1564.756,1581.658,1586.721,411.0,2.029,0.446,0.381,0.382,0.384,0.383,-0.1,0.2,0.325,0.409,5.6,0.4,0.4,0.1,0.402,0.4,5.5,0.42,0.4,5.7,0.418,0.4,5.6,0.416,0.4,0,-1.0,50.964
20200706_2254,-5.69,110.55,535.0,YB.MOJL.00,34.748,-115.898,128.306,1575.212,1593.37,1598.826,412.0,4.42,0.459,0.48,0.474,0.476,0.48,-1.0,-0.8,0.896,0.897,-1.1,0.507,0.507,-0.7,0.515,0.507,-1.1,0.522,0.507,-1.0,0.528,0.507,-0.9,0.52,0.507,1,1.0,49.325
20200706_2254,-5.69,110.55,535.0,CI.FRK.,33.402,-115.638,129.026,1579.704,1598.416,1604.048,413.0,2.146,0.554,0.597,0.593,0.596,0.597,-0.3,-0.2,0.919,0.867,-0.4,0.823,0.823,0.0,0.826,0.823,-0.3,0.832,0.823,-0.2,0.832,0.823,-0.2,0.828,0.823,1,1.0,50.803
20200706_2254,-5.69,110.55,535.0,C1.AY04.,-46.583,-71.691,127.69,1571.358,1589.045,1594.353,414.0,0.347,0.012,0.019,0.02,0.022,0.022,9.4,-4.1,0.623,-0.997,-9.3,0.449,0.449,-8.9,0.497,0.449,-9.0,0.497,0.449,-9.3,0.487,0.449,-9.3,0.488,0.449,0,-1.0,178.06
20200706_2254,-5.69,110.55,535.0,1P.TAPA.,-51.049,-71.786,123.226,1543.063,1557.557,1561.872,415.0,1.761,0.083,0.128,0.127,0.124,0.122,2.4,-4.2,0.848,0.523,2.0,0.74,0.74,2.0,0.718,0.74,1.9,0.726,0.74,1.8,0.746,0.74,1.9,0.746,0.74,0,-1.0,178.248
20200706_2254,-5.69,110.55,535.0,IU.MACI.,28.25,-16.508,125.111,1555.094,1570.891,1575.609,416.0,0.606,-0.229,-0.163,-0.123,-0.136,-0.149,-1.4,-1.3,0.342,0.317,1.5,0.481,0.481,0.7,0.621,0.481,1.0,0.586,0.481,0.9,0.595,0.481,0.7,0.607,0.481,0,-1.0,-59.232
20200706_2254,-5.69,110.55,535.0,LD.ASNY.,44.398,-73.81,141.104,1652.514,1681.79,1690.967,417.0,5.693,0.763,0.78,0.783,0.781,0.783,1.0,0.9,0.948,0.965,0.0,0.969,0.969,0.2,0.972,0.969,0.1,0.972,0.969,-0.3,0.966,0.969,-0.3,0.968,0.969,1,0.0,4.933
