station,stla,stlo,gcarc,s2ks,s3ks,s4ks,tridx,ccf1,ccf2,ccf3,ccf4,ccf5
NA.SMRT.,18.050,-63.075,166.161,1788.464,1846.716,1866.657,227.000,0.005,0.015,0.016,0.017,0.017
C1.MT14.,-33.396,-70.536,140.901,1651.329,1680.408,1689.516,228.000,0.298,0.311,0.310,0.323,0.324
GT.LPAZ.00,-16.288,-68.131,157.983,1746.308,1794.148,1810.084,229.000,0.237,0.289,0.291,0.305,0.305
IM.TKL.,35.658,-83.774,147.264,1687.808,1723.393,1734.782,230.000,0.674,0.659,0.642,0.612,0.607
CI.CGO.,36.550,-117.803,126.176,1561.837,1578.399,1583.355,231.000,0.444,0.456,0.442,0.440,0.441
1P.TRLG.,-49.476,-71.573,124.803,1553.141,1568.720,1573.372,232.000,0.300,0.501,0.494,0.457,0.458
LD.FRNY.,44.835,-73.588,140.688,1650.088,1678.961,1687.999,233.000,0.670,0.735,0.737,0.734,0.728
C.GO01.,-19.669,-69.194,154.640,1728.457,1772.303,1786.735,234.000,-0.015,-0.016,-0.016,-0.014,-0.015
CI.GSC.,35.302,-116.806,127.405,1569.575,1587.048,1592.289,235.000,0.665,0.641,0.634,0.639,0.639
Y4.VB01.,-39.407,-71.968,134.843,1615.371,1638.860,1646.067,236.000,0.219,0.244,0.242,0.251,0.248
CX.PB06.,-22.706,-69.572,151.604,1711.946,1752.295,1765.420,237.000,0.227,0.244,0.241,0.229,0.233
C.GO05.,-35.010,-71.930,139.233,1641.544,1669.027,1677.589,238.000,0.173,0.238,-0.066,0.011,-0.004
Y4.VB08.,-39.469,-71.862,134.786,1615.030,1638.469,1645.660,239.000,0.061,0.075,0.074,0.072,0.072
CI.DGR.,33.650,-117.009,127.874,1572.510,1590.337,1595.689,240.000,0.607,0.553,0.550,0.556,0.564
CC.CPCO.,43.722,-121.233,120.892,1528.008,1540.977,1544.826,241.000,0.412,0.432,0.427,0.420,0.420
CC.TMBU.,43.602,-121.145,121.000,1528.709,1541.746,1545.616,242.000,0.339,0.230,0.232,0.227,0.228
BK.VAK.00,37.878,-122.249,122.395,1537.729,1551.669,1555.814,243.000,0.582,0.501,0.498,0.499,0.498
PY.BPH01.,33.611,-116.455,128.316,1575.278,1593.444,1598.902,244.000,0.455,0.495,0.483,0.483,0.486
C1.AY05.,-45.151,-73.512,129.029,1579.720,1598.435,1604.067,245.000,0.108,0.153,0.150,0.133,0.137
IM.TX31.,29.334,-103.668,139.987,1645.979,1674.178,1682.984,246.000,0.443,0.376,0.335,0.341,0.337
BK.SHEP.00,41.783,-121.839,121.259,1530.387,1543.590,1547.510,247.000,0.350,0.492,0.476,0.465,0.467
BK.RUSS.00,38.545,-121.867,122.442,1538.030,1552.001,1556.156,248.000,0.568,0.554,0.562,0.562,0.560
NA.SEUG.,17.478,-62.974,166.619,1790.765,1849.623,1869.805,249.000,0.441,0.592,0.604,0.597,0.589
CI.BAK.,35.344,-119.104,125.650,1558.511,1574.692,1579.531,250.000,0.364,0.369,0.367,0.380,0.375
BK.BDM.00,37.954,-121.866,122.652,1539.382,1553.492,1557.690,251.000,0.595,0.543,0.576,0.581,0.574
SC.Y22A.,33.937,-106.965,135.250,1617.822,1641.666,1648.994,252.000,0.564,0.566,0.574,0.578,0.573
CI.CWP.,33.558,-117.558,127.481,1570.053,1587.584,1592.842,253.000,0.489,0.495,0.501,0.502,0.502
MX.HSIG.,29.020,-110.949,134.411,1612.762,1635.876,1642.957,254.000,0.597,0.628,0.594,0.603,0.616
CI.BEL.,34.001,-115.998,128.521,1576.552,1594.874,1600.382,255.000,0.507,0.581,0.568,0.569,0.572
C1.VA05.,-33.657,-71.614,140.600,1649.568,1678.356,1687.364,256.000,-0.028,0.001,0.001,-0.024,-0.024
CX.PB05.,-22.853,-70.202,151.448,1711.088,1751.260,1764.320,257.000,0.125,0.038,0.045,0.072,0.070
CI.HAY.,33.707,-115.639,128.909,1578.972,1597.594,1603.196,258.000,0.575,0.625,0.620,0.616,0.618
AZ.SMER.,33.458,-117.171,127.818,1572.165,1589.951,1595.289,259.000,0.572,0.559,0.562,0.567,0.564
MX.MOIG.,19.647,-101.227,146.099,1681.227,1715.577,1726.525,260.000,0.341,0.319,0.380,0.365,0.333
CC.PRLK.,44.210,-121.963,120.213,1523.599,1536.143,1539.862,261.000,0.481,0.426,0.428,0.436,0.432
BK.PKD.00,35.945,-120.542,124.345,1550.220,1565.480,1570.032,262.000,0.582,0.537,0.541,0.560,0.554
PY.BPH07.,33.608,-116.455,128.318,1575.286,1593.452,1598.911,263.000,0.442,0.487,0.474,0.474,0.477
CI.HOL.,34.458,-117.845,126.933,1566.610,1583.730,1588.861,264.000,0.536,0.525,0.519,0.526,0.526
LD.CCNY.,42.927,-78.855,141.845,1656.828,1686.831,1696.258,265.000,0.705,0.719,0.716,0.704,0.703
GT.CPUP.00,-26.331,-57.331,145.892,1680.054,1714.185,1725.056,266.000,0.272,0.151,0.155,0.150,0.155
BK.FORD.00,36.688,-121.781,123.152,1542.594,1557.038,1561.338,267.000,0.340,0.284,0.301,0.307,0.307
NM.FFIL.00,38.381,-88.390,143.069,1663.914,1695.136,1704.987,268.000,0.731,0.725,0.723,0.725,0.721
CX.PB01.,-21.043,-69.487,153.267,1721.026,1763.274,1777.105,269.000,0.278,0.216,0.218,0.221,0.219
BK.INGL.00,39.529,-123.698,120.766,1527.194,1540.084,1543.909,270.000,0.505,0.481,0.478,0.480,0.484
AZ.CRY.,33.565,-116.737,128.115,1574.022,1592.034,1597.444,271.000,0.468,0.479,0.460,0.466,0.466
C1.MG02.,-52.781,-69.224,121.529,1532.136,1545.512,1549.485,272.000,0.172,0.175,0.179,0.181,0.176
C1.BO03.,-34.496,-71.961,139.744,1644.552,1672.520,1681.246,273.000,0.048,0.291,0.287,0.262,0.268
C1.MT12.,-33.733,-70.549,140.564,1649.358,1678.111,1687.107,274.000,0.361,0.383,0.380,0.376,0.371
C1.MT10.,-33.273,-70.537,141.024,1652.046,1681.244,1690.394,275.000,-0.015,-0.009,-0.008,-0.006,-0.007
BK.BKS.00,37.876,-122.236,122.406,1537.795,1551.742,1555.889,276.000,0.580,0.506,0.504,0.505,0.504
CI.DEC.,34.254,-118.334,126.631,1564.709,1581.605,1586.666,277.000,0.443,0.466,0.467,0.462,0.461
YB.MOJP.00,34.757,-115.817,128.364,1575.573,1593.775,1599.245,278.000,0.428,0.516,0.505,0.509,0.513
CC.SWNB.,43.673,-121.355,120.831,1527.618,1540.549,1544.386,279.000,0.352,0.406,0.390,0.376,0.383
AZ.SIO5.,32.841,-117.250,127.978,1573.162,1591.069,1596.446,280.000,0.440,0.421,0.426,0.426,0.425
ZC.ABDR.,18.812,-70.627,166.828,1791.811,1850.946,1871.240,281.000,0.023,0.016,0.017,0.019,0.018
AZ.LVA2.,33.352,-116.562,128.331,1575.367,1593.543,1599.005,282.000,0.404,0.443,0.433,0.432,0.432
YB.MOJR.00,34.760,-115.774,128.395,1575.768,1593.994,1599.471,283.000,0.487,0.583,0.577,0.579,0.583
YB.MOJM.00,34.752,-115.879,128.319,1575.291,1593.459,1598.917,284.000,0.456,0.500,0.479,0.493,0.499
MX.SRIG.,27.320,-112.241,133.969,1610.085,1632.821,1639.773,285.000,0.531,0.524,0.493,0.506,0.516
CI.BLA2.,34.069,-116.390,128.194,1574.515,1592.587,1598.016,286.000,0.426,0.387,0.387,0.390,0.392
CI.BFS.,34.239,-117.659,127.157,1568.017,1585.304,1590.486,287.000,0.493,0.496,0.498,0.499,0.498
PY.BPH03.,33.610,-116.455,128.317,1575.280,1593.446,1598.904,288.000,0.462,0.504,0.492,0.492,0.495
1P.TDPA.,-51.132,-73.118,123.090,1542.195,1556.598,1560.885,289.000,0.141,0.190,0.187,0.174,0.178
YB.MOJN.00,34.755,-115.860,128.332,1575.373,1593.551,1599.012,290.000,0.407,0.486,0.464,0.477,0.482
CI.BBS.,33.921,-116.981,127.796,1572.023,1589.792,1595.125,291.000,0.475,0.440,0.419,0.434,0.431
CI.FDR.,35.643,-118.934,125.671,1558.646,1574.842,1579.685,292.000,0.300,0.407,0.423,0.422,0.420
CI.COA.,32.863,-115.123,129.630,1583.460,1602.643,1608.424,293.000,0.420,0.495,0.470,0.474,0.468
ZC.SC01.00,19.427,-70.728,166.206,1788.693,1847.005,1866.970,294.000,0.411,0.406,0.406,0.403,0.401
OH.P52A.,39.634,-82.132,144.183,1670.314,1702.668,1712.915,295.000,0.755,0.767,0.772,0.776,0.778
PR.HUMP.,18.142,-65.849,167.061,1792.978,1852.424,1872.841,296.000,0.356,0.289,0.309,0.352,0.344
LD.MMNY.,42.732,-77.907,142.209,1658.940,1689.303,1698.855,297.000,0.710,0.725,0.725,0.722,0.726
AZ.RDM.,33.630,-116.848,128.006,1573.338,1591.267,1596.650,298.000,0.504,0.470,0.478,0.483,0.479
BK.MTOS.00,37.505,-121.328,123.208,1542.954,1557.436,1561.748,299.000,0.598,0.653,0.640,0.646,0.651
CI.GOR.,33.154,-117.229,127.882,1572.565,1590.400,1595.754,300.000,0.370,0.384,0.377,0.381,0.381
CC.HUSB.,44.119,-121.849,120.324,1524.321,1536.934,1540.674,301.000,0.460,0.584,0.569,0.559,0.562
C1.CO10.,-29.241,-71.461,145.016,1675.075,1708.289,1718.837,302.000,0.076,0.230,0.226,0.201,0.207
CX.PX06.,-23.512,-70.250,150.788,1707.456,1746.888,1759.675,303.000,0.013,0.228,0.214,0.180,0.191
PY.BPH10.,33.612,-116.452,128.319,1575.291,1593.459,1598.917,304.000,0.460,0.505,0.493,0.498,0.496
C.GO10.,-53.155,-71.050,121.140,1529.618,1542.745,1546.642,305.000,0.122,0.119,0.117,0.106,0.105
CI.BCW.,34.940,-119.413,125.557,1557.925,1574.040,1578.858,306.000,0.578,0.645,0.634,0.644,0.642
BK.DLIK.00,40.455,-122.894,121.018,1528.826,1541.875,1545.748,307.000,0.498,0.493,0.475,0.470,0.471
BK.MCCM.00,38.145,-122.880,121.837,1534.125,1547.700,1551.733,308.000,0.526,0.539,0.570,0.577,0.570
BK.AONC.00,39.940,-122.061,121.798,1533.877,1547.426,1551.452,309.000,0.461,0.493,0.528,0.530,0.533
YB.MOJJ.00,34.744,-115.934,128.280,1575.053,1593.191,1598.640,310.000,0.462,0.499,0.490,0.495,0.494
BK.BARR.00,39.305,-123.197,121.207,1530.050,1543.220,1547.129,311.000,0.415,0.460,0.464,0.450,0.455
TA.M65A.,41.562,-70.647,144.112,1669.909,1702.190,1712.411,312.000,0.611,0.640,0.638,0.631,0.633
AZ.SND.,33.552,-116.613,128.217,1574.655,1592.745,1598.179,313.000,0.467,0.419,0.430,0.424,0.425
CI.BAR.,32.680,-116.672,128.489,1576.355,1594.653,1600.153,314.000,0.380,0.453,0.420,0.436,0.437
CC.NORM.,43.739,-121.253,120.872,1527.880,1540.836,1544.681,315.000,0.038,0.098,0.088,0.081,0.081
BK.RVIT.00,39.906,-123.379,120.867,1527.846,1540.800,1544.644,316.000,0.499,0.352,0.368,0.381,0.374
C1.LL02.,-43.191,-71.848,131.071,1592.368,1612.696,1618.849,317.000,0.310,0.111,0.119,0.144,0.133
NU.CRIN.,12.697,-87.021,161.306,1763.690,1815.658,1833.161,318.000,0.229,0.234,0.165,0.174,0.211
MX.TLIG.,17.563,-98.566,149.174,1698.505,1736.153,1748.287,319.000,0.621,0.576,0.588,0.592,0.584
CI.HAR.,35.011,-117.299,127.144,1567.936,1585.213,1590.393,320.000,0.627,0.594,0.600,0.601,0.600
ZC.CADR.,19.667,-69.940,166.015,1787.730,1845.789,1865.654,321.000,0.057,0.070,0.068,0.053,0.056
C1.AC04.,-28.205,-71.074,146.069,1681.059,1715.377,1726.314,322.000,0.298,0.244,0.249,0.275,0.273
BK.SCOT.00,41.392,-122.854,120.704,1526.791,1539.642,1543.455,323.000,0.439,0.371,0.367,0.359,0.360
BK.TWIT.00,38.097,-121.683,122.736,1539.922,1554.088,1558.303,324.000,0.240,0.205,0.217,0.221,0.218
CI.BHP.,33.991,-118.362,126.703,1565.162,1582.111,1587.188,325.000,0.374,0.400,0.403,0.401,0.404
C1.BI05.,-36.748,-73.191,137.418,1630.796,1656.590,1664.578,326.000,0.440,0.436,0.441,0.471,0.473
C1.MT05.,-33.392,-70.738,140.899,1651.319,1680.396,1689.504,327.000,0.319,0.435,0.427,0.404,0.412
C1.MT07.,-32.976,-71.016,141.305,1653.690,1683.163,1692.407,328.000,0.297,0.359,0.358,0.364,0.363
YB.MOJS.00,34.773,-115.744,128.412,1575.876,1594.116,1599.597,329.000,0.037,0.031,0.032,0.033,0.033
CI.GRA.,36.996,-117.366,126.321,1562.756,1579.424,1584.414,330.000,0.539,0.514,0.502,0.507,0.514
CX.PB08.,-20.141,-69.153,154.167,1725.904,1769.197,1783.421,331.000,0.351,0.355,0.354,0.339,0.345
C1.TA02.,-20.271,-70.131,154.031,1725.167,1768.301,1782.465,332.000,0.204,0.221,0.220,0.222,0.223
PR.OBIP.,18.043,-66.606,167.339,1794.365,1854.182,1874.747,333.000,0.315,0.256,0.261,0.268,0.265
BK.LIND.00,36.353,-119.057,125.318,1556.407,1572.351,1577.115,334.000,0.222,0.103,0.139,0.134,0.132
CI.CIA.,33.402,-118.415,126.867,1566.196,1583.267,1588.382,335.000,0.496,0.497,0.500,0.501,0.504
BK.YBH.00,41.732,-122.710,120.677,1526.616,1539.450,1543.258,336.000,0.014,0.024,0.026,0.026,0.027
CI.ADO.,34.550,-117.434,127.214,1568.378,1585.708,1590.904,337.000,0.447,0.448,0.429,0.441,0.439
CM.PRV.00,13.376,-81.364,165.969,1787.498,1845.496,1865.336,338.000,0.618,0.619,0.631,0.631,0.633
1P.LSMN.,-49.039,-72.223,125.218,1555.774,1571.647,1576.389,339.000,0.166,0.170,0.171,0.180,0.176
BK.MOGU.00,41.831,-122.421,120.840,1527.674,1540.611,1544.450,340.000,0.409,0.397,0.405,0.402,0.403
C.GO07.,-43.114,-73.664,131.046,1592.216,1612.524,1618.671,341.000,0.276,0.271,0.279,0.280,0.271
LD.NCB.,43.973,-74.223,141.487,1654.749,1684.401,1693.707,342.000,0.746,0.740,0.743,0.745,0.746
CI.DPP.,32.999,-116.942,128.163,1574.318,1592.366,1597.787,343.000,0.342,0.357,0.349,0.355,0.359
PY.BPH06.,33.611,-116.452,128.319,1575.293,1593.461,1598.920,344.000,0.465,0.508,0.496,0.501,0.499
ZC.SODR.,19.752,-70.576,165.895,1787.127,1845.027,1864.830,345.000,0.300,0.308,0.309,0.306,0.305
BK.LCOW.00,40.643,-122.185,121.450,1531.628,1544.954,1548.911,346.000,0.589,0.610,0.609,0.607,0.610
C1.AY03.,-47.253,-72.591,126.984,1566.931,1584.089,1589.232,347.000,0.275,0.287,0.288,0.281,0.283
BK.BRIB.01,37.919,-122.153,122.452,1538.094,1552.072,1556.229,348.000,0.543,0.433,0.459,0.458,0.458
C1.VA02.,-27.160,-109.435,129.280,1581.282,1600.192,1605.886,349.000,0.189,0.167,0.165,0.161,0.162
BK.ORV.00,39.555,-121.500,122.341,1537.377,1551.281,1555.415,350.000,0.591,0.524,0.526,0.529,0.528
IM.PD31.,42.767,-109.558,128.758,1578.033,1596.538,1602.103,351.000,0.608,0.631,0.637,0.639,0.635
PM.ROSA.,38.721,-28.247,130.251,1587.304,1606.976,1612.916,352.000,0.047,0.080,0.109,0.111,0.104
CI.EDW2.,34.881,-117.994,126.664,1564.919,1581.840,1586.909,353.000,0.665,0.647,0.642,0.652,0.656
CI.DAW.,36.271,-117.592,126.440,1563.508,1580.264,1585.280,354.000,0.587,0.580,0.571,0.574,0.574
CI.CLC.,35.816,-117.598,126.612,1564.592,1581.475,1586.531,355.000,0.480,0.477,0.489,0.484,0.485
CI.CHN.,33.999,-117.680,127.227,1568.459,1585.799,1590.998,356.000,0.358,0.388,0.364,0.378,0.377
C1.AP01.,-18.371,-70.342,155.923,1735.348,1780.707,1795.710,357.000,-0.005,0.037,0.033,0.027,0.030
BK.TCHL.00,35.688,-120.401,124.541,1551.470,1566.866,1571.460,358.000,0.520,0.424,0.464,0.456,0.454
YB.MOJE.00,34.700,-116.082,128.185,1574.459,1592.524,1597.951,359.000,0.415,0.496,0.463,0.470,0.467
PM.PMOZ.,32.823,-17.197,124.447,1550.874,1566.205,1570.779,360.000,0.246,0.233,0.205,0.214,0.220
YB.MOJH.00,34.716,-115.986,128.252,1574.873,1592.989,1598.432,361.000,0.477,0.501,0.493,0.490,0.490
1P.ELCH.,-49.339,-72.883,124.890,1553.690,1569.330,1574.000,362.000,0.234,0.299,0.299,0.294,0.297
NM.UTMT.01,36.350,-88.864,144.552,1672.428,1705.161,1715.541,363.000,0.732,0.810,0.800,0.793,0.789
CI.BOM.,33.365,-115.730,128.970,1579.354,1598.023,1603.640,364.000,0.351,0.438,0.429,0.428,0.432
CI.DAN.,34.637,-115.381,128.740,1577.919,1596.411,1601.972,365.000,0.661,0.687,0.670,0.675,0.679
BK.DMOR.00,40.710,-123.703,120.353,1524.510,1537.140,1540.886,366.000,0.547,0.439,0.476,0.484,0.476
CI.HMT2.,33.708,-117.002,127.858,1572.415,1590.230,1595.578,367.000,0.640,0.591,0.589,0.596,0.604
NA.SABW.,17.628,-63.231,166.604,1790.689,1849.528,1869.702,368.000,0.343,0.303,0.308,0.305,0.302
1P.PEN2.,-49.230,-74.106,124.930,1553.943,1569.611,1574.290,369.000,0.037,0.151,0.149,0.115,0.117
BK.HAYF.00,40.523,-123.232,120.754,1527.114,1539.996,1543.818,370.000,0.416,0.438,0.432,0.424,0.425
ZC.REDR.00,19.271,-71.712,166.241,1788.870,1847.228,1867.212,371.000,0.140,0.156,0.153,0.146,0.144
1P.RPTE.,-52.115,-71.377,122.171,1536.285,1550.078,1554.179,372.000,0.026,0.186,0.188,0.127,0.128
LD.BMNY.,44.840,-74.507,140.602,1649.580,1678.370,1687.379,373.000,0.743,0.766,0.767,0.765,0.764
ZC.BADR.00,18.390,-70.356,167.270,1794.019,1853.743,1874.272,374.000,0.105,0.102,0.103,0.102,0.103
PY.BPH12.,33.606,-116.460,128.315,1575.269,1593.434,1598.891,375.000,0.459,0.495,0.487,0.487,0.490
CC.CLMS.,42.923,-122.016,120.693,1526.718,1539.561,1543.372,376.000,0.001,-0.002,-0.013,-0.018,-0.016
CI.BLC.,34.244,-118.673,126.372,1563.079,1579.785,1584.786,377.000,0.584,0.544,0.547,0.544,0.545
C1.LL07.,-42.832,-73.478,131.340,1594.024,1614.569,1620.793,378.000,0.139,0.039,0.043,0.062,0.061
LD.ACCN.,43.384,-73.668,142.123,1658.439,1688.716,1698.239,379.000,0.811,0.795,0.800,0.802,0.804
NM.MPH.,35.123,-89.932,145.033,1675.170,1708.401,1718.955,380.000,0.741,0.726,0.741,0.747,0.744
CI.DEV.,33.936,-116.578,128.100,1573.928,1591.928,1597.334,381.000,0.277,0.365,0.338,0.340,0.344
CX.PB19.,-23.905,-69.291,150.405,1705.339,1744.344,1756.974,382.000,0.039,0.142,0.135,0.104,0.111
BK.JRSC.00,37.404,-122.239,122.565,1538.822,1552.874,1557.054,383.000,0.467,0.534,0.516,0.504,0.513
LD.CPNY.,40.791,-73.960,144.667,1673.084,1705.937,1716.358,384.000,0.706,0.755,0.747,0.719,0.712
NA.SABA.,17.621,-63.243,166.616,1790.747,1849.601,1869.782,385.000,0.285,0.448,0.441,0.435,0.446
BK.TSCN.00,35.544,-120.348,124.631,1552.044,1567.503,1572.117,386.000,0.452,0.451,0.465,0.461,0.458
C1.MT03.,-33.494,-70.510,140.804,1650.761,1679.746,1688.822,387.000,0.388,0.458,0.458,0.468,0.469
Y4.VB03.,-39.458,-71.854,134.798,1615.097,1638.546,1645.740,388.000,-0.047,0.046,0.038,0.017,0.024
1P.EIDA.,-49.539,-70.880,124.757,1552.843,1568.390,1573.031,389.000,0.022,0.023,0.023,0.026,0.025
C1.MT16.,-33.428,-70.523,140.868,1651.139,1680.187,1689.285,390.000,0.147,0.171,0.159,0.163,0.161
C.GO08.,-48.465,-72.557,125.777,1559.315,1575.588,1580.455,391.000,0.172,0.195,0.197,0.211,0.209
CI.CHR.,34.729,-119.393,125.647,1558.492,1574.672,1579.509,392.000,0.601,0.607,0.621,0.616,0.614
IM.NV31.,38.433,-118.155,125.172,1555.482,1571.322,1576.054,393.000,0.506,0.578,0.567,0.564,0.566
1P.WIND.,-48.027,-71.455,126.254,1562.332,1578.952,1583.926,394.000,0.108,-0.018,-0.011,0.021,0.012
BK.JEPS.00,38.258,-121.825,122.575,1538.885,1552.944,1557.126,395.000,0.379,0.418,0.417,0.412,0.416
CI.IDO.,33.797,-116.222,128.427,1575.968,1594.218,1599.703,396.000,0.482,0.510,0.507,0.506,0.506
BK.THIS.00,35.724,-120.228,124.660,1552.227,1567.706,1572.326,397.000,0.115,0.145,0.141,0.135,0.136
CI.BTP.,34.682,-118.574,126.293,1562.577,1579.224,1584.208,398.000,0.603,0.586,0.586,0.589,0.591
BK.TRIN.00,40.974,-122.705,120.962,1528.467,1541.481,1545.343,399.000,0.511,0.458,0.464,0.463,0.464
CI.CCC.,35.525,-117.365,126.899,1566.395,1583.489,1588.612,400.000,0.508,0.537,0.539,0.536,0.538
CN.DRLN.,49.256,-57.503,135.277,1617.983,1641.851,1649.187,401.000,0.470,0.609,0.617,0.624,0.628
CM.RUS.00,5.892,-73.083,176.380,1838.205,1910.586,1936.291,402.000,0.460,0.409,0.389,0.393,0.403
YB.MOJG.00,34.708,-116.023,128.227,1574.717,1592.815,1598.251,403.000,0.465,0.520,0.501,0.501,0.501
CI.CHF.,34.333,-118.026,126.840,1566.024,1583.074,1588.183,404.000,0.448,0.420,0.435,0.438,0.434
C1.BO04.,-33.989,-70.609,140.306,1647.850,1676.355,1685.266,405.000,0.034,0.048,0.049,0.047,0.048
CI.CJV2.,34.530,-118.145,126.677,1565.002,1581.932,1587.004,406.000,0.472,0.466,0.473,0.473,0.473
C1.CO01.,-29.977,-70.094,144.327,1671.142,1703.644,1713.942,407.000,0.144,0.365,0.361,0.362,0.364
PY.BPH08.,33.611,-116.458,128.315,1575.267,1593.432,1598.890,408.000,0.464,0.501,0.493,0.494,0.497
DR.SDD.,18.463,-69.917,167.219,1793.765,1853.421,1873.922,409.000,0.525,0.538,0.547,0.565,0.566
C1.MT08.,-33.405,-70.133,140.899,1651.321,1680.399,1689.507,410.000,0.178,0.340,0.335,0.326,0.328
CI.HLL.,34.176,-118.360,126.639,1564.756,1581.658,1586.721,411.000,0.446,0.381,0.382,0.384,0.383
YB.MOJL.00,34.748,-115.898,128.306,1575.212,1593.370,1598.826,412.000,0.459,0.480,0.474,0.476,0.480
CI.FRK.,33.402,-115.638,129.026,1579.704,1598.416,1604.048,413.000,0.554,0.597,0.593,0.596,0.597
C1.AY04.,-46.583,-71.691,127.690,1571.358,1589.045,1594.353,414.000,0.012,0.019,0.020,0.022,0.022
1P.TAPA.,-51.049,-71.786,123.226,1543.063,1557.557,1561.872,415.000,0.083,0.128,0.127,0.124,0.122
IU.MACI.,28.250,-16.508,125.111,1555.094,1570.891,1575.609,416.000,-0.229,-0.163,-0.123,-0.136,-0.149
LD.ASNY.,44.398,-73.810,141.104,1652.514,1681.790,1690.967,417.000,0.763,0.780,0.783,0.781,0.783
