station,stla,stlo,gcarc,s2ks,s3ks,s4ks,tridx,ccf1,ccf2,ccf3,ccf4,ccf5
GB.JSA.,49.188,-2.172,154.539,1727.191,1770.934,1785.328,602.000,0.788,0.709,0.715,0.716,0.707
IV.SACR.,41.397,14.706,158.492,1748.273,1796.751,1812.929,603.000,0.187,0.208,0.213,0.202,0.212
GR.GRB1.,49.390,11.651,152.787,1717.699,1759.409,1773.041,604.000,0.549,0.615,0.648,0.658,0.646
2H.ABAE.,13.354,39.764,140.963,1650.980,1680.134,1689.268,605.000,0.446,0.525,0.578,0.557,0.557
GE.MORC.,49.777,17.543,150.585,1705.618,1744.839,1757.549,606.000,0.565,0.565,0.581,0.572,0.573
IV.PZZT.,44.131,10.862,157.765,1744.431,1792.020,1807.862,607.000,0.471,0.541,0.581,0.608,0.596
CH.SULZ.,47.528,8.112,155.371,1731.668,1776.388,1791.150,608.000,0.664,0.734,0.759,0.760,0.760
IU.GRFO.,49.691,11.220,152.623,1716.802,1758.324,1771.886,609.000,0.687,0.724,0.762,0.784,0.768
KO.GAZ.,37.172,37.210,145.462,1676.899,1710.593,1721.310,610.000,0.721,0.715,0.718,0.725,0.725
NI.CGRP.,45.881,11.805,155.905,1734.531,1779.884,1794.884,611.000,0.595,0.663,0.699,0.711,0.700
CZ.OKC.,49.835,18.140,150.318,1704.138,1743.062,1755.662,612.000,0.687,0.688,0.687,0.679,0.688
XB.PS12.,37.051,-5.187,166.024,1787.053,1845.141,1865.018,613.000,0.646,0.689,0.704,0.710,0.704
IV.CESX.,42.608,12.587,158.450,1748.050,1796.476,1812.634,614.000,0.519,0.570,0.622,0.643,0.618
G.ECH.10,48.216,7.159,154.899,1729.131,1773.295,1787.849,615.000,0.660,0.728,0.738,0.734,0.736
GU.NEGI.,43.846,7.703,158.942,1750.640,1799.671,1816.058,616.000,0.582,0.654,0.697,0.706,0.700
CH.FUORN.,46.620,10.264,155.696,1733.413,1778.518,1793.426,617.000,0.473,0.519,0.558,0.583,0.573
DK.NEEM.02,77.445,-51.074,121.251,1529.633,1542.840,1546.761,618.000,0.601,0.512,0.490,0.507,0.512
NL.1980.,50.800,5.973,152.576,1716.548,1758.017,1771.558,619.000,,,,,
NL.OPLO.01,51.589,5.812,151.825,1712.437,1753.050,1766.274,620.000,0.663,0.654,0.650,0.646,0.649
RO.MILM.,46.919,28.813,147.326,1687.440,1723.106,1734.524,621.000,0.756,0.761,0.776,0.778,0.778
IV.AMUR.,40.907,16.604,157.902,1745.155,1792.911,1808.816,622.000,0.529,0.531,0.572,0.579,0.570
IU.LSZ.00,-15.278,28.188,132.162,1598.361,1619.590,1626.040,623.000,0.351,0.462,0.458,0.444,0.456
IU.KONO.00,59.649,9.598,143.492,1665.635,1697.298,1707.304,624.000,0.783,0.789,0.820,0.825,0.818
RO.AMRR.,44.610,27.335,149.483,1699.508,1737.509,1749.773,625.000,0.259,0.304,0.368,0.376,0.352
IV.TOLF.,42.064,12.000,159.142,1751.693,1800.970,1817.452,626.000,0.334,0.333,0.370,0.381,0.369
5H.CAYE.,14.862,39.305,141.910,1656.491,1686.572,1696.027,627.000,0.720,0.719,0.727,0.734,0.736
IV.MCSR.,38.065,15.230,160.650,1759.568,1810.725,1827.920,628.000,0.362,0.345,0.358,0.356,0.353
KO.SNOP.,42.020,35.207,145.573,1677.529,1711.339,1722.097,629.000,0.751,0.729,0.725,0.735,0.736
XB.PS15.,37.141,-4.503,166.111,1787.489,1845.690,1865.613,630.000,0.568,0.575,0.599,0.616,0.599
RO.PLOR3.,45.854,26.646,149.161,1697.718,1735.367,1747.502,631.000,0.445,0.512,0.560,0.560,0.552
RO.GHRR.,46.061,27.408,148.611,1694.651,1731.701,1743.618,632.000,0.019,0.022,0.027,0.029,0.025
GR.GEC2.,48.844,13.701,152.685,1717.142,1758.735,1772.323,633.000,0.636,0.690,0.728,0.746,0.736
KZ.BVAR.,53.025,70.389,120.408,1524.161,1536.835,1540.595,634.000,0.720,0.715,0.717,0.727,0.721
DK.MUD.,56.455,9.173,146.633,1683.533,1718.462,1729.616,635.000,0.716,0.642,0.655,0.657,0.652
NO.NB201.00,61.049,11.294,141.915,1656.520,1686.606,1696.062,636.000,0.733,0.709,0.725,0.721,0.721
II.UOSS.00,24.945,56.204,129.096,1579.430,1598.208,1603.860,637.000,0.659,0.713,0.719,0.725,0.724
IV.SERS.,39.036,16.689,159.153,1751.749,1801.040,1817.526,638.000,0.404,0.422,0.440,0.444,0.439
AF.EKNA.,4.234,9.328,158.450,1748.051,1796.477,1812.635,639.000,0.202,0.220,0.217,0.246,0.234
GR.HAM3.,53.568,9.974,149.263,1698.286,1736.047,1748.222,640.000,0.479,0.405,0.381,0.372,0.383
RO.BURAR.,47.644,25.200,148.811,1695.766,1733.033,1745.029,641.000,0.735,0.712,0.700,0.701,0.702
CH.SLE.,47.764,8.492,155.065,1730.022,1774.381,1789.008,642.000,0.573,0.608,0.639,0.648,0.642
MN.CEL.,38.260,15.894,160.134,1756.879,1807.389,1824.337,643.000,0.406,0.436,0.453,0.454,0.449
IV.HVZN.,37.178,14.715,161.551,1764.239,1816.535,1834.164,644.000,0.657,0.684,0.718,0.718,0.706
XB.PS52.,37.004,-4.226,166.306,1788.468,1846.927,1866.952,645.000,0.034,0.032,0.036,0.040,0.036
RO.ISR.,45.119,26.543,149.653,1700.454,1738.643,1750.974,646.000,0.402,0.469,0.508,0.507,0.495
MN.BLY.,44.749,17.184,154.755,1728.358,1772.354,1786.844,647.000,0.573,0.646,0.674,0.687,0.676
GE.VSU.,58.462,26.735,140.431,1647.865,1676.503,1685.461,648.000,0.721,0.722,0.737,0.737,0.739
IV.MTSN.,40.266,15.752,158.812,1749.958,1798.828,1815.155,649.000,0.528,0.554,0.572,0.567,0.572
2H.HITE.,13.101,40.317,140.370,1647.509,1676.089,1685.026,650.000,0.646,0.678,0.687,0.693,0.692
PL.KWP.,49.631,22.708,148.613,1694.658,1731.709,1743.627,651.000,0.492,0.581,0.623,0.622,0.612
GE.SFJD.10,66.996,-50.621,126.758,1564.800,1581.801,1586.895,652.000,0.755,0.752,0.761,0.757,0.754
KO.KONT.,37.957,32.356,148.979,1696.702,1734.152,1746.214,653.000,0.407,0.387,0.424,0.430,0.417
KO.FETY.,36.635,29.083,151.866,1712.665,1753.324,1766.566,654.000,0.741,0.729,0.743,0.748,0.745
PM.ROSA.,38.721,-28.247,151.841,1712.528,1753.160,1766.390,655.000,0.098,0.006,-0.009,-0.004,-0.001
RO.SRE.,44.661,23.204,151.801,1712.310,1752.896,1766.110,656.000,0.408,0.499,0.542,0.542,0.532
HU.PSZ.,47.918,19.894,151.124,1708.590,1748.413,1761.345,657.000,0.623,0.600,0.606,0.604,0.600
IV.QLNO.,44.324,8.346,158.331,1747.425,1795.706,1811.809,658.000,0.487,0.541,0.564,0.579,0.574
KO.KULA.,38.514,28.661,151.510,1710.714,1750.972,1764.065,659.000,0.667,0.677,0.737,0.724,0.708
SI.MOSI.,46.616,10.550,155.620,1733.007,1778.022,1792.896,660.000,0.650,0.717,0.761,0.764,0.762
CH.DAVOX.,46.780,9.880,155.652,1733.176,1778.228,1793.116,661.000,0.652,0.661,0.716,0.733,0.720
SI.BOSI.,46.495,11.318,155.507,1732.398,1777.278,1792.101,662.000,0.043,0.050,0.053,0.055,0.055
IV.RMP.,41.812,12.705,159.063,1751.276,1800.456,1816.899,663.000,0.345,0.350,0.388,0.406,0.393
IV.CSNT.,43.473,11.290,158.199,1746.725,1794.844,1810.886,664.000,0.389,0.438,0.507,0.543,0.510
XB.PM04.,35.403,-5.153,167.574,1794.813,1854.960,1875.659,665.000,0.513,0.527,0.556,0.573,0.551
IV.ATN.,38.159,15.465,160.450,1758.529,1809.435,1826.535,666.000,0.251,0.274,0.320,0.316,0.303
PM.PMOZ.,32.823,-17.197,162.460,1768.921,1822.379,1840.451,667.000,0.213,0.214,0.232,0.230,0.224
PR.ABVI.,18.730,-64.333,120.394,1524.075,1536.741,1540.498,668.000,0.035,0.033,0.010,0.018,0.030
IV.MPAZ.,37.953,16.007,160.272,1757.600,1808.283,1825.297,669.000,0.518,0.547,0.578,0.571,0.563
GE.KERA.,35.369,23.558,156.492,1737.669,1783.723,1798.987,670.000,0.633,0.588,0.640,0.627,0.618
IV.BSSO.,41.546,14.594,158.430,1747.947,1796.349,1812.498,671.000,0.315,0.390,0.428,0.444,0.423
AF.SEK.,-28.323,27.625,121.459,1530.979,1544.320,1548.282,672.000,-0.022,0.205,0.211,0.173,0.189
IV.PIEI.,43.536,12.535,157.688,1744.023,1791.519,1807.325,673.000,0.508,0.577,0.624,0.635,0.618
IV.POFI.,41.717,13.712,158.701,1749.374,1798.108,1814.383,674.000,0.495,0.531,0.587,0.610,0.579
PM.MTE.,40.400,-7.544,162.236,1767.767,1820.936,1838.899,675.000,0.462,0.493,0.521,0.540,0.519
FN.MSF.,65.911,29.040,133.979,1609.435,1632.191,1639.150,676.000,0.616,0.644,0.690,0.690,0.674
IV.DGI.,40.318,9.607,161.565,1764.309,1816.623,1834.259,677.000,0.537,0.601,0.624,0.633,0.623
KZ.BRVK.,53.058,70.283,120.471,1524.574,1537.287,1541.059,678.000,0.700,0.681,0.688,0.695,0.689
IV.CORL.,37.894,13.304,161.842,1765.737,1818.403,1836.173,679.000,0.130,0.185,0.212,0.219,0.208
RD.PGT2.,42.548,8.999,159.781,1755.039,1805.109,1821.891,680.000,0.441,0.487,0.511,0.531,0.522
GR.GRC3.,48.889,11.584,153.262,1720.283,1762.540,1776.376,681.000,0.641,0.695,0.727,0.736,0.725
IV.CERA.,41.598,14.018,158.658,1749.144,1797.824,1814.079,682.000,0.475,0.535,0.537,0.530,0.537
XB.PM03.,35.510,-5.771,167.276,1793.328,1853.077,1873.617,683.000,0.550,0.555,0.585,0.604,0.585
GR.BUG.,51.441,7.271,151.766,1712.115,1752.661,1765.861,684.000,0.825,0.825,0.854,0.860,0.858
IV.ACER.,40.787,15.943,158.334,1747.441,1795.725,1811.830,685.000,0.615,0.648,0.666,0.671,0.668
XB.PS40.,39.486,-4.845,163.785,1775.707,1830.870,1849.601,686.000,0.650,0.579,0.595,0.607,0.602
IV.MRVN.,41.061,16.196,158.004,1745.694,1793.575,1809.527,687.000,0.569,0.622,0.668,0.669,0.659
FR.SMPL.01,42.095,9.285,160.101,1756.710,1807.179,1824.112,688.000,0.495,0.537,0.579,0.595,0.578
BA.PZUN.,40.646,15.807,158.508,1748.354,1796.850,1813.035,689.000,0.429,0.395,0.417,0.422,0.413
TH.TAUT.,50.982,11.711,151.312,1709.624,1749.659,1762.669,690.000,0.594,0.632,0.633,0.632,0.631
KO.GADA.,40.191,25.899,152.701,1717.230,1758.842,1772.437,691.000,0.307,0.384,0.455,0.447,0.425
IV.FSSB.,43.693,12.777,157.461,1742.823,1790.045,1805.748,692.000,0.297,0.392,0.436,0.446,0.435
XB.PM12.,34.850,-4.608,168.251,1798.177,1859.232,1880.296,693.000,0.401,0.354,0.349,0.350,0.355
IV.MUCR.,38.043,14.874,160.868,1760.701,1812.133,1829.432,694.000,0.567,0.571,0.575,0.569,0.572
6H.INCB.,-19.234,33.822,125.753,1558.460,1574.727,1579.592,695.000,0.360,0.394,0.400,0.389,0.387
NO.NAO01.00,60.844,10.887,142.169,1657.991,1688.328,1697.871,696.000,0.687,0.648,0.679,0.680,0.674
IV.MMME.,37.935,15.254,160.725,1759.955,1811.206,1828.437,697.000,0.543,0.510,0.535,0.539,0.532
XB.PM17.,34.391,-5.295,168.456,1799.197,1860.529,1881.706,698.000,0.570,0.548,0.517,0.507,0.522
GR.CLZ.,51.843,10.374,150.815,1706.884,1746.361,1759.165,699.000,0.735,0.764,0.746,0.733,0.744
TH.LAWA.,51.569,10.787,150.982,1707.807,1747.471,1760.344,700.000,0.543,0.562,0.548,0.536,0.544
IV.INTR.,42.012,13.905,158.380,1747.681,1796.021,1812.147,701.000,0.427,0.536,0.585,0.605,0.586
IV.PTRJ.,41.364,14.529,158.602,1748.852,1797.465,1813.694,702.000,0.087,0.157,0.148,0.140,0.146
IV.MSRU.,38.264,15.508,160.354,1758.028,1808.814,1825.867,703.000,0.256,0.268,0.333,0.336,0.310
G.FDF.00,14.735,-61.146,122.054,1534.824,1548.550,1552.630,704.000,0.125,0.200,0.226,0.219,0.205
CN.LMN.,45.854,-64.806,124.157,1548.312,1563.452,1567.967,705.000,0.519,0.315,0.327,0.333,0.324
G.ECH.00,48.216,7.159,154.899,1729.131,1773.295,1787.849,706.000,0.659,0.728,0.737,0.734,0.735
GR.GRA3.,49.761,11.317,152.534,1716.316,1757.736,1771.260,707.000,0.701,0.704,0.751,0.772,0.750
XB.PS04.,36.605,-5.323,166.404,1788.964,1847.554,1867.631,708.000,0.736,0.718,0.740,0.750,0.739
G.MBO.00,14.392,-16.955,161.520,1764.079,1816.336,1833.950,709.000,0.197,0.179,0.192,0.191,0.185
IV.SGG.,41.387,14.379,158.656,1749.133,1797.811,1814.065,710.000,0.467,0.508,0.529,0.525,0.521
GB.ESK.,55.317,-3.205,148.379,1693.350,1730.148,1741.974,711.000,0.703,0.702,0.706,0.709,0.710
XB.PS17.,37.293,-5.392,165.740,1785.624,1843.337,1863.066,712.000,0.589,0.605,0.600,0.591,0.598
KO.AGRB.,39.576,42.992,140.547,1648.547,1677.297,1686.293,713.000,0.660,0.666,0.619,0.637,0.652
SX.FBE.,50.921,13.354,150.939,1707.568,1747.184,1760.039,714.000,0.611,0.661,0.676,0.678,0.675
IV.CELB.,42.747,10.211,159.212,1752.056,1801.419,1817.933,715.000,0.646,0.639,0.655,0.664,0.656
RO.CFR.,45.178,28.136,148.695,1695.120,1732.261,1744.211,716.000,0.495,0.634,0.727,0.725,0.706
II.MBAR.10,-0.602,30.738,141.408,1653.572,1683.159,1692.443,717.000,0.619,0.633,0.640,0.645,0.640
IV.TRTR.,42.808,13.914,157.734,1744.268,1791.820,1807.648,718.000,0.444,0.455,0.481,0.500,0.490
KO.IKL.,36.237,33.685,148.426,1693.614,1730.462,1742.307,719.000,0.644,0.626,0.674,0.671,0.657
GR.IGAD.,53.258,8.690,149.785,1701.190,1739.525,1751.909,720.000,0.285,0.321,0.316,0.310,0.313
NA.SABA.,17.621,-63.243,121.052,1528.340,1541.421,1545.303,721.000,0.241,0.272,0.282,0.279,0.277
XB.PM09.,35.027,-5.115,167.933,1796.600,1857.227,1878.120,722.000,0.447,0.490,0.478,0.461,0.480
GE.DAG.,76.771,-18.655,126.230,1561.472,1578.085,1583.057,723.000,0.744,0.723,0.735,0.733,0.729
NL.WIT.,52.813,6.669,150.517,1705.241,1744.387,1757.069,724.000,0.418,0.458,0.460,0.462,0.462
GE.KBS.00,78.915,11.939,124.596,1551.112,1566.556,1571.166,725.000,0.710,0.679,0.661,0.668,0.671
IU.TSUM.10,-19.202,17.584,133.695,1607.710,1630.224,1637.102,726.000,0.216,0.134,0.128,0.111,0.123
2H.DALE.,14.229,40.218,140.863,1650.395,1679.451,1688.552,727.000,0.702,0.768,0.785,0.786,0.784
XB.PM31A.,32.719,-4.739,170.168,1807.625,1871.285,1893.407,728.000,0.580,0.616,0.626,0.629,0.625
CH.BRANT.,46.938,6.473,156.254,1736.399,1782.168,1797.326,729.000,0.717,0.710,0.754,0.774,0.762
KO.KRTS.,36.573,35.375,147.024,1685.742,1721.086,1732.389,730.000,0.141,0.169,0.210,0.208,0.198
XB.PM20.,33.906,-5.033,168.988,1801.825,1863.876,1885.343,731.000,0.676,0.606,0.608,0.615,0.609
NR.NE05.,52.087,5.171,151.409,1710.155,1750.298,1763.349,732.000,0.681,0.702,0.719,0.717,0.719
GB.FOEL.,52.889,-3.200,150.794,1706.772,1746.226,1759.022,733.000,0.746,0.766,0.754,0.753,0.759
DK.NEEM.01,77.445,-51.074,121.251,1529.633,1542.840,1546.761,734.000,0.601,0.515,0.491,0.510,0.515
IV.MABI.,46.055,10.514,156.142,1735.799,1781.435,1796.541,735.000,0.545,0.610,0.654,0.664,0.660
GE.SLIT.,57.629,22.291,142.527,1660.066,1690.759,1700.426,736.000,0.728,0.724,0.776,0.792,0.770
5H.TIOE.,14.665,40.867,140.422,1647.817,1676.447,1685.401,737.000,0.687,0.675,0.653,0.670,0.673
IV.FNVD.,44.168,11.123,157.646,1743.800,1791.244,1807.032,738.000,0.456,0.529,0.555,0.574,0.570
KO.KARS.,40.615,43.094,140.272,1646.937,1675.422,1684.327,739.000,0.581,0.589,0.565,0.578,0.583
IV.MSAG.,41.712,15.910,157.667,1743.916,1791.387,1807.185,740.000,0.436,0.518,0.560,0.569,0.557
ES.ESBB.,39.674,-3.963,163.771,1775.633,1830.777,1849.502,741.000,0.716,0.670,0.688,0.691,0.686
XB.PS01.,36.080,-5.624,166.802,1790.957,1850.074,1870.361,742.000,0.634,0.579,0.621,0.645,0.617
NR.NE019.,51.067,4.283,152.505,1716.160,1757.548,1771.059,743.000,0.695,0.684,0.676,0.674,0.677
IV.PTQR.,42.022,13.401,158.593,1748.806,1797.408,1813.632,744.000,0.387,0.456,0.508,0.511,0.500
XB.PS06.,36.731,-5.514,166.231,1788.094,1846.455,1866.441,745.000,0.010,0.001,0.003,0.005,0.003
CN.DRLN.,49.256,-57.503,128.835,1577.805,1596.381,1601.970,746.000,0.549,0.640,0.634,0.649,0.651
IV.LNSS.,42.603,13.040,158.270,1747.100,1795.305,1811.380,747.000,0.209,0.205,0.187,0.167,0.185
CZ.KHC.,49.131,13.578,152.470,1715.969,1757.317,1770.813,748.000,0.609,0.672,0.726,0.740,0.723
XB.PM35.,31.046,-3.996,171.947,1816.296,1882.409,1905.537,749.000,0.623,0.718,0.716,0.718,0.716
AF.NBI.,-1.274,36.804,136.286,1623.332,1648.109,1655.755,750.000,0.691,0.670,0.671,0.670,0.672
GE.KMBO.10,-1.127,37.252,136.017,1621.721,1646.258,1653.821,751.000,0.429,0.454,0.442,0.436,0.441
IV.ROM9.,41.828,12.516,159.129,1751.622,1800.883,1817.358,752.000,0.191,0.239,0.258,0.273,0.259
II.SUR.00,-32.380,20.812,120.403,1524.128,1536.799,1540.557,753.000,0.191,0.104,0.114,0.141,0.134
TH.SCHD.,50.535,11.212,151.846,1712.553,1753.190,1766.423,754.000,0.809,0.810,0.819,0.816,0.816
5H.EITE.,15.236,38.778,142.515,1659.997,1690.678,1700.341,755.000,0.353,0.419,0.446,0.436,0.435
GE.CSS.,34.961,33.331,148.991,1696.768,1734.230,1746.297,756.000,0.524,0.494,0.506,0.507,0.505
IV.ARCI.,42.852,11.475,158.672,1749.218,1797.916,1814.177,757.000,0.244,0.294,0.315,0.326,0.319
2H.BIME.,12.842,40.984,139.670,1643.402,1671.313,1680.020,758.000,-0.006,-0.028,-0.024,-0.025,-0.026
GR.GRC4.,49.086,11.525,153.099,1719.395,1761.464,1775.229,759.000,0.564,0.665,0.702,0.703,0.697
HE.HEF.,68.406,23.664,133.094,1604.053,1626.058,1632.766,760.000,0.731,0.739,0.748,0.746,0.745
IV.CESI.,43.005,12.905,157.991,1745.625,1793.490,1809.436,761.000,0.603,0.605,0.620,0.621,0.627
AF.LBB.,-11.631,27.485,135.502,1618.627,1642.705,1650.113,762.000,0.229,0.263,0.259,0.249,0.257
XB.PS61.,37.289,-3.069,166.251,1788.192,1846.578,1866.574,763.000,0.433,0.405,0.431,0.443,0.430
KO.LAP.,40.370,26.759,152.039,1713.612,1754.468,1767.783,764.000,0.210,0.244,0.281,0.272,0.267
GU.LSD.,45.459,7.134,157.546,1743.270,1790.593,1806.335,765.000,0.640,0.674,0.716,0.737,0.722
SI.ABSI.,46.729,11.321,155.296,1731.266,1775.898,1790.627,766.000,0.551,0.597,0.652,0.663,0.653
RO.IAS.,47.193,27.553,147.858,1690.433,1726.670,1738.293,767.000,0.498,0.523,0.533,0.535,0.532
XB.PS57.,37.012,-2.986,166.535,1789.621,1848.384,1868.530,768.000,0.571,0.563,0.579,0.592,0.584
IV.PLMA.,44.050,9.854,158.158,1746.508,1794.577,1810.600,769.000,0.358,0.411,0.460,0.487,0.464
AF.POGA.,-27.346,31.707,120.377,1523.964,1536.620,1540.374,770.000,0.118,0.186,0.182,0.168,0.171
MN.AQU.,42.354,13.405,158.321,1747.371,1795.640,1811.738,771.000,0.396,0.484,0.529,0.552,0.537
GU.FINB.,44.178,8.325,158.473,1748.174,1796.629,1812.798,772.000,0.668,0.701,0.733,0.760,0.738
CU.BBGH.00,13.143,-59.559,122.974,1540.741,1555.075,1559.342,773.000,0.057,-0.023,-0.025,-0.023,-0.022
GE.RGN.,54.548,13.321,147.650,1689.263,1725.276,1736.819,774.000,0.688,0.723,0.751,0.757,0.750
KO.KLYT.,41.253,29.042,150.099,1702.928,1741.609,1754.121,775.000,0.226,0.277,0.344,0.338,0.317
CN.SCHQ.,54.832,-66.833,122.524,1537.852,1551.886,1556.061,776.000,0.676,0.673,0.676,0.677,0.675
GE.HLG.,54.183,7.883,149.017,1696.917,1734.409,1746.487,777.000,0.699,0.635,0.610,0.599,0.603
XB.PM02.,35.610,-5.347,167.322,1793.556,1853.366,1873.930,778.000,0.470,0.479,0.523,0.545,0.518
IV.CING.,43.376,13.195,157.564,1743.369,1790.716,1806.466,779.000,0.372,0.472,0.524,0.536,0.523
IU.KIEV.00,50.701,29.224,144.831,1673.307,1706.344,1716.830,780.000,0.595,0.590,0.633,0.623,0.617
KO.SILT.,41.153,29.643,149.738,1700.925,1739.207,1751.572,781.000,0.620,0.687,0.768,0.758,0.735
IV.FAGN.,42.266,13.584,158.316,1747.345,1795.607,1811.703,782.000,0.398,0.476,0.545,0.540,0.530
DK.SCO.,70.486,-21.950,131.586,1594.828,1615.585,1621.880,783.000,0.660,0.652,0.659,0.656,0.653
KO.DARE.,38.571,37.483,144.938,1673.917,1707.064,1717.590,784.000,0.806,0.814,0.811,0.810,0.814
IU.MACI.,28.250,-16.508,164.590,1779.803,1836.011,1855.148,785.000,-0.153,-0.102,-0.072,-0.083,-0.092
IV.ROVR.,45.647,11.072,156.344,1736.879,1782.756,1797.953,786.000,0.526,0.604,0.659,0.681,0.662
XB.PM30.,31.863,-4.272,171.109,1812.225,1877.180,1899.833,787.000,0.418,0.499,0.544,0.574,0.538
AF.ZOMB.,-15.383,35.350,127.732,1570.914,1588.645,1593.966,788.000,0.069,0.082,0.081,0.080,0.079
II.SHEL.00,-15.959,-5.746,139.877,1644.619,1672.727,1681.502,789.000,0.135,0.087,0.088,0.099,0.089
GT.LBTB.00,-25.015,25.597,125.231,1555.147,1571.039,1575.787,790.000,0.193,0.135,0.139,0.157,0.140
