station,stla,stlo,gcarc,s2ks,s3ks,s4ks,tridx,ccf1,ccf2,ccf3,ccf4,ccf5
NM.LCH.,40.541,112.511,154.686,1724.182,1768.178,1782.673,701.000,0.305,0.349,0.362,0.371,0.349
JL.YST.,44.764,126.752,148.869,1692.297,1729.705,1741.756,702.000,0.054,0.056,0.059,0.060,0.061
XJ.QHE.,46.491,90.730,142.902,1658.457,1689.599,1699.426,703.000,0.658,0.668,0.684,0.681,0.676
KN.UCH.,42.228,74.513,136.216,1619.148,1643.930,1651.579,704.000,0.499,0.273,0.300,0.303,0.266
YN.RHT.,24.955,98.438,161.858,1762.004,1814.777,1832.593,705.000,0.206,0.296,0.300,0.304,0.290
BU.FHS.,39.946,116.309,155.329,1727.638,1772.391,1787.170,706.000,0.433,0.486,0.473,0.438,0.483
N.HSSF.,42.967,141.229,144.308,1666.534,1699.106,1709.433,707.000,0.119,0.182,0.200,0.201,0.227
HB.XSH.,31.260,110.842,163.636,1771.125,1826.182,1844.878,708.000,0.618,0.421,0.452,0.489,0.436
JP.YOJ.,24.467,123.011,168.050,1793.356,1854.229,1875.228,709.000,0.021,0.054,0.062,0.064,0.069
N.UMJF.,33.579,134.037,154.808,1724.838,1768.977,1783.525,710.000,0.298,0.383,0.370,0.363,0.361
SC.CXI.,31.707,105.950,161.708,1761.233,1813.815,1831.559,711.000,0.648,0.679,0.694,0.698,0.683
XJ.TAC.,46.938,83.167,138.885,1635.007,1662.246,1670.727,712.000,0.674,0.659,0.648,0.637,0.659
TM.UBPT.,15.277,105.469,170.965,1807.689,1872.534,1895.149,713.000,0.353,0.393,0.364,0.374,0.384
NM.AGL.,43.303,122.629,151.224,1705.342,1745.357,1758.364,714.000,0.486,0.495,0.503,0.505,0.499
NX.TLE.,38.807,106.697,155.436,1728.211,1773.090,1787.917,715.000,0.422,0.421,0.428,0.431,0.419
GS.MXT.,34.431,104.020,158.542,1744.725,1793.348,1809.586,716.000,0.757,0.744,0.750,0.745,0.742
N.TYSF.,39.377,141.593,146.432,1678.608,1713.400,1724.509,717.000,0.253,0.310,0.317,0.305,0.303
HA.NY.,33.140,112.270,162.017,1762.826,1815.802,1833.697,718.000,0.645,0.598,0.602,0.609,0.603
GS.MIQ.,39.070,103.250,154.154,1721.312,1764.687,1778.947,719.000,0.207,0.224,0.217,0.212,0.221
XJ.HBH.,48.231,86.552,139.702,1639.822,1667.834,1676.579,720.000,0.782,0.783,0.789,0.785,0.784
N.IZHF.,34.136,129.207,157.149,1737.357,1784.283,1799.881,721.000,0.005,0.108,0.103,0.093,0.102
GD.LIZ.,24.802,112.385,170.232,1804.109,1867.948,1890.149,722.000,0.549,0.548,0.531,0.504,0.533
KZ.KKAR.,43.103,70.511,133.172,1600.772,1622.908,1629.661,723.000,0.373,0.223,0.225,0.227,0.222
ZJ.NIB.,29.984,121.520,164.091,1773.446,1829.091,1848.016,724.000,0.274,0.447,0.428,0.415,0.419
GS.JYG.,39.811,98.210,151.518,1706.956,1747.302,1760.432,725.000,0.568,0.568,0.548,0.534,0.564
CB.GZH.00,23.653,113.652,171.582,1810.689,1876.384,1899.348,726.000,0.257,0.232,0.226,0.214,0.212
HL.QAN.,46.584,127.618,146.956,1681.570,1716.918,1728.226,727.000,0.554,0.583,0.589,0.593,0.586
QH.QML.,34.171,95.830,154.527,1723.324,1767.134,1781.559,728.000,0.397,0.394,0.393,0.396,0.383
AU.KMBL.,-31.367,121.882,132.837,1598.730,1620.584,1627.244,729.000,0.226,0.279,0.278,0.286,0.282
SC.MNI.,28.333,102.174,162.483,1765.218,1818.791,1836.913,730.000,0.157,0.244,0.244,0.236,0.247
XJ.YCH.,37.390,77.361,140.218,1642.850,1671.355,1680.270,731.000,0.411,0.443,0.441,0.438,0.438
ZJ.XIC.,29.482,120.862,164.779,1776.940,1833.480,1852.754,732.000,0.217,0.349,0.352,0.353,0.356
GS.ZHC.,34.932,106.300,158.933,1746.782,1795.886,1812.306,733.000,0.705,0.769,0.761,0.747,0.767
GS.WDT.,33.361,104.992,159.869,1751.687,1801.951,1818.812,734.000,0.651,0.671,0.665,0.659,0.668
N.STMF.,32.887,129.724,157.837,1741.006,1788.767,1804.680,735.000,0.231,0.328,0.311,0.298,0.314
SD.ZCH.,35.376,117.014,159.838,1751.523,1801.748,1818.594,736.000,0.531,0.557,0.555,0.543,0.554
XJ.WNQ.,45.000,81.000,138.867,1634.904,1662.127,1670.602,737.000,0.612,0.427,0.440,0.456,0.418
GS.WXT.,32.952,104.681,160.099,1752.884,1803.435,1820.404,738.000,0.668,0.728,0.728,0.712,0.724
TM.SRIT.,8.595,99.602,163.664,1771.270,1826.362,1845.073,739.000,0.023,-0.023,-0.017,-0.020,-0.022
G.CAN.00,-35.319,148.996,119.907,1517.176,1529.589,1533.271,740.000,0.282,0.195,0.202,0.223,0.206
N.FUJF.,35.231,138.418,150.970,1703.943,1743.673,1756.575,741.000,0.111,0.402,0.367,0.359,0.359
ZJ.YUY.,29.953,121.094,164.266,1774.336,1830.209,1849.222,742.000,0.439,0.553,0.547,0.538,0.540
GD.HUD.,23.516,113.227,171.653,1811.035,1876.830,1899.834,743.000,0.496,0.469,0.475,0.478,0.471
NM.BLM.,41.710,110.428,153.325,1716.824,1759.235,1773.133,744.000,0.574,0.654,0.646,0.623,0.650
N.KISF.,33.865,135.891,153.450,1717.499,1760.055,1774.007,745.000,0.252,0.129,0.145,0.142,0.152
NX.LWU.,38.101,106.331,156.003,1731.249,1776.801,1791.881,746.000,0.418,0.370,0.377,0.364,0.379
NM.JIP.,43.244,117.545,151.968,1709.426,1750.282,1763.600,747.000,0.529,0.440,0.464,0.484,0.450
JX.YIC.,27.809,114.370,167.492,1790.577,1850.702,1871.399,748.000,0.606,0.563,0.555,0.543,0.560
SD.QID.,36.057,120.395,158.666,1745.379,1794.154,1810.450,749.000,0.121,0.130,0.140,0.152,0.144
CB.TNC.00,25.029,98.520,161.887,1762.153,1814.962,1832.793,750.000,0.209,0.183,0.129,0.130,0.196
JL.SPT.,43.200,124.535,150.902,1703.569,1743.223,1756.097,751.000,0.243,0.255,0.256,0.252,0.256
JX.WAA.,26.365,114.802,168.943,1797.774,1859.853,1881.339,752.000,0.412,0.452,0.455,0.451,0.456
HB.ZHX.,31.172,112.727,164.019,1773.079,1828.631,1847.520,753.000,0.491,0.484,0.491,0.496,0.489
NM.WLT.,46.040,122.027,148.683,1691.262,1728.468,1740.446,754.000,0.257,0.312,0.317,0.320,0.319
XZ.NAQ.,31.450,92.090,153.712,1718.922,1761.782,1775.848,755.000,0.153,0.187,0.187,0.191,0.191
JL.PST.,42.950,126.078,150.729,1702.619,1742.080,1754.883,756.000,0.591,0.457,0.478,0.505,0.491
HL.JMS.,46.732,130.324,146.029,1676.332,1710.699,1721.657,757.000,0.328,0.347,0.354,0.359,0.355
SD.TIA.,36.250,117.100,158.961,1746.930,1796.068,1812.502,758.000,0.493,0.496,0.492,0.468,0.489
LN.SHS.,40.722,120.966,154.034,1720.663,1763.898,1778.105,759.000,0.487,0.479,0.486,0.490,0.489
LN.FSH.,41.883,123.917,152.295,1711.213,1752.441,1765.897,760.000,0.632,0.634,0.653,0.665,0.657
CB.DL2.00,38.906,121.628,155.660,1729.412,1774.556,1789.483,761.000,0.258,0.240,0.248,0.255,0.252
XJ.HTTZ0.,37.164,79.060,141.544,1650.586,1680.378,1689.737,762.000,0.331,0.380,0.376,0.378,0.383
QH.XIN.,36.628,101.725,155.698,1729.617,1774.806,1789.750,763.000,0.663,0.705,0.696,0.678,0.704
HE.FEN.,41.223,116.618,154.039,1720.692,1763.932,1778.141,764.000,0.354,0.357,0.383,0.414,0.376
KR.MNAS.,42.493,72.498,134.752,1610.349,1633.837,1641.046,765.000,,,,,
HL.TAH.,52.336,124.667,142.157,1654.145,1684.543,1694.111,766.000,0.357,0.374,0.373,0.368,0.373
GD.YGD.,21.711,112.245,173.142,1818.231,1886.105,1909.962,767.000,0.236,0.138,0.143,0.140,0.143
NM.WUH.,39.665,106.839,154.659,1724.037,1768.001,1782.484,768.000,0.598,0.622,0.628,0.621,0.613
N.HIDF.,42.821,142.415,143.758,1663.383,1695.392,1705.522,769.000,0.115,0.204,0.193,0.183,0.194
YN.MLP.,23.128,104.702,167.651,1791.368,1851.705,1872.487,770.000,0.223,0.040,0.033,0.035,0.045
XJ.FUY.,47.000,89.600,142.009,1653.287,1683.538,1693.056,771.000,0.763,0.739,0.725,0.711,0.738
N.SIBF.,31.970,130.349,158.158,1742.698,1790.851,1806.910,772.000,0.224,0.213,0.213,0.211,0.217
BU.DOH.,39.752,118.328,155.366,1727.839,1772.636,1787.432,773.000,0.311,0.286,0.276,0.262,0.280
HE.ZHB.,41.402,114.493,153.905,1719.966,1763.050,1777.201,774.000,0.491,0.439,0.449,0.474,0.445
N.SAGF.,36.255,133.305,153.362,1717.022,1759.476,1773.390,775.000,0.208,0.212,0.219,0.228,0.227
PS.OGS.,27.057,142.203,151.997,1709.583,1750.471,1763.802,776.000,0.063,-0.048,-0.008,-0.019,-0.040
MY.IPM.,4.479,101.025,162.629,1765.971,1819.731,1837.926,777.000,0.314,0.268,0.252,0.239,0.269
XJ.LHG.,43.638,87.061,143.111,1659.662,1691.015,1700.915,778.000,0.583,0.622,0.632,0.634,0.620
SN.YULG.,38.856,110.507,156.147,1732.020,1777.744,1792.889,779.000,0.512,0.494,0.496,0.488,0.497
JS.LH.,32.515,118.945,162.393,1764.758,1818.216,1836.295,780.000,0.429,0.402,0.398,0.383,0.399
YN.CZS.,24.904,98.667,162.064,1763.067,1816.103,1834.020,781.000,0.294,0.226,0.214,0.218,0.224
JS.CS.,31.670,120.715,162.782,1766.756,1820.713,1838.984,782.000,0.504,0.592,0.574,0.547,0.564
CQ.FUL.,29.726,107.438,164.056,1773.267,1828.867,1847.774,783.000,0.566,0.606,0.601,0.591,0.602
HA.ZMD.,33.133,113.745,162.147,1763.496,1816.639,1834.597,784.000,0.608,0.622,0.622,0.640,0.628
N.KZSF.,34.206,139.148,151.088,1704.593,1744.455,1757.406,785.000,0.248,0.204,0.238,0.253,0.224
NM.MDG.,51.272,120.778,143.721,1663.171,1695.142,1705.259,786.000,0.585,0.585,0.584,0.563,0.586
QH.LYX.,35.871,101.181,156.091,1731.723,1777.381,1792.501,787.000,0.685,0.677,0.671,0.664,0.677
FJ.YDXS.,24.697,116.630,170.462,1805.232,1869.386,1891.716,788.000,0.443,0.355,0.341,0.325,0.340
JS.DH.,34.505,118.772,160.479,1754.865,1805.893,1823.044,789.000,0.644,0.673,0.681,0.688,0.685
HN.ZJJ.,29.351,110.557,165.414,1780.154,1837.525,1857.126,790.000,0.535,0.528,0.540,0.569,0.537
HA.PDS.,33.712,113.298,161.544,1760.386,1812.759,1830.423,791.000,0.272,0.289,0.289,0.285,0.289
SC.YTI.,31.212,105.361,161.891,1762.177,1814.992,1832.825,792.000,0.605,0.593,0.577,0.557,0.587
SN.ZOZT.,34.055,108.324,160.354,1754.215,1805.086,1822.178,793.000,0.571,0.621,0.605,0.578,0.616
AH.HBE.,33.982,116.790,161.244,1758.831,1810.823,1828.341,794.000,0.515,0.447,0.442,0.436,0.444
YN.YUJ.,23.566,101.978,165.344,1779.799,1837.079,1856.643,795.000,0.325,0.297,0.288,0.289,0.298
GE.MMRI.,-8.636,122.238,154.958,1725.646,1769.961,1784.576,796.000,0.188,0.100,0.103,0.109,0.103
CB.SNY.00,41.828,123.578,152.429,1711.943,1753.324,1766.837,797.000,0.601,0.541,0.563,0.586,0.580
N.NSKF.,34.340,132.002,155.486,1728.484,1773.423,1788.272,798.000,0.247,0.225,0.211,0.201,0.204
BU.LBG.,40.899,116.596,154.363,1722.441,1766.060,1780.412,799.000,0.524,0.472,0.484,0.501,0.483
SN.MIAX.,33.229,106.800,160.658,1755.794,1807.046,1824.283,800.000,0.748,0.647,0.644,0.643,0.644
XJ.MUL.,43.809,90.296,144.680,1668.661,1701.617,1712.078,801.000,0.384,0.388,0.384,0.387,0.383
HB.YXI.,32.986,110.432,161.876,1762.100,1814.897,1832.722,802.000,0.558,0.429,0.444,0.468,0.436
GX.BHS.,21.653,109.213,171.714,1811.330,1877.210,1900.249,803.000,0.064,0.173,0.202,0.218,0.191
NM.XLT.,43.900,116.079,151.389,1706.249,1746.450,1759.525,804.000,0.576,0.488,0.511,0.530,0.502
SC.LGH.,27.714,100.862,162.059,1763.042,1816.072,1833.987,805.000,0.176,0.274,0.281,0.280,0.273
CB.TIA.00,36.210,117.124,158.999,1747.128,1796.313,1812.764,806.000,0.490,0.499,0.491,0.468,0.491
GX.DXX.,22.838,107.186,169.566,1800.841,1863.767,1885.596,807.000,0.047,0.114,0.112,0.112,0.111
TM.LOEI.,17.509,101.624,167.139,1788.819,1848.473,1868.981,808.000,0.019,0.170,0.173,0.173,0.167
XJ.WCW.,44.901,89.032,143.267,1660.560,1692.070,1702.025,809.000,0.046,0.074,0.087,0.095,0.074
SN.XIXI.,32.910,107.716,161.251,1758.870,1810.871,1828.393,810.000,0.771,0.583,0.595,0.603,0.586
BJ.DHC.,39.861,116.110,155.422,1728.138,1773.001,1787.822,811.000,0.547,0.524,0.519,0.511,0.523
YN.SIM.,22.776,101.014,164.964,1777.880,1834.663,1854.031,812.000,0.241,0.185,0.167,0.170,0.180
HA.HX.,35.450,113.440,159.819,1751.425,1801.628,1818.465,813.000,0.598,0.644,0.652,0.654,0.649
GS.BYT.,36.581,104.130,156.691,1734.920,1781.295,1796.685,814.000,0.748,0.771,0.755,0.746,0.765
FJ.HAJF.,24.979,118.959,169.586,1800.939,1863.892,1885.733,815.000,-0.035,0.011,-0.005,-0.020,-0.014
GD.CHZ.,23.672,116.637,171.466,1810.126,1875.662,1898.560,816.000,0.305,0.252,0.248,0.242,0.254
SH.XKS.,31.058,121.142,163.228,1769.039,1823.569,1842.061,817.000,0.528,0.499,0.501,0.507,0.503
JS.ZJ.,32.148,119.447,162.645,1766.052,1819.833,1838.036,818.000,0.487,0.531,0.534,0.532,0.540
GS.WSH.,34.661,105.050,158.741,1745.772,1794.639,1810.970,819.000,0.727,0.688,0.692,0.688,0.687
TW.TWGB.,22.818,121.080,170.453,1805.190,1869.331,1891.657,820.000,0.096,0.062,0.074,0.069,0.083
YN.ZOD.,27.823,99.698,161.198,1758.596,1810.530,1828.026,821.000,0.129,0.257,0.258,0.260,0.259
IC.ENH.00,30.276,109.494,164.249,1774.251,1830.102,1849.107,822.000,0.641,0.565,0.595,0.628,0.579
HI.XSA.,16.360,112.480,177.501,1838.892,1913.010,1939.445,823.000,-0.002,-0.038,-0.015,-0.029,-0.061
BU.ZJT.,40.831,114.902,154.478,1723.057,1766.809,1781.212,824.000,0.396,0.375,0.388,0.408,0.379
IC.BJT.00,40.018,116.168,155.263,1727.283,1771.957,1786.708,825.000,0.524,0.530,0.531,0.523,0.531
HN.CHL.,26.795,113.506,168.447,1795.320,1856.727,1877.941,826.000,0.601,0.571,0.569,0.566,0.569
SC.XCE.,28.942,99.792,160.543,1755.196,1806.304,1823.485,827.000,0.155,0.109,0.100,0.098,0.107
JS.QSD.,34.995,119.823,159.811,1751.379,1801.571,1818.404,828.000,0.258,0.411,0.426,0.429,0.427
N.NRWF.,34.768,133.533,154.299,1722.092,1765.635,1779.959,829.000,0.012,0.143,0.130,0.119,0.111
GD.GAZ.,22.055,111.014,172.345,1814.385,1881.142,1904.540,830.000,0.632,0.576,0.589,0.592,0.584
CQ.QIJ.,29.564,108.796,164.698,1776.530,1832.965,1852.197,831.000,0.624,0.652,0.660,0.676,0.658
GD.LIP.,24.361,114.465,170.941,1807.569,1872.381,1894.981,832.000,0.371,0.427,0.421,0.402,0.428
NM.XIH.,42.252,119.889,152.707,1713.463,1755.163,1768.795,833.000,0.483,0.437,0.422,0.408,0.429
XJ.STZ.,43.713,86.653,142.840,1658.097,1689.177,1698.982,834.000,0.510,0.522,0.527,0.519,0.524
QH.LJS.,36.355,101.450,155.809,1730.210,1775.531,1790.524,835.000,0.657,0.673,0.671,0.671,0.675
AU.CTA.,-20.088,146.250,133.031,1599.915,1621.932,1628.646,836.000,0.427,0.458,0.439,0.412,0.455
JX.NAC.,27.539,116.576,167.663,1791.429,1851.783,1872.572,837.000,0.524,0.498,0.507,0.517,0.516
CB.NJ2.00,32.052,118.854,162.862,1767.163,1821.222,1839.532,838.000,0.534,0.568,0.578,0.590,0.582
HA.JY.,35.163,112.449,160.030,1752.526,1802.991,1819.928,839.000,0.558,0.656,0.660,0.655,0.655
LN.HUR.,41.279,125.354,152.479,1712.219,1753.658,1767.193,840.000,0.288,0.233,0.250,0.264,0.253
LN.YKO.,40.683,122.603,153.742,1719.084,1761.978,1776.058,841.000,0.250,0.252,0.255,0.256,0.255
IC.LSA.00,29.703,91.127,153.882,1719.844,1762.901,1777.042,842.000,0.257,0.293,0.282,0.286,0.294
LN.BZH.,41.599,121.764,153.036,1715.253,1757.331,1771.104,843.000,0.614,0.601,0.586,0.578,0.589
ZJ.ZHS.,30.038,122.117,163.823,1772.080,1827.378,1846.168,844.000,0.384,0.452,0.454,0.450,0.438
N.NAAF.,35.224,137.362,151.652,1707.697,1748.195,1761.381,845.000,0.344,0.187,0.161,0.164,0.146
SD.NLA.,35.522,117.983,159.590,1750.228,1800.146,1816.875,846.000,0.357,0.397,0.408,0.414,0.404
FJ.YXBM.,26.039,118.110,168.843,1797.280,1859.223,1880.654,847.000,0.496,0.473,0.482,0.488,0.479
NM.XSZ.,40.740,108.734,154.021,1720.595,1763.815,1778.016,848.000,0.672,0.645,0.646,0.647,0.643
SC.HSH.,32.064,102.987,160.073,1752.746,1803.264,1820.221,849.000,0.484,0.463,0.451,0.446,0.460
BU.SFS.,39.661,115.814,155.632,1729.265,1774.377,1789.292,850.000,0.505,0.447,0.455,0.465,0.449
FJ.FZCM.,26.009,119.367,168.494,1795.554,1857.025,1878.264,851.000,0.438,0.449,0.447,0.446,0.450
ZJ.HUZ.,30.842,120.095,163.737,1771.641,1826.828,1845.574,852.000,0.535,0.703,0.702,0.698,0.701
JL.SLT.,43.688,123.900,150.588,1701.836,1741.139,1753.883,853.000,0.073,0.027,0.014,-0.006,0.015
BU.ZKD.,39.688,115.922,155.602,1729.102,1774.177,1789.079,854.000,0.509,0.442,0.432,0.420,0.435
AH.TOL.,30.925,117.819,164.147,1773.730,1829.448,1848.400,855.000,0.426,0.383,0.400,0.421,0.402
GS.LXA.,35.627,103.263,157.195,1737.605,1784.588,1800.206,856.000,0.715,0.706,0.697,0.693,0.705
JX.XUW.,24.995,115.608,170.286,1804.372,1868.284,1890.515,857.000,-0.061,-0.074,-0.072,-0.066,-0.070
BJ.LLM.,40.629,116.638,154.631,1723.882,1767.813,1782.283,858.000,0.482,0.475,0.474,0.461,0.472
SX.LIF.,36.088,111.367,158.990,1747.083,1796.258,1812.705,859.000,0.559,0.479,0.496,0.512,0.491
CQ.CQT.,29.422,106.573,163.964,1772.800,1828.281,1847.142,860.000,0.631,0.645,0.649,0.650,0.641
YN.MZT.,25.215,98.495,161.775,1761.578,1814.245,1832.021,861.000,0.254,0.218,0.196,0.203,0.223
SX.HMA.,35.580,111.410,159.498,1749.742,1799.544,1816.230,862.000,0.676,0.621,0.638,0.658,0.638
ZJ.XSH.,29.894,120.105,164.631,1776.191,1832.539,1851.737,863.000,0.413,0.521,0.523,0.523,0.517
GE.SMRI.,-7.049,110.441,157.222,1737.746,1784.761,1800.392,864.000,-0.032,-0.009,-0.014,-0.018,-0.014
XJ.CBC.,43.521,81.439,139.970,1641.394,1669.662,1678.495,865.000,0.549,0.601,0.619,0.621,0.601
AU.QIS.,-20.558,139.605,136.661,1621.810,1646.994,1654.779,866.000,0.225,0.216,0.217,0.226,0.218
SC.WCA.,32.177,106.197,161.389,1759.584,1811.760,1829.348,867.000,0.738,0.682,0.676,0.664,0.679
GS.LZH.,36.083,103.844,157.026,1736.702,1783.480,1799.022,868.000,0.655,0.652,0.658,0.650,0.659
N.YNGF.,24.455,123.007,168.062,1793.414,1854.303,1875.308,869.000,0.031,0.062,0.075,0.079,0.083
KN.ULHL.,42.246,76.242,137.353,1625.932,1651.749,1659.748,870.000,0.004,-0.036,-0.036,-0.036,-0.005
G.INU.00,35.350,137.029,151.783,1708.414,1749.061,1762.301,871.000,0.292,0.146,0.145,0.152,0.150
ZJ.HAY.,30.383,120.848,163.948,1772.718,1828.178,1847.031,872.000,0.429,0.450,0.456,0.464,0.457
SD.RZH.,35.422,119.523,159.453,1749.508,1799.255,1815.919,873.000,0.349,0.301,0.327,0.379,0.344
ZJ.JAX.,30.780,120.888,163.566,1770.766,1825.731,1844.392,874.000,0.287,0.412,0.404,0.388,0.401
SX.CHZ.,36.224,113.180,159.032,1747.300,1796.526,1812.992,875.000,0.147,0.065,0.077,0.083,0.070
SN.SHNA.,33.518,110.865,161.440,1759.845,1812.085,1829.698,876.000,0.591,0.538,0.543,0.547,0.542
XJ.RGN.,43.865,87.561,143.228,1660.335,1691.806,1701.748,877.000,0.342,0.413,0.437,0.436,0.422
JX.JIA.,27.063,115.044,168.243,1794.312,1855.445,1876.548,878.000,0.569,0.594,0.604,0.611,0.607
JX.YOX.,29.083,115.606,166.207,1784.147,1842.563,1862.577,879.000,0.428,0.340,0.349,0.354,0.353
N.SRNF.,36.202,136.630,151.476,1706.728,1747.027,1760.139,880.000,0.172,0.176,0.165,0.156,0.178
1P.BA22.,-37.986,143.605,120.257,1519.452,1532.083,1535.830,881.000,0.121,0.264,0.265,0.272,0.268
GS.SGS.,37.741,103.892,155.568,1728.921,1773.957,1788.843,882.000,0.748,0.743,0.738,0.721,0.741
IC.XAN.10,34.031,108.923,160.532,1755.140,1806.235,1823.411,883.000,0.548,0.599,0.594,0.578,0.593
TM.NONG.,18.063,103.146,168.470,1795.437,1856.877,1878.103,884.000,-0.068,-0.028,-0.010,-0.021,-0.040
SX.YAC.,35.442,112.407,159.749,1751.055,1801.169,1817.973,885.000,0.535,0.596,0.597,0.594,0.605
SD.ANQ.,36.374,119.218,158.576,1744.902,1793.566,1809.820,886.000,0.591,0.575,0.577,0.599,0.589
KZ.BRVK.,53.058,70.283,128.615,1572.688,1591.154,1596.710,887.000,0.355,0.402,0.412,0.413,0.407
HI.JFL.,18.704,108.789,173.295,1818.966,1887.055,1911.000,888.000,0.092,0.248,0.164,0.175,0.246
HB.YDU.,30.214,111.211,164.728,1776.680,1833.153,1852.400,889.000,0.543,0.435,0.451,0.483,0.445
SD.BHC.,38.392,120.909,156.304,1732.861,1778.773,1793.989,890.000,0.312,0.289,0.290,0.295,0.293
GD.HUJ.,24.035,112.302,170.953,1807.631,1872.459,1895.067,891.000,0.664,0.640,0.642,0.636,0.640
FJ.PTNR.,25.222,119.471,169.178,1798.933,1861.331,1882.947,892.000,0.244,0.254,0.261,0.272,0.267
JS.WX.,31.525,120.223,163.054,1768.150,1822.457,1840.862,893.000,0.416,0.466,0.477,0.491,0.470
JS.YC.,33.367,120.133,161.316,1759.207,1811.291,1828.844,894.000,0.375,0.357,0.359,0.353,0.362
SC.MDS.,30.075,103.041,161.686,1761.115,1813.669,1831.401,895.000,0.399,0.445,0.430,0.415,0.440
ZJ.HAZ.,30.267,120.114,164.277,1774.391,1830.279,1849.297,896.000,0.427,0.580,0.577,0.571,0.576
HN.TAY.,28.877,111.460,166.078,1783.499,1841.744,1861.690,897.000,0.501,0.442,0.452,0.474,0.447
YN.GYA.,26.459,106.664,166.496,1785.597,1844.396,1864.562,898.000,0.460,0.481,0.482,0.482,0.484
YN.LAC.,22.552,99.921,164.155,1773.770,1829.498,1848.455,899.000,0.434,0.336,0.327,0.332,0.341
SC.AXI.,31.638,104.431,161.112,1758.151,1809.976,1827.431,900.000,0.562,0.645,0.640,0.626,0.645
HL.LIH.,44.331,128.500,148.749,1691.629,1728.907,1740.910,901.000,0.360,0.320,0.342,0.369,0.365
IC.HIA.00,49.270,119.741,145.802,1675.044,1709.172,1720.046,902.000,0.607,0.597,0.618,0.632,0.619
LN.BEP.,41.783,120.699,153.046,1715.305,1757.394,1771.172,903.000,0.641,0.615,0.617,0.622,0.616
KZ.PDGK.,43.328,79.485,138.887,1635.023,1662.264,1670.746,904.000,,,,,
ZJ.SHS.,30.705,122.451,163.097,1768.368,1822.729,1841.155,905.000,0.201,0.229,0.214,0.204,0.219
N.SHRF.,44.056,144.994,141.529,1650.500,1680.279,1689.632,906.000,0.140,0.228,0.208,0.209,0.183
FJ.YCSG.,25.336,118.227,169.482,1800.431,1863.244,1885.027,907.000,0.181,0.399,0.400,0.408,0.398
AU.AS31.,-23.666,133.904,136.799,1622.632,1647.942,1655.769,908.000,0.349,0.414,0.409,0.390,0.411
SC.HYS.,30.416,106.840,163.206,1768.927,1823.428,1841.909,909.000,0.717,0.752,0.755,0.751,0.753
YN.MIL.,24.406,103.388,165.917,1782.692,1840.726,1860.588,910.000,0.059,0.208,0.219,0.221,0.205
SC.DFU.,30.991,101.121,159.917,1751.936,1802.260,1819.144,911.000,0.262,0.284,0.272,0.259,0.282
GX.PGX.,23.328,107.578,169.459,1800.314,1863.095,1884.865,912.000,0.344,0.252,0.245,0.240,0.250
QH.MEY.,37.472,101.400,154.845,1725.036,1769.218,1783.783,913.000,0.617,0.667,0.652,0.635,0.663
GD.SZN.,22.546,114.143,172.733,1816.260,1883.560,1907.182,914.000,0.568,0.569,0.584,0.593,0.579
HA.XY.,32.133,114.012,163.159,1768.687,1823.128,1841.586,915.000,0.542,0.518,0.533,0.553,0.539
HE.LUQ.,38.002,114.307,157.301,1738.165,1785.276,1800.943,916.000,0.560,0.589,0.575,0.546,0.583
HN.SHY.,27.212,111.450,167.687,1791.549,1851.935,1872.737,917.000,0.545,0.554,0.557,0.561,0.559
JX.JIJ.,29.647,116.010,165.620,1781.195,1838.837,1858.545,918.000,0.484,0.290,0.307,0.329,0.313
NM.LUB.,44.546,120.882,150.317,1700.340,1739.341,1751.975,919.000,0.267,0.265,0.250,0.231,0.253
JS.PZ.,34.520,117.967,160.583,1755.402,1806.560,1823.760,920.000,0.537,0.540,0.543,0.546,0.546
CQ.ROC.,29.379,105.443,163.481,1770.333,1825.189,1843.808,921.000,0.643,0.603,0.587,0.578,0.604
YN.ZAT.,27.322,103.718,164.157,1773.780,1829.512,1848.469,922.000,0.279,0.315,0.315,0.313,0.315
SX.HZH.,36.610,111.899,158.539,1744.706,1793.325,1809.561,923.000,0.240,0.215,0.214,0.217,0.215
N.IGKF.,24.412,124.179,167.357,1789.907,1849.852,1870.477,924.000,0.102,0.089,0.081,0.082,0.078
SC.REG.,33.582,102.965,158.810,1746.133,1795.085,1811.447,925.000,0.467,0.459,0.445,0.428,0.454
SC.SPA.,32.650,103.603,159.882,1751.752,1802.033,1818.900,926.000,0.509,0.515,0.518,0.512,0.514
NM.CHR.,47.973,121.177,146.918,1681.355,1716.663,1727.956,927.000,0.399,0.384,0.389,0.393,0.389
KN.USP.,43.267,74.500,135.751,1616.358,1640.724,1648.232,928.000,0.428,0.457,0.467,0.468,0.452
N.ASIF.,36.634,139.421,149.470,1695.648,1733.714,1746.005,929.000,0.245,0.147,0.148,0.140,0.148
AH.DYN.,32.644,117.469,162.500,1765.308,1818.903,1837.034,930.000,0.505,0.408,0.418,0.423,0.418
SN.TOCH.,35.392,109.125,159.275,1748.575,1798.101,1814.682,931.000,0.620,0.515,0.516,0.503,0.517
SX.NIW.,38.687,112.336,156.518,1734.000,1780.168,1795.480,932.000,0.654,0.662,0.664,0.660,0.660
GS.DBT.,34.060,103.230,158.526,1744.639,1793.242,1809.473,933.000,0.562,0.594,0.601,0.619,0.598
SN.SHAZ.,33.512,109.874,161.251,1758.869,1810.870,1828.391,934.000,0.703,0.545,0.556,0.569,0.552
