evtid,evla,evlo,evdp,station,stla,stlo,gcarc,s2ks,s3ks,s4ks,tridx,snr,ccf1,ccf2,ccf3,ccf4,ccf5,t32_cc,t32_pp,ccf_cc,ccf_pp,t32_fw1,ccf_fw1,ccf_sg1,t32_fw2,ccf_fw2,ccf_sg2,t32_fw3,ccf_fw3,ccf_sg3,t32_fw4,ccf_fw4,ccf_sg4,t32_fw5,ccf_fw5,ccf_sg5,auto_selected,group,az
20130524_1456,52.36,151.48,642.4,AI.ESPZ.04,-63.398,-56.996,161.516,1745.91,1798.594,1816.399,77.0,4.669,0.461,0.445,0.464,0.462,0.447,-3.7,-3.8,0.858,0.824,-3.4,0.603,0.603,-3.8,0.674,0.603,-4.0,0.7,0.603,-4.0,0.702,0.603,-3.7,0.683,0.603,0,-1.0,137.756
20130524_1456,52.36,151.48,642.4,ZD.FS09.,-12.974,-71.425,127.856,1553.908,1572.036,1577.49,78.0,0.337,-0.026,0.063,0.058,0.057,0.057,9.8,-3.2,0.42,-0.96,-8.6,0.599,0.599,-8.3,0.519,0.599,-8.5,0.525,0.599,-8.6,0.528,0.599,-8.5,0.527,0.599,0,-1.0,56.967
20130524_1456,52.36,151.48,642.4,ZD.FS04.,-14.205,-73.345,127.896,1554.153,1572.31,1577.774,79.0,3.197,0.348,0.357,0.364,0.36,0.357,-5.4,-1.9,0.755,-0.831,-5.9,0.749,0.749,-5.6,0.774,0.749,-5.8,0.767,0.749,-5.8,0.768,0.749,-5.8,0.768,0.749,0,-1.0,59.794
20130524_1456,52.36,151.48,642.4,6H.BERG.,-25.427,31.447,128.027,1554.975,1573.234,1578.73,80.0,1.319,0.032,0.078,0.067,0.068,0.07,-0.6,3.8,0.594,-0.758,5.6,0.661,0.661,5.9,0.625,0.661,5.9,0.65,0.661,5.9,0.641,0.661,5.9,0.64,0.661,0,-1.0,-82.807
20130524_1456,52.36,151.48,642.4,XK.B02LT.,-21.393,25.581,128.481,1557.805,1576.411,1582.018,81.0,2.315,0.33,0.323,0.323,0.321,0.324,-8.3,0.4,0.613,0.347,-1.0,0.7,0.7,-2.9,0.54,0.7,-0.8,0.699,0.7,-0.8,0.693,0.7,-0.7,0.69,0.7,0,-1.0,-74.257
20130524_1456,52.36,151.48,642.4,ZJ.SHRD.,-73.399,160.499,125.911,1541.698,1558.369,1563.367,82.0,6.195,0.682,0.645,0.642,0.652,0.652,-0.1,-0.1,0.876,0.904,0.1,0.625,0.625,-0.1,0.64,0.625,-0.6,0.594,0.625,-0.2,0.61,0.625,-0.1,0.631,0.625,0,-1.0,176.821
20130524_1456,52.36,151.48,642.4,IU.LCO.,-29.011,-70.7,141.242,1634.669,1664.46,1673.83,83.0,2.435,0.399,0.453,0.449,0.445,0.449,-7.0,3.6,0.445,0.297,-7.7,0.552,0.552,-7.2,0.557,0.552,-7.8,0.588,0.552,-7.8,0.577,0.552,-7.7,0.574,0.552,0,-1.0,69.455
20130524_1456,52.36,151.48,642.4,YT.LONW.,-81.347,152.735,133.708,1589.937,1612.791,1619.796,84.0,4.356,0.342,0.345,0.281,0.341,0.358,0.4,-1.0,0.862,0.291,-1.6,0.92,0.92,-1.5,0.723,0.92,-2.3,0.862,0.92,-1.9,0.837,0.92,-1.7,0.775,0.92,0,-1.0,179.738
20130524_1456,52.36,151.48,642.4,ZJ.FOOT.,-73.093,157.853,125.531,1539.293,1555.687,1560.599,85.0,3.409,0.56,0.567,0.551,0.553,0.564,0.4,-0.1,0.871,0.697,-0.2,0.778,0.778,-0.3,0.709,0.778,-0.7,0.742,0.778,-0.4,0.734,0.778,-0.3,0.719,0.778,0,-1.0,177.72
20130524_1456,52.36,151.48,642.4,CX.PB07.,-21.727,-69.886,135.964,1603.52,1628.35,1636.026,86.0,0.485,0.138,0.092,0.075,0.083,0.079,-3.1,-3.4,0.749,0.735,-3.5,0.824,0.824,-3.4,0.818,0.824,-3.9,0.823,0.824,-3.8,0.814,0.824,-3.9,0.815,0.824,0,-1.0,61.792
20130524_1456,52.36,151.48,642.4,YT.DEVL.,-81.476,161.973,133.956,1591.436,1614.503,1621.579,87.0,8.436,0.799,0.753,0.777,0.775,0.764,0.8,0.7,0.951,0.953,0.0,0.872,0.872,0.4,0.74,0.872,-0.3,0.819,0.872,-0.1,0.802,0.872,0.2,0.758,0.872,0,-1.0,177.846
20130524_1456,52.36,151.48,642.4,ZD.FM04.,-13.604,-75.354,126.322,1544.284,1561.256,1566.349,88.0,1.132,0.172,0.124,0.14,0.136,0.132,-5.4,-2.0,0.74,-0.861,-6.0,0.763,0.763,-5.7,0.723,0.763,-5.9,0.725,0.763,-5.8,0.722,0.763,-5.8,0.723,0.763,0,-1.0,61.427
20130524_1456,52.36,151.48,642.4,GT.CPUP.00,-26.331,-57.331,146.183,1662.993,1697.831,1708.971,89.0,2.594,0.354,0.382,0.429,0.433,0.417,1.6,1.7,0.745,0.75,1.3,0.901,0.901,1.3,0.888,0.901,1.0,0.891,0.901,0.9,0.895,0.901,0.9,0.894,0.901,0,-1.0,50.621
20130524_1456,52.36,151.48,642.4,ZJ.MICH.,-73.817,164.1,126.47,1545.215,1562.296,1567.423,90.0,7.155,0.379,0.324,0.383,0.352,0.331,3.0,3.2,0.617,0.764,3.1,0.706,0.706,2.9,0.726,0.706,2.2,0.72,0.706,2.6,0.715,0.706,2.8,0.722,0.706,0,-1.0,175.645
20130524_1456,52.36,151.48,642.4,AI.ORCD.04,-60.738,-44.736,167.81,1777.782,1838.687,1859.725,91.0,6.685,0.345,0.406,0.373,0.38,0.4,-2.3,-2.5,0.431,0.464,-9.0,0.493,0.493,-2.5,0.455,0.493,-2.8,0.539,0.493,-2.8,0.561,0.493,-2.6,0.492,0.493,0,-1.0,139.995
20130524_1456,52.36,151.48,642.4,AW.VNA1.,-70.69,-8.276,159.519,1735.536,1785.706,1802.553,92.0,0.703,0.02,0.037,0.034,0.033,0.034,-8.6,3.1,0.586,-0.952,8.3,0.453,0.453,8.7,0.452,0.453,8.2,0.442,0.453,8.1,0.433,0.453,8.3,0.437,0.453,0,-1.0,-160.971
20130524_1456,52.36,151.48,642.4,AF.CVNA.,-31.482,19.762,139.474,1624.333,1652.415,1661.196,93.0,1.283,-0.014,0.069,0.065,0.066,0.067,-3.8,-4.0,0.522,0.778,-0.4,0.53,0.53,8.8,0.69,0.53,8.8,0.681,0.53,8.8,0.683,0.53,8.8,0.686,0.53,0,-1.0,-78.169
20130524_1456,52.36,151.48,642.4,CX.PB01.,-21.043,-69.487,135.62,1601.458,1625.98,1633.551,94.0,1.069,0.347,0.344,0.329,0.336,0.33,-0.8,-0.3,0.849,0.836,-1.3,0.859,0.859,-1.2,0.848,0.859,-1.5,0.868,0.859,-1.5,0.873,0.859,-1.5,0.874,0.859,0,-1.0,60.794
20130524_1456,52.36,151.48,642.4,GT.PLCA.00,-40.733,-70.551,149.367,1680.839,1719.109,1731.491,95.0,3.051,0.434,0.49,0.495,0.501,0.499,0.1,4.1,0.422,0.294,1.7,0.524,0.524,2.1,0.563,0.524,1.4,0.56,0.524,1.6,0.557,0.524,1.8,0.562,0.524,0,-1.0,84.42
20130524_1456,52.36,151.48,642.4,YT.BEAR.,-74.548,-111.851,141.457,1635.914,1665.915,1675.358,96.0,7.997,0.79,0.803,0.738,0.758,0.799,-0.4,-0.3,0.917,0.906,-0.8,0.897,0.897,-0.3,0.878,0.897,-1.2,0.875,0.897,-1.1,0.854,0.897,-0.5,0.859,0.897,1,1.0,154.829
20130524_1456,52.36,151.48,642.4,C.GO02.,-25.163,-69.59,138.886,1620.874,1648.4,1656.99,97.0,2.362,0.236,0.146,0.21,0.199,0.194,2.0,-2.0,0.63,-0.767,1.8,0.678,0.678,2.0,0.665,0.678,1.4,0.7,0.678,1.5,0.695,0.678,1.6,0.693,0.678,0,-1.0,64.479
20130524_1456,52.36,151.48,642.4,YT.UNGL.,-79.775,-82.524,147.459,1670.182,1706.379,1718.007,98.0,4.039,0.729,0.74,0.717,0.723,0.736,0.0,0.1,0.981,0.978,-0.5,0.897,0.897,-0.3,0.927,0.897,-0.7,0.909,0.897,-0.7,0.914,0.897,-0.4,0.922,0.897,1,1.0,164.507
20130524_1456,52.36,151.48,642.4,ZJ.DUBY.,-74.985,158.077,127.421,1551.185,1568.98,1574.33,99.0,1.123,0.287,0.235,0.222,0.229,0.231,-0.1,-3.1,0.732,-0.277,-0.3,0.573,0.573,0.1,0.61,0.573,-0.5,0.538,0.573,-0.2,0.565,0.573,0.1,0.597,0.573,0,-1.0,177.846
20130524_1456,52.36,151.48,642.4,ZD.FM03.,-13.723,-75.89,126.132,1543.091,1559.923,1564.972,100.0,1.409,0.185,0.199,0.185,0.197,0.193,5.5,1.6,0.618,-0.624,-2.5,0.607,0.607,-2.3,0.621,0.607,-2.5,0.624,0.607,-2.3,0.618,0.607,-2.4,0.619,0.607,0,-1.0,62.046
20130524_1456,52.36,151.48,642.4,G.SPB.00,-23.593,-47.427,147.821,1672.213,1708.799,1720.568,101.0,2.392,0.491,0.414,0.423,0.422,0.424,0.2,0.6,0.853,0.827,-0.4,0.909,0.909,-0.3,0.86,0.909,-0.6,0.867,0.909,-0.9,0.883,0.909,-0.7,0.878,0.909,0,-1.0,33.653
20130524_1456,52.36,151.48,642.4,ZD.FS6A.,-13.493,-72.933,127.514,1551.766,1569.631,1575.004,102.0,3.843,0.454,0.397,0.415,0.413,0.409,-5.0,4.8,0.53,-0.799,0.8,0.739,0.739,1.3,0.637,0.739,1.1,0.621,0.739,1.1,0.621,0.739,1.2,0.62,0.739,0,-1.0,58.884
20130524_1456,52.36,151.48,642.4,CX.PB14.,-24.626,-70.404,138.011,1615.704,1642.41,1650.72,103.0,0.826,0.124,0.07,0.084,0.082,0.082,1.4,1.3,0.729,0.739,1.2,0.811,0.811,1.3,0.873,0.811,0.7,0.911,0.811,0.8,0.896,0.811,0.8,0.898,0.811,0,-1.0,64.872
20130524_1456,52.36,151.48,642.4,C.GO08.,-48.465,-72.557,152.111,1695.953,1737.297,1750.814,104.0,4.682,0.439,0.498,0.474,0.486,0.499,0.3,0.5,0.878,0.877,0.1,0.797,0.797,0.3,0.768,0.797,-0.3,0.758,0.797,-0.2,0.752,0.797,0.1,0.762,0.797,0,-1.0,99.612
20130524_1456,52.36,151.48,642.4,G.CRZF.00,-46.43,51.861,130.096,1567.824,1587.695,1593.709,105.0,1.083,0.163,0.091,0.087,0.084,0.088,0.8,0.4,0.831,0.765,7.7,0.349,0.349,-8.3,0.584,0.349,-8.3,0.582,0.349,-8.3,0.582,0.349,-8.3,0.584,0.349,0,-1.0,-117.174
20130524_1456,52.36,151.48,642.4,XK.B10PP.,-18.913,22.543,128.298,1556.665,1575.131,1580.693,106.0,1.779,0.205,0.395,0.226,0.224,0.226,-5.7,-5.0,0.711,0.783,1.6,0.551,0.551,0.5,0.411,0.551,1.8,0.571,0.551,1.9,0.57,0.551,1.9,0.569,0.551,0,-1.0,-69.442
20130524_1456,52.36,151.48,642.4,XK.B15MW.,-19.631,23.827,128.127,1555.599,1573.933,1579.454,107.0,1.588,0.125,0.128,0.127,0.125,0.127,-5.4,5.2,0.467,0.031,12.1,0.403,0.403,12.8,0.403,0.403,12.5,0.417,0.403,12.5,0.415,0.403,12.6,0.414,0.403,0,-1.0,-71.222
20130524_1456,52.36,151.48,642.4,YT.SURP.,-84.72,-171.202,138.057,1615.975,1642.723,1651.048,108.0,2.509,0.391,0.375,0.369,0.37,0.375,-0.4,-0.1,0.704,0.684,0.0,0.578,0.578,-1.0,0.617,0.578,-1.2,0.702,0.578,-1.2,0.667,0.578,-1.1,0.639,0.578,0,-1.0,175.203
20130524_1456,52.36,151.48,642.4,AI.JUBA.04,-62.237,-58.663,161.211,1744.332,1796.628,1814.285,109.0,0.997,0.215,0.138,0.13,0.132,0.137,-0.1,3.1,0.974,-0.944,-0.2,0.473,0.473,-0.2,0.499,0.473,-0.5,0.49,0.473,-0.5,0.492,0.473,-0.2,0.495,0.473,0,-1.0,133.499
20130524_1456,52.36,151.48,642.4,G.COYC.10,-45.573,-72.081,151.078,1690.291,1730.463,1743.546,110.0,3.294,0.404,0.512,0.525,0.523,0.519,1.1,1.5,0.704,0.725,-0.1,0.724,0.724,-0.1,0.739,0.724,-0.6,0.693,0.724,-0.6,0.704,0.724,-0.3,0.72,0.724,0,-1.0,93.859
20130524_1456,52.36,151.48,642.4,XK.B05MO.,-20.218,24.132,128.413,1557.379,1575.933,1581.523,111.0,2.075,0.158,0.206,0.185,0.184,0.186,-2.1,-1.1,0.541,0.394,5.8,0.424,0.424,-14.6,0.436,0.424,6.1,0.445,0.424,6.2,0.445,0.424,6.2,0.446,0.424,0,-1.0,-71.969
20130524_1456,52.36,151.48,642.4,ZD.FS11.,-13.056,-71.544,127.865,1553.964,1572.098,1577.555,112.0,5.666,0.658,0.666,0.677,0.676,0.675,0.5,0.5,0.858,0.87,-0.1,0.877,0.877,0.4,0.93,0.877,0.1,0.927,0.877,0.2,0.924,0.877,0.1,0.926,0.877,1,-1.0,57.146
20130524_1456,52.36,151.48,642.4,ZD.FM02.,-13.499,-76.06,125.855,1541.34,1557.969,1562.954,113.0,3.124,0.447,0.47,0.466,0.469,0.469,-1.2,0.1,0.692,0.451,-0.7,0.624,0.624,-0.5,0.673,0.624,-0.7,0.685,0.624,-0.6,0.685,0.624,-0.6,0.683,0.624,0,-1.0,62.063
20130524_1456,52.36,151.48,642.4,AW.VNA3.,-71.242,-9.666,159.333,1734.568,1784.507,1801.267,114.0,3.109,0.526,0.513,0.51,0.521,0.523,-0.2,-0.1,0.882,0.84,-0.1,0.938,0.938,0.4,0.926,0.938,0.0,0.929,0.938,-0.1,0.932,0.938,0.1,0.929,0.938,0,-1.0,-162.928
20130524_1456,52.36,151.48,642.4,PS.SYO.,-69.007,39.585,145.174,1657.275,1691.051,1701.815,115.0,1.664,0.181,0.273,0.289,0.289,0.282,0.5,1.0,0.721,0.587,1.6,0.604,0.604,0.8,0.841,0.604,0.6,0.815,0.604,0.6,0.814,0.604,0.7,0.817,0.604,0,-1.0,-144.356
20130524_1456,52.36,151.48,642.4,AF.BLWY.,-20.143,28.611,125.722,1540.502,1557.035,1561.991,116.0,1.896,0.308,0.284,0.286,0.285,0.284,7.8,3.7,0.575,-0.445,-2.5,0.604,0.604,-2.4,0.599,0.604,-2.6,0.59,0.604,-2.5,0.593,0.604,-2.5,0.594,0.604,0,-1.0,-76.027
20130524_1456,52.36,151.48,642.4,ZD.FS1A.,-14.645,-75.061,127.346,1550.715,1568.453,1573.785,117.0,3.649,0.3,0.361,0.35,0.341,0.343,3.8,0.6,0.766,-0.891,-4.0,0.778,0.778,-3.7,0.771,0.778,-4.0,0.776,0.778,-3.9,0.772,0.778,-3.9,0.771,0.778,0,-1.0,61.85
20130524_1456,52.36,151.48,642.4,ZD.FN06.,-11.368,-75.679,124.277,1531.337,1546.839,1551.473,118.0,1.015,0.009,-0.013,-0.006,-0.004,-0.004,4.9,-3.3,0.718,-0.744,4.9,0.562,0.562,5.0,0.646,0.562,4.9,0.658,0.562,4.9,0.667,0.562,5.0,0.663,0.562,0,-1.0,60.262
20130524_1456,52.36,151.48,642.4,AF.UPI.,-28.362,21.253,136.321,1605.657,1630.81,1638.595,119.0,1.196,0.016,0.026,0.026,0.029,0.027,-4.9,-4.6,0.542,0.63,-9.4,0.341,0.341,-5.7,0.507,0.341,-5.8,0.492,0.341,-5.8,0.496,0.341,-5.7,0.5,0.341,0,-1.0,-76.372
20130524_1456,52.36,151.48,642.4,GE.SNAA.,-71.671,-2.838,157.633,1725.625,1773.476,1789.442,120.0,2.655,0.586,0.604,0.6,0.606,0.609,0.3,0.5,0.878,0.862,0.4,0.922,0.922,0.7,0.932,0.922,0.4,0.923,0.922,0.3,0.917,0.922,0.4,0.923,0.922,0,-1.0,-159.059
20130524_1456,52.36,151.48,642.4,ZD.FN05.,-11.474,-75.96,124.216,1530.953,1546.412,1551.034,121.0,2.007,0.369,0.37,0.397,0.388,0.383,1.7,1.9,0.798,0.813,1.3,0.926,0.926,1.7,0.841,0.926,1.4,0.851,0.926,1.5,0.851,0.926,1.5,0.851,0.926,0,-1.0,60.611
20130524_1456,52.36,151.48,642.4,YT.MILR.,-83.306,156.252,135.687,1601.859,1626.441,1634.033,122.0,0.843,0.027,-0.001,-0.006,-0.006,-0.002,3.4,4.2,0.517,0.91,-13.7,0.289,0.289,-13.8,0.29,0.289,-14.1,0.283,0.289,-13.9,0.3,0.289,-13.9,0.294,0.289,0,-1.0,179.203
20130524_1456,52.36,151.48,642.4,AI.BELA.04,-77.875,-34.627,154.388,1708.3,1752.277,1766.784,123.0,2.829,0.399,0.402,0.446,0.448,0.432,1.2,1.5,0.871,0.872,1.8,0.814,0.814,1.7,0.732,0.814,1.3,0.742,0.814,1.3,0.74,0.814,1.4,0.733,0.814,0,-1.0,177.041
20130524_1456,52.36,151.48,642.4,YT.WHIT.,-82.682,-104.387,143.553,1648.019,1680.121,1690.296,124.0,13.691,0.709,0.695,0.713,0.709,0.703,0.0,0.1,0.944,0.941,0.0,0.906,0.906,0.1,0.97,0.906,-0.2,0.953,0.906,-0.3,0.956,0.906,0.0,0.967,0.906,1,1.0,167.986
20130524_1456,52.36,151.48,642.4,ZD.FN03.,-11.764,-76.304,124.275,1531.327,1546.827,1551.461,125.0,2.523,0.563,0.622,0.607,0.612,0.609,-1.1,-0.6,0.868,0.742,-1.4,0.662,0.662,-0.9,0.779,0.662,-1.1,0.76,0.662,-1.0,0.754,0.662,-1.1,0.756,0.662,0,-1.0,61.143
20130524_1456,52.36,151.48,642.4,GT.BOSA.00,-28.614,25.256,134.111,1592.372,1615.572,1622.693,126.0,1.441,0.111,0.165,0.166,0.166,0.166,8.7,4.2,0.687,-0.826,7.2,0.771,0.771,7.4,0.763,0.771,7.4,0.759,0.771,7.4,0.761,0.771,7.4,0.761,0.771,0,-1.0,-80.285
20130524_1456,52.36,151.48,642.4,YT.FALL.,-85.307,-143.628,140.175,1628.442,1657.195,1666.207,127.0,4.636,0.682,0.673,0.707,0.704,0.69,0.8,1.1,0.917,0.874,0.7,0.931,0.931,0.6,0.869,0.931,-0.2,0.921,0.931,0.0,0.912,0.931,0.3,0.884,0.931,1,1.0,173.347
20130524_1456,52.36,151.48,642.4,AF.PKA.,-29.67,22.757,136.379,1605.999,1631.203,1639.006,128.0,1.17,0.144,0.128,0.118,0.12,0.122,1.1,1.9,0.657,0.427,5.2,0.444,0.444,4.6,0.427,0.444,4.4,0.435,0.444,4.5,0.435,0.444,4.5,0.433,0.444,0,-1.0,-79.061
20130524_1456,52.36,151.48,642.4,YT.PECA.,-85.612,-68.552,145.621,1659.81,1694.055,1704.984,129.0,2.685,0.523,0.482,0.525,0.516,0.497,-0.3,0.5,0.85,0.696,0.2,0.789,0.789,0.1,0.821,0.789,-0.6,0.823,0.789,-0.6,0.82,0.789,-0.3,0.818,0.789,0,-1.0,174.996
20130524_1456,52.36,151.48,642.4,XK.B06OR.,-19.901,23.527,128.514,1558.011,1576.644,1582.258,130.0,2.219,0.317,0.206,0.309,0.307,0.302,-5.6,-4.9,0.627,0.778,2.1,0.684,0.684,-0.3,0.647,0.684,2.4,0.694,0.684,2.4,0.691,0.684,2.4,0.69,0.684,0,-1.0,-71.149
20130524_1456,52.36,151.48,642.4,YT.ALYS.,-84.355,-23.735,147.983,1673.119,1709.88,1721.713,131.0,2.985,0.61,0.595,0.633,0.628,0.613,1.0,0.8,0.96,0.886,0.1,0.788,0.788,0.5,0.854,0.788,0.1,0.837,0.788,0.1,0.844,0.788,0.4,0.852,0.788,0,-1.0,-179.113
20130524_1456,52.36,151.48,642.4,CX.PB04.,-22.334,-70.149,136.314,1605.614,1630.761,1638.544,132.0,1.623,0.408,0.356,0.36,0.363,0.364,1.1,1.1,0.897,0.916,0.5,0.774,0.774,0.6,0.749,0.774,0.2,0.746,0.774,0.2,0.751,0.774,0.2,0.752,0.774,0,-1.0,62.587
20130524_1456,52.36,151.48,642.4,ZJ.GRAW.,-74.004,154.989,126.387,1544.693,1561.713,1566.821,133.0,1.059,0.302,0.39,0.37,0.369,0.381,-5.5,-2.3,0.892,-0.72,-5.8,0.669,0.669,-6.0,0.635,0.669,-6.6,0.638,0.669,-6.3,0.635,0.669,-6.1,0.636,0.669,0,-1.0,178.796
20130524_1456,52.36,151.48,642.4,CX.PB02.,-21.32,-69.896,135.627,1601.501,1626.03,1633.603,134.0,1.138,0.29,0.307,0.27,0.273,0.275,-0.3,0.0,0.844,0.84,-1.0,0.874,0.874,-0.8,0.889,0.874,-1.2,0.889,0.874,-1.1,0.901,0.874,-1.1,0.899,0.874,0,-1.0,61.467
20130524_1456,52.36,151.48,642.4,CX.PB15.,-23.208,-69.471,137.389,1612.016,1638.147,1646.262,135.0,1.134,0.136,0.113,0.14,0.137,0.138,2.9,-4.3,0.773,0.888,-5.3,0.757,0.757,-5.3,0.701,0.757,-5.7,0.699,0.757,-5.7,0.721,0.757,-5.7,0.717,0.757,0,-1.0,62.597
20130524_1456,52.36,151.48,642.4,ZD.FN14.,-12.78,-74.988,125.829,1541.178,1557.788,1562.768,136.0,3.323,0.482,0.476,0.474,0.471,0.472,-0.3,4.2,0.66,-0.871,0.3,0.705,0.705,0.4,0.598,0.705,0.1,0.618,0.705,0.3,0.619,0.705,0.3,0.616,0.705,0,-1.0,60.502
20130524_1456,52.36,151.48,642.4,C.GO10.,-53.155,-71.05,154.63,1709.604,1753.865,1768.479,137.0,1.778,0.256,0.244,0.257,0.244,0.249,-0.8,-0.5,0.819,0.826,-0.5,0.636,0.636,-1.1,0.64,0.636,-1.6,0.683,0.636,-1.5,0.677,0.636,-1.1,0.648,0.636,0,-1.0,108.767
20130524_1456,52.36,151.48,642.4,XV.MAPH.,-22.25,35.08,123.446,1526.041,1540.969,1545.425,138.0,1.244,0.133,0.137,0.139,0.136,0.137,-4.4,-4.1,0.713,0.747,0.5,0.446,0.446,12.7,0.337,0.446,12.5,0.278,0.446,12.6,0.295,0.446,12.6,0.302,0.446,0,-1.0,-83.285
20130524_1456,52.36,151.48,642.4,6H.MUXU.,-20.636,34.064,122.835,1522.13,1536.642,1540.97,139.0,0.351,-0.034,-0.004,-0.037,-0.003,-0.003,10.8,-2.8,0.359,-0.996,-3.8,0.48,0.48,11.2,0.347,0.48,-3.8,0.437,0.48,10.8,0.333,0.48,10.9,0.336,0.48,0,-1.0,-81.175
20130524_1456,52.36,151.48,642.4,G.CRZF.10,-46.43,51.861,130.096,1567.824,1587.695,1593.709,140.0,0.934,0.183,0.084,0.079,0.076,0.08,1.0,0.6,0.888,0.834,8.0,0.343,0.343,-8.1,0.588,0.343,-8.1,0.585,0.343,-8.1,0.585,0.343,-8.1,0.587,0.343,0,-1.0,-117.174
20130524_1456,52.36,151.48,642.4,C.GO03.,-27.594,-70.235,140.426,1629.911,1658.906,1668.001,141.0,1.586,0.13,0.187,0.206,0.188,0.19,4.2,4.4,0.432,0.275,4.1,0.773,0.773,4.3,0.743,0.773,4.0,0.762,0.773,4.0,0.758,0.773,4.0,0.757,0.773,0,-1.0,67.513
20130524_1456,52.36,151.48,642.4,CX.PB12.,-18.614,-70.328,133.169,1586.661,1609.056,1615.905,142.0,0.753,0.215,0.131,0.152,0.145,0.14,-5.6,-1.6,0.675,-0.631,1.5,0.727,0.727,-5.8,0.835,0.727,-6.1,0.823,0.727,-6.1,0.827,0.727,-6.0,0.829,0.727,0,-1.0,59.797
20130524_1456,52.36,151.48,642.4,G.COYC.00,-45.573,-72.081,151.078,1690.291,1730.463,1743.546,143.0,3.385,0.388,0.493,0.506,0.504,0.501,1.1,1.4,0.725,0.758,-0.2,0.752,0.752,-0.1,0.77,0.752,-0.6,0.729,0.752,-0.6,0.738,0.752,-0.3,0.751,0.752,0,-1.0,93.859
20130524_1456,52.36,151.48,642.4,XK.B03SL.,-21.121,24.764,128.75,1559.477,1578.291,1583.964,144.0,1.453,0.173,0.278,0.169,0.165,0.165,-7.9,-4.1,0.569,-0.346,-0.6,0.636,0.636,-3.0,0.504,0.636,-0.3,0.591,0.636,-0.3,0.578,0.636,-0.3,0.569,0.636,0,-1.0,-73.28
20130524_1456,52.36,151.48,642.4,YT.KOLR.,-76.154,-120.727,139.75,1625.949,1654.294,1663.165,145.0,4.388,0.67,0.588,0.523,0.554,0.577,-0.8,-0.7,0.896,0.889,-1.0,0.925,0.925,-1.5,0.87,0.925,-2.0,0.912,0.925,-1.8,0.907,0.925,-1.6,0.885,0.925,0,-1.0,158.24
20130524_1456,52.36,151.48,642.4,YT.MPAT.,-78.03,-155.022,134.371,1593.945,1617.37,1624.567,146.0,5.252,0.699,0.629,0.654,0.651,0.63,0.6,0.6,0.828,0.862,0.2,0.899,0.899,0.8,0.782,0.899,0.1,0.872,0.899,0.3,0.831,0.899,0.7,0.792,0.899,0,-1.0,166.483
20130524_1456,52.36,151.48,642.4,YT.AGO3.,-82.754,28.581,145.83,1660.998,1695.464,1706.472,147.0,5.346,0.404,0.402,0.367,0.394,0.404,1.1,-2.8,0.891,-0.307,-6.2,0.666,0.666,0.0,0.485,0.666,-7.7,0.598,0.666,-7.6,0.588,0.666,-7.5,0.551,0.666,0,-1.0,-169.123
20130524_1456,52.36,151.48,642.4,GT.VNDA.00,-77.517,161.853,130.039,1567.471,1587.297,1593.296,148.0,6.788,0.736,0.709,0.656,0.688,0.703,-0.4,-0.2,0.937,0.937,-0.5,0.941,0.941,-0.8,0.858,0.941,-1.3,0.906,0.941,-1.0,0.894,0.941,-0.9,0.871,0.941,1,0.0,177.079
20130524_1456,52.36,151.48,642.4,G.CCD.00,-75.106,123.305,128.821,1559.924,1578.794,1584.485,149.0,9.324,0.673,0.575,0.575,0.587,0.576,0.1,0.1,0.943,0.944,0.0,0.829,0.829,-0.2,0.845,0.829,-0.6,0.836,0.829,-0.3,0.844,0.829,-0.3,0.845,0.829,0,-1.0,-171.015
20130524_1456,52.36,151.48,642.4,6H.MACO.,-17.958,34.172,120.708,1508.416,1521.536,1525.437,150.0,1.159,0.009,0.042,0.044,0.042,0.043,-5.8,5.1,0.31,-0.011,-2.3,0.428,0.428,14.0,0.174,0.428,14.0,0.168,0.428,14.0,0.169,0.428,14.0,0.17,0.428,0,-1.0,-79.262
20130524_1456,52.36,151.48,642.4,ZD.FN09.,-11.048,-75.373,124.169,1530.654,1546.081,1550.691,151.0,2.416,0.539,0.51,0.54,0.539,0.533,1.2,1.3,0.72,0.768,1.0,0.931,0.931,1.3,0.899,0.931,1.1,0.909,0.931,1.2,0.912,0.931,1.2,0.91,0.931,0,-1.0,59.749
20130524_1456,52.36,151.48,642.4,ZJ.SAMH.,-75.203,153.997,127.574,1552.142,1570.054,1575.441,152.0,0.84,0.282,0.281,0.293,0.285,0.285,3.2,3.4,0.64,0.793,2.8,0.585,0.585,3.1,0.557,0.585,2.5,0.536,0.585,2.8,0.551,0.585,3.1,0.558,0.585,0,-1.0,179.187
20130524_1456,52.36,151.48,642.4,ZD.FS10.,-13.197,-71.62,127.946,1554.467,1572.663,1578.14,153.0,0.634,0.084,0.164,0.161,0.155,0.158,0.8,4.0,0.65,-0.91,-0.5,0.615,0.615,7.5,0.588,0.615,7.4,0.588,0.615,7.4,0.588,0.615,7.4,0.589,0.615,0,-1.0,57.319
20130524_1456,52.36,151.48,642.4,CX.PATCX.,-20.821,-70.153,135.081,1598.223,1622.268,1629.677,154.0,2.714,0.411,0.391,0.388,0.391,0.388,-0.6,-0.7,0.786,0.789,-0.7,0.854,0.854,-0.4,0.865,0.854,-0.7,0.844,0.854,-0.7,0.837,0.854,-0.7,0.835,0.854,0,-1.0,61.34
