station,stla,stlo,gcarc,s2ks,s3ks,s4ks,tridx,ccf1,ccf2,ccf3,ccf4,ccf5
GE.WIN.,-22.569,17.091,126.113,1550.666,1567.353,1572.353,462.000,0.190,0.228,0.227,0.229,0.230
C1.BI04.,-38.412,-73.886,120.956,1517.692,1530.854,1534.765,463.000,-0.007,-0.017,-0.015,-0.012,-0.016
FR.WLS.00,48.413,7.354,125.854,1549.032,1565.530,1570.472,464.000,0.281,0.234,0.247,0.255,0.253
BW.LAEN.,50.183,12.186,122.293,1526.325,1540.354,1544.531,465.000,0.506,0.550,0.544,0.540,0.540
CR.DBRK.,42.669,18.147,122.813,1529.661,1544.036,1548.319,466.000,0.688,0.686,0.696,0.688,0.690
CH.SULZ.,47.528,8.112,126.043,1550.225,1566.862,1571.846,467.000,0.381,0.398,0.413,0.423,0.419
C1.BI05.,-36.748,-73.191,122.395,1526.978,1541.075,1545.272,468.000,0.187,0.064,0.087,0.110,0.074
FR.ARBF.00,43.492,5.332,130.134,1575.780,1595.542,1601.516,469.000,0.084,0.083,0.082,0.071,0.083
C1.MT05.,-33.392,-70.738,126.016,1550.054,1566.671,1571.649,470.000,0.046,0.107,0.060,0.020,0.084
C1.MT07.,-32.976,-71.016,126.080,1550.457,1567.120,1572.113,471.000,0.208,0.321,0.319,0.312,0.322
IV.CESX.,42.608,12.587,126.390,1552.415,1569.306,1574.369,472.000,0.556,0.556,0.571,0.583,0.577
CH.DAGMA.,47.231,8.012,126.285,1551.750,1568.563,1573.603,473.000,0.144,0.202,0.192,0.194,0.181
FR.DOU.00,50.096,4.595,126.019,1550.075,1566.694,1571.673,474.000,0.474,0.357,0.356,0.345,0.357
CH.FUORN.,46.620,10.264,125.461,1546.544,1562.758,1567.611,475.000,0.525,0.526,0.551,0.551,0.550
GE.FALKS.,51.682,11.266,121.830,1523.338,1537.063,1541.146,476.000,0.620,0.602,0.584,0.574,0.578
CH.METMA.,47.712,8.253,125.852,1549.018,1565.515,1570.456,477.000,0.354,0.396,0.422,0.434,0.428
NL.OPLO.01,51.589,5.812,124.423,1539.953,1555.430,1560.054,478.000,0.450,0.392,0.390,0.375,0.385
CH.BERGE.,47.872,8.178,125.788,1548.615,1565.066,1569.992,479.000,0.557,0.494,0.499,0.493,0.493
TH.KAMM.,51.048,12.431,121.647,1522.157,1535.763,1539.809,480.000,0.005,0.003,0.003,0.005,0.004
WI.ILAM.00,14.774,-60.875,148.421,1683.380,1720.440,1732.371,481.000,0.103,0.021,0.070,0.053,0.035
BW.HROE.,50.537,10.157,123.092,1531.451,1546.014,1550.355,482.000,0.573,0.599,0.603,0.606,0.604
FR.SALF.00,42.759,1.188,132.859,1592.510,1614.497,1621.205,483.000,0.372,0.323,0.332,0.338,0.335
C1.TA02.,-20.271,-70.131,133.619,1597.135,1619.765,1626.688,484.000,0.057,0.067,0.068,0.068,0.067
IV.TOLF.,42.064,12.000,127.049,1556.555,1573.935,1579.151,485.000,0.526,0.506,0.530,0.529,0.528
PR.OBIP.,18.043,-66.606,142.244,1648.259,1678.874,1688.524,486.000,0.207,0.154,0.079,0.106,0.136
GR.GEC2.,48.844,13.701,122.284,1526.262,1540.286,1544.460,487.000,0.589,0.542,0.544,0.533,0.550
CH.MUTEZ.,47.506,7.649,126.296,1551.820,1568.641,1573.683,488.000,0.250,0.314,0.325,0.332,0.317
LD.NCB.,43.973,-74.223,125.157,1544.617,1560.614,1565.398,489.000,0.490,0.438,0.468,0.479,0.470
TH.WARTH.,50.845,10.318,122.817,1529.692,1544.070,1548.354,490.000,0.492,0.492,0.483,0.480,0.483
CH.SLE.,47.764,8.492,125.695,1548.023,1564.406,1569.311,491.000,0.471,0.478,0.497,0.502,0.502
ZC.SODR.,19.752,-70.576,138.165,1624.372,1651.063,1659.362,492.000,0.348,0.309,0.377,0.351,0.329
BW.BIB.,48.152,11.247,124.006,1537.300,1552.488,1557.022,493.000,0.155,0.143,0.145,0.146,0.146
IV.HVZN.,37.178,14.715,127.658,1560.374,1578.214,1583.574,494.000,0.698,0.687,0.702,0.695,0.695
CH.VINZL.,46.452,6.278,127.693,1560.592,1578.458,1583.827,495.000,0.240,0.262,0.274,0.281,0.267
MN.BLY.,44.749,17.184,122.439,1527.263,1541.389,1545.595,496.000,0.681,0.638,0.653,0.636,0.642
CH.CHASS.,47.161,7.121,126.792,1554.944,1572.132,1577.289,497.000,0.461,0.450,0.441,0.435,0.438
PM.ROSA.,38.721,-28.247,146.042,1669.997,1704.513,1715.531,498.000,0.134,0.115,0.115,0.123,0.119
IV.QLNO.,44.324,8.346,127.924,1562.038,1580.081,1585.506,499.000,0.251,0.295,0.328,0.338,0.327
SI.MOSI.,46.616,10.550,125.306,1545.565,1561.668,1566.487,500.000,0.496,0.489,0.503,0.506,0.504
C1.AP01.,-18.371,-70.342,134.321,1601.381,1624.613,1631.740,501.000,0.177,0.098,0.152,0.149,0.102
CR.7499.,45.819,15.698,122.802,1529.592,1543.960,1548.240,502.000,0.594,0.572,0.590,0.590,0.589
CH.DAVOX.,46.780,9.880,125.573,1547.254,1563.549,1568.426,503.000,0.671,0.663,0.683,0.683,0.681
IV.RMP.,41.812,12.705,126.740,1554.613,1571.763,1576.907,504.000,0.437,0.416,0.433,0.438,0.435
IV.CSNT.,43.473,11.290,126.707,1554.410,1571.535,1576.672,505.000,0.359,0.351,0.362,0.358,0.360
IV.MDI.,45.770,9.716,126.277,1551.698,1568.505,1573.543,506.000,0.350,0.379,0.373,0.378,0.377
PM.PMOZ.,32.823,-17.197,149.402,1688.845,1726.975,1739.296,507.000,0.150,0.175,0.196,0.204,0.196
BW.SCE.,47.038,11.709,124.418,1539.921,1555.395,1560.018,508.000,0.641,0.644,0.657,0.656,0.657
IV.PIEI.,43.536,12.535,125.921,1549.453,1566.000,1570.957,509.000,0.612,0.599,0.615,0.618,0.619
IV.POFI.,41.717,13.712,126.147,1550.880,1567.592,1572.599,510.000,0.490,0.452,0.464,0.460,0.464
PM.MTE.,40.400,-7.544,138.910,1628.775,1656.162,1664.699,511.000,0.389,0.293,0.308,0.322,0.315
GR.KHUS.,54.196,11.055,120.330,1513.630,1526.396,1530.186,512.000,0.339,0.341,0.339,0.352,0.349
GR.GRC3.,48.889,11.584,123.384,1533.326,1548.088,1552.490,513.000,0.577,0.544,0.549,0.550,0.549
RD.ROSF.,48.336,-3.274,130.712,1579.350,1599.574,1605.698,514.000,0.449,0.577,0.597,0.613,0.611
NA.SABW.,17.628,-63.231,145.438,1666.573,1700.453,1711.246,515.000,0.296,0.279,0.292,0.283,0.285
GR.BUG.,51.441,7.271,123.867,1536.414,1551.506,1556.010,516.000,0.495,0.427,0.425,0.424,0.424
CR.7442.,45.870,15.788,122.722,1529.077,1543.391,1547.656,517.000,0.549,0.541,0.556,0.552,0.553
FR.SMPL.01,42.095,9.285,128.703,1566.894,1585.535,1591.149,518.000,0.216,0.198,0.182,0.172,0.183
IV.GUMA.,43.063,13.335,125.684,1547.956,1564.331,1569.234,519.000,0.493,0.443,0.479,0.464,0.464
CH.MESRY.,46.347,6.308,127.746,1560.926,1578.834,1584.216,520.000,0.405,0.406,0.413,0.414,0.414
TH.TAUT.,50.982,11.711,122.046,1524.733,1538.600,1542.727,521.000,0.555,0.557,0.553,0.542,0.549
IV.MUCR.,38.043,14.874,127.152,1557.205,1574.663,1579.904,522.000,0.494,0.437,0.437,0.454,0.438
IV.MILZ.,38.271,15.231,126.798,1554.980,1572.173,1577.331,523.000,0.291,0.283,0.275,0.276,0.276
GR.CLZ.,51.843,10.374,122.155,1525.435,1539.373,1543.522,524.000,0.491,0.447,0.431,0.422,0.429
IV.INTR.,42.012,13.905,125.873,1549.151,1565.664,1570.609,525.000,0.505,0.464,0.474,0.475,0.473
IV.MSRU.,38.264,15.508,126.608,1553.783,1570.834,1575.948,526.000,0.308,0.280,0.298,0.291,0.295
G.ECH.00,48.216,7.159,126.081,1550.463,1567.127,1572.120,527.000,0.428,0.441,0.436,0.435,0.438
GR.SKMB.,54.718,9.439,120.695,1516.000,1528.996,1532.857,528.000,0.308,0.259,0.272,0.274,0.274
BW.RTSH.,47.754,12.850,123.373,1533.250,1548.004,1552.403,529.000,0.269,0.263,0.270,0.277,0.274
GR.GRA3.,49.761,11.317,122.993,1530.821,1545.318,1549.638,530.000,0.447,0.437,0.438,0.436,0.438
IV.SGG.,41.387,14.379,125.883,1549.216,1565.736,1570.683,531.000,0.585,0.591,0.563,0.563,0.562
FR.RUSF.06,43.929,5.482,129.768,1573.513,1592.985,1598.865,532.000,0.376,0.341,0.366,0.367,0.360
TH.SONN.,51.532,10.426,122.329,1526.551,1540.604,1544.788,533.000,0.075,0.073,0.072,0.072,0.072
WI.BIM.00,14.518,-61.066,148.309,1682.755,1719.693,1731.581,534.000,0.538,0.549,0.581,0.572,0.562
GR.SCHI.,53.341,12.845,120.047,1511.787,1524.376,1528.113,535.000,0.383,0.336,0.338,0.339,0.338
CZ.PRA.,50.070,14.433,121.193,1519.222,1532.535,1536.492,536.000,0.509,0.487,0.484,0.489,0.485
TH.ABG1.,50.968,12.576,121.623,1522.000,1535.590,1539.632,537.000,0.489,0.502,0.491,0.493,0.491
IV.CELB.,42.747,10.211,127.768,1561.064,1578.988,1584.375,538.000,0.399,0.382,0.398,0.409,0.398
CX.PB19.,-23.905,-69.291,132.463,1590.093,1611.749,1618.346,539.000,0.393,0.279,0.307,0.302,0.276
LU.DUDEL.,49.473,6.081,125.762,1548.453,1564.885,1569.805,540.000,0.387,0.377,0.379,0.377,0.376
IV.TRTR.,42.808,13.914,125.457,1546.518,1562.729,1567.581,541.000,0.433,0.397,0.401,0.399,0.397
GR.IGAD.,53.258,8.690,122.001,1524.441,1538.278,1542.395,542.000,0.156,0.158,0.141,0.134,0.136
BW.WARN.,48.705,10.559,124.032,1537.466,1552.672,1557.212,543.000,0.408,0.426,0.445,0.446,0.454
FR.CFF.00,45.763,3.111,129.773,1573.543,1593.019,1598.900,544.000,0.352,0.395,0.406,0.411,0.406
NA.SABA.,17.621,-63.243,145.431,1666.529,1700.401,1711.191,545.000,0.346,0.350,0.372,0.361,0.353
GU.REMY.,45.838,7.156,127.630,1560.196,1578.015,1583.369,546.000,0.623,0.657,0.679,0.687,0.682
C1.MT03.,-33.494,-70.510,126.106,1550.621,1567.303,1572.301,547.000,0.019,0.066,0.063,0.066,0.064
CH.LADOL.,46.432,6.132,127.782,1561.147,1579.082,1584.472,548.000,0.400,0.450,0.471,0.484,0.473
BW.GELB.,48.163,11.251,123.998,1537.245,1552.427,1556.959,549.000,0.501,0.547,0.559,0.562,0.560
CR.RIY.,45.325,14.483,123.785,1535.886,1550.921,1555.408,550.000,0.178,0.180,0.178,0.178,0.177
NL.DBN.01,52.102,5.177,124.338,1539.416,1554.835,1559.441,551.000,0.319,0.244,0.226,0.208,0.213
RD.MTLF.,43.341,2.218,131.914,1586.734,1607.935,1614.382,552.000,0.413,0.333,0.360,0.372,0.371
TH.BONN.,51.307,11.002,122.193,1525.675,1539.638,1543.795,553.000,-0.003,0.000,0.000,0.001,0.001
C1.MT16.,-33.428,-70.523,126.137,1550.815,1567.520,1572.525,554.000,0.192,0.086,0.104,0.117,0.091
CH.BRANT.,46.938,6.473,127.272,1557.955,1575.503,1580.772,555.000,0.481,0.395,0.403,0.405,0.405
CH.ILLEZ.,46.219,6.940,127.498,1559.375,1577.094,1582.417,556.000,0.264,0.260,0.264,0.260,0.262
IV.MABI.,46.055,10.514,125.661,1547.813,1564.172,1569.070,557.000,0.322,0.287,0.284,0.279,0.283
IV.FNVD.,44.168,11.123,126.413,1552.558,1569.465,1574.534,558.000,0.427,0.428,0.460,0.462,0.463
LU.KLAUS.,49.705,5.982,125.651,1547.746,1564.097,1568.993,559.000,0.329,0.293,0.285,0.274,0.282
ES.ESBB.,39.674,-3.963,137.761,1621.976,1648.291,1656.463,560.000,0.190,0.277,0.286,0.297,0.291
BW.MANZ.,49.986,12.108,122.452,1527.344,1541.479,1545.688,561.000,0.619,0.589,0.584,0.587,0.583
IV.PTQR.,42.022,13.401,126.189,1551.143,1567.886,1572.903,562.000,0.437,0.453,0.458,0.457,0.455
WI.DHS.00,16.289,-61.765,147.177,1676.403,1712.124,1723.572,563.000,0.473,0.488,0.471,0.473,0.479
CN.DRLN.,49.256,-57.503,129.991,1574.892,1594.540,1600.477,564.000,0.510,0.499,0.521,0.529,0.532
CM.RUS.00,5.892,-73.083,137.509,1620.485,1646.568,1654.661,565.000,0.530,0.427,0.401,0.428,0.427
IV.LNSS.,42.603,13.040,126.111,1550.653,1567.338,1572.338,566.000,0.575,0.568,0.583,0.578,0.584
HU.TIH.,46.900,17.888,120.951,1517.654,1530.812,1534.722,567.000,0.573,0.545,0.555,0.550,0.554
BX.GRTLG.,-21.362,21.216,123.058,1531.238,1545.779,1550.113,568.000,0.258,-0.022,-0.077,-0.075,-0.051
GR.HAM4.,53.479,10.239,121.161,1519.018,1532.311,1536.262,569.000,0.180,0.234,0.222,0.252,0.245
FR.STR.10,48.580,7.763,125.539,1547.042,1563.313,1568.183,570.000,0.286,0.305,0.308,0.304,0.307
II.XBFO.60,48.330,8.330,125.416,1546.259,1562.441,1567.283,571.000,0.375,0.397,0.376,0.368,0.370
GR.GRC4.,49.086,11.525,123.297,1532.766,1547.469,1551.852,572.000,0.424,0.387,0.385,0.384,0.386
IV.RSM2.,43.938,12.445,125.755,1548.406,1564.832,1569.751,573.000,0.009,0.008,0.008,0.008,0.008
ZC.JIDR.,18.491,-71.864,137.301,1619.246,1645.138,1653.167,574.000,0.256,0.186,0.236,0.222,0.199
IV.CESI.,43.005,12.905,125.981,1549.834,1566.425,1571.395,575.000,0.477,0.449,0.497,0.499,0.501
FR.PYLO.00,43.097,-0.049,133.255,1594.917,1617.238,1624.057,576.000,0.616,0.560,0.556,0.549,0.554
OE.LESA.,47.424,12.677,123.658,1535.076,1550.024,1554.484,577.000,0.530,0.536,0.551,0.556,0.550
CH.COLLE.,46.292,6.121,127.880,1561.759,1579.769,1585.182,578.000,0.249,0.280,0.295,0.303,0.298
SI.ABSI.,46.729,11.321,124.814,1542.443,1558.196,1562.906,579.000,0.555,0.569,0.606,0.599,0.611
LU.WMG.,49.611,6.391,125.522,1546.932,1563.190,1568.057,580.000,0.471,0.433,0.438,0.436,0.436
C1.BO04.,-33.989,-70.609,125.739,1548.305,1564.720,1569.635,581.000,0.188,0.165,0.170,0.171,0.169
WM.CART.,37.587,-1.001,137.657,1621.362,1647.582,1655.722,582.000,0.308,0.167,0.174,0.187,0.180
IV.PLMA.,44.050,9.854,127.224,1557.656,1575.167,1580.425,583.000,0.299,0.265,0.266,0.264,0.262
CR.7443.,46.167,16.244,122.297,1526.345,1540.376,1544.554,584.000,0.277,0.303,0.299,0.309,0.305
MN.AQU.,42.354,13.405,126.013,1550.035,1566.649,1571.626,585.000,0.497,0.484,0.519,0.520,0.518
C1.CO01.,-29.977,-70.094,128.483,1565.528,1584.000,1589.560,586.000,0.251,0.124,0.147,0.157,0.129
A7.LUBAN.,-14.906,13.448,132.277,1588.956,1610.457,1617.003,587.000,0.033,0.170,0.203,0.188,0.177
DR.SDD.,18.463,-69.917,139.100,1629.898,1657.465,1666.063,588.000,0.218,0.008,0.011,0.016,0.011
TH.MUEN.,51.422,10.667,122.282,1526.254,1540.276,1544.450,589.000,0.341,0.367,0.376,0.379,0.378
GE.HLG.,54.183,7.883,121.722,1522.644,1536.300,1540.361,590.000,0.516,0.479,0.489,0.487,0.489
IV.FAGN.,42.266,13.584,125.946,1549.612,1566.177,1571.139,591.000,0.625,0.599,0.627,0.616,0.617
CH.PERON.,46.191,5.908,128.057,1562.868,1581.012,1586.469,592.000,0.486,0.470,0.487,0.490,0.492
RD.RJF.,45.304,1.516,130.887,1580.423,1600.787,1606.958,593.000,0.386,0.469,0.493,0.514,0.504
IV.MOMA.,42.804,12.570,126.296,1551.819,1568.640,1573.682,594.000,0.488,0.488,0.502,0.506,0.504
CR.7502.,45.315,16.593,122.521,1527.788,1541.969,1546.192,595.000,0.540,0.518,0.534,0.523,0.524
IV.ROVR.,45.647,11.072,125.588,1547.350,1563.656,1568.537,596.000,0.584,0.561,0.598,0.589,0.588
