evtid,evla,evlo,evdp,station,stla,stlo,gcarc,s2ks,s3ks,s4ks,tridx,snr,ccf1,ccf2,ccf3,ccf4,ccf5,t32_cc,t32_pp,ccf_cc,ccf_pp,t32_fw1,ccf_fw1,ccf_sg1,t32_fw2,ccf_fw2,ccf_sg2,t32_fw3,ccf_fw3,ccf_sg3,t32_fw4,ccf_fw4,ccf_sg4,t32_fw5,ccf_fw5,ccf_sg5,auto_selected
20100724_0535,6.23,123.56,556.4,PE.PSWB.,41.305,-76.015,129.196,1576.985,1595.89,1601.584,82.0,2.16,0.126,0.13,0.126,0.132,0.13,1.2,1.4,0.199,0.689,-13.1,0.154,0.154,-12.9,0.15,0.154,-12.9,0.148,0.154,0.5,0.151,0.154,0.6,0.149,0.154,0
20100724_0535,6.23,123.56,556.4,US.VBMS.,32.219,-90.518,129.698,1580.106,1599.403,1605.224,83.0,2.044,0.191,0.235,0.235,0.233,0.226,0.7,-4.9,0.691,-0.109,-9.7,0.656,0.656,-9.7,0.649,0.656,-9.8,0.643,0.656,-9.9,0.633,0.656,-9.9,0.635,0.656,0
20100724_0535,6.23,123.56,556.4,AF.SHAI.,5.881,0.044,122.337,1533.596,1547.551,1551.702,84.0,2.918,0.213,0.253,0.279,0.27,0.263,1.2,-2.2,0.716,-0.618,-6.3,0.68,0.68,0.2,0.693,0.68,0.1,0.763,0.68,0.3,0.73,0.68,0.2,0.72,0.68,0
20100724_0535,6.23,123.56,556.4,TA.Y33A.,34.008,-98.626,123.361,1540.171,1554.811,1559.172,85.0,2.744,0.566,0.524,0.516,0.52,0.524,-0.5,-0.4,0.783,0.862,-1.1,0.642,0.642,-0.7,0.714,0.642,-0.9,0.715,0.642,-0.9,0.723,0.642,-0.8,0.724,0.642,1
20100724_0535,6.23,123.56,556.4,TA.438A.,30.75,-95.474,127.455,1566.116,1583.686,1588.958,86.0,3.66,0.584,0.618,0.623,0.625,0.621,1.0,0.9,0.738,0.834,0.3,0.777,0.777,0.2,0.767,0.777,-0.1,0.772,0.777,-0.1,0.783,0.777,-0.1,0.781,0.777,1
20100724_0535,6.23,123.56,556.4,TA.SFIN.,40.379,-87.097,125.53,1553.991,1570.143,1574.974,87.0,3.344,0.524,0.508,0.508,0.506,0.505,5.9,0.8,0.469,0.301,5.6,0.549,0.549,5.8,0.546,0.549,5.7,0.541,0.549,5.7,0.536,0.549,5.7,0.536,0.549,0
20100724_0535,6.23,123.56,556.4,TA.V33A.,35.821,-98.286,122.477,1534.493,1548.54,1552.72,88.0,3.573,0.543,0.534,0.541,0.542,0.54,0.4,0.7,0.668,0.602,0.4,0.63,0.63,0.7,0.777,0.63,0.7,0.789,0.63,0.7,0.785,0.63,0.6,0.781,0.63,1
20100724_0535,6.23,123.56,556.4,XE.GS05.,-0.722,-91.338,144.749,1669.742,1702.755,1713.235,89.0,1.277,0.077,0.072,0.064,0.081,0.078,-4.0,-4.1,0.679,0.564,-4.2,0.491,0.491,-4.1,0.493,0.491,-5.0,0.439,0.491,-4.7,0.487,0.491,-4.3,0.491,0.491,0
20100724_0535,6.23,123.56,556.4,TA.U33A.,36.433,-98.114,122.206,1532.75,1546.618,1550.743,90.0,2.802,0.504,0.611,0.603,0.593,0.597,0.1,0.4,0.904,0.882,-0.3,0.682,0.682,0.2,0.777,0.682,0.0,0.747,0.682,0.0,0.719,0.682,0.1,0.734,0.682,1
20100724_0535,6.23,123.56,556.4,C.CCH2.,-36.603,-72.078,146.43,1679.29,1714.066,1725.169,91.0,3.024,0.128,0.172,0.152,0.121,0.123,-0.1,3.2,0.856,-0.854,5.7,0.659,0.659,5.6,0.682,0.659,5.4,0.682,0.659,5.1,0.688,0.659,5.1,0.687,0.659,0
20100724_0535,6.23,123.56,556.4,IU.SSPA.00,40.636,-77.888,129.159,1576.754,1595.63,1601.315,92.0,3.425,0.642,0.656,0.658,0.659,0.66,1.0,1.1,0.898,0.915,0.3,0.875,0.875,0.4,0.882,0.875,0.3,0.882,0.875,0.2,0.88,0.875,0.2,0.88,0.875,1
20100724_0535,6.23,123.56,556.4,XE.GS03.,-1.031,-91.223,144.914,1670.683,1703.867,1714.407,93.0,0.938,0.205,0.188,0.159,0.186,0.186,1.5,1.4,0.576,0.497,6.0,0.415,0.415,5.9,0.395,0.415,5.2,0.39,0.415,5.5,0.408,0.415,5.9,0.401,0.415,0
20100724_0535,6.23,123.56,556.4,TA.Y35A.,33.906,-97.037,124.467,1547.235,1562.634,1567.231,94.0,6.282,0.695,0.643,0.634,0.629,0.635,0.0,0.4,0.887,0.866,-0.2,0.818,0.818,-0.4,0.808,0.818,-0.6,0.817,0.818,-0.6,0.823,0.818,-0.6,0.82,0.818,1
20100724_0535,6.23,123.56,556.4,NM.SLM.00,38.636,-90.236,125.278,1552.39,1568.362,1573.136,95.0,3.793,0.664,0.654,0.658,0.659,0.658,0.9,1.1,0.775,0.797,0.5,0.896,0.896,0.4,0.887,0.896,0.4,0.89,0.896,0.4,0.891,0.896,0.3,0.891,0.896,1
20100724_0535,6.23,123.56,556.4,US.NHSC.,33.107,-80.178,134.667,1610.521,1633.923,1641.103,96.0,1.064,0.273,0.331,0.328,0.321,0.327,1.5,1.2,0.419,0.425,1.5,0.318,0.318,1.4,0.318,0.318,1.3,0.322,0.318,1.0,0.317,0.318,1.0,0.319,0.318,0
20100724_0535,6.23,123.56,556.4,XE.GS8A.,-0.979,-91.447,144.685,1669.375,1702.321,1712.778,97.0,1.376,0.139,0.119,0.104,0.112,0.118,-8.5,5.2,0.358,-0.547,-7.5,0.523,0.523,-7.4,0.514,0.523,-8.4,0.502,0.523,-8.0,0.502,0.523,-7.5,0.514,0.523,0
20100724_0535,6.23,123.56,556.4,TA.P36A.,39.62,-95.206,121.86,1530.522,1544.164,1548.22,98.0,3.598,0.433,0.439,0.442,0.442,0.441,0.3,0.4,0.756,0.831,0.2,0.846,0.846,0.4,0.735,0.846,0.2,0.726,0.846,0.1,0.712,0.846,0.2,0.716,0.846,1
20100724_0535,6.23,123.56,556.4,TA.Y30A.,33.877,-100.898,121.911,1530.852,1544.528,1548.593,99.0,15.887,0.71,0.706,0.698,0.696,0.701,-0.3,-0.1,0.948,0.928,-0.6,0.816,0.816,-0.2,0.757,0.816,-0.6,0.708,0.816,-0.8,0.687,0.816,-0.7,0.696,0.816,1
20100724_0535,6.23,123.56,556.4,US.JFWS.HR,42.914,-90.248,122.076,1531.916,1545.699,1549.798,100.0,6.729,0.701,0.73,0.737,0.735,0.738,0.7,1.0,0.87,0.9,0.5,0.748,0.748,0.9,0.719,0.748,0.8,0.705,0.748,0.5,0.681,0.748,0.6,0.689,0.748,1
20100724_0535,6.23,123.56,556.4,US.CBN.,38.205,-77.373,131.49,1591.168,1611.898,1618.185,101.0,2.664,0.555,0.551,0.55,0.534,0.532,-0.1,0.1,0.913,0.913,-0.6,0.949,0.949,-0.6,0.928,0.949,-0.6,0.932,0.949,-0.9,0.939,0.949,-0.9,0.939,0.949,1
20100724_0535,6.23,123.56,556.4,IM.TX32.,29.334,-103.668,122.368,1533.794,1547.768,1551.926,102.0,1.455,0.496,0.49,0.474,0.466,0.469,0.6,0.4,0.946,0.919,0.1,0.933,0.933,-0.2,0.791,0.933,-0.5,0.831,0.933,-0.4,0.835,0.933,-0.4,0.827,0.933,0
20100724_0535,6.23,123.56,556.4,TA.Z35A.,33.331,-97.253,124.68,1548.592,1564.141,1568.784,103.0,1.448,0.372,0.368,0.366,0.366,0.367,0.3,0.5,0.763,0.674,0.2,0.812,0.812,0.0,0.86,0.812,-0.2,0.86,0.812,-0.3,0.86,0.812,-0.2,0.861,0.812,0
20100724_0535,6.23,123.56,556.4,TA.137A.,32.597,-95.756,126.12,1557.721,1574.301,1579.264,104.0,2.461,0.466,0.456,0.436,0.422,0.419,-0.1,-0.3,0.8,0.778,-0.8,0.794,0.794,-0.8,0.817,0.794,-0.9,0.817,0.794,-1.0,0.821,0.794,-1.0,0.82,0.794,1
20100724_0535,6.23,123.56,556.4,TA.X35A.,34.4,-96.973,124.201,1545.543,1560.758,1565.297,105.0,3.715,0.503,0.468,0.461,0.459,0.462,-1.1,-0.5,0.697,0.754,5.1,0.331,0.331,-1.7,0.398,0.331,-1.8,0.393,0.331,-1.8,0.39,0.331,-1.7,0.393,0.331,0
20100724_0535,6.23,123.56,556.4,TA.Y34A.,33.957,-97.757,123.964,1544.03,1559.082,1563.571,106.0,3.584,0.637,0.648,0.643,0.637,0.636,-0.2,0.1,0.646,0.756,-0.5,0.825,0.825,-0.4,0.887,0.825,-0.5,0.887,0.825,-0.5,0.888,0.825,-0.5,0.888,0.825,1
20100724_0535,6.23,123.56,556.4,TA.M35A.,41.466,-95.695,120.329,1520.601,1533.267,1537.025,107.0,5.455,0.661,0.715,0.712,0.714,0.718,0.3,0.3,0.793,0.865,-0.1,0.929,0.929,-0.1,0.984,0.929,-0.1,0.989,0.929,-0.1,0.991,0.929,-0.1,0.992,0.929,1
20100724_0535,6.23,123.56,556.4,US.JFWS.,42.914,-90.248,122.076,1531.916,1545.699,1549.798,108.0,6.57,0.699,0.729,0.735,0.734,0.737,0.7,1.0,0.875,0.901,0.5,0.749,0.749,0.9,0.719,0.749,0.8,0.705,0.749,0.6,0.68,0.749,0.6,0.689,0.749,1
20100724_0535,6.23,123.56,556.4,TA.W30A.,35.182,-100.577,121.372,1527.364,1540.691,1544.65,109.0,4.44,0.695,0.542,0.537,0.549,0.543,0.0,0.2,0.948,0.959,0.0,0.824,0.824,-0.3,0.633,0.824,-0.6,0.646,0.824,-0.6,0.654,0.824,-0.6,0.648,0.824,1
20100724_0535,6.23,123.56,556.4,TA.138A.,32.66,-95.089,126.517,1560.221,1577.091,1582.145,110.0,4.639,0.568,0.554,0.559,0.555,0.551,0.8,0.8,0.769,0.769,-0.1,0.774,0.774,0.0,0.765,0.774,-0.1,0.76,0.774,-0.1,0.749,0.774,-0.2,0.752,0.774,1
20100724_0535,6.23,123.56,556.4,TA.631A.,29.412,-100.576,124.625,1548.241,1563.751,1568.383,111.0,5.189,0.61,0.587,0.566,0.567,0.571,0.0,-0.2,0.835,0.816,-0.5,0.642,0.642,-0.6,0.58,0.642,-0.9,0.569,0.642,-0.8,0.571,0.642,-0.8,0.572,0.642,1
20100724_0535,6.23,123.56,556.4,US.BINY.00,42.199,-75.986,128.397,1572.008,1590.296,1595.794,112.0,1.756,0.425,0.413,0.416,0.424,0.424,2.1,2.2,0.478,0.488,0.9,0.635,0.635,1.2,0.631,0.635,1.1,0.631,0.635,1.0,0.633,0.635,1.0,0.631,0.635,0
20100724_0535,6.23,123.56,556.4,TA.634A.,29.382,-98.352,126.255,1558.573,1575.251,1580.245,113.0,4.375,0.617,0.611,0.59,0.594,0.601,-0.1,0.0,0.905,0.913,-0.6,0.829,0.829,-0.7,0.842,0.829,-0.9,0.835,0.829,-0.9,0.834,0.829,-0.8,0.835,0.829,1
20100724_0535,6.23,123.56,556.4,XE.GS09.,-0.783,-91.11,144.984,1671.081,1704.337,1714.903,114.0,1.017,0.222,0.203,0.247,0.229,0.213,-9.1,-0.6,0.485,-0.67,8.1,0.399,0.399,8.2,0.394,0.399,7.1,0.425,0.399,7.5,0.413,0.399,8.0,0.397,0.399,0
20100724_0535,6.23,123.56,556.4,TA.531A.,30.164,-100.546,124.237,1545.771,1561.011,1565.558,115.0,5.092,0.692,0.571,0.549,0.562,0.571,-0.8,-0.6,0.808,0.804,4.9,0.693,0.693,-1.5,0.703,0.693,-1.6,0.717,0.693,-1.5,0.728,0.693,-1.5,0.727,0.693,1
20100724_0535,6.23,123.56,556.4,TA.440A.,30.746,-93.959,128.475,1572.494,1590.841,1596.358,116.0,1.72,0.237,0.209,0.223,0.23,0.227,2.4,1.4,0.709,0.321,0.6,0.656,0.656,0.7,0.703,0.656,0.5,0.713,0.656,0.4,0.713,0.656,0.4,0.714,0.656,0
20100724_0535,6.23,123.56,556.4,TA.537A.,30.08,-96.315,127.285,1565.049,1582.49,1587.723,117.0,3.298,0.633,0.608,0.598,0.584,0.589,0.4,0.3,0.937,0.925,-0.3,0.967,0.967,-0.4,0.962,0.967,-0.5,0.957,0.967,-0.6,0.956,0.967,-0.6,0.956,0.967,1
20100724_0535,6.23,123.56,556.4,TA.632A.,29.507,-99.786,125.149,1551.574,1567.454,1572.2,118.0,6.244,0.635,0.585,0.57,0.571,0.57,0.0,-0.1,0.875,0.859,-0.5,0.739,0.739,-0.6,0.754,0.739,-0.8,0.725,0.739,-0.8,0.719,0.739,-0.8,0.723,0.739,1
20100724_0535,6.23,123.56,556.4,GT.DBIC.00,6.67,-4.857,126.936,1562.858,1580.039,1585.19,119.0,3.041,0.338,0.467,0.452,0.459,0.464,0.9,0.9,0.8,0.888,0.1,0.752,0.752,0.5,0.639,0.752,-0.5,0.628,0.752,0.0,0.652,0.752,0.2,0.645,0.752,1
20100724_0535,6.23,123.56,556.4,CX.PB10.,-23.513,-70.554,158.022,1742.677,1790.648,1806.639,120.0,1.305,0.352,0.37,0.379,0.38,0.375,0.9,-3.9,0.748,-0.82,-8.8,0.468,0.468,0.2,0.513,0.468,-0.3,0.498,0.468,-0.6,0.492,0.468,-0.4,0.492,0.468,0
20100724_0535,6.23,123.56,556.4,TA.139A.,32.68,-94.393,126.955,1562.978,1580.173,1585.329,121.0,3.045,0.553,0.538,0.541,0.54,0.537,0.7,0.8,0.918,0.921,0.2,0.794,0.794,0.3,0.803,0.794,0.1,0.802,0.794,0.0,0.81,0.794,0.0,0.809,0.794,1
20100724_0535,6.23,123.56,556.4,TA.N35A.,40.861,-95.643,120.771,1523.473,1536.417,1540.26,122.0,5.371,0.55,0.546,0.542,0.55,0.548,0.2,0.5,0.761,0.768,-0.1,0.665,0.665,-0.1,0.709,0.665,-0.1,0.711,0.665,-0.1,0.711,0.665,-0.1,0.708,0.665,1
20100724_0535,6.23,123.56,556.4,TA.934A.,27.602,-98.519,127.127,1564.059,1581.383,1586.578,123.0,3.78,0.367,0.384,0.386,0.384,0.383,1.1,1.6,0.659,0.616,1.7,0.454,0.454,2.2,0.397,0.454,1.7,0.394,0.454,1.6,0.388,0.454,1.8,0.39,0.454,0
20100724_0535,6.23,123.56,556.4,TA.W33A.,35.152,-98.469,122.771,1536.384,1550.626,1554.866,124.0,2.588,0.367,0.356,0.371,0.386,0.378,-1.9,0.8,0.817,0.507,1.1,0.471,0.471,1.0,0.499,0.471,0.9,0.518,0.471,0.8,0.541,0.471,0.8,0.539,0.471,0
20100724_0535,6.23,123.56,556.4,TA.439A.,30.794,-94.766,127.905,1568.937,1586.848,1592.228,125.0,6.281,0.546,0.546,0.542,0.545,0.55,0.1,0.5,0.788,0.731,-0.4,0.827,0.827,-0.6,0.886,0.827,-0.8,0.898,0.827,-0.8,0.902,0.827,-0.8,0.901,0.827,1
20100724_0535,6.23,123.56,556.4,TA.TUL1.,35.91,-95.792,123.983,1544.15,1559.214,1563.707,126.0,4.762,0.508,0.582,0.582,0.58,0.583,0.3,0.4,0.781,0.824,-0.3,0.78,0.78,0.0,0.86,0.78,-0.1,0.857,0.78,-0.2,0.857,0.78,0.0,0.859,0.78,1
20100724_0535,6.23,123.56,556.4,TA.338A.,31.357,-95.311,127.19,1564.453,1581.824,1587.034,127.0,9.938,0.683,0.701,0.691,0.696,0.692,0.4,0.5,0.9,0.971,-0.2,0.882,0.882,-0.3,0.902,0.882,-0.5,0.905,0.882,-0.4,0.91,0.882,-0.5,0.909,0.882,1
20100724_0535,6.23,123.56,556.4,TA.X30A.,34.446,-100.874,121.601,1528.844,1542.318,1546.322,128.0,2.671,0.09,0.097,0.092,0.09,0.088,7.8,-4.6,0.375,-0.958,7.8,0.378,0.378,7.6,0.526,0.378,7.4,0.509,0.378,7.4,0.505,0.378,7.5,0.504,0.378,0
20100724_0535,6.23,123.56,556.4,TA.Q35A.,38.859,-96.037,121.897,1530.759,1544.425,1548.488,129.0,3.285,0.586,0.546,0.545,0.544,0.544,0.2,0.5,0.716,0.801,0.0,0.792,0.792,0.2,0.839,0.792,0.0,0.832,0.792,-0.1,0.816,0.792,-0.1,0.823,0.792,1
20100724_0535,6.23,123.56,556.4,TA.O33A.,40.076,-97.585,120.196,1519.74,1532.323,1536.056,130.0,5.229,0.565,0.529,0.521,0.524,0.53,-0.5,-4.3,0.794,-0.38,4.8,0.754,0.754,5.0,0.706,0.754,5.0,0.705,0.754,5.0,0.697,0.754,5.1,0.69,0.754,1
20100724_0535,6.23,123.56,556.4,TA.437A.,30.829,-96.139,126.954,1562.976,1580.17,1585.326,131.0,2.078,0.64,0.602,0.598,0.601,0.595,0.2,0.4,0.777,0.801,-0.3,0.867,0.867,-0.3,0.89,0.867,-0.5,0.899,0.867,-0.5,0.91,0.867,-0.5,0.907,0.867,1
20100724_0535,6.23,123.56,556.4,TA.237A.,32.001,-95.808,126.457,1559.845,1576.672,1581.712,132.0,5.243,0.629,0.667,0.666,0.667,0.66,0.1,0.4,0.874,0.859,-0.5,0.834,0.834,-0.4,0.836,0.834,-0.6,0.839,0.834,-0.6,0.838,0.834,-0.6,0.837,0.834,1
20100724_0535,6.23,123.56,556.4,TA.337A.,31.316,-95.885,126.829,1562.187,1579.288,1584.414,133.0,3.99,0.748,0.741,0.738,0.734,0.729,0.4,0.7,0.959,0.963,-0.1,0.929,0.929,-0.1,0.951,0.929,-0.3,0.957,0.929,-0.3,0.962,0.929,-0.3,0.96,0.929,1
20100724_0535,6.23,123.56,556.4,CX.MNMCX.,-19.131,-69.596,161.825,1762.53,1815.245,1833.039,134.0,4.683,0.597,0.573,0.59,0.594,0.585,0.9,0.8,0.905,0.903,0.7,0.89,0.89,0.7,0.874,0.89,0.5,0.863,0.89,0.4,0.86,0.89,0.6,0.863,0.89,1
20100724_0535,6.23,123.56,556.4,YZ.PNCB.,9.59,-85.092,147.363,1684.549,1720.317,1731.775,135.0,9.341,0.64,0.613,0.616,0.617,0.618,0.6,0.7,0.964,0.963,0.1,0.946,0.946,-0.1,0.951,0.946,-0.5,0.969,0.946,-0.5,0.967,0.946,-0.5,0.961,0.946,1
20100724_0535,6.23,123.56,556.4,TA.W37A.,35.138,-95.427,124.711,1548.786,1564.357,1569.006,136.0,3.4,0.528,0.514,0.506,0.512,0.508,-0.9,-0.2,0.907,0.885,-1.0,0.542,0.542,-1.3,0.586,0.542,-1.5,0.586,0.542,-1.4,0.582,0.542,-1.5,0.584,0.542,1
20100724_0535,6.23,123.56,556.4,TA.035A.,26.938,-98.102,127.801,1568.285,1586.117,1591.472,137.0,5.399,0.4,0.399,0.376,0.37,0.378,-1.4,-1.5,0.734,0.661,-1.8,0.926,0.926,-2.1,0.916,0.926,-2.3,0.915,0.926,-2.3,0.917,0.926,-2.3,0.917,0.926,1
20100724_0535,6.23,123.56,556.4,TA.536A.,30.076,-97.065,126.765,1561.785,1578.839,1583.951,138.0,5.852,0.493,0.529,0.521,0.531,0.522,-0.9,-0.2,0.692,0.646,-1.1,0.821,0.821,-1.1,0.847,0.821,-1.2,0.848,0.821,-1.2,0.847,0.821,-1.3,0.847,0.821,1
20100724_0535,6.23,123.56,556.4,XE.GS15.,-0.809,-91.127,144.971,1671.011,1704.255,1714.816,139.0,0.807,0.07,0.057,0.115,0.082,0.065,2.3,-0.7,0.788,-0.741,2.1,0.509,0.509,2.2,0.52,0.509,1.2,0.505,0.509,1.6,0.51,0.509,2.0,0.52,0.509,0
20100724_0535,6.23,123.56,556.4,NM.OLIL.,38.734,-88.099,126.31,1558.919,1575.637,1580.644,140.0,3.918,0.536,0.528,0.531,0.53,0.528,1.2,-2.5,0.823,-0.742,-6.9,0.601,0.601,-6.7,0.521,0.601,-6.8,0.52,0.601,-6.9,0.517,0.601,-6.8,0.518,0.601,1
20100724_0535,6.23,123.56,556.4,LD.BRNJ.,40.683,-74.566,130.218,1583.327,1603.035,1608.988,141.0,1.996,0.454,0.439,0.443,0.456,0.451,1.3,1.1,0.9,0.885,0.1,0.754,0.754,0.4,0.74,0.754,0.3,0.742,0.754,0.1,0.736,0.754,0.1,0.738,0.754,0
20100724_0535,6.23,123.56,556.4,TA.334A.,31.333,-98.238,125.211,1551.966,1567.89,1572.649,142.0,3.816,0.644,0.643,0.64,0.634,0.635,0.6,0.7,0.902,0.899,0.3,0.852,0.852,0.2,0.869,0.852,-0.1,0.863,0.852,-0.1,0.861,0.852,0.0,0.861,0.852,1
20100724_0535,6.23,123.56,556.4,6D.TBMR.,12.592,-86.852,144.394,1667.713,1700.359,1710.711,143.0,2.133,0.052,0.081,0.074,0.072,0.073,-2.9,-0.6,0.704,0.619,-0.6,0.588,0.588,-0.7,0.543,0.588,-0.9,0.516,0.588,-1.0,0.521,0.588,-1.0,0.523,0.588,0
20100724_0535,6.23,123.56,556.4,TA.535A.,30.029,-97.571,126.438,1559.723,1576.534,1581.57,144.0,2.613,0.376,0.428,0.425,0.429,0.427,-0.1,0.4,0.694,0.655,5.2,0.411,0.411,-0.6,0.445,0.411,-0.7,0.45,0.411,-0.7,0.459,0.411,-0.7,0.456,0.411,0
20100724_0535,6.23,123.56,556.4,XH.ESP06.01,-31.138,-64.956,153.845,1720.331,1763.33,1777.447,145.0,0.84,0.338,0.322,0.314,0.29,0.293,-0.7,-4.4,0.72,-0.711,-0.9,0.696,0.696,-1.1,0.701,0.696,-1.2,0.695,0.696,-1.5,0.682,0.696,-1.4,0.686,0.696,0
20100724_0535,6.23,123.56,556.4,TA.340A.,31.417,-93.89,128.093,1570.108,1588.163,1593.588,146.0,3.465,0.67,0.613,0.599,0.587,0.585,0.3,0.5,0.942,0.973,-0.2,0.887,0.887,-0.3,0.836,0.887,-0.5,0.826,0.887,-0.6,0.824,0.887,-0.6,0.825,0.887,1
20100724_0535,6.23,123.56,556.4,TA.T36A.,37.061,-95.879,123.179,1539.005,1553.521,1557.845,147.0,5.712,0.599,0.599,0.599,0.594,0.596,0.0,0.4,0.88,0.856,-0.3,0.695,0.695,0.4,0.779,0.695,0.3,0.778,0.695,0.4,0.778,0.695,0.3,0.776,0.695,1
20100724_0535,6.23,123.56,556.4,TA.W31A.,35.186,-99.943,121.787,1530.05,1543.645,1547.686,148.0,9.987,0.659,0.636,0.631,0.628,0.63,-0.1,-0.1,0.908,0.945,-0.1,0.745,0.745,-0.1,0.773,0.745,-0.4,0.758,0.745,-0.5,0.747,0.745,-0.4,0.756,0.745,1
20100724_0535,6.23,123.56,556.4,TA.R33A.,38.308,-97.984,121.102,1525.616,1538.77,1542.676,149.0,6.708,0.625,0.635,0.643,0.655,0.652,0.2,0.2,0.881,0.948,0.1,0.869,0.869,-0.1,0.805,0.869,-0.1,0.821,0.869,-0.1,0.837,0.869,-0.1,0.831,0.869,1
20100724_0535,6.23,123.56,556.4,TA.Z36A.,33.27,-96.434,125.255,1552.247,1568.203,1572.972,150.0,1.875,0.526,0.552,0.559,0.556,0.558,0.7,0.6,0.785,0.759,0.4,0.867,0.867,0.3,0.888,0.867,0.1,0.892,0.867,0.1,0.89,0.867,0.1,0.891,0.867,0
20100724_0535,6.23,123.56,556.4,AI.JUBA.,-62.237,-58.663,123.969,1544.058,1559.112,1563.602,151.0,1.843,0.337,0.286,0.271,0.249,0.253,0.2,-2.9,0.87,-0.762,-0.4,0.673,0.673,-0.3,0.681,0.673,-0.4,0.674,0.673,-0.5,0.672,0.673,-0.4,0.674,0.673,0
20100724_0535,6.23,123.56,556.4,PR.AGPR.,18.467,-67.111,153.154,1716.584,1758.782,1772.6,152.0,2.215,0.271,0.328,0.32,0.288,0.297,-0.5,-0.6,0.961,0.947,-1.6,0.916,0.916,-1.4,0.906,0.916,-1.5,0.913,0.916,-1.9,0.925,0.916,-1.8,0.923,0.916,1
20100724_0535,6.23,123.56,556.4,YZ.HATI.,10.292,-85.71,146.494,1679.652,1714.496,1725.623,153.0,7.057,0.738,0.569,0.561,0.556,0.555,0.0,-3.8,0.707,-0.833,-0.4,0.761,0.761,-0.4,0.738,0.761,-1.2,0.688,0.761,-1.3,0.698,0.761,-1.2,0.705,0.761,1
20100724_0535,6.23,123.56,556.4,YZ.SARO.,10.843,-85.616,146.311,1678.616,1713.266,1724.324,154.0,1.967,0.382,0.375,0.337,0.343,0.356,4.1,4.3,0.857,0.871,3.7,0.84,0.84,3.4,0.844,0.84,2.9,0.848,0.84,2.9,0.845,0.84,2.9,0.85,0.84,0
20100724_0535,6.23,123.56,556.4,Z9.W15A.,32.138,-83.898,133.568,1603.862,1626.321,1633.182,155.0,2.925,0.544,0.575,0.58,0.575,0.572,-0.6,0.0,0.592,0.549,-0.3,0.539,0.539,-0.5,0.59,0.539,-0.5,0.586,0.539,-0.9,0.564,0.539,-0.9,0.564,0.539,1
20100724_0535,6.23,123.56,556.4,BR.AGBLB.,-9.039,-37.045,160.577,1756.066,1807.201,1824.392,156.0,1.895,0.149,0.132,0.118,0.132,0.131,-0.3,1.6,0.698,0.619,2.6,0.922,0.922,2.7,0.793,0.922,2.6,0.628,0.922,2.6,0.691,0.922,2.6,0.752,0.922,0
20100724_0535,6.23,123.56,556.4,TA.X29A.,34.445,-101.701,121.042,1525.227,1538.342,1542.237,157.0,0.773,0.429,0.327,0.317,0.33,0.325,-0.7,-0.6,0.936,0.655,-0.6,0.832,0.832,-1.2,0.758,0.832,-1.4,0.789,0.832,-1.3,0.803,0.832,-1.4,0.796,0.832,0
20100724_0535,6.23,123.56,556.4,IU.HRV.10,42.506,-71.558,129.358,1577.991,1597.022,1602.757,158.0,2.441,0.455,0.44,0.442,0.445,0.447,0.1,0.8,0.878,0.787,-0.1,0.673,0.673,0.0,0.68,0.673,-0.1,0.68,0.673,-0.2,0.673,0.673,-0.2,0.674,0.673,1
20100724_0535,6.23,123.56,556.4,CX.HMBCX.,-20.278,-69.888,160.826,1757.36,1808.809,1826.119,159.0,,,,,,,-16.0,-8.0,0.0,0.0,-16.0,0.0,0.0,-16.0,0.0,0.0,-16.0,0.0,0.0,-16.0,0.0,0.0,-16.0,0.0,0.0,0
20100724_0535,6.23,123.56,556.4,Z9.W23.,32.523,-83.886,133.275,1602.085,1624.295,1631.074,160.0,2.694,0.625,0.585,0.586,0.578,0.573,0.4,-0.1,0.709,0.738,-0.6,0.835,0.835,-0.5,0.859,0.835,-0.5,0.86,0.835,-0.7,0.845,0.835,-0.8,0.843,0.835,1
20100724_0535,6.23,123.56,556.4,TA.335A.,31.282,-97.427,125.8,1555.698,1572.045,1576.936,161.0,2.953,0.61,0.626,0.608,0.602,0.607,-0.1,0.1,0.83,0.817,-0.5,0.783,0.783,-0.6,0.772,0.783,-0.8,0.757,0.783,-0.8,0.752,0.783,-0.7,0.754,0.783,1
20100724_0535,6.23,123.56,556.4,TA.S36A.,37.724,-95.592,122.912,1537.292,1551.629,1555.897,162.0,7.64,0.57,0.582,0.592,0.609,0.603,-0.2,0.2,0.827,0.792,-0.4,0.564,0.564,0.2,0.627,0.564,0.1,0.628,0.564,0.1,0.629,0.564,0.1,0.628,0.564,1
20100724_0535,6.23,123.56,556.4,XH.ESP09.01,-31.909,-64.658,153.198,1716.824,1759.073,1772.909,163.0,3.013,0.375,0.466,0.464,0.462,0.469,0.1,0.8,0.737,0.625,-0.2,0.653,0.653,0.5,0.699,0.653,0.3,0.702,0.653,0.0,0.699,0.653,0.0,0.696,0.653,1
20100724_0535,6.23,123.56,556.4,LD.PANJ.,40.377,-74.703,130.455,1584.791,1604.688,1610.702,164.0,1.156,0.305,0.299,0.3,0.304,0.301,0.8,-3.3,0.79,-0.593,-8.6,0.729,0.729,-8.4,0.732,0.729,-8.4,0.729,0.729,-8.6,0.709,0.729,-8.6,0.708,0.729,0
