station,stla,stlo,gcarc,s2ks,s3ks,s4ks,tridx,ccf1,ccf2,ccf3,ccf4,ccf5
IM.TKL.,35.658,-83.774,130.864,1587.314,1607.538,1613.659,229.000,0.643,0.625,0.621,0.614,0.620
TA.238A.,32.003,-95.120,126.911,1562.705,1579.867,1585.013,230.000,0.574,0.618,0.616,0.614,0.619
TA.U38A.,36.439,-94.386,124.486,1547.359,1562.772,1567.373,231.000,0.511,0.504,0.508,0.505,0.508
TA.R35A.,38.323,-96.199,122.157,1532.437,1546.274,1550.389,232.000,0.570,0.610,0.612,0.607,0.609
TA.129A.,32.631,-101.866,121.941,1531.042,1544.737,1548.809,233.000,0.657,0.540,0.530,0.532,0.529
TA.W34A.,35.235,-97.773,123.167,1538.928,1553.436,1557.757,234.000,0.488,0.457,0.458,0.471,0.465
CX.PB06.,-22.706,-69.572,159.221,1748.990,1798.434,1814.982,235.000,0.430,0.417,0.420,0.417,0.416
C.PEL1.,-33.144,-70.675,150.012,1699.346,1737.996,1750.499,236.000,0.375,0.417,0.412,0.396,0.396
IM.TX31.,29.334,-103.668,122.368,1533.793,1547.767,1551.925,237.000,0.500,0.477,0.466,0.459,0.462
US.NCB.,43.971,-74.224,127.295,1565.112,1582.561,1587.796,238.000,0.165,0.170,0.167,0.165,0.165
TA.U32A.,36.380,-99.001,121.677,1529.340,1542.864,1546.883,239.000,0.541,0.543,0.538,0.537,0.536
YZ.JUDI.,10.166,-85.539,146.703,1680.829,1715.893,1727.100,240.000,0.653,0.487,0.478,0.483,0.475
XH.ESP07.01,-31.265,-65.224,153.648,1719.266,1762.036,1776.067,241.000,0.400,0.313,0.323,0.332,0.328
TA.V31A.,35.774,-99.842,121.503,1528.215,1541.627,1545.611,242.000,0.617,0.638,0.636,0.639,0.636
TA.V38A.,35.863,-94.408,124.859,1549.729,1565.404,1570.086,243.000,0.540,0.583,0.589,0.595,0.592
TA.S32A.,37.700,-98.936,120.902,1524.325,1537.352,1541.220,244.000,0.650,0.648,0.631,0.626,0.625
US.BLA.,37.211,-80.420,131.128,1588.940,1609.376,1615.567,245.000,0.133,0.133,0.131,0.127,0.129
TA.529A.,30.125,-102.220,123.038,1538.098,1552.519,1556.813,246.000,0.529,0.564,0.560,0.562,0.562
TA.W28A.,35.257,-102.206,120.240,1520.022,1532.632,1536.373,247.000,0.541,0.677,0.668,0.674,0.674
TA.X33A.,34.541,-98.501,123.122,1538.637,1553.115,1557.427,248.000,0.605,0.536,0.539,0.541,0.537
TA.732A.,28.729,-99.971,125.439,1553.414,1569.501,1574.312,249.000,0.618,0.590,0.573,0.572,0.573
TA.733A.,28.719,-99.294,125.942,1556.595,1573.045,1577.968,250.000,0.051,0.039,0.042,0.044,0.043
TA.633A.,29.459,-99.177,125.617,1554.542,1570.757,1575.607,251.000,0.466,0.515,0.514,0.511,0.512
TA.332A.,31.383,-99.742,124.132,1545.100,1560.267,1564.791,252.000,0.665,0.684,0.689,0.697,0.701
XE.GS12.,-0.860,-91.019,145.086,1671.666,1705.030,1715.633,253.000,0.249,0.255,0.254,0.251,0.250
TA.Z34A.,33.371,-97.916,124.216,1545.638,1560.863,1565.406,254.000,0.733,0.673,0.670,0.672,0.668
GT.CPUP.00,-26.331,-57.331,159.881,1752.443,1802.707,1819.567,255.000,0.464,0.483,0.485,0.489,0.494
TA.Z29A.,33.259,-101.706,121.704,1529.514,1543.055,1547.080,256.000,0.725,0.608,0.592,0.589,0.594
II.NNA.00,-11.988,-76.842,159.060,1748.142,1797.386,1813.859,257.000,0.440,0.414,0.461,0.446,0.414
CX.PB01.,-21.043,-69.487,160.529,1755.819,1806.894,1824.062,258.000,0.590,0.552,0.561,0.573,0.573
TA.X38A.,34.669,-94.829,125.388,1553.089,1569.139,1573.938,259.000,0.481,0.430,0.432,0.445,0.441
NE.YLE.,41.317,-72.921,130.114,1582.684,1602.309,1608.235,260.000,0.149,0.150,0.150,0.149,0.147
TA.136A.,32.475,-96.530,125.685,1554.970,1571.234,1576.099,261.000,0.576,0.588,0.582,0.577,0.581
US.GLMI.,44.825,-84.618,123.026,1538.024,1552.437,1556.730,262.000,0.763,0.755,0.755,0.760,0.758
TA.233A.,32.018,-98.900,124.353,1546.513,1561.834,1566.406,263.000,0.628,0.557,0.550,0.564,0.559
XH.ESP12.01,-32.832,-66.080,151.926,1709.889,1750.683,1763.978,264.000,0.367,0.336,0.326,0.292,0.299
TA.S35A.,37.682,-96.319,122.507,1534.692,1548.759,1552.945,265.000,0.637,0.626,0.627,0.628,0.627
6D.TBHY.,12.599,-86.828,144.410,1667.808,1700.471,1710.829,266.000,0.252,0.122,0.126,0.129,0.126
CN.GGN.,45.118,-66.842,127.811,1568.345,1586.185,1591.542,267.000,0.264,0.216,0.212,0.209,0.209
TA.735A.,28.855,-97.808,126.945,1562.916,1580.104,1585.257,268.000,0.543,0.591,0.593,0.593,0.595
LD.MVL.,39.999,-76.351,130.260,1583.584,1603.324,1609.288,269.000,0.201,0.211,0.210,0.197,0.203
TA.Z39A.,33.242,-94.182,126.725,1561.535,1578.560,1583.662,270.000,0.332,0.383,0.381,0.379,0.374
TA.834A.,28.125,-98.552,126.814,1562.094,1579.184,1584.306,271.000,0.484,0.474,0.459,0.456,0.459
US.JCT.,30.479,-99.802,124.598,1548.071,1563.562,1568.188,272.000,0.694,0.585,0.584,0.587,0.588
TA.P34A.,39.547,-96.827,120.982,1524.843,1537.921,1541.804,273.000,0.595,0.636,0.638,0.639,0.637
TA.832A.,28.284,-99.974,125.677,1554.918,1571.176,1576.040,274.000,0.540,0.574,0.557,0.562,0.560
TA.Y32A.,34.004,-99.442,122.820,1536.703,1550.978,1555.227,275.000,0.593,0.590,0.590,0.601,0.597
LD.MMNY.,42.732,-77.907,127.294,1565.109,1582.558,1587.793,276.000,0.605,0.564,0.572,0.591,0.589
US.MCWV.,39.658,-79.846,129.278,1577.498,1596.467,1602.182,277.000,0.610,0.594,0.597,0.599,0.602
US.WMOK.HR,34.738,-98.781,122.819,1536.695,1550.969,1555.219,278.000,0.541,0.503,0.507,0.512,0.510
TA.U34A.,36.437,-97.535,122.565,1535.065,1549.170,1553.368,279.000,0.465,0.480,0.484,0.487,0.487
CX.PB04.,-22.334,-70.149,159.158,1748.657,1798.023,1814.541,280.000,0.583,0.581,0.597,0.607,0.599
XH.ESP05.01,-31.011,-64.648,154.051,1721.449,1764.688,1778.896,281.000,0.259,0.325,0.331,0.314,0.313
TA.T31A.,37.098,-99.677,120.810,1523.724,1536.693,1540.543,282.000,0.640,0.630,0.624,0.635,0.631
TA.Z30A.,33.286,-101.128,122.089,1531.999,1545.790,1549.892,283.000,0.724,0.694,0.701,0.705,0.702
TA.130A.,32.596,-100.965,122.591,1535.229,1549.352,1553.554,284.000,0.544,0.435,0.424,0.418,0.420
TA.128A.,32.621,-102.485,121.510,1528.259,1541.675,1545.661,285.000,0.650,0.487,0.455,0.463,0.472
YZ.GRZA.,9.915,-85.636,146.736,1681.019,1716.120,1727.339,286.000,-0.002,0.054,0.043,0.043,0.050
TA.V35A.,35.763,-96.838,123.428,1540.603,1555.288,1559.664,287.000,0.510,0.512,0.519,0.523,0.524
TA.Q37A.,38.876,-94.452,122.795,1536.540,1550.798,1555.042,288.000,0.421,0.513,0.527,0.541,0.538
TA.833A.,28.324,-99.394,126.085,1557.500,1574.054,1579.009,289.000,0.587,0.606,0.583,0.580,0.581
TA.738A.,28.840,-95.648,128.491,1572.595,1590.955,1596.477,290.000,0.395,0.413,0.384,0.381,0.377
IU.TRIS.10,-37.068,-12.315,129.405,1578.284,1597.352,1603.099,291.000,0.062,0.183,0.172,0.168,0.179
II.NNA.10,-11.988,-76.842,159.060,1748.142,1797.386,1813.859,292.000,0.448,0.431,0.476,0.462,0.431
TA.331A.,31.309,-100.427,123.691,1542.281,1557.144,1561.575,293.000,0.609,0.494,0.493,0.501,0.497
TA.131A.,32.674,-100.389,122.947,1537.519,1551.880,1556.155,294.000,0.656,0.684,0.675,0.688,0.683
TA.737A.,28.764,-96.440,127.976,1569.381,1587.346,1592.743,295.000,0.545,0.575,0.597,0.605,0.601
TA.533A.,30.072,-99.035,125.375,1553.007,1569.048,1573.844,296.000,0.612,0.570,0.553,0.546,0.547
TA.Z28A.,33.288,-102.387,121.215,1526.347,1539.573,1543.501,297.000,0.636,0.631,0.613,0.606,0.607
TA.U37A.,36.406,-95.116,124.070,1544.706,1559.830,1564.342,298.000,0.585,0.620,0.618,0.613,0.612
CX.PB08.,-20.141,-69.153,161.404,1760.353,1812.532,1830.121,299.000,0.480,0.475,0.511,0.531,0.504
NE.FFD.,43.470,-71.654,128.426,1572.191,1590.501,1596.006,300.000,0.085,0.107,0.105,0.095,0.095
TA.S34A.,37.701,-97.111,122.019,1531.545,1545.291,1549.378,301.000,0.289,0.325,0.318,0.307,0.309
XY.U69B.,-34.371,-71.176,148.738,1692.258,1729.509,1741.503,302.000,0.048,0.025,0.026,0.027,0.026
TA.R34A.,38.301,-97.247,121.550,1528.514,1541.955,1545.949,303.000,0.602,0.539,0.535,0.540,0.543
TA.X32A.,34.421,-99.285,122.677,1535.779,1549.959,1554.179,304.000,0.595,0.580,0.579,0.579,0.582
TA.835A.,28.287,-97.830,127.251,1564.841,1582.258,1587.482,305.000,0.328,0.363,0.374,0.379,0.376
TA.V29A.,35.873,-101.521,120.344,1520.703,1533.379,1537.139,306.000,0.537,0.543,0.540,0.538,0.542
TA.X34A.,34.601,-97.833,123.521,1541.193,1555.940,1560.336,307.000,0.470,0.478,0.475,0.474,0.474
PR.AOPR.,18.347,-66.754,153.401,1717.926,1760.409,1774.333,308.000,0.394,0.404,0.410,0.424,0.426
TA.329A.,31.487,-101.981,122.484,1534.542,1548.593,1552.774,309.000,0.542,0.635,0.615,0.609,0.609
NM.PVMO.,36.414,-89.700,127.195,1564.490,1581.864,1587.076,310.000,0.312,0.245,0.247,0.252,0.250
TA.333A.,31.325,-98.984,124.696,1548.696,1564.257,1568.903,311.000,0.711,0.704,0.693,0.691,0.696
TA.435B.,30.783,-97.585,125.986,1556.876,1573.358,1578.291,312.000,0.614,0.604,0.591,0.587,0.588
TA.R32A.,38.423,-98.711,120.588,1522.287,1535.116,1538.923,313.000,0.618,0.628,0.625,0.629,0.628
TA.S33A.,37.594,-98.002,121.545,1528.487,1541.925,1545.918,314.000,0.681,0.652,0.659,0.664,0.663
TA.635A.,29.388,-97.774,126.665,1561.156,1578.136,1583.224,315.000,0.617,0.646,0.628,0.620,0.623
PM.ROSA.,38.721,-28.247,128.003,1569.546,1587.531,1592.935,316.000,0.068,0.221,0.220,0.215,0.218
XH.ESP03.01,-29.743,-64.014,155.428,1728.864,1773.718,1788.535,317.000,0.417,0.456,0.465,0.474,0.475
PM.PMOZ.,32.823,-17.197,126.027,1557.129,1573.640,1578.583,318.000,0.149,-0.042,-0.064,-0.082,-0.072
TA.W32A.,35.124,-99.246,122.282,1533.242,1547.160,1551.300,319.000,0.636,0.591,0.602,0.613,0.609
TA.P35A.,39.529,-96.019,121.460,1527.936,1541.320,1545.296,320.000,0.511,0.493,0.488,0.497,0.502
TA.429A.,30.625,-101.894,123.011,1537.926,1552.328,1556.617,321.000,0.435,0.518,0.511,0.514,0.513
TA.U30A.,36.530,-100.651,120.528,1521.897,1534.688,1538.484,322.000,0.592,0.617,0.608,0.616,0.612
NM.UTMT.01,36.350,-88.864,127.699,1567.650,1585.404,1590.735,323.000,0.566,0.542,0.544,0.550,0.544
TA.Q36A.,38.961,-95.461,122.161,1532.463,1546.302,1550.418,324.000,0.428,0.472,0.477,0.478,0.478
TA.O35A.,40.266,-95.910,121.026,1525.124,1538.230,1542.121,325.000,0.439,0.492,0.495,0.494,0.495
YZ.ACHA.,9.828,-85.248,147.115,1683.155,1718.658,1730.021,326.000,0.700,0.508,0.486,0.492,0.497
YZ.INDI.,9.865,-85.502,146.876,1681.808,1717.057,1728.328,327.000,0.639,0.477,0.483,0.486,0.482
CN.KGNO.,44.227,-76.493,126.403,1559.507,1576.294,1581.322,328.000,0.507,0.524,0.522,0.511,0.514
NE.TRY.,42.731,-73.666,128.595,1573.245,1591.685,1597.231,329.000,0.217,0.191,0.192,0.195,0.198
XE.GS01.,-0.647,-90.878,145.189,1672.252,1705.723,1716.364,330.000,0.165,0.156,0.166,0.169,0.159
PR.CDVI.,17.752,-64.765,154.648,1724.670,1768.607,1783.078,331.000,0.096,0.128,0.125,0.117,0.119
C.CL2C.,-34.876,-70.387,148.601,1691.492,1728.595,1740.534,332.000,0.253,0.319,0.319,0.325,0.333
CN.LMN.,45.854,-64.806,127.382,1565.663,1583.178,1588.433,333.000,0.103,0.111,0.117,0.132,0.134
TA.230A.,31.888,-101.112,122.883,1537.105,1551.422,1555.685,334.000,0.532,0.491,0.480,0.479,0.482
TA.228A.,32.118,-102.592,121.706,1529.528,1543.071,1547.096,335.000,0.659,0.576,0.546,0.547,0.554
LD.PRNY.,42.467,-76.536,127.981,1569.411,1587.380,1592.778,336.000,0.033,0.019,0.015,0.004,-0.002
LD.ACCN.,43.384,-73.668,127.989,1569.463,1587.439,1592.839,337.000,0.315,0.298,0.299,0.301,0.297
XR.SC71.,31.646,-103.065,121.618,1528.957,1542.443,1546.450,338.000,0.657,0.538,0.513,0.516,0.523
NM.MPH.,35.123,-89.932,127.999,1569.524,1587.507,1592.910,339.000,0.518,0.587,0.591,0.589,0.589
TA.WHTX.,31.991,-97.456,125.357,1552.889,1568.917,1573.709,340.000,0.701,0.715,0.715,0.707,0.705
XH.ESP01.01,-29.141,-64.064,155.984,1731.843,1777.358,1792.423,341.000,0.314,0.395,0.400,0.404,0.406
XY.U14B.,-36.858,-73.080,145.811,1675.782,1709.904,1720.775,342.000,0.390,0.298,0.306,0.304,0.303
TA.Y36A.,33.900,-96.285,124.958,1550.363,1566.108,1570.812,343.000,0.454,0.429,0.435,0.426,0.430
US.PKME.,45.264,-69.292,127.233,1564.728,1582.131,1587.352,344.000,-0.006,-0.001,-0.002,-0.006,-0.005
YZ.ARDO.,10.214,-85.596,146.630,1680.419,1715.406,1726.585,345.000,0.715,0.591,0.568,0.567,0.576
NA.SABA.,17.621,-63.243,155.221,1727.754,1772.364,1787.090,346.000,0.132,0.131,0.131,0.127,0.125
LD.CPNY.,40.791,-73.960,130.302,1583.844,1603.618,1609.592,347.000,0.505,0.518,0.516,0.505,0.502
YZ.SAJU.,10.067,-85.711,146.600,1680.250,1715.206,1726.373,348.000,0.620,0.600,0.605,0.602,0.602
US.COWI.,46.100,-89.137,120.125,1519.272,1531.811,1535.531,349.000,0.668,0.712,0.712,0.707,0.710
TA.532A.,30.128,-99.905,124.720,1548.848,1564.425,1569.077,350.000,0.680,0.602,0.584,0.582,0.581
Z9.W18.,32.272,-83.902,133.462,1603.219,1625.587,1632.418,351.000,0.616,0.571,0.575,0.575,0.573
LD.ALLY.,41.649,-80.145,127.447,1566.066,1583.630,1588.901,352.000,0.069,0.039,0.047,0.065,0.069
TA.V37A.,35.883,-95.141,124.400,1546.809,1562.162,1566.745,353.000,0.493,0.600,0.597,0.596,0.595
TA.232A.,31.888,-99.647,123.911,1543.689,1558.703,1563.181,354.000,0.570,0.609,0.610,0.611,0.611
PE.WRPS.,40.794,-77.865,129.027,1575.933,1594.706,1600.359,355.000,0.679,0.659,0.657,0.652,0.657
YM.V03.,-39.411,-71.968,143.990,1665.399,1697.631,1707.837,356.000,0.413,0.383,0.387,0.393,0.397
PR.STVI.,18.352,-64.956,154.022,1721.289,1764.494,1778.689,357.000,0.156,0.187,0.186,0.192,0.196
CN.DRLN.,49.256,-57.503,124.506,1547.485,1562.912,1567.517,358.000,0.178,0.173,0.176,0.183,0.185
TA.TIGA.,31.439,-83.590,134.275,1608.151,1631.214,1638.280,359.000,0.549,0.540,0.549,0.564,0.562
TA.S31A.,37.619,-99.484,120.611,1522.437,1535.281,1539.092,360.000,0.698,0.626,0.620,0.629,0.625
TA.330A.,31.406,-101.175,123.104,1538.525,1552.991,1557.299,361.000,0.366,0.511,0.501,0.499,0.502
XH.ESP04.01,-30.772,-64.409,154.344,1723.030,1766.611,1780.948,362.000,0.527,0.520,0.533,0.561,0.557
TA.W29A.,35.121,-101.648,120.693,1522.965,1535.859,1539.687,363.000,0.645,0.598,0.596,0.596,0.600
TA.736A.,28.955,-97.067,127.418,1565.889,1583.431,1588.695,364.000,0.693,0.596,0.606,0.607,0.608
US.WMOK.,34.738,-98.781,122.819,1536.695,1550.969,1555.219,365.000,0.589,0.544,0.542,0.541,0.542
AI.ORCD.,-60.738,-44.736,124.784,1549.254,1564.876,1569.542,366.000,0.214,0.224,0.235,0.250,0.248
TA.V36A.,35.786,-95.942,123.971,1544.070,1559.126,1563.616,367.000,0.546,0.541,0.539,0.539,0.538
US.ACSO.,40.232,-82.982,127.506,1566.441,1584.049,1589.334,368.000,0.593,0.569,0.577,0.575,0.577
II.RPN.00,-27.127,-109.334,125.678,1554.927,1571.187,1576.050,369.000,0.114,0.106,0.084,0.098,0.106
TA.L35A.,42.112,-95.545,119.966,1518.240,1530.680,1534.370,370.000,0.476,0.455,0.453,0.450,0.453
IU.WCI.00,38.229,-86.294,127.599,1567.017,1584.696,1590.002,371.000,0.027,0.033,0.034,0.037,0.036
TA.Y28A.,33.909,-102.248,120.968,1524.750,1537.819,1541.699,372.000,0.590,0.475,0.483,0.498,0.501
DR.SDD.,18.463,-69.917,151.957,1710.056,1750.885,1764.192,373.000,0.262,0.249,0.256,0.266,0.267
TA.336A.,31.387,-96.844,126.136,1557.819,1574.410,1579.377,374.000,0.618,0.618,0.609,0.607,0.605
XY.U73B.,-33.916,-71.420,149.034,1693.908,1731.481,1743.592,375.000,0.353,0.433,0.431,0.434,0.441
TA.U35A.,36.371,-96.732,123.106,1538.537,1553.004,1557.313,376.000,0.513,0.510,0.515,0.522,0.520
YZ.CABA.,10.236,-85.343,146.838,1681.594,1716.803,1728.060,377.000,0.448,0.578,0.579,0.581,0.571
TA.436A.,30.770,-96.796,126.539,1560.364,1577.251,1582.311,378.000,0.569,0.563,0.559,0.558,0.552
IU.MACI.,28.250,-16.508,128.325,1571.558,1589.791,1595.272,379.000,0.262,0.303,0.311,0.312,0.315
US.BRAL.,31.169,-87.051,132.524,1597.502,1619.083,1625.651,380.000,0.539,0.511,0.503,0.479,0.487
PE.PAGS.,40.228,-76.722,129.928,1581.533,1601.011,1606.890,381.000,0.511,0.481,0.481,0.482,0.488
