station,stla,stlo,gcarc,s2ks,s3ks,s4ks,tridx,ccf1,ccf2,ccf3,ccf4,ccf5
LN.KDN.00,40.741,124.782,164.776,1772.377,1829.021,1848.343,228.000,0.213,0.165,0.158,0.157,0.163
SD.DSH.00,38.000,117.667,168.995,1793.475,1855.733,1877.301,229.000,-0.035,-0.051,-0.055,-0.059,-0.056
NM.ARS.00,47.174,119.952,159.693,1746.228,1796.378,1813.202,230.000,0.170,0.211,0.213,0.215,0.212
YN.YOS.00,26.694,100.768,165.712,1777.109,1834.980,1854.786,231.000,0.008,0.018,0.018,0.018,0.018
CB.KSH.00,39.517,75.923,143.977,1660.141,1692.466,1702.710,232.000,0.227,0.172,0.132,0.143,0.163
HI.SAY.00,18.204,109.493,168.912,1793.063,1855.209,1876.730,233.000,0.357,0.384,0.378,0.379,0.379
BU.LAY.00,39.510,114.980,167.419,1785.661,1845.797,1866.506,234.000,0.105,0.120,0.120,0.130,0.129
MY.LDM.,5.178,118.498,158.097,1737.846,1786.028,1802.106,235.000,0.448,0.435,0.448,0.485,0.483
SD.YSH.00,35.788,118.627,171.094,1803.753,1868.885,1891.626,236.000,0.242,0.079,0.071,0.058,0.067
YP.NE55.,44.186,121.568,162.408,1760.294,1813.877,1832.011,237.000,0.070,0.132,0.150,0.157,0.151
ZJ.JAX.00,30.780,120.888,174.804,1821.610,1891.948,1916.827,238.000,0.264,0.246,0.249,0.248,0.248
GD.YGJ.00,21.858,111.954,173.217,1814.025,1882.115,1906.070,239.000,0.319,0.351,0.369,0.374,0.366
CB.WHN.00,30.543,114.354,175.881,1826.713,1898.594,1924.111,240.000,0.278,0.180,0.158,0.146,0.151
MI.ANSW.,16.342,145.673,151.204,1700.720,1740.811,1753.852,241.000,0.333,0.278,0.279,0.288,0.273
TM.NAYO.,14.315,101.321,160.777,1751.875,1803.384,1820.724,242.000,0.078,0.004,0.002,0.004,-0.000
XJ.LTA.00,42.022,84.167,149.486,1691.226,1729.407,1741.745,243.000,0.293,0.217,0.213,0.199,0.216
XJ.WSC.00,43.457,87.685,151.340,1701.465,1741.709,1754.806,244.000,-0.043,0.116,0.138,0.152,0.118
XZ.DXI.00,30.534,91.065,157.231,1733.262,1780.390,1796.070,245.000,0.058,0.178,0.220,0.223,0.193
GZ.XYT.00,25.040,104.900,169.139,1794.181,1856.635,1878.281,246.000,0.089,0.263,0.224,0.242,0.253
NM.JIP.00,43.244,117.545,163.764,1767.233,1822.561,1841.370,247.000,0.287,0.263,0.264,0.261,0.263
HB.JME.00,31.119,112.169,174.247,1818.955,1888.500,1913.052,248.000,0.181,0.298,0.295,0.290,0.292
JS.GUY.00,34.309,119.238,172.413,1810.153,1877.117,1900.609,249.000,-0.132,0.035,0.039,0.026,0.037
SC.RTA.00,32.269,100.980,165.310,1775.078,1832.421,1852.017,250.000,0.195,0.064,0.056,0.052,0.060
FJ.LYXP.00,25.128,117.026,178.096,1837.091,1912.194,1939.048,251.000,0.212,0.229,0.234,0.238,0.225
JP.ASAJ.,44.119,142.593,153.130,1711.244,1753.530,1767.387,252.000,0.035,-0.078,-0.061,-0.076,-0.077
GD.FES.00,23.822,116.208,176.759,1830.846,1903.997,1930.040,253.000,0.283,0.209,0.223,0.239,0.239
YN.YOD.00,24.036,99.245,163.904,1767.945,1823.455,1842.334,254.000,-0.004,-0.001,-0.005,-0.004,-0.002
SN.YAAN.00,36.872,109.325,168.297,1790.024,1851.339,1872.524,255.000,-0.121,-0.117,-0.101,-0.089,-0.107
YP.NE75.,44.308,119.954,162.525,1760.895,1814.628,1832.820,256.000,-0.073,-0.054,-0.054,-0.053,-0.054
XJ.BTS.00,45.284,90.514,152.234,1706.364,1747.622,1761.095,257.000,-0.073,-0.005,-0.003,0.001,-0.003
XJ.YMS.00,41.944,94.002,156.142,1727.463,1773.283,1788.470,258.000,0.357,0.355,0.352,0.349,0.354
YP.NE82.,46.171,117.915,160.828,1752.139,1803.712,1821.077,259.000,0.202,0.214,0.229,0.243,0.236
JS.GC.00,31.353,119.017,175.251,1823.732,1894.710,1919.853,260.000,0.110,-0.108,-0.114,-0.106,-0.100
RM.SIM.,20.133,92.885,157.078,1732.452,1779.397,1795.007,261.000,-0.102,-0.004,0.024,0.027,0.012
HB.FXI.00,31.938,110.724,172.787,1811.953,1879.439,1903.145,262.000,-0.033,-0.112,-0.146,-0.159,-0.134
YP.NE41.,43.307,116.123,163.704,1766.926,1822.176,1840.955,263.000,0.299,0.311,0.308,0.306,0.309
AU.RABL.,-4.191,152.164,133.729,1599.689,1622.377,1629.319,264.000,0.454,0.527,0.551,0.547,0.526
SN.MIAX.00,33.229,106.800,169.369,1795.315,1858.082,1879.855,265.000,0.075,-0.160,-0.091,-0.069,-0.127
JP.JHJ2.,33.115,139.814,159.214,1743.719,1793.274,1809.872,266.000,0.076,0.105,0.083,0.091,0.099
HK.HKPS.,22.278,114.142,174.682,1821.030,1891.195,1916.003,267.000,0.482,0.519,0.526,0.517,0.517
SN.SUDE.00,37.495,110.231,168.156,1789.324,1850.448,1871.555,268.000,0.007,-0.079,-0.069,-0.062,-0.069
SC.GZI.00,31.610,100.019,164.692,1771.952,1828.487,1847.765,269.000,0.068,0.016,-0.012,-0.007,0.006
SX.YUY.00,40.023,112.369,166.489,1781.014,1839.912,1860.126,270.000,0.287,0.319,0.318,0.317,0.324
SN.LUYA.00,33.357,106.140,168.834,1792.681,1854.722,1876.200,271.000,0.202,0.172,0.171,0.184,0.161
HA.PDS.00,33.712,113.298,172.663,1811.357,1878.669,1902.304,272.000,0.375,0.193,0.454,0.444,0.447
YP.NE8H.,46.515,132.831,156.751,1730.714,1777.264,1792.726,273.000,0.038,0.033,0.073,0.079,0.067
GD.ZHS.00,22.487,113.360,174.501,1820.169,1890.076,1914.777,274.000,0.050,0.127,0.115,0.110,0.117
YP.NE5C.,43.788,128.337,160.815,1752.072,1803.628,1820.987,275.000,0.184,0.046,0.046,0.047,0.053
HL.NEH.00,48.484,124.564,157.701,1735.755,1783.455,1799.350,276.000,0.165,0.119,0.114,0.128,0.131
II.DGAR.00,-7.412,72.452,124.976,1545.352,1561.189,1565.924,277.000,0.266,0.105,0.105,0.105,0.106
HN.NIX.00,27.992,112.345,175.940,1826.990,1898.956,1924.508,278.000,-0.014,0.016,0.026,0.016,0.011
AH.JIX.00,30.699,118.378,176.067,1827.590,1899.739,1925.367,279.000,0.126,0.038,0.043,0.053,0.051
YN.LUS.00,25.832,98.852,163.906,1767.956,1823.468,1842.348,280.000,0.014,-0.005,-0.017,-0.011,-0.004
BU.ZKD.00,39.688,115.922,167.311,1785.124,1845.115,1865.767,281.000,0.068,0.169,0.168,0.177,0.167
HL.BNX.00,45.739,127.403,159.467,1745.044,1794.913,1811.630,282.000,0.007,-0.017,-0.017,-0.017,-0.017
HL.TOH.00,46.085,128.651,158.742,1741.244,1790.217,1806.594,283.000,0.313,0.245,0.233,0.228,0.236
AU.MORW.,-29.068,116.040,123.907,1538.548,1553.638,1558.141,284.000,0.626,0.621,0.621,0.630,0.629
KR.ARK.,41.800,71.967,140.701,1641.184,1670.244,1679.353,285.000,0.223,0.047,0.056,0.051,0.049
YP.NEAD.,47.581,133.580,155.599,1724.563,1769.737,1784.682,286.000,-0.014,-0.006,-0.007,-0.007,-0.006
1G.WOP05.,37.654,106.305,166.180,1779.460,1837.948,1857.998,287.000,-0.130,-0.185,0.040,0.038,0.047
SC.BAX.00,30.372,102.813,167.300,1785.066,1845.043,1865.688,288.000,0.028,0.153,0.169,0.166,0.158
LN.HXQ.00,42.585,122.772,163.690,1766.857,1822.090,1840.862,289.000,-0.020,-0.034,-0.030,-0.029,-0.027
CQ.WUL.00,29.188,107.826,171.804,1807.205,1873.319,1896.464,290.000,0.121,0.023,-0.028,-0.027,0.008
SC.BTA.00,30.010,99.117,164.203,1769.468,1825.366,1844.396,291.000,-0.135,-0.202,-0.208,-0.203,-0.206
SC.HWS.00,28.640,104.736,169.223,1794.596,1857.164,1878.856,292.000,0.107,0.045,0.051,0.049,0.046
JS.LH.00,32.515,118.945,174.196,1818.713,1888.185,1912.708,293.000,-0.013,-0.001,-0.001,-0.001,-0.001
YP.NE45.,43.373,120.603,163.358,1765.162,1819.966,1838.572,294.000,0.133,0.148,0.143,0.146,0.148
YN.LOP.00,24.886,104.291,168.566,1791.354,1853.032,1874.363,295.000,0.136,0.221,0.213,0.214,0.222
HA.SC.00,31.791,115.418,175.082,1822.931,1893.667,1918.710,296.000,0.148,0.081,0.078,0.089,0.069
HB.XNI.00,29.716,114.411,176.587,1830.037,1902.938,1928.877,297.000,0.288,0.111,0.093,0.112,0.097
BU.SHC.00,40.441,115.523,166.539,1781.260,1840.223,1860.463,298.000,0.234,0.209,0.206,0.195,0.199
GE.SAUI.,-7.983,131.299,142.278,1650.358,1680.967,1690.613,299.000,0.010,-0.003,-0.005,-0.009,-0.007
GD.ZHQ.00,23.178,112.539,174.563,1820.461,1890.455,1915.193,300.000,-0.262,-0.135,-0.163,-0.151,-0.162
ZJ.HUZ.00,30.842,120.095,175.207,1823.524,1894.438,1919.556,301.000,0.154,0.130,0.141,0.151,0.139
JL.DHT.00,43.344,128.198,161.243,1754.285,1806.382,1823.946,302.000,0.196,0.176,0.187,0.191,0.183
XJ.XKR.00,39.828,77.576,145.189,1667.063,1700.641,1711.325,303.000,-0.083,-0.003,0.016,0.010,0.004
SH.ZHY.00,31.233,121.517,174.102,1818.265,1887.606,1912.074,304.000,0.119,0.055,0.066,0.072,0.068
JS.BY.00,33.263,119.267,173.401,1814.908,1883.257,1907.317,305.000,0.020,-0.008,-0.012,-0.008,-0.009
HB.SZH.00,31.630,113.386,174.518,1820.248,1890.179,1914.890,306.000,0.162,0.119,0.120,0.115,0.102
JS.XH.00,32.889,119.847,173.562,1815.682,1884.259,1908.413,307.000,0.070,0.092,0.088,0.076,0.074
SC.MLI.00,27.932,101.272,166.211,1779.619,1838.149,1858.216,308.000,0.043,0.263,0.277,0.273,0.265
SD.JIX.00,35.400,116.350,171.612,1806.271,1872.119,1895.154,309.000,0.149,0.136,0.131,0.119,0.127
JL.THT.00,41.697,125.998,163.496,1765.863,1820.845,1839.519,310.000,0.113,0.248,0.241,0.230,0.232
SN.MEIX.00,34.128,107.817,169.511,1796.012,1858.973,1880.825,311.000,-0.102,-0.323,0.072,0.072,-0.334
FJ.PTLC.00,25.447,119.014,177.460,1834.126,1908.296,1934.763,312.000,0.440,0.361,0.367,0.373,0.354
GD.TIS.00,22.270,112.885,174.071,1818.118,1887.414,1911.864,313.000,0.269,0.202,0.199,0.200,0.217
SC.XCO.00,31.018,105.902,169.680,1796.842,1860.033,1881.979,314.000,-0.108,-0.311,0.067,0.070,-0.292
GS.YDT.00,36.801,103.321,164.982,1773.419,1830.332,1849.759,315.000,0.100,0.147,0.155,0.149,0.149
HB.ENS.00,30.276,109.494,172.819,1812.111,1879.643,1903.368,316.000,-0.027,0.192,0.181,0.179,0.182
BJ.SSL.00,40.251,116.225,166.761,1782.373,1841.631,1861.989,317.000,0.295,0.321,0.310,0.295,0.305
LN.BEP.00,41.783,120.699,164.893,1772.971,1829.768,1849.150,318.000,0.242,0.362,0.362,0.360,0.363
FJ.SNQY.00,27.403,119.483,177.575,1834.661,1909.000,1935.536,319.000,0.466,0.462,0.461,0.461,0.461
TM.CMAI.,19.932,99.045,162.272,1759.595,1813.005,1831.072,320.000,0.174,0.225,0.231,0.230,0.223
SC.MEK.00,31.904,102.224,166.424,1780.688,1839.500,1859.680,321.000,0.138,0.006,0.006,0.006,0.012
JL.SGT.00,44.089,124.907,161.721,1756.756,1809.461,1827.258,322.000,0.001,0.063,0.065,0.067,0.066
LN.XMN.00,42.071,122.868,164.150,1769.197,1825.026,1844.029,323.000,-0.033,-0.023,-0.021,-0.026,-0.025
GS.JNT.00,35.531,105.771,167.323,1785.182,1845.189,1865.847,324.000,0.003,-0.030,-0.023,-0.016,-0.022
SC.MBI.00,28.840,103.534,168.154,1789.313,1850.434,1871.540,325.000,0.062,0.031,0.039,0.042,0.040
SX.YAC.00,35.442,112.407,170.784,1802.246,1866.952,1889.518,326.000,0.260,0.244,0.253,0.256,0.247
ZN.VAKU.,-8.852,151.184,131.029,1583.185,1603.630,1609.826,327.000,0.606,0.595,0.597,0.591,0.594
AH.JAS.00,32.811,118.262,174.071,1818.114,1887.410,1911.859,328.000,0.178,0.214,0.201,0.190,0.200
LN.ANS.00,41.105,123.013,165.012,1773.571,1830.522,1849.965,329.000,-0.051,0.174,0.179,0.176,0.178
NM.BHS.00,40.965,112.026,165.513,1776.103,1833.712,1853.413,330.000,0.252,0.128,0.124,0.124,0.129
KZ.CHKZ.,53.676,70.615,137.006,1619.388,1644.972,1652.895,331.000,0.136,0.191,0.200,0.197,0.194
SD.RZH.00,35.422,119.523,171.280,1804.661,1870.050,1892.897,332.000,-0.307,0.189,0.186,0.186,0.187
SC.WCH.00,31.479,103.588,167.659,1786.855,1847.312,1868.150,333.000,0.059,-0.184,-0.185,-0.188,-0.186
LN.CHY.00,41.573,120.485,165.134,1774.190,1831.302,1850.808,334.000,0.146,0.252,0.258,0.269,0.264
ZN.PMNI.,-9.756,149.467,131.454,1585.803,1606.593,1612.903,335.000,0.444,0.495,0.496,0.501,0.498
YP.NE3A.,43.075,126.654,162.060,1758.503,1811.640,1829.603,336.000,0.055,0.008,0.016,0.022,0.020
XW.DUQM.,19.559,57.609,125.603,1549.322,1565.608,1570.482,337.000,0.090,0.036,0.040,0.039,0.037
SX.ZOQ.00,37.099,113.350,169.510,1796.008,1858.967,1880.819,338.000,0.019,-0.069,-0.057,-0.061,-0.060
QH.DCD.00,37.932,95.376,158.973,1742.457,1791.714,1808.199,339.000,0.270,0.293,0.282,0.280,0.289
SC.LBO.00,28.272,103.570,168.229,1789.685,1850.908,1872.055,340.000,0.268,0.162,0.161,0.161,0.163
HI.LSH.00,18.500,109.996,169.430,1795.614,1858.464,1880.271,341.000,0.153,0.334,0.328,0.307,0.324
HI.BSH.00,19.248,109.181,169.548,1796.195,1859.207,1881.080,342.000,-0.013,-0.035,-0.041,-0.039,-0.033
HI.HSK.00,19.928,110.215,170.695,1801.810,1866.394,1888.909,343.000,-0.040,0.120,0.137,0.146,0.130
NX.XSH.00,37.249,105.203,165.849,1777.797,1835.848,1855.725,344.000,-0.002,0.083,0.094,0.102,0.090
YP.NEA2.,47.494,120.286,159.344,1744.400,1794.115,1810.775,345.000,0.314,0.320,0.319,0.318,0.315
YN.TNC.00,25.029,98.520,163.477,1765.767,1820.724,1839.389,346.000,0.033,0.086,0.101,0.100,0.092
MY.KUM.,5.290,100.649,153.377,1712.584,1755.155,1769.119,347.000,-0.001,0.115,0.101,0.073,0.095
YP.NE53.,44.093,117.917,162.903,1762.833,1817.051,1835.430,348.000,0.013,0.021,0.032,0.048,0.039
GS.BYT.00,36.581,104.130,165.631,1776.700,1834.464,1854.227,349.000,0.101,0.153,0.157,0.156,0.149
SX.LOF.00,38.041,111.951,168.253,1789.805,1851.060,1872.220,350.000,0.044,0.083,0.092,0.098,0.092
GD.LCH.00,24.104,115.271,176.778,1830.936,1904.115,1930.169,351.000,0.401,0.388,0.373,0.360,0.366
YP.NE6F.,45.296,131.201,158.410,1739.495,1788.059,1804.281,352.000,0.183,0.173,0.177,0.179,0.177
YN.ZOD.00,27.823,99.698,164.820,1772.599,1829.300,1848.644,353.000,0.265,0.290,0.295,0.290,0.296
BU.HUA.00,40.811,114.524,166.083,1778.974,1837.334,1857.334,354.000,0.089,0.120,0.133,0.139,0.135
GD.YGX.00,21.750,111.600,172.923,1812.608,1880.285,1904.069,355.000,0.359,0.138,0.152,0.153,0.145
HB.QJI.00,30.450,112.773,175.085,1822.943,1893.683,1918.728,356.000,0.186,0.179,0.172,0.170,0.173
YP.NE8B.,46.207,126.056,159.456,1744.990,1794.846,1811.558,357.000,0.079,0.218,0.223,0.229,0.226
AU.WRKA.,-25.038,128.296,126.773,1556.707,1573.850,1578.991,358.000,0.670,0.669,0.675,0.687,0.691
QH.YUS.00,33.012,97.016,161.894,1757.651,1810.577,1828.459,359.000,0.094,0.207,0.218,0.219,0.214
HL.FUY.00,48.355,134.275,154.705,1719.757,1763.876,1778.423,360.000,0.192,0.283,0.255,0.243,0.257
GD.SZN.00,22.546,114.143,174.922,1822.168,1892.674,1917.623,361.000,0.392,0.505,0.508,0.503,0.505
AU.XMIS.,-10.481,105.652,140.973,1642.773,1672.097,1681.297,362.000,0.389,0.404,0.413,0.455,0.435
LN.NAP.00,41.089,120.758,165.556,1776.323,1833.990,1853.714,363.000,0.043,0.123,0.143,0.143,0.136
HI.SHP.00,19.950,110.315,170.771,1802.180,1866.868,1889.426,364.000,-0.042,-0.027,-0.012,-0.000,-0.013
GD.ZHJ.00,21.394,110.376,171.887,1807.609,1873.839,1897.031,365.000,0.218,0.175,0.162,0.158,0.163
NM.BTO.00,40.744,109.878,165.138,1774.209,1831.326,1850.834,366.000,0.254,0.152,0.158,0.164,0.158
GX.HCS.00,24.671,108.011,171.760,1806.990,1873.043,1896.163,367.000,0.121,0.277,0.283,0.279,0.272
XW.SAYH.,12.534,54.390,120.098,1513.996,1526.590,1530.327,368.000,0.165,0.016,0.015,0.019,0.017
HA.DA.00,34.800,111.320,170.918,1802.899,1867.788,1890.430,369.000,0.327,0.337,0.354,0.363,0.347
SD.TIA.00,36.250,117.100,170.766,1802.158,1866.838,1889.394,370.000,0.041,-0.006,-0.013,-0.022,-0.017
HL.BEL.00,46.972,127.158,158.443,1739.672,1788.278,1804.516,371.000,0.248,0.057,0.058,0.051,0.051
SN.HEYT.00,35.407,110.063,169.836,1797.610,1861.016,1883.049,372.000,-0.101,-0.087,-0.084,-0.076,-0.080
GD.CHZ.00,23.672,116.637,176.649,1830.331,1903.323,1929.299,373.000,0.207,0.244,0.243,0.239,0.249
XJ.KUC.00,41.853,82.857,148.613,1686.361,1723.587,1735.576,374.000,-0.092,0.042,0.077,0.076,0.056
6F.BL07.,-19.921,134.330,130.076,1577.307,1596.990,1602.938,375.000,0.646,0.634,0.632,0.646,0.649
GE.GENI.,-2.593,140.168,142.781,1653.264,1684.376,1694.196,376.000,0.279,0.347,0.335,0.321,0.326
GZ.LPT.00,26.179,109.217,173.178,1813.835,1881.869,1905.801,377.000,0.214,0.029,0.021,0.021,0.026
MY.SBM.,2.453,112.214,155.045,1721.587,1766.106,1780.804,378.000,0.456,0.445,0.453,0.479,0.470
PS.PSI.,2.694,98.924,150.262,1695.523,1734.561,1747.214,379.000,0.365,0.431,0.432,0.432,0.429
BU.GUY.00,41.665,115.822,165.334,1775.200,1832.574,1852.184,380.000,0.244,0.240,0.244,0.247,0.246
XW.MIRB.,16.986,54.697,122.106,1526.992,1540.869,1544.999,381.000,0.204,0.123,0.150,0.144,0.126
HB.SZI.00,30.201,111.797,174.585,1820.569,1890.595,1915.346,382.000,0.040,-0.019,-0.040,-0.033,-0.033
YN.ZAT.00,27.322,103.718,168.372,1790.394,1851.809,1873.034,383.000,0.136,0.121,0.109,0.117,0.123
NM.XIQ.00,48.652,116.786,158.368,1739.276,1787.790,1803.993,384.000,0.355,0.364,0.359,0.351,0.355
GX.PNX.00,23.614,110.435,173.323,1814.534,1882.773,1906.789,385.000,0.108,0.105,0.092,0.092,0.095
SD.CSH.00,34.853,118.049,172.093,1808.606,1875.122,1898.432,386.000,0.124,0.223,0.229,0.240,0.235
JS.SY.00,33.767,120.250,172.624,1811.170,1878.428,1902.041,387.000,0.093,-0.018,-0.019,-0.014,-0.019
JX.YIC.00,27.809,114.370,177.712,1835.301,1909.840,1936.459,388.000,-0.173,-0.048,-0.050,-0.054,-0.052
GD.MEZ.00,24.317,116.137,177.233,1833.068,1906.909,1933.238,389.000,0.345,0.293,0.295,0.295,0.295
LN.LYN.00,41.267,123.283,164.785,1772.425,1829.081,1848.408,390.000,-0.130,-0.053,-0.055,-0.059,-0.058
AH.HEF.00,31.824,117.142,175.186,1823.425,1894.309,1919.414,391.000,0.123,0.223,0.227,0.229,0.220
IU.ULN.00,47.865,107.053,157.810,1736.330,1784.162,1800.107,392.000,0.346,0.379,0.376,0.376,0.380
MY.KSM.,1.473,110.308,153.707,1714.373,1757.327,1771.435,393.000,0.327,0.395,0.397,0.396,0.398
SC.LTA.00,30.000,100.269,165.194,1774.495,1831.686,1851.223,394.000,0.198,0.067,0.055,0.059,0.066
TJ.GUG.00,38.930,117.503,168.075,1788.924,1849.940,1871.004,395.000,0.107,0.139,0.125,0.105,0.114
KR.ARLS.,41.854,74.329,142.434,1651.256,1682.021,1691.720,396.000,-0.008,0.150,0.163,0.163,0.156
NM.MDG.00,51.272,120.778,155.561,1724.355,1769.483,1784.410,397.000,0.364,0.348,0.342,0.336,0.339
JL.HCT.00,42.642,130.465,160.818,1752.088,1803.647,1821.008,398.000,0.254,0.340,0.357,0.356,0.359
XJ.SMY.00,41.638,79.731,146.424,1674.062,1708.940,1720.085,399.000,0.075,0.150,0.143,0.144,0.150
IC.SSE.10,31.095,121.189,174.399,1819.681,1889.442,1914.084,400.000,0.289,0.287,0.280,0.348,0.344
XZ.SQHE.00,32.521,80.011,147.766,1681.620,1717.930,1729.589,401.000,0.123,0.061,0.053,0.055,0.060
GE.HALK.,6.089,80.680,139.803,1635.931,1664.128,1672.940,402.000,0.047,0.109,0.113,0.113,0.111
GX.NNS.00,22.891,108.151,171.150,1804.026,1869.235,1892.008,403.000,0.112,0.095,0.075,0.074,0.084
AH.SCH.00,31.348,116.984,175.669,1825.709,1897.285,1922.676,404.000,-0.019,-0.043,-0.045,-0.043,-0.039
HL.HHL.00,44.350,128.890,160.128,1748.496,1799.188,1816.218,405.000,0.228,0.229,0.220,0.216,0.216
XW.RIMA.,18.831,56.323,124.212,1540.491,1555.792,1560.361,406.000,0.122,0.126,0.120,0.121,0.126
KZ.MAKZ.,46.808,81.977,146.286,1673.283,1708.016,1719.109,407.000,0.131,0.331,0.326,0.329,0.328
BU.ZHL.00,40.157,115.133,166.791,1782.525,1841.824,1862.198,408.000,0.261,0.301,0.301,0.287,0.294
YN.YUX.00,24.435,100.147,164.798,1772.489,1829.162,1848.495,409.000,0.067,0.136,0.148,0.148,0.140
XZ.NMA.00,31.800,87.230,153.893,1715.379,1758.549,1772.738,410.000,0.112,0.184,0.222,0.212,0.192
HI.LZH.00,20.581,110.176,171.168,1804.113,1869.347,1892.130,411.000,-0.005,-0.010,-0.022,-0.025,-0.017
GS.SGS.00,37.741,103.892,164.746,1772.225,1828.829,1848.135,412.000,0.024,0.030,0.027,0.025,0.025
YN.XHT.00,24.749,98.485,163.391,1765.328,1820.174,1838.796,413.000,0.078,0.209,0.200,0.205,0.208
GD.SHG.00,24.857,113.584,176.396,1829.139,1901.763,1927.588,414.000,-0.057,0.010,-0.033,-0.007,-0.027
LN.BXI.00,41.267,123.780,164.637,1771.674,1828.136,1847.387,415.000,-0.069,-0.080,-0.064,-0.065,-0.061
JX.DAY.00,25.391,114.364,177.282,1833.293,1907.204,1933.562,416.000,0.078,0.177,0.193,0.192,0.185
YP.NE84.,46.248,119.682,160.636,1751.143,1802.474,1819.747,417.000,0.205,0.337,0.341,0.353,0.347
YP.NE5E.,44.061,130.557,159.670,1746.109,1796.230,1813.043,418.000,0.392,0.351,0.362,0.370,0.369
SC.JMG.00,32.205,105.560,168.954,1793.272,1855.475,1877.019,419.000,-0.057,-0.047,-0.036,-0.038,-0.039
FJ.XMSM.00,24.451,118.083,177.179,1832.814,1906.575,1932.871,420.000,0.278,0.365,0.373,0.379,0.378
JX.JIJ.00,29.647,116.010,177.284,1833.306,1907.221,1933.581,421.000,0.287,0.224,0.222,0.235,0.216
SC.SPA.00,32.650,103.603,167.264,1784.889,1844.819,1865.445,422.000,0.313,0.343,0.348,0.344,0.345
FJ.DSXP.00,23.708,117.426,176.639,1830.281,1903.257,1929.227,423.000,0.212,0.236,0.237,0.225,0.236
YN.DAY.00,25.727,101.316,166.086,1778.987,1837.350,1857.352,424.000,0.182,0.115,0.150,0.144,0.129
SX.HSH.00,39.668,113.721,167.097,1784.053,1843.758,1864.295,425.000,0.269,0.237,0.237,0.242,0.247
HL.YAS.00,45.338,128.404,159.473,1745.079,1794.955,1811.676,426.000,0.139,0.091,0.090,0.086,0.101
SH.NAH.00,31.048,121.756,174.079,1818.157,1887.465,1911.919,427.000,-0.003,0.012,0.020,0.025,0.020
SX.HMA.00,35.580,111.410,170.288,1799.823,1863.847,1886.134,428.000,-0.011,0.035,0.028,0.022,0.027
LN.FSH.00,41.883,123.917,164.032,1768.600,1824.276,1843.220,429.000,-0.049,-0.112,-0.113,-0.122,-0.118
YN.BAS.00,25.118,99.147,164.051,1768.696,1824.397,1843.350,430.000,0.159,0.149,0.136,0.143,0.149
FJ.MXXF.00,26.354,117.189,179.245,1842.413,1919.204,1946.765,431.000,0.241,0.284,0.306,0.331,0.315
XZ.NMU.00,29.430,90.150,156.455,1729.137,1775.332,1790.660,432.000,0.156,0.122,0.130,0.128,0.123
SD.WUL.00,35.751,119.202,171.031,1803.447,1868.492,1891.198,433.000,0.110,-0.089,-0.103,-0.117,-0.112
GS.SDT.00,38.771,101.040,162.357,1760.031,1813.550,1831.658,434.000,0.024,0.038,0.040,0.042,0.039
NM.JIN.00,40.997,113.152,165.705,1777.074,1834.936,1854.738,435.000,0.203,0.126,0.123,0.122,0.126
HL.BAQ.00,46.330,132.149,157.187,1733.030,1780.106,1795.766,436.000,0.157,0.169,0.194,0.197,0.192
XW.MKZA.,19.370,56.348,124.420,1541.817,1557.263,1561.876,437.000,0.055,0.146,0.131,0.139,0.146
YN.RST.00,24.910,98.391,163.339,1765.065,1819.845,1838.442,438.000,-0.001,0.006,0.005,0.005,0.006
AH.FZL.00,31.349,116.270,175.648,1825.610,1897.156,1922.534,439.000,-0.009,0.023,0.012,0.013,0.014
SC.AXI.00,31.638,104.431,168.287,1789.974,1851.275,1872.455,440.000,0.202,0.198,0.205,0.202,0.201
GZ.AST.00,26.152,106.055,170.364,1800.193,1864.322,1886.651,441.000,0.252,0.283,0.268,0.270,0.280
SD.CHD.00,37.913,120.742,168.612,1791.581,1853.320,1874.676,442.000,0.110,-0.059,-0.063,-0.069,-0.072
RM.SLV.,21.325,103.907,166.950,1783.320,1842.831,1863.289,443.000,0.184,0.129,0.142,0.140,0.134
SN.PCHT.00,35.058,109.427,169.789,1797.377,1860.718,1882.725,444.000,-0.092,-0.168,-0.166,-0.159,-0.160
SD.NLA.00,35.522,117.983,171.437,1805.422,1871.028,1893.964,445.000,0.278,0.267,0.263,0.265,0.263
JL.BCT.00,45.554,122.207,160.970,1752.874,1804.625,1822.059,446.000,-0.022,0.063,0.066,0.066,0.067
HL.LIH.00,44.331,128.500,160.295,1749.368,1800.270,1817.379,447.000,-0.037,0.029,0.023,0.015,0.014
HE.YUS.00,37.791,114.371,169.039,1793.689,1856.007,1877.598,448.000,0.155,0.209,0.228,0.243,0.244
SC.BZH.00,31.841,106.744,170.017,1798.498,1862.151,1884.285,449.000,0.082,-0.080,-0.077,-0.067,-0.070
TM.SRDT.,14.395,99.121,159.247,1743.894,1793.489,1810.103,450.000,0.048,-0.058,-0.056,-0.054,-0.057
YP.NE93.,46.927,122.430,159.603,1745.759,1795.796,1812.578,451.000,0.243,0.253,0.249,0.244,0.246
YP.NE72.,45.435,116.976,161.584,1756.051,1808.581,1826.312,452.000,0.020,0.031,0.036,0.039,0.036
HL.MIH.00,45.626,131.810,157.888,1736.742,1784.668,1800.649,453.000,0.158,0.202,0.191,0.180,0.184
HL.YCH.00,47.634,128.565,157.419,1734.261,1781.618,1797.384,454.000,0.169,0.258,0.246,0.244,0.241
