station,stla,stlo,gcarc,s2ks,s3ks,s4ks,tridx,ccf1,ccf2,ccf3,ccf4,ccf5
RO.MLR.,45.491,25.945,151.153,1713.560,1753.319,1766.222,230.000,0.164,0.169,0.259,0.226,0.215
ZE.HARE.,11.607,40.884,138.741,1642.705,1669.652,1678.028,231.000,0.498,0.440,0.404,0.420,0.422
NO.SPB5.00,78.182,16.368,126.961,1570.822,1587.902,1593.018,232.000,0.467,0.397,0.417,0.415,0.413
NO.NC602.00,60.735,11.541,144.043,1673.588,1705.721,1715.887,233.000,0.486,0.553,0.561,0.554,0.560
ZP.KATE.02,-0.138,29.871,141.089,1656.495,1685.682,1694.825,234.000,0.259,0.279,0.253,0.247,0.266
XY.PRK.00,39.246,26.272,153.972,1728.949,1771.930,1786.031,235.000,0.341,0.409,0.467,0.415,0.418
ZP.BKBA.02,-1.364,31.812,138.838,1643.277,1670.315,1678.722,236.000,0.339,0.360,0.359,0.351,0.349
GE.RUE.,52.476,13.780,151.203,1713.835,1753.650,1766.573,237.000,0.696,0.628,0.611,0.588,0.606
CH.VDL.,46.483,9.450,157.820,1749.552,1797.107,1812.930,238.000,0.567,0.606,0.654,0.659,0.654
XS.S041.01,38.047,23.864,156.177,1740.806,1786.382,1801.460,239.000,0.645,0.581,0.635,0.632,0.615
CZ.PRU.,49.988,14.542,153.152,1724.501,1766.533,1780.279,240.000,0.631,0.703,0.738,0.750,0.741
IU.RCBR.10,-5.827,-35.901,133.208,1609.512,1631.534,1638.246,241.000,0.107,0.142,0.159,0.168,0.154
YL.HASA.01,41.469,33.565,147.990,1695.972,1732.255,1743.891,242.000,0.695,0.721,0.741,0.741,0.738
SK.KOLS.,48.933,22.273,150.884,1712.076,1751.533,1764.325,243.000,0.213,0.101,0.083,0.083,0.086
IU.PAB.00,39.545,-4.350,165.742,1790.476,1848.085,1867.765,244.000,-0.186,-0.246,-0.238,-0.233,-0.235
ZP.MALE.02,1.070,34.167,138.681,1642.348,1669.239,1677.596,245.000,0.278,0.272,0.268,0.268,0.268
GR.WET.,49.145,12.880,154.417,1731.354,1774.854,1789.151,246.000,0.607,0.692,0.721,0.719,0.715
GE.KBS.10,78.915,11.939,126.504,1567.946,1584.689,1589.700,247.000,0.425,0.441,0.428,0.434,0.436
NO.NC204.00,61.276,10.763,143.642,1671.285,1703.010,1713.033,248.000,0.243,0.387,0.446,0.445,0.437
GE.SUW.,54.013,23.181,146.783,1689.180,1724.173,1735.347,249.000,0.701,0.716,0.758,0.763,0.749
RO.VOIR.,45.437,25.049,151.699,1716.559,1756.932,1770.061,250.000,0.106,0.105,0.107,0.104,0.106
II.ABKT.00,37.930,58.119,129.717,1588.039,1607.227,1613.009,251.000,0.765,0.761,0.744,0.760,0.761
7E.PA82.,54.808,24.988,145.489,1681.847,1715.476,1726.166,252.000,0.258,0.275,0.285,0.288,0.284
FR.ANTF.00,43.564,7.123,161.145,1766.973,1818.650,1836.036,253.000,0.217,0.233,0.237,0.239,0.238
ZP.KIBO.02,-3.583,30.713,138.058,1638.658,1664.970,1673.130,254.000,0.447,0.446,0.467,0.480,0.460
KZ.KKAR.,43.103,70.511,120.849,1531.754,1544.643,1548.467,255.000,0.526,0.528,0.546,0.548,0.538
PM.PVAQ.,37.404,-7.717,166.702,1795.304,1854.183,1874.366,256.000,-0.118,0.194,0.191,0.194,0.196
YL.BAGB.01,40.278,36.410,146.264,1686.246,1720.690,1731.668,257.000,0.712,0.681,0.636,0.665,0.676
YL.ALIN.01,41.061,32.879,148.609,1699.443,1736.396,1748.274,258.000,0.254,0.278,0.284,0.276,0.282
IU.SFJD.10,66.996,-50.621,128.602,1581.103,1599.426,1604.932,259.000,0.087,0.206,0.195,0.191,0.198
ZP.HAMA.02,-3.832,32.642,136.527,1629.544,1654.455,1662.142,260.000,0.561,0.552,0.550,0.549,0.547
US.LBNH.,44.240,-71.926,120.386,1528.746,1541.345,1545.081,261.000,0.204,0.317,0.281,0.285,0.308
YL.BOKE.01,40.552,36.211,146.342,1686.688,1721.215,1732.222,262.000,0.663,0.602,0.552,0.568,0.585
XS.S038.01,37.836,24.948,155.474,1737.043,1781.785,1796.550,263.000,0.547,0.525,0.568,0.560,0.549
GE.MTE.,40.400,-7.544,164.104,1782.174,1837.644,1856.487,264.000,-0.039,0.090,0.089,0.093,0.091
GR.GTTG.,51.546,9.964,153.003,1723.690,1765.551,1779.233,265.000,0.153,0.150,0.150,0.137,0.130
7E.PG42.,51.098,18.064,150.997,1712.700,1752.283,1765.122,266.000,0.373,0.330,0.383,0.380,0.368
GR.FUR.,48.164,11.277,155.774,1738.653,1783.750,1798.648,267.000,0.523,0.555,0.604,0.621,0.601
ZP.BEND.02,0.581,31.392,140.465,1652.849,1681.432,1690.367,268.000,0.523,0.507,0.532,0.530,0.520
AF.AAUS.,9.035,38.766,139.396,1646.569,1674.133,1682.719,269.000,0.591,0.525,0.469,0.490,0.491
NL.DBN.,52.102,5.177,153.277,1725.178,1767.354,1781.153,270.000,0.406,0.394,0.422,0.432,0.425
EE.SRPE.,59.463,24.380,142.147,1662.652,1692.877,1702.379,271.000,0.355,0.350,0.348,0.346,0.348
CH.GIMEL.,46.534,6.265,158.525,1753.273,1801.688,1817.836,272.000,0.457,0.437,0.459,0.470,0.461
GE.PUL.,59.767,30.317,139.926,1649.687,1677.754,1686.512,273.000,0.689,0.697,0.702,0.701,0.701
GE.WLF.,49.665,6.153,155.523,1737.303,1782.102,1796.889,274.000,0.644,0.609,0.626,0.636,0.627
HE.SUF.,62.719,26.147,139.049,1644.524,1671.761,1680.236,275.000,0.661,0.702,0.750,0.752,0.733
NO.ARE0.00,69.535,25.506,133.628,1612.062,1634.439,1641.269,276.000,0.550,0.549,0.566,0.566,0.566
KZ.ZRNK.,52.951,69.004,122.558,1542.799,1556.792,1560.952,277.000,0.597,0.627,0.584,0.602,0.614
GR.GRB1.,49.390,11.651,154.563,1732.142,1775.813,1790.175,278.000,0.682,0.741,0.747,0.740,0.746
GE.MORC.,49.777,17.543,152.261,1719.638,1760.648,1774.015,279.000,0.643,0.632,0.648,0.627,0.637
CH.SULZ.,47.528,8.112,157.190,1746.206,1792.997,1808.532,280.000,0.612,0.620,0.663,0.678,0.662
ZF.LALE.,12.026,39.037,140.549,1653.342,1682.006,1690.969,281.000,0.361,0.252,0.253,0.246,0.247
FR.ARBF.00,43.492,5.332,161.630,1769.479,1821.771,1839.391,282.000,0.675,0.670,0.697,0.715,0.705
IU.GRFO.,49.691,11.220,154.410,1731.313,1774.805,1789.099,283.000,0.645,0.773,0.780,0.768,0.778
ZF.KOBE.,12.151,39.630,140.083,1650.606,1678.823,1687.633,284.000,0.453,0.431,0.414,0.424,0.423
CZ.OKC.,49.835,18.140,151.983,1718.119,1758.814,1772.064,285.000,0.676,0.722,0.742,0.739,0.740
G.ECH.10,48.216,7.159,156.739,1743.809,1790.058,1805.390,286.000,0.541,0.544,0.552,0.551,0.549
CH.FUORN.,46.620,10.264,157.462,1747.655,1794.776,1810.435,287.000,0.272,0.302,0.331,0.344,0.332
NL.HGN.01,50.764,5.932,154.487,1731.730,1775.313,1789.640,288.000,0.550,0.556,0.549,0.547,0.550
GE.SIVA.,35.018,24.810,156.516,1742.621,1788.603,1803.834,289.000,0.375,0.368,0.409,0.407,0.392
IU.LSZ.00,-15.278,28.188,130.531,1593.079,1612.910,1618.899,290.000,0.368,0.368,0.362,0.365,0.361
CZ.JAVC.,48.859,17.671,152.944,1723.364,1765.156,1778.812,291.000,0.606,0.654,0.668,0.667,0.664
IU.KONO.00,59.649,9.598,145.364,1681.139,1714.637,1725.281,292.000,0.402,0.410,0.439,0.439,0.430
IS.MMLI.,32.438,35.422,148.230,1697.321,1733.863,1745.592,293.000,0.735,0.749,0.759,0.772,0.768
YL.CUKU.01,40.604,33.441,148.348,1697.983,1734.654,1746.429,294.000,0.357,0.338,0.326,0.332,0.335
YL.KGAC.01,40.941,34.323,147.610,1693.841,1729.717,1741.206,295.000,0.692,0.683,0.634,0.651,0.668
NE.FFD.,43.470,-71.654,120.478,1529.345,1542.001,1545.754,296.000,0.210,0.241,0.271,0.276,0.257
GR.GEC2.,48.844,13.701,154.416,1731.345,1774.844,1789.140,297.000,0.553,0.624,0.643,0.655,0.650
7E.ZVI.,49.439,14.193,153.740,1727.690,1770.401,1784.401,298.000,0.529,0.637,0.683,0.690,0.680
NO.NB201.00,61.049,11.294,143.781,1672.088,1703.954,1714.027,299.000,0.495,0.461,0.447,0.463,0.449
ZP.GEIT.02,-2.881,32.217,137.496,1635.320,1661.114,1669.099,300.000,0.286,0.280,0.287,0.293,0.291
ZS.MOSH.00,-3.305,37.329,133.443,1610.940,1633.161,1639.938,301.000,0.142,0.238,0.221,0.215,0.219
RO.BURAR.,47.644,25.200,150.285,1708.765,1747.556,1760.103,302.000,0.554,0.561,0.529,0.535,0.540
CH.SLE.,47.764,8.492,156.879,1744.553,1790.969,1806.364,303.000,0.646,0.663,0.692,0.706,0.694
GE.VSU.,58.462,26.735,142.139,1662.605,1692.822,1702.321,304.000,0.757,0.755,0.765,0.762,0.761
GE.SFJD.10,66.996,-50.621,128.602,1581.103,1599.426,1604.932,305.000,0.087,0.206,0.195,0.191,0.198
HE.RAF.,61.022,21.765,141.628,1659.637,1689.351,1698.676,306.000,0.644,0.639,0.684,0.669,0.670
XS.S022.01,38.174,23.370,156.477,1742.411,1788.346,1803.559,307.000,0.561,0.507,0.548,0.539,0.529
HU.PSZ.,47.918,19.894,152.710,1722.093,1763.617,1777.173,308.000,0.686,0.684,0.694,0.682,0.684
YL.KARG.01,40.291,33.552,148.361,1698.053,1734.736,1746.516,309.000,0.458,0.430,0.459,0.456,0.449
ZP.MKRE.02,-4.282,30.424,137.750,1636.831,1662.859,1670.923,310.000,0.452,0.462,0.465,0.472,0.469
YL.KAVA.01,40.280,32.878,148.855,1700.815,1738.035,1750.009,311.000,0.531,0.554,0.594,0.581,0.573
CH.DAVOX.,46.780,9.880,157.428,1747.474,1794.554,1810.198,312.000,0.427,0.430,0.470,0.477,0.466
GE.KERA.,35.369,23.558,157.386,1747.247,1794.274,1809.899,313.000,0.542,0.512,0.542,0.540,0.533
ZP.KGMA.02,-4.878,29.633,137.845,1637.396,1663.511,1671.605,314.000,0.386,0.318,0.342,0.357,0.335
CZ.VRAC.,49.308,16.593,153.001,1723.676,1765.533,1779.214,315.000,0.716,0.791,0.802,0.803,0.803
PM.MTE.,40.400,-7.544,164.104,1782.174,1837.644,1856.487,316.000,-0.039,0.090,0.089,0.093,0.091
DK.ISOG.,65.548,-38.975,133.304,1610.094,1632.197,1638.935,317.000,0.116,-0.047,0.026,0.041,0.002
FN.MSF.,65.911,29.040,135.771,1625.012,1649.246,1656.704,318.000,0.494,0.474,0.531,0.538,0.513
KZ.BRVK.,53.058,70.283,121.790,1537.850,1551.341,1555.347,319.000,0.575,0.575,0.594,0.587,0.579
FN.SGF.,67.442,26.526,135.154,1621.300,1644.991,1652.265,320.000,0.585,0.576,0.597,0.592,0.586
GR.GRC3.,48.889,11.584,155.033,1734.673,1778.895,1793.464,321.000,0.602,0.623,0.636,0.633,0.627
GR.BUG.,51.441,7.271,153.624,1727.060,1769.636,1783.586,322.000,0.522,0.582,0.601,0.611,0.606
IS.KSDI.,33.192,35.659,147.986,1695.954,1732.234,1743.868,323.000,0.566,0.531,0.556,0.558,0.550
IU.HRV.,42.506,-71.558,120.413,1528.919,1541.534,1545.275,324.000,0.407,0.476,0.451,0.471,0.475
ZF.KORE.,10.427,39.934,139.044,1644.493,1671.725,1680.198,325.000,0.357,0.409,0.426,0.433,0.426
NO.NAO01.00,60.844,10.887,144.037,1673.554,1705.681,1715.844,326.000,0.391,0.419,0.437,0.444,0.436
GR.CLZ.,51.843,10.374,152.636,1721.686,1763.124,1776.649,327.000,0.675,0.661,0.666,0.670,0.669
G.FDF.00,14.735,-61.146,122.314,1541.229,1555.061,1559.173,328.000,0.410,0.541,0.493,0.513,0.535
G.ECH.00,48.216,7.159,156.739,1743.809,1790.058,1805.390,329.000,0.540,0.543,0.552,0.551,0.549
ZF.WLDE.,11.824,39.587,139.977,1649.989,1678.105,1686.880,330.000,0.471,0.445,0.399,0.428,0.424
GR.GRA3.,49.761,11.317,154.320,1730.828,1774.215,1788.469,331.000,0.658,0.781,0.782,0.774,0.786
G.MBO.00,14.392,-16.955,160.714,1764.733,1815.867,1833.046,332.000,0.187,0.125,0.146,0.152,0.142
SX.FBE.,50.921,13.354,152.706,1722.068,1763.587,1777.142,333.000,0.619,0.644,0.652,0.643,0.647
XS.S031.01,38.426,23.899,155.994,1739.831,1785.190,1800.187,334.000,0.600,0.576,0.638,0.623,0.612
US.PKME.,45.264,-69.292,122.358,1541.515,1555.376,1559.496,335.000,0.279,0.385,0.319,0.342,0.367
SK.MODS.,48.373,17.277,153.488,1726.322,1768.740,1782.631,336.000,0.011,0.018,0.019,0.019,0.019
XS.S030.01,38.395,24.145,155.832,1738.963,1784.128,1799.053,337.000,0.444,0.424,0.465,0.455,0.447
ZP.BIHA.02,-2.638,31.316,138.308,1640.142,1666.686,1674.925,338.000,0.337,0.344,0.350,0.352,0.346
GE.KSDI.,33.192,35.659,147.986,1695.954,1732.234,1743.868,339.000,0.566,0.531,0.556,0.558,0.550
NL.WIT.,52.813,6.669,152.388,1720.332,1761.488,1774.907,340.000,0.469,0.465,0.466,0.467,0.464
GE.KBS.00,78.915,11.939,126.504,1567.946,1584.689,1589.700,341.000,0.436,0.449,0.434,0.441,0.443
IU.TSUM.10,-19.202,17.584,131.858,1601.254,1622.156,1628.495,342.000,0.608,0.577,0.576,0.580,0.582
XS.S020.01,38.318,22.910,156.741,1743.818,1790.069,1805.401,343.000,0.664,0.655,0.679,0.677,0.674
CH.BRANT.,46.938,6.473,158.097,1751.014,1798.905,1814.855,344.000,0.626,0.635,0.658,0.662,0.657
YL.ARSL.01,40.955,35.887,146.473,1687.429,1722.094,1733.151,345.000,0.735,0.699,0.662,0.680,0.693
ZF.WUCE.,11.512,39.606,139.822,1649.078,1677.047,1685.771,346.000,0.398,0.301,0.243,0.272,0.272
CU.BBGH.,13.143,-59.559,123.153,1546.623,1561.012,1565.294,347.000,0.410,0.439,0.471,0.444,0.441
GE.SLIT.,57.629,22.291,144.268,1674.878,1707.241,1717.487,348.000,0.618,0.650,0.681,0.692,0.680
ES.ESBB.,39.674,-3.963,165.690,1790.213,1847.753,1867.406,349.000,-0.080,0.045,0.053,0.045,0.048
7E.PB47.,52.144,17.008,150.504,1709.976,1749.010,1761.646,350.000,0.107,0.139,0.173,0.179,0.168
PR.STVI.,18.352,-64.956,120.156,1527.248,1539.704,1543.396,351.000,0.349,0.141,0.121,0.125,0.135
ZP.SULU.02,-4.573,30.087,137.766,1636.924,1662.967,1671.036,352.000,0.475,0.430,0.449,0.460,0.443
XS.S040.01,37.722,24.009,156.203,1740.945,1786.551,1801.641,353.000,0.664,0.604,0.618,0.623,0.618
CN.DRLN.,49.256,-57.503,130.311,1591.722,1611.378,1617.311,354.000,0.421,0.524,0.516,0.521,0.522
CZ.KHC.,49.131,13.578,154.208,1730.222,1773.478,1787.682,355.000,0.496,0.557,0.593,0.606,0.591
XS.S034.01,38.881,23.050,156.392,1741.955,1787.787,1802.962,356.000,0.537,0.520,0.548,0.545,0.543
GE.KMBO.10,-1.127,37.252,134.902,1619.780,1643.251,1650.450,357.000,0.415,0.413,0.434,0.432,0.427
ZE.FINE.,12.068,40.316,139.442,1646.841,1674.448,1683.049,358.000,0.491,0.371,0.351,0.362,0.362
GE.CSS.,34.961,33.331,149.712,1705.590,1743.748,1756.064,359.000,0.562,0.564,0.568,0.576,0.573
YL.GOCE.01,39.743,34.348,147.928,1695.625,1731.842,1743.454,360.000,0.559,0.552,0.574,0.572,0.567
GR.GRC4.,49.086,11.525,154.873,1733.813,1777.847,1792.346,361.000,0.613,0.660,0.692,0.700,0.690
HE.HEF.,68.406,23.664,134.935,1619.980,1643.480,1650.688,362.000,0.597,0.540,0.555,0.559,0.552
XK.LP21.00,66.041,25.030,136.642,1630.233,1655.248,1662.970,363.000,0.261,0.296,0.314,0.307,0.308
RO.IAS.,47.193,27.553,149.275,1703.155,1740.833,1752.973,364.000,0.785,0.785,0.782,0.791,0.790
AF.MZM.,-11.434,34.035,130.054,1590.128,1609.580,1615.447,365.000,0.483,0.492,0.503,0.506,0.501
GE.RGN.,54.548,13.321,149.457,1704.171,1742.048,1754.261,366.000,0.618,0.632,0.620,0.610,0.614
CN.SCHQ.,54.832,-66.833,124.126,1552.850,1567.901,1572.387,367.000,,,,,
GE.HLG.,54.183,7.883,150.882,1712.062,1751.517,1764.308,368.000,0.607,0.592,0.569,0.554,0.568
CZ.KRUC.,49.062,16.395,153.277,1725.177,1767.353,1781.152,369.000,0.666,0.736,0.751,0.744,0.743
IU.KIEV.00,50.701,29.224,146.335,1686.643,1721.162,1732.167,370.000,0.543,0.546,0.588,0.588,0.571
YL.KIYI.01,40.131,35.316,147.110,1691.024,1726.365,1737.663,371.000,0.667,0.673,0.664,0.682,0.682
IU.KBL.,34.541,69.043,120.528,1529.670,1542.357,1546.120,372.000,0.597,0.626,0.596,0.626,0.629
ZF.ADYE.,13.635,38.981,141.283,1657.628,1687.004,1696.212,373.000,0.430,0.344,0.340,0.345,0.346
1M.P07.00,51.496,-9.376,153.290,1725.248,1767.439,1781.244,374.000,0.072,0.084,0.082,0.079,0.081
GE.SFS.,36.466,-6.206,168.105,1802.305,1863.057,1883.992,375.000,0.340,0.381,0.362,0.339,0.365
AF.ZOMB.,-15.383,35.350,126.236,1566.253,1582.799,1587.750,376.000,0.423,0.385,0.389,0.388,0.388
GT.LBTB.00,-25.015,25.597,123.457,1548.571,1563.165,1567.510,377.000,0.387,0.483,0.483,0.470,0.478
