evtid,evla,evlo,evdp,station,stla,stlo,gcarc,s2ks,s3ks,s4ks,tridx,snr,ccf1,ccf2,ccf3,ccf4,ccf5,t32_cc,t32_pp,ccf_cc,ccf_pp,t32_fw1,ccf_fw1,ccf_sg1,t32_fw2,ccf_fw2,ccf_sg2,t32_fw3,ccf_fw3,ccf_sg3,t32_fw4,ccf_fw4,ccf_sg4,t32_fw5,ccf_fw5,ccf_sg5
20211009_1058,-21.310,174.380,532.300,NO.ARB2.00,69.536,25.513,128.264,1575.429,1593.547,1598.990,182.000,0.922,0.293,0.291,0.296,0.295,0.293,0.900,1.400,0.683,0.648,0.800,0.837,0.837,0.500,0.845,0.837,0.300,0.853,0.837,0.300,0.858,0.837,0.400,0.854,0.837
20211009_1058,-21.310,174.380,532.300,NO.ARD2.00,69.545,25.531,128.253,1575.359,1593.468,1598.908,183.000,0.987,0.289,0.289,0.293,0.292,0.291,1.000,1.400,0.669,0.635,0.700,0.823,0.823,0.500,0.833,0.823,0.200,0.841,0.823,0.200,0.846,0.823,0.300,0.841,0.823
20211009_1058,-21.310,174.380,532.300,RO.BANR.,45.383,21.137,147.454,1689.365,1725.144,1736.602,184.000,2.795,0.083,0.228,0.221,0.211,0.221,0.400,0.500,0.850,0.924,0.000,0.665,0.665,6.500,0.639,0.665,6.300,0.620,0.665,6.200,0.592,0.665,6.200,0.624,0.665
20211009_1058,-21.310,174.380,532.300,GR.ZARR.,53.554,10.917,145.375,1677.605,1711.184,1721.860,185.000,1.157,0.253,0.253,0.226,0.205,0.215,-0.800,-4.100,0.465,-0.193,-1.200,0.624,0.624,-1.400,0.659,0.624,-1.700,0.654,0.624,-1.900,0.651,0.624,-1.800,0.651,0.624
20211009_1058,-21.310,174.380,532.300,FR.RUSF.05,43.936,5.483,155.572,1733.953,1778.885,1793.726,186.000,2.065,0.475,0.469,0.465,0.465,0.470,1.200,1.600,0.776,0.721,0.800,0.556,0.556,0.800,0.620,0.556,0.600,0.610,0.556,0.300,0.596,0.556,0.400,0.610,0.556
20211009_1058,-21.310,174.380,532.300,IV.ATVO.,43.382,12.407,153.313,1721.765,1764.056,1777.903,187.000,3.047,0.279,0.274,0.294,0.307,0.293,2.300,3.100,0.559,0.583,2.300,0.616,0.616,2.400,0.594,0.616,2.200,0.594,0.616,2.000,0.588,0.616,2.200,0.594,0.616
20211009_1058,-21.310,174.380,532.300,RD.ORIF.,44.918,5.880,154.563,1728.529,1772.275,1786.669,188.000,3.105,0.402,0.404,0.430,0.447,0.438,2.200,2.100,0.949,0.931,2.000,0.815,0.815,1.500,0.801,0.815,1.100,0.787,0.815,0.900,0.777,0.815,1.000,0.787,0.815
20211009_1058,-21.310,174.380,532.300,RO.SULR.,44.678,26.253,144.895,1674.867,1707.946,1718.446,189.000,1.495,0.243,0.378,0.297,0.294,0.393,-7.100,-2.700,0.609,-0.684,1.000,0.592,0.592,-10.900,0.517,0.592,-9.100,0.612,0.592,-9.200,0.623,0.592,0.100,0.471,0.592
20211009_1058,-21.310,174.380,532.300,CH.ACB.,47.588,8.255,151.441,1711.537,1751.691,1764.745,190.000,2.637,0.392,0.376,0.378,0.365,0.375,3.900,4.100,0.747,0.850,3.900,0.670,0.670,3.900,0.706,0.670,3.600,0.688,0.670,3.300,0.665,0.670,3.400,0.681,0.670
20211009_1058,-21.310,174.380,532.300,G.EDA.00,3.779,10.153,156.715,1740.063,1786.358,1801.711,191.000,3.611,0.494,0.521,0.561,0.584,0.555,1.200,1.100,0.924,0.895,0.800,0.894,0.894,0.700,0.882,0.894,0.500,0.887,0.894,0.200,0.895,0.894,0.400,0.885,0.894
20211009_1058,-21.310,174.380,532.300,GE.MATE.,40.649,16.704,152.948,1719.781,1761.651,1775.341,192.000,0.873,0.071,0.110,0.110,0.115,0.106,5.100,-4.600,0.594,-0.756,5.400,0.675,0.675,5.100,0.684,0.675,4.800,0.682,0.675,4.600,0.681,0.675,4.800,0.690,0.675
20211009_1058,-21.310,174.380,532.300,IV.SNTG.,43.255,12.941,153.158,1720.920,1763.031,1776.811,193.000,4.189,0.244,0.270,0.312,0.329,0.299,3.200,3.500,0.867,0.874,3.400,0.940,0.940,3.200,0.924,0.940,3.000,0.911,0.940,2.800,0.899,0.940,2.900,0.909,0.940
20211009_1058,-21.310,174.380,532.300,GE.KTHA.,36.257,23.062,150.925,1708.698,1748.274,1761.113,194.000,3.041,0.215,0.243,0.237,0.237,0.239,-1.000,5.400,0.602,-0.534,-0.500,0.414,0.414,7.400,0.502,0.414,6.500,0.469,0.414,6.800,0.488,0.414,6.900,0.499,0.414
20211009_1058,-21.310,174.380,532.300,OE.RETA.,47.487,10.762,150.677,1707.330,1746.629,1759.367,195.000,2.511,0.575,0.494,0.498,0.487,0.494,-0.300,-0.100,0.763,0.608,-0.500,0.857,0.857,-1.000,0.872,0.857,-1.300,0.885,0.857,-1.400,0.889,0.857,-1.400,0.886,0.857
20211009_1058,-21.310,174.380,532.300,EE.VSU.,58.462,26.735,136.169,1623.822,1648.473,1656.075,196.000,1.891,0.398,0.409,0.420,0.422,0.419,1.200,2.000,0.730,0.621,1.200,0.887,0.887,0.900,0.885,0.887,0.500,0.881,0.887,0.500,0.889,0.887,0.500,0.890,0.887
20211009_1058,-21.310,174.380,532.300,CZ.HSKC.,50.607,13.432,147.109,1687.420,1722.830,1734.156,197.000,0.345,-0.078,-0.108,-0.111,-0.114,-0.111,-0.100,3.800,0.915,1.000,3.900,0.060,0.060,3.500,0.046,0.060,3.000,0.046,0.060,-5.200,0.056,0.060,-5.100,0.046,0.060
20211009_1058,-21.310,174.380,532.300,KO.KMRS.,37.509,36.900,139.993,1646.498,1674.694,1683.499,198.000,2.307,0.388,0.331,0.302,0.302,0.317,1.100,1.500,0.744,0.855,1.600,0.832,0.832,1.500,0.838,0.832,0.700,0.818,0.832,0.900,0.838,0.832,1.100,0.848,0.832
20211009_1058,-21.310,174.380,532.300,NO.ARC2.00,69.538,25.523,128.260,1575.403,1593.518,1598.960,199.000,0.984,0.298,0.291,0.300,0.297,0.298,1.000,1.500,0.664,0.616,0.700,0.827,0.827,0.600,0.836,0.827,0.200,0.845,0.827,0.300,0.849,0.827,0.300,0.845,0.827
20211009_1058,-21.310,174.380,532.300,IV.FIAM.,42.268,13.117,153.806,1724.438,1767.300,1781.361,200.000,2.991,0.126,0.207,0.204,0.212,0.206,-5.200,-0.800,0.874,-0.755,-5.400,0.873,0.873,-5.300,0.835,0.873,-5.400,0.800,0.873,-5.500,0.781,0.873,-5.500,0.806,0.873
20211009_1058,-21.310,174.380,532.300,CR.7496.,45.270,16.909,149.746,1702.172,1740.439,1752.797,201.000,1.894,0.287,0.334,0.355,0.351,0.348,2.700,-3.600,0.590,-0.649,-0.600,0.639,0.639,-0.300,0.715,0.639,-0.500,0.752,0.639,-0.600,0.770,0.639,-0.500,0.749,0.639
20211009_1058,-21.310,174.380,532.300,CZ.OSTC.,50.556,16.216,146.105,1681.747,1716.093,1727.039,202.000,1.676,0.341,0.377,0.412,0.432,0.412,-5.500,-0.500,0.741,-0.746,-5.800,0.668,0.668,2.500,0.694,0.668,2.300,0.695,0.668,2.200,0.693,0.668,2.200,0.695,0.668
20211009_1058,-21.310,174.380,532.300,CH.MUGIO.,45.922,9.042,152.629,1718.040,1759.544,1773.098,203.000,1.433,0.430,0.432,0.435,0.439,0.437,2.200,2.600,0.754,0.743,2.500,0.815,0.815,2.200,0.806,0.815,2.000,0.786,0.815,1.700,0.762,0.815,1.800,0.773,0.815
20211009_1058,-21.310,174.380,532.300,RO.LOT.,45.446,23.770,145.941,1680.815,1714.988,1725.873,204.000,2.559,0.483,0.439,0.435,0.437,0.437,1.100,1.200,0.810,0.822,-0.600,0.820,0.820,-0.300,0.773,0.820,-0.500,0.725,0.820,-0.700,0.746,0.820,-0.500,0.753,0.820
20211009_1058,-21.310,174.380,532.300,MN.TIP.,39.179,16.758,153.815,1724.485,1767.357,1781.422,205.000,1.096,-0.038,-0.100,-0.079,-0.075,-0.088,2.500,3.000,0.880,0.834,3.000,0.758,0.758,2.900,0.716,0.758,2.900,0.672,0.758,2.800,0.663,0.758,2.800,0.681,0.758
20211009_1058,-21.310,174.380,532.300,CH.PLONS.,47.049,9.381,151.540,1712.080,1752.346,1765.440,206.000,4.290,0.467,0.438,0.443,0.433,0.442,2.800,2.900,0.704,0.861,2.600,0.721,0.721,2.500,0.661,0.721,2.100,0.628,0.721,1.700,0.609,0.721,1.900,0.624,0.721
20211009_1058,-21.310,174.380,532.300,TH.MENTE.,51.316,10.580,147.443,1689.301,1725.068,1736.522,207.000,2.314,0.289,0.353,0.391,0.405,0.393,-3.500,-3.500,0.756,0.726,-3.700,0.742,0.742,-4.100,0.747,0.742,-4.300,0.741,0.742,-4.600,0.734,0.742,-4.500,0.739,0.742
20211009_1058,-21.310,174.380,532.300,LD.UCCT.,41.794,-72.226,121.197,1530.467,1543.624,1547.530,208.000,0.351,-0.034,-0.076,0.005,0.005,-0.077,-11.200,-1.600,0.252,-0.993,5.000,0.342,0.342,-7.200,0.390,0.342,-2.900,0.539,0.342,-3.000,0.536,0.342,-7.200,0.391,0.342
20211009_1058,-21.310,174.380,532.300,GU.STV.,44.245,7.326,154.686,1729.192,1773.081,1787.530,209.000,1.896,0.369,0.376,0.368,0.357,0.368,8.300,4.400,0.694,-0.413,-0.900,0.640,0.640,-1.700,0.601,0.640,-1.900,0.577,0.640,-2.200,0.551,0.640,-2.100,0.566,0.640
20211009_1058,-21.310,174.380,532.300,GT.DBIC.00,6.670,-4.857,165.342,1784.823,1841.986,1861.496,210.000,1.946,-0.022,0.135,0.130,0.119,0.126,0.000,0.600,0.898,0.859,5.300,0.518,0.518,4.800,0.659,0.518,4.800,0.663,0.518,4.800,0.670,0.518,4.800,0.666,0.518
20211009_1058,-21.310,174.380,532.300,CH.HAUIG.,47.660,7.700,151.548,1712.124,1752.400,1765.497,211.000,4.090,0.331,0.323,0.329,0.338,0.340,2.100,3.300,0.902,0.916,2.500,0.781,0.781,2.500,0.822,0.781,2.300,0.812,0.781,1.900,0.787,0.781,2.000,0.801,0.781
20211009_1058,-21.310,174.380,532.300,SI.KOSI.,46.463,11.378,151.300,1710.759,1750.755,1763.750,212.000,0.351,0.059,0.058,0.055,0.050,0.055,-0.100,-4.100,0.985,0.963,2.300,0.343,0.343,1.600,0.442,0.343,1.300,0.469,0.343,1.200,0.469,0.343,1.300,0.463,0.343
20211009_1058,-21.310,174.380,532.300,KV.RGB.,-1.345,29.365,138.985,1640.564,1667.805,1676.283,213.000,7.929,0.512,0.495,0.498,0.495,0.495,0.200,0.600,0.865,0.838,0.100,0.831,0.831,0.400,0.814,0.831,0.000,0.836,0.831,0.100,0.828,0.831,0.200,0.826,0.831
20211009_1058,-21.310,174.380,532.300,CH.VDR.,46.206,9.166,152.340,1716.465,1757.640,1771.071,214.000,2.656,0.373,0.395,0.407,0.412,0.413,3.300,3.500,0.879,0.877,3.000,0.834,0.834,2.700,0.810,0.834,2.300,0.794,0.834,1.900,0.787,0.834,2.200,0.793,0.834
20211009_1058,-21.310,174.380,532.300,RO.LEOM.,46.473,28.247,142.773,1662.686,1693.602,1703.346,215.000,4.401,0.380,0.256,0.245,0.241,0.246,2.500,2.400,0.719,0.756,2.400,0.792,0.792,1.900,0.721,0.792,1.600,0.688,0.792,1.600,0.689,0.792,1.600,0.701,0.792
20211009_1058,-21.310,174.380,532.300,FR.RUSF.03,43.936,5.466,155.577,1733.980,1778.917,1793.761,216.000,2.156,0.481,0.481,0.476,0.473,0.482,1.300,1.400,0.833,0.781,1.000,0.673,0.673,1.000,0.730,0.673,0.800,0.716,0.673,0.600,0.694,0.673,0.600,0.713,0.673
20211009_1058,-21.310,174.380,532.300,NA.SEUH.,17.474,-62.952,126.070,1561.651,1578.130,1583.060,217.000,6.657,0.563,0.613,0.610,0.616,0.616,0.800,0.900,0.871,0.855,0.400,0.856,0.856,0.000,0.882,0.856,-0.500,0.906,0.856,0.000,0.894,0.856,0.100,0.889,0.856
20211009_1058,-21.310,174.380,532.300,BX.LPHEP.,-23.363,25.860,125.821,1560.077,1576.375,1581.249,218.000,4.760,0.505,0.515,0.518,0.521,0.517,0.600,0.800,0.699,0.858,0.500,0.801,0.801,0.500,0.828,0.801,0.400,0.819,0.801,0.200,0.793,0.801,0.400,0.813,0.801
20211009_1058,-21.310,174.380,532.300,G.FDFM.10,14.735,-61.160,127.031,1567.704,1584.889,1590.040,219.000,3.673,0.678,0.455,0.422,0.441,0.451,0.100,0.400,0.743,0.779,0.100,0.776,0.776,0.000,0.698,0.776,-0.900,0.629,0.776,-0.200,0.667,0.776,0.000,0.696,0.776
20211009_1058,-21.310,174.380,532.300,OX.PRED.,46.443,13.565,150.421,1705.912,1744.925,1757.557,220.000,3.839,0.343,0.350,0.340,0.339,0.348,1.700,1.500,0.824,0.847,0.700,0.850,0.850,0.600,0.823,0.850,0.400,0.828,0.850,0.200,0.833,0.850,0.200,0.830,0.850
20211009_1058,-21.310,174.380,532.300,FR.MON.00,43.730,7.425,155.099,1731.415,1775.789,1790.420,221.000,2.875,0.598,0.540,0.558,0.559,0.548,0.500,-0.100,0.477,0.426,0.200,0.722,0.722,-0.200,0.682,0.722,-0.400,0.671,0.722,-0.600,0.665,0.722,-0.600,0.670,0.722
20211009_1058,-21.310,174.380,532.300,LD.MCVT.,43.954,-72.992,120.683,1527.130,1539.960,1543.767,222.000,1.559,0.105,0.105,0.106,0.105,0.105,-1.500,-5.000,0.635,-0.559,-8.500,0.457,0.457,-8.800,0.509,0.457,-8.800,0.510,0.457,-8.800,0.511,0.457,-8.800,0.510,0.457
20211009_1058,-21.310,174.380,532.300,FN.OUL.,65.086,25.893,131.619,1596.219,1616.984,1623.279,223.000,3.316,0.491,0.490,0.495,0.487,0.488,3.600,3.600,0.594,0.527,2.700,0.550,0.550,2.400,0.577,0.550,1.900,0.584,0.550,2.000,0.586,0.550,2.100,0.584,0.550
20211009_1058,-21.310,174.380,532.300,OE.FETA.,47.021,10.729,151.082,1709.561,1749.312,1762.216,224.000,3.054,0.493,0.467,0.487,0.491,0.486,-4.800,-4.900,0.526,0.393,-5.900,0.538,0.538,-6.300,0.553,0.538,0.100,0.606,0.538,-0.100,0.650,0.538,0.000,0.620,0.538
20211009_1058,-21.310,174.380,532.300,TH.PLN.,50.485,12.157,147.654,1690.485,1726.478,1738.012,225.000,0.336,-0.004,-0.026,-0.032,-0.034,-0.029,2.500,2.500,0.921,0.719,1.500,0.550,0.550,1.100,0.527,0.550,0.800,0.529,0.550,0.500,0.530,0.550,0.600,0.527,0.550
20211009_1058,-21.310,174.380,532.300,IV.SOLUN.,38.092,13.533,156.466,1738.739,1784.736,1799.977,226.000,1.282,0.189,0.138,0.157,0.161,0.149,-4.500,-5.000,0.782,0.776,-5.700,0.793,0.793,-5.700,0.698,0.793,-5.900,0.672,0.793,-6.000,0.666,0.793,-5.900,0.675,0.793
20211009_1058,-21.310,174.380,532.300,CH.FUSIO.,46.455,8.663,152.300,1716.247,1757.376,1770.790,227.000,3.791,0.499,0.556,0.572,0.584,0.579,2.900,3.200,0.840,0.814,2.900,0.932,0.932,2.500,0.923,0.932,2.200,0.917,0.932,1.900,0.918,0.932,2.100,0.921,0.932
20211009_1058,-21.310,174.380,532.300,NA.SEUT.,17.471,-62.976,126.048,1561.510,1577.973,1582.898,228.000,6.315,0.530,0.613,0.617,0.613,0.607,1.100,1.100,0.940,0.918,0.800,0.862,0.862,0.400,0.916,0.862,-0.200,0.927,0.862,0.300,0.922,0.862,0.400,0.917,0.862
20211009_1058,-21.310,174.380,532.300,RO.DRGR.,46.792,22.711,145.723,1679.579,1713.523,1724.327,229.000,2.565,0.319,0.210,0.195,0.196,0.199,-4.100,-3.900,0.682,0.795,-4.100,0.757,0.757,-4.400,0.455,0.757,-4.700,0.476,0.757,-4.900,0.473,0.757,-4.700,0.469,0.757
20211009_1058,-21.310,174.380,532.300,UD.AKBB.,50.701,29.224,139.951,1646.252,1674.408,1683.199,230.000,2.560,0.471,0.438,0.428,0.427,0.430,1.400,1.100,0.729,0.640,0.300,0.918,0.918,-0.100,0.932,0.918,-0.300,0.919,0.918,-0.300,0.916,0.918,-0.300,0.922,0.918
20211009_1058,-21.310,174.380,532.300,CZ.TREC.,49.295,15.487,147.385,1688.973,1724.678,1736.109,231.000,1.650,0.385,0.435,0.442,0.440,0.443,3.300,-3.100,0.549,-0.869,0.900,0.489,0.489,0.000,0.563,0.489,-0.200,0.610,0.489,-0.400,0.638,0.489,-0.300,0.615,0.489
20211009_1058,-21.310,174.380,532.300,OE.DAVA.,47.287,9.880,151.162,1710.003,1749.844,1762.781,232.000,2.701,0.426,0.353,0.340,0.326,0.334,7.000,2.800,0.659,-0.331,-9.700,0.439,0.439,-10.100,0.459,0.439,-10.300,0.462,0.439,-10.500,0.462,0.439,-10.300,0.465,0.439
20211009_1058,-21.310,174.380,532.300,PL.BEL.,51.837,20.792,143.255,1665.466,1696.866,1706.779,233.000,1.776,0.249,0.231,0.207,0.214,0.199,-0.400,-0.400,0.886,0.899,-1.100,0.896,0.896,-1.400,0.885,0.896,-1.600,0.880,0.896,-1.600,0.877,0.896,-1.600,0.877,0.896
20211009_1058,-21.310,174.380,532.300,NL.VKB.,50.867,5.785,149.121,1698.700,1736.281,1748.390,234.000,2.303,0.283,0.288,0.309,0.313,0.305,1.800,-4.700,0.625,-0.246,3.100,0.493,0.493,2.800,0.452,0.493,2.600,0.435,0.493,2.400,0.426,0.493,2.500,0.434,0.493
20211009_1058,-21.310,174.380,532.300,OE.ARSA.,47.250,15.523,148.946,1697.720,1735.109,1747.149,235.000,2.307,0.360,0.359,0.351,0.354,0.353,2.000,2.100,0.600,0.607,1.300,0.874,0.874,1.000,0.905,0.874,0.800,0.905,0.874,0.600,0.901,0.874,0.600,0.910,0.874
20211009_1058,-21.310,174.380,532.300,NO.ARC5.00,69.530,25.498,128.272,1575.477,1593.601,1599.046,236.000,0.941,0.324,0.309,0.317,0.312,0.315,0.900,1.400,0.661,0.617,0.700,0.856,0.856,0.500,0.861,0.856,0.200,0.871,0.856,0.300,0.875,0.856,0.300,0.871,0.856
20211009_1058,-21.310,174.380,532.300,IV.GALF.,37.711,14.566,156.070,1736.619,1782.142,1797.205,237.000,1.528,0.027,-0.039,-0.073,-0.073,-0.060,0.100,0.200,0.914,0.930,0.100,0.813,0.813,-0.100,0.667,0.813,-0.500,0.630,0.813,-0.600,0.625,0.813,-0.500,0.630,0.813
20211009_1058,-21.310,174.380,532.300,RO.BZS.,45.619,21.640,147.032,1686.984,1722.311,1733.607,238.000,3.255,0.289,0.323,0.353,0.358,0.348,3.000,3.100,0.712,0.759,-8.500,0.482,0.482,2.100,0.484,0.482,1.400,0.570,0.482,1.200,0.622,0.482,1.400,0.552,0.482
20211009_1058,-21.310,174.380,532.300,MN.BZS.,45.619,21.640,147.032,1686.984,1722.311,1733.607,239.000,3.255,0.289,0.323,0.353,0.358,0.348,3.000,3.100,0.712,0.759,-8.500,0.482,0.482,2.100,0.484,0.482,1.400,0.570,0.482,1.200,0.622,0.482,1.400,0.552,0.482
20211009_1058,-21.310,174.380,532.300,IV.MSSA.,44.316,9.517,153.810,1724.458,1767.324,1781.387,240.000,1.947,0.342,0.357,0.353,0.350,0.354,-1.100,0.200,0.620,0.614,-0.100,0.709,0.709,-0.100,0.660,0.709,-0.100,0.667,0.709,-0.100,0.664,0.709,-0.100,0.659,0.709
20211009_1058,-21.310,174.380,532.300,TH.SPAHL.,50.653,9.910,148.227,1693.702,1730.312,1742.069,241.000,0.472,0.121,0.140,0.141,0.139,0.141,1.200,1.300,0.647,0.714,0.500,0.802,0.802,0.100,0.835,0.802,0.000,0.845,0.802,-0.200,0.854,0.802,-0.100,0.849,0.802
20211009_1058,-21.310,174.380,532.300,NO.ARB1.00,69.538,25.508,128.263,1575.425,1593.543,1598.986,242.000,0.966,0.306,0.303,0.307,0.305,0.304,0.900,1.400,0.668,0.625,0.700,0.840,0.840,0.500,0.850,0.840,0.300,0.858,0.840,0.300,0.863,0.840,0.400,0.858,0.840
20211009_1058,-21.310,174.380,532.300,OE.SQTA.,47.221,11.209,150.736,1707.656,1747.021,1759.783,243.000,3.126,0.473,0.454,0.444,0.428,0.444,0.300,0.900,0.632,0.606,0.000,0.731,0.731,-0.500,0.756,0.731,-0.800,0.754,0.731,-0.900,0.765,0.731,-0.800,0.763,0.731
20211009_1058,-21.310,174.380,532.300,FR.URDF.00,43.438,-0.593,157.479,1744.126,1791.343,1807.044,244.000,1.847,0.386,0.438,0.458,0.470,0.465,2.100,2.200,0.733,0.642,2.100,0.579,0.579,1.900,0.654,0.579,1.600,0.643,0.579,1.400,0.625,0.579,1.400,0.628,0.579
20211009_1058,-21.310,174.380,532.300,DK.NIAQ.00,70.789,-53.664,123.239,1543.624,1558.119,1562.436,245.000,1.370,0.144,0.170,0.156,0.153,0.162,-8.800,-5.200,0.668,-0.582,-2.000,0.456,0.456,-9.400,0.504,0.456,-2.600,0.516,0.456,-2.500,0.502,0.456,-2.500,0.496,0.456
20211009_1058,-21.310,174.380,532.300,KO.LADK.,38.200,32.365,143.301,1665.730,1697.177,1707.106,246.000,1.081,-0.062,-0.014,-0.015,-0.014,-0.014,1.600,1.100,0.804,0.504,7.400,0.795,0.795,9.000,0.619,0.795,8.100,0.645,0.795,8.100,0.660,0.795,8.500,0.656,0.795
20211009_1058,-21.310,174.380,532.300,PR.SMDR.,19.290,-69.188,120.762,1527.643,1540.524,1544.346,247.000,1.922,0.091,0.300,0.256,0.286,0.297,6.400,2.300,0.515,-0.683,5.500,0.426,0.426,-2.400,0.466,0.426,-3.200,0.476,0.426,-2.700,0.471,0.426,-2.400,0.466,0.426
20211009_1058,-21.310,174.380,532.300,LX.MORF.,37.304,-8.653,163.791,1776.950,1832.094,1850.816,248.000,1.222,0.107,0.031,0.040,0.054,0.044,-4.200,4.500,0.619,0.465,3.600,0.644,0.644,3.300,0.626,0.644,3.100,0.642,0.644,2.800,0.669,0.644,2.900,0.658,0.644
20211009_1058,-21.310,174.380,532.300,KO.LOD.,39.888,32.763,142.504,1661.131,1691.778,1701.429,249.000,1.793,0.116,0.140,0.127,0.125,0.142,1.800,5.200,0.619,-0.232,1.600,0.697,0.697,6.700,0.550,0.697,-3.500,0.493,0.697,-3.600,0.510,0.697,6.500,0.544,0.697
20211009_1058,-21.310,174.380,532.300,GE.SUMG.,72.574,-38.462,125.530,1558.235,1574.324,1579.133,250.000,1.470,0.100,0.124,0.090,0.066,0.089,-0.300,-2.700,0.576,-0.297,5.200,0.546,0.546,5.800,0.612,0.546,5.400,0.531,0.546,5.500,0.524,0.546,5.600,0.558,0.546
20211009_1058,-21.310,174.380,532.300,IV.ORI.,40.051,16.450,153.473,1722.633,1765.109,1779.025,251.000,1.185,0.227,0.185,0.170,0.168,0.180,-5.300,-1.000,0.673,-0.766,-6.200,0.585,0.585,-6.300,0.493,0.585,-6.600,0.477,0.585,-6.700,0.484,0.585,-6.600,0.484,0.585
20211009_1058,-21.310,174.380,532.300,FR.ESCA.01,43.831,7.374,155.030,1731.043,1775.335,1789.936,252.000,4.676,0.555,0.521,0.525,0.523,0.524,0.900,0.900,0.648,0.742,0.700,0.842,0.842,0.200,0.874,0.842,-0.100,0.889,0.842,-0.200,0.884,0.842,-0.100,0.888,0.842
20211009_1058,-21.310,174.380,532.300,CZ.NKC.,50.233,12.448,147.767,1691.121,1727.235,1738.813,253.000,2.239,0.500,0.523,0.537,0.544,0.538,1.200,-3.200,0.745,-0.930,0.700,0.699,0.699,0.000,0.738,0.699,-0.200,0.762,0.699,-0.500,0.779,0.699,-0.300,0.766,0.699
20211009_1058,-21.310,174.380,532.300,RO.MDVR.,44.782,21.713,147.504,1689.645,1725.478,1736.955,254.000,1.381,0.188,0.217,0.235,0.241,0.229,3.200,3.800,0.620,0.293,9.800,0.164,0.164,9.600,0.191,0.164,0.900,0.224,0.164,0.800,0.268,0.164,1.000,0.213,0.164
20211009_1058,-21.310,174.380,532.300,GE.ILTH.,54.028,-6.336,147.278,1688.370,1723.960,1735.350,255.000,5.088,0.351,0.393,0.395,0.392,0.394,1.200,3.200,0.746,0.545,2.400,0.717,0.717,1.800,0.720,0.717,1.600,0.745,0.717,1.600,0.765,0.717,1.600,0.754,0.717
20211009_1058,-21.310,174.380,532.300,CZ.STAC.,49.030,15.300,147.669,1690.571,1726.579,1738.120,256.000,4.141,0.276,0.348,0.364,0.368,0.363,2.200,1.900,0.775,0.757,1.500,0.856,0.856,0.900,0.881,0.856,0.600,0.892,0.856,0.300,0.901,0.856,0.500,0.895,0.856
20211009_1058,-21.310,174.380,532.300,GR.ASSE.,52.128,10.674,146.702,1685.123,1720.101,1731.271,257.000,3.258,0.501,0.499,0.490,0.481,0.483,0.100,4.400,0.781,-0.859,-0.300,0.765,0.765,-0.500,0.745,0.765,-0.800,0.751,0.765,-1.100,0.746,0.765,-1.000,0.746,0.765
20211009_1058,-21.310,174.380,532.300,DK.MUD.00,56.455,9.173,143.191,1665.097,1696.433,1706.323,258.000,1.574,0.183,0.178,0.173,0.169,0.171,3.700,-1.200,0.455,0.302,-1.700,0.703,0.703,-2.000,0.720,0.703,-2.200,0.718,0.703,-2.400,0.709,0.703,-2.300,0.715,0.703
20211009_1058,-21.310,174.380,532.300,CZ.CHVC.,50.588,16.055,146.144,1681.965,1716.352,1727.313,259.000,2.473,-0.035,-0.011,-0.009,-0.007,-0.010,-8.100,4.300,0.719,-0.635,-7.900,0.448,0.448,-8.300,0.386,0.448,-8.600,0.381,0.448,-8.700,0.391,0.448,-8.600,0.388,0.448
20211009_1058,-21.310,174.380,532.300,BX.KSANE.,-17.800,25.162,130.615,1590.034,1609.988,1616.019,260.000,5.221,0.465,0.463,0.465,0.473,0.466,1.600,1.700,0.938,0.938,0.800,0.796,0.796,0.700,0.781,0.796,0.700,0.787,0.796,0.500,0.793,0.796,0.600,0.788,0.796
20211009_1058,-21.310,174.380,532.300,GU.ENR.,44.227,7.420,154.670,1729.102,1772.972,1787.413,261.000,1.953,0.362,0.426,0.429,0.416,0.424,8.200,-2.300,0.479,0.550,-1.700,0.622,0.622,-2.500,0.576,0.622,-2.900,0.543,0.622,-3.200,0.518,0.622,-3.000,0.537,0.622
20211009_1058,-21.310,174.380,532.300,IV.HAVL.,36.960,15.122,156.160,1737.104,1782.735,1797.839,262.000,1.895,0.485,0.498,0.491,0.492,0.495,1.500,1.600,0.914,0.928,1.100,0.879,0.879,1.200,0.738,0.879,0.800,0.729,0.879,0.500,0.737,0.879,0.800,0.725,0.879
20211009_1058,-21.310,174.380,532.300,FR.CALF.00,43.753,6.922,155.258,1732.270,1776.831,1791.533,263.000,3.019,0.365,0.374,0.393,0.399,0.393,1.400,-3.700,0.558,-0.205,0.600,0.630,0.630,0.200,0.534,0.630,-0.300,0.513,0.630,-0.500,0.512,0.630,-0.400,0.518,0.630
20211009_1058,-21.310,174.380,532.300,RO.CJR.,46.713,23.598,145.289,1677.116,1710.606,1721.250,264.000,1.365,0.420,0.417,0.430,0.439,0.430,3.100,3.300,0.842,0.862,2.900,0.880,0.880,2.300,0.936,0.880,1.800,0.955,0.880,1.700,0.957,0.880,1.900,0.954,0.880
20211009_1058,-21.310,174.380,532.300,ZC.HMDR.00,18.788,-69.381,120.463,1525.704,1538.398,1542.162,265.000,2.226,0.374,0.196,0.187,0.173,0.186,2.100,2.200,0.934,0.915,1.300,0.694,0.694,1.700,0.747,0.694,0.700,0.736,0.694,1.500,0.733,0.694,1.700,0.743,0.694
