station,stla,stlo,gcarc,s2ks,s3ks,s4ks,tridx,ccf1,ccf2,ccf3,ccf4,ccf5
CZ.TREC.,49.295,15.487,147.385,1688.973,1724.678,1736.109,231.000,0.385,0.435,0.442,0.440,0.443
OE.DAVA.,47.287,9.880,151.162,1710.003,1749.844,1762.781,232.000,0.426,0.353,0.340,0.326,0.334
PL.BEL.,51.837,20.792,143.255,1665.466,1696.866,1706.779,233.000,0.249,0.231,0.207,0.214,0.199
NL.VKB.,50.867,5.785,149.121,1698.700,1736.281,1748.390,234.000,0.283,0.288,0.309,0.313,0.305
OE.ARSA.,47.250,15.523,148.946,1697.720,1735.109,1747.149,235.000,0.360,0.359,0.351,0.354,0.353
NO.ARC5.00,69.530,25.498,128.272,1575.477,1593.601,1599.046,236.000,0.324,0.309,0.317,0.312,0.315
IV.GALF.,37.711,14.566,156.070,1736.619,1782.142,1797.205,237.000,0.027,-0.039,-0.073,-0.073,-0.060
RO.BZS.,45.619,21.640,147.032,1686.984,1722.311,1733.607,238.000,0.289,0.323,0.353,0.358,0.348
MN.BZS.,45.619,21.640,147.032,1686.984,1722.311,1733.607,239.000,0.289,0.323,0.353,0.358,0.348
IV.MSSA.,44.316,9.517,153.810,1724.458,1767.324,1781.387,240.000,0.342,0.357,0.353,0.350,0.354
TH.SPAHL.,50.653,9.910,148.227,1693.702,1730.312,1742.069,241.000,0.121,0.140,0.141,0.139,0.141
NO.ARB1.00,69.538,25.508,128.263,1575.425,1593.543,1598.986,242.000,0.306,0.303,0.307,0.305,0.304
OE.SQTA.,47.221,11.209,150.736,1707.656,1747.021,1759.783,243.000,0.473,0.454,0.444,0.428,0.444
FR.URDF.00,43.438,-0.593,157.479,1744.126,1791.343,1807.044,244.000,0.386,0.438,0.458,0.470,0.465
DK.NIAQ.00,70.789,-53.664,123.239,1543.624,1558.119,1562.436,245.000,0.144,0.170,0.156,0.153,0.162
KO.LADK.,38.200,32.365,143.301,1665.730,1697.177,1707.106,246.000,-0.062,-0.014,-0.015,-0.014,-0.014
PR.SMDR.,19.290,-69.188,120.762,1527.643,1540.524,1544.346,247.000,0.091,0.300,0.256,0.286,0.297
LX.MORF.,37.304,-8.653,163.791,1776.950,1832.094,1850.816,248.000,0.107,0.031,0.040,0.054,0.044
KO.LOD.,39.888,32.763,142.504,1661.131,1691.778,1701.429,249.000,0.116,0.140,0.127,0.125,0.142
GE.SUMG.,72.574,-38.462,125.530,1558.235,1574.324,1579.133,250.000,0.100,0.124,0.090,0.066,0.089
IV.ORI.,40.051,16.450,153.473,1722.633,1765.109,1779.025,251.000,0.227,0.185,0.170,0.168,0.180
FR.ESCA.01,43.831,7.374,155.030,1731.043,1775.335,1789.936,252.000,0.555,0.521,0.525,0.523,0.524
CZ.NKC.,50.233,12.448,147.767,1691.121,1727.235,1738.813,253.000,0.500,0.523,0.537,0.544,0.538
RO.MDVR.,44.782,21.713,147.504,1689.645,1725.478,1736.955,254.000,0.188,0.217,0.235,0.241,0.229
GE.ILTH.,54.028,-6.336,147.278,1688.370,1723.960,1735.350,255.000,0.351,0.393,0.395,0.392,0.394
CZ.STAC.,49.030,15.300,147.669,1690.571,1726.579,1738.120,256.000,0.276,0.348,0.364,0.368,0.363
GR.ASSE.,52.128,10.674,146.702,1685.123,1720.101,1731.271,257.000,0.501,0.499,0.490,0.481,0.483
DK.MUD.00,56.455,9.173,143.191,1665.097,1696.433,1706.323,258.000,0.183,0.178,0.173,0.169,0.171
CZ.CHVC.,50.588,16.055,146.144,1681.965,1716.352,1727.313,259.000,-0.035,-0.011,-0.009,-0.007,-0.010
BX.KSANE.,-17.800,25.162,130.615,1590.034,1609.988,1616.019,260.000,0.465,0.463,0.465,0.473,0.466
GU.ENR.,44.227,7.420,154.670,1729.102,1772.972,1787.413,261.000,0.362,0.426,0.429,0.416,0.424
IV.HAVL.,36.960,15.122,156.160,1737.104,1782.735,1797.839,262.000,0.485,0.498,0.491,0.492,0.495
FR.CALF.00,43.753,6.922,155.258,1732.270,1776.831,1791.533,263.000,0.365,0.374,0.393,0.399,0.393
RO.CJR.,46.713,23.598,145.289,1677.116,1710.606,1721.250,264.000,0.420,0.417,0.430,0.439,0.430
ZC.HMDR.00,18.788,-69.381,120.463,1525.704,1538.398,1542.162,265.000,0.374,0.196,0.187,0.173,0.186
IV.NOV.,38.029,15.136,155.520,1733.673,1778.543,1793.361,266.000,0.135,0.100,0.121,0.137,0.112
GR.GEC7.,48.835,13.714,148.455,1694.980,1731.836,1743.682,267.000,0.258,0.278,0.291,0.299,0.290
NO.ARC4.00,69.529,25.512,128.269,1575.462,1593.585,1599.029,268.000,0.308,0.302,0.306,0.304,0.303
GE.DSB.,53.245,-6.376,148.060,1692.764,1729.193,1740.885,269.000,0.460,0.404,0.417,0.426,0.420
KO.SENK.,40.561,42.350,135.249,1618.299,1642.135,1649.459,270.000,-0.051,0.075,0.075,0.073,0.074
GB.DRUM.,56.913,-2.487,144.323,1671.598,1704.086,1714.379,271.000,0.422,0.439,0.420,0.403,0.414
NO.ARD4.00,69.527,25.536,128.266,1575.440,1593.560,1599.003,272.000,0.279,0.284,0.293,0.292,0.289
SK.SPC.,49.189,20.234,145.385,1677.662,1711.252,1721.931,273.000,0.186,0.179,0.205,0.207,0.198
TH.MORAS.,50.536,11.225,147.919,1691.973,1728.250,1739.887,274.000,0.344,0.390,0.415,0.428,0.416
BW.RTSA.,47.768,12.842,149.659,1701.690,1739.860,1752.184,275.000,0.112,0.106,0.108,0.114,0.109
KO.CANT.,40.606,33.619,141.659,1656.232,1686.043,1695.404,276.000,-0.033,-0.070,-0.058,-0.058,-0.064
IV.ATMI.,43.334,12.268,153.415,1722.315,1764.724,1778.615,277.000,0.236,0.194,0.208,0.220,0.208
II.XBFO.65,48.330,8.330,150.760,1707.786,1747.177,1759.949,278.000,0.310,0.302,0.319,0.325,0.324
CH.JAUN.,46.634,7.291,152.589,1717.826,1759.285,1772.821,279.000,0.269,0.287,0.289,0.292,0.290
BX.XAUDM.,-18.540,21.338,132.202,1599.797,1621.040,1627.493,280.000,0.433,0.474,0.474,0.476,0.475
CR.STON.,42.872,17.700,150.956,1708.867,1748.477,1761.330,281.000,0.120,0.030,0.045,0.048,0.044
RO.CVD1.,44.321,28.062,143.953,1669.483,1701.593,1711.753,282.000,0.185,0.182,0.180,0.176,0.178
CH.BERNI.,46.414,10.023,151.854,1713.805,1754.427,1767.653,283.000,0.617,0.596,0.598,0.603,0.600
KV.NYI.,-1.526,29.254,138.970,1640.477,1667.704,1676.178,284.000,0.134,0.110,0.103,0.098,0.105
CH.BALST.,47.336,7.695,151.839,1713.720,1754.325,1767.544,285.000,0.122,0.112,0.104,0.094,0.106
NL.WTSB.01,51.966,6.799,147.866,1691.681,1727.902,1739.519,286.000,0.483,0.526,0.554,0.572,0.561
OE.MOTA.,47.345,11.104,150.672,1707.299,1746.592,1759.327,287.000,0.370,0.387,0.385,0.378,0.380
GE.EIL.,29.670,34.951,142.634,1661.883,1692.660,1702.355,288.000,0.188,0.174,0.203,0.194,0.189
SI.ROSI.,46.928,11.412,150.902,1708.572,1748.122,1760.952,289.000,0.426,0.370,0.366,0.360,0.368
OE.CONA.,47.928,15.862,148.282,1694.012,1730.681,1742.460,290.000,0.340,0.302,0.306,0.300,0.302
FR.MLS.00,42.958,1.095,157.637,1744.963,1792.371,1808.144,291.000,0.348,0.447,0.448,0.460,0.457
NL.ROLD.,50.869,6.085,149.050,1698.304,1735.808,1747.888,292.000,0.416,0.399,0.383,0.390,0.377
LX.MESJ.,37.840,-8.220,163.319,1774.535,1829.068,1847.554,293.000,-0.082,-0.035,-0.029,-0.020,-0.030
GR.LNIZ.,53.493,14.210,144.438,1672.257,1704.863,1715.197,294.000,0.226,0.197,0.206,0.205,0.204
FR.EILF.00,43.548,7.131,155.363,1732.833,1777.518,1792.266,295.000,0.296,0.331,0.359,0.376,0.357
IV.MPNC.,38.146,15.353,155.312,1732.559,1777.184,1791.910,296.000,0.205,0.179,0.204,0.215,0.194
CH.MTI02.,47.379,7.165,151.960,1714.386,1755.128,1768.399,297.000,0.344,0.295,0.306,0.327,0.323
KO.CORM.,40.179,34.630,141.053,1652.702,1681.921,1691.077,298.000,0.374,0.348,0.356,0.355,0.353
FR.TRBF.00,44.105,3.959,155.863,1735.512,1780.789,1795.759,299.000,0.372,0.400,0.418,0.427,0.421
IV.MTTG.,38.003,15.700,155.178,1731.840,1776.308,1790.974,300.000,0.161,0.118,0.137,0.147,0.127
FR.SAOF.00,43.987,7.555,154.830,1729.966,1774.024,1788.535,301.000,0.462,0.469,0.480,0.492,0.483
TH.BBWF.,50.736,10.504,147.973,1692.278,1728.613,1740.271,302.000,0.280,0.302,0.316,0.319,0.314
GB.EDI.,55.923,-3.188,145.339,1677.400,1710.942,1721.604,303.000,0.426,0.380,0.360,0.347,0.355
NO.ARC6.00,69.534,25.488,128.270,1575.470,1593.594,1599.038,304.000,0.329,0.312,0.319,0.316,0.317
CZ.DPC.,50.350,16.322,146.224,1682.420,1716.892,1727.883,305.000,0.358,0.319,0.328,0.330,0.329
IV.ALJA.,37.749,13.754,156.550,1739.186,1785.284,1800.563,306.000,0.033,0.014,0.014,0.015,0.014
GE.APE.,37.073,25.523,148.789,1696.847,1734.067,1746.044,307.000,0.327,0.258,0.248,0.247,0.252
G.FDFM.00,14.735,-61.160,127.031,1567.704,1584.889,1590.040,308.000,0.697,0.491,0.455,0.475,0.487
RD.LFF.,44.939,0.740,155.797,1735.160,1780.358,1795.300,309.000,0.433,0.462,0.480,0.497,0.487
NO.ARD6.00,69.523,25.490,128.279,1575.524,1593.654,1599.100,310.000,0.313,0.310,0.317,0.314,0.312
IV.PIPA.,39.485,16.816,153.596,1723.301,1765.920,1779.890,311.000,0.120,0.195,0.183,0.187,0.192
CH.WGT.,47.098,8.925,151.652,1712.696,1753.089,1766.230,312.000,0.446,0.440,0.429,0.430,0.437
IV.FVI.,46.597,12.780,150.628,1707.058,1746.302,1759.020,313.000,0.301,0.280,0.273,0.269,0.270
IV.CERT.,41.949,12.982,154.108,1726.073,1769.288,1783.481,314.000,0.026,0.034,0.033,0.033,0.034
IV.SSY.,37.158,15.074,156.077,1736.656,1782.188,1797.254,315.000,0.192,0.284,0.255,0.259,0.265
TH.HKWD.,50.830,12.268,147.324,1688.633,1724.273,1735.681,316.000,0.419,0.444,0.476,0.481,0.480
GE.SALP.,32.069,35.191,142.230,1659.544,1689.919,1699.475,317.000,-0.207,-0.169,-0.157,-0.157,-0.163
IV.ZCCA.,44.351,10.976,153.186,1721.072,1763.216,1777.008,318.000,0.286,0.289,0.293,0.300,0.293
CZ.KRLC.,50.097,16.834,146.213,1682.358,1716.818,1727.805,319.000,0.237,0.289,0.286,0.284,0.282
GR.BRG.,50.873,13.944,146.707,1685.151,1720.133,1731.306,320.000,0.533,0.577,0.598,0.614,0.603
YF.JIG3.,69.120,-49.645,125.331,1556.969,1572.914,1577.679,321.000,0.020,0.026,0.034,0.035,0.028
GE.IBBN.,52.306,7.759,147.324,1688.634,1724.274,1735.682,322.000,0.368,0.389,0.385,0.381,0.384
GR.BSEG.,53.936,10.316,145.198,1676.597,1709.991,1720.602,323.000,0.415,0.441,0.443,0.443,0.444
GB.HTL.,50.994,-4.485,150.302,1705.257,1744.140,1756.724,324.000,0.340,0.301,0.299,0.288,0.288
GR.TNS.,50.224,8.449,149.034,1698.212,1735.697,1747.771,325.000,0.292,0.291,0.297,0.303,0.294
NL.MAME.,50.801,5.973,149.140,1698.802,1736.403,1748.519,326.000,0.390,0.409,0.421,0.421,0.416
RO.BUR31.,47.644,25.200,143.860,1668.949,1700.965,1711.092,327.000,0.371,0.275,0.228,0.213,0.241
BW.RJOB.,47.737,12.796,149.702,1701.930,1740.149,1752.490,328.000,0.097,0.127,0.132,0.144,0.136
KO.KOZT.,37.479,35.826,140.832,1651.412,1680.415,1689.498,329.000,0.326,0.216,0.218,0.220,0.218
GB.SWN1.,51.513,-1.800,149.650,1701.644,1739.805,1752.126,330.000,0.008,0.012,0.012,0.012,0.012
KV.BUJA.,-3.396,29.396,137.742,1633.205,1659.289,1667.375,331.000,0.695,0.715,0.735,0.732,0.728
GB.CCA1.,50.187,-5.228,151.122,1709.780,1749.576,1762.497,332.000,0.405,0.376,0.366,0.367,0.363
WI.SAM.00,14.841,-61.164,127.056,1567.861,1585.065,1590.222,333.000,0.540,0.411,0.402,0.419,0.412
MN.PDG.,42.430,19.261,150.343,1705.485,1744.412,1757.013,334.000,0.234,0.216,0.240,0.247,0.230
GB.SOFL.,62.069,-6.966,139.231,1642.014,1669.487,1678.044,335.000,0.120,0.157,0.145,0.135,0.141
IV.OSSC.,43.524,11.246,153.731,1724.031,1766.805,1780.834,336.000,0.329,0.307,0.324,0.328,0.325
FR.CHMF.00,47.248,6.652,152.229,1715.855,1756.902,1770.286,337.000,0.475,0.458,0.486,0.501,0.484
IV.CAMP.,42.536,13.409,153.463,1722.579,1765.044,1778.956,338.000,-0.089,-0.076,-0.051,-0.042,-0.058
LD.KSCT.,41.726,-73.484,120.256,1524.360,1536.924,1540.650,339.000,0.233,0.295,0.055,0.055,0.049
KO.YER.,37.134,28.284,146.702,1685.122,1720.099,1731.270,340.000,0.159,0.011,0.019,0.018,0.015
NO.ARB4.00,69.533,25.500,128.269,1575.461,1593.583,1599.027,341.000,0.318,0.311,0.314,0.312,0.311
GU.GORR.,44.607,9.293,153.654,1723.612,1766.297,1780.292,342.000,0.374,0.373,0.384,0.402,0.400
SX.TANN.,50.415,12.461,147.609,1690.236,1726.181,1737.698,343.000,0.382,0.446,0.467,0.480,0.471
IV.MSFR.,38.034,14.592,155.856,1735.474,1780.743,1795.711,344.000,-0.148,-0.123,-0.140,-0.145,-0.139
BW.BE1.,47.911,11.221,150.154,1704.436,1743.153,1755.677,345.000,0.335,0.291,0.293,0.292,0.303
GR.GRC1.,48.995,11.520,149.134,1698.768,1736.363,1748.477,346.000,0.367,0.391,0.409,0.414,0.410
BX.PHDHD.,-20.196,24.537,129.090,1580.583,1599.338,1604.983,347.000,-0.026,-0.050,-0.046,-0.034,-0.042
BW.MGBB.,49.972,12.215,148.067,1692.808,1729.245,1740.940,348.000,0.435,0.505,0.531,0.541,0.532
GE.ISP.10,37.843,30.509,144.803,1674.342,1707.325,1717.792,349.000,-0.032,-0.060,-0.061,-0.059,-0.055
DK.ANGG.,65.616,-37.637,131.080,1592.903,1613.230,1619.383,350.000,0.236,0.195,0.163,0.142,0.159
TH.HWTS.,50.592,11.472,147.790,1691.251,1727.390,1738.977,351.000,0.096,0.086,0.075,0.071,0.075
GU.PZZ.,44.507,7.116,154.530,1728.349,1772.056,1786.435,352.000,0.277,0.284,0.322,0.339,0.322
GB.WACR.,52.724,0.628,148.219,1693.659,1730.260,1742.014,353.000,0.375,0.408,0.410,0.411,0.410
IV.ILOS.,38.446,14.948,155.381,1732.929,1777.635,1792.391,354.000,0.197,0.173,0.177,0.174,0.173
KV.KTSH.,-1.238,29.050,139.304,1642.444,1669.985,1678.566,355.000,0.087,0.088,0.084,0.083,0.086
OX.SABO.,45.987,13.634,150.747,1707.713,1747.089,1759.855,356.000,0.374,0.359,0.372,0.382,0.365
NA.SEUS.,17.493,-62.981,126.048,1561.510,1577.972,1582.897,357.000,0.502,0.604,0.614,0.605,0.604
G.ATD.00,11.531,42.847,132.680,1602.717,1624.355,1630.940,358.000,0.249,0.124,0.064,0.090,0.098
CZ.UPC.,50.507,16.012,146.224,1682.419,1716.890,1727.881,359.000,0.188,0.245,0.259,0.262,0.257
EE.ARBE.,59.437,25.984,135.757,1621.355,1645.639,1653.116,360.000,0.114,0.101,0.092,0.089,0.094
GU.RSP.,45.148,7.265,153.915,1725.029,1768.018,1782.127,361.000,0.394,0.359,0.356,0.356,0.357
CR.7433.,45.417,17.248,149.472,1700.652,1738.617,1750.866,362.000,0.147,0.180,0.190,0.193,0.187
WI.DSD.00,16.313,-61.066,127.532,1570.851,1588.412,1593.680,363.000,0.516,0.595,0.580,0.592,0.595
OX.FUSE.,46.414,13.001,150.682,1707.355,1746.659,1759.398,364.000,0.167,0.154,0.153,0.146,0.151
GR.KAST.,51.203,8.416,148.161,1693.332,1729.870,1741.601,365.000,0.385,0.444,0.465,0.474,0.469
IV.PZUN.,40.646,15.807,153.475,1722.642,1765.120,1779.037,366.000,0.127,0.110,0.097,0.094,0.097
ZC.CADR.00,19.667,-69.940,120.164,1523.758,1536.265,1539.973,367.000,0.276,0.226,0.248,0.237,0.231
GB.LRW.,60.136,-1.178,141.047,1652.665,1681.877,1691.031,368.000,0.346,0.367,0.377,0.384,0.377
GU.POPM.,44.045,10.757,153.525,1722.917,1765.454,1779.393,369.000,0.314,0.330,0.351,0.362,0.354
TH.FRAU.,50.695,12.317,147.422,1689.181,1724.925,1736.370,370.000,0.464,0.509,0.536,0.542,0.535
KO.VRTB.,39.160,41.456,136.174,1623.854,1648.509,1656.113,371.000,0.202,0.211,0.225,0.224,0.219
KQ.PEEM.,54.139,13.765,144.033,1669.940,1702.131,1712.320,372.000,0.003,0.037,0.023,0.031,0.025
IV.SACS.,42.849,11.910,153.955,1725.243,1768.279,1782.405,373.000,0.253,0.240,0.241,0.240,0.244
LU.VIA.,49.935,6.202,149.889,1702.966,1741.390,1753.807,374.000,0.300,0.323,0.335,0.359,0.350
DK.SUMG.,72.574,-38.462,125.530,1558.235,1574.324,1579.133,375.000,0.100,0.124,0.090,0.066,0.089
KV.NYAB.,-1.921,28.937,138.994,1640.618,1667.867,1676.348,376.000,0.653,0.656,0.650,0.650,0.653
BW.RTBE.,47.745,12.824,149.685,1701.834,1740.033,1752.367,377.000,0.174,0.209,0.212,0.221,0.216
GR.GRC2.,48.867,11.374,149.294,1699.659,1737.428,1749.606,378.000,0.317,0.321,0.321,0.318,0.321
KO.MDUB.,40.471,31.198,143.441,1666.538,1698.127,1708.105,379.000,-0.064,-0.089,-0.040,-0.040,-0.040
WI.SBLM.00,17.914,-62.850,126.271,1562.915,1579.539,1584.515,380.000,0.616,0.585,0.593,0.591,0.590
IV.CSLB.,37.937,14.058,156.245,1737.557,1783.289,1798.431,381.000,0.138,0.198,0.199,0.200,0.201
LU.LILIE.,49.754,6.395,150.008,1703.627,1742.184,1754.648,382.000,0.096,0.110,0.117,0.115,0.107
CH.HASLI.,46.757,8.151,152.207,1715.736,1756.759,1770.133,383.000,0.172,0.178,0.178,0.182,0.193
TH.LUHNE.,51.254,10.419,147.545,1689.877,1725.754,1737.247,384.000,0.195,0.250,0.278,0.295,0.292
FR.RUSF.04,43.940,5.475,155.570,1733.945,1778.875,1793.716,385.000,0.484,0.467,0.465,0.466,0.470
CR.7501.,45.427,16.271,149.948,1703.292,1741.782,1754.222,386.000,0.359,0.429,0.445,0.448,0.446
PM.PESTR.,38.867,-7.590,162.362,1769.626,1822.930,1840.942,387.000,0.227,0.124,0.153,0.183,0.165
TH.VITZ.,50.888,10.092,147.966,1692.237,1728.565,1740.220,388.000,0.370,0.388,0.409,0.420,0.410
GE.ACRG.,5.641,-0.207,163.477,1775.345,1830.083,1848.648,389.000,0.522,0.589,0.583,0.598,0.591
DK.COP.00,55.685,12.432,143.083,1664.475,1695.702,1705.554,390.000,-0.023,0.045,0.077,0.107,0.086
FR.FNEB.00,42.903,2.106,157.462,1744.035,1791.231,1806.923,391.000,0.451,0.494,0.514,0.529,0.522
GE.ARPR.,39.093,38.336,138.562,1638.066,1664.911,1673.254,392.000,-0.056,-0.037,-0.039,-0.039,-0.038
SX.GUNZ.,50.363,12.332,147.697,1690.730,1726.769,1738.320,393.000,0.237,0.248,0.281,0.290,0.279
KZ.ABKAR.,49.256,59.943,121.795,1534.334,1547.875,1551.898,394.000,-0.200,-0.070,-0.064,-0.063,-0.071
TH.MODW.,50.943,12.468,147.161,1687.716,1723.182,1734.528,395.000,-0.065,-0.092,-0.098,-0.100,-0.097
IV.SALO.,45.618,10.524,152.331,1716.415,1757.579,1771.006,396.000,0.524,0.523,0.532,0.533,0.537
BX.KDWAN.,-23.380,24.661,126.459,1564.104,1580.866,1585.885,397.000,0.652,0.668,0.669,0.664,0.664
IV.IVUG.,38.396,14.986,155.388,1732.969,1777.684,1792.443,398.000,0.201,0.189,0.216,0.224,0.202
IV.MBFT.,37.946,12.953,156.908,1741.093,1787.620,1803.061,399.000,0.272,0.209,0.239,0.253,0.228
BW.UH3.,48.030,11.639,149.901,1703.035,1741.473,1753.894,400.000,0.234,0.239,0.248,0.262,0.253
IV.BULG.,40.078,15.378,154.091,1725.980,1769.175,1783.360,401.000,0.293,0.277,0.258,0.252,0.267
IV.LPEL.,42.047,14.183,153.419,1722.340,1764.754,1778.647,402.000,0.133,0.091,0.123,0.140,0.118
CH.LAUCH.,46.416,7.772,152.631,1718.052,1759.558,1773.113,403.000,0.227,0.156,0.144,0.134,0.128
UD.KPD.,48.563,26.460,142.641,1661.925,1692.709,1702.408,404.000,-0.039,0.110,0.154,0.156,0.144
GE.GVD.,34.839,24.087,150.663,1707.251,1746.534,1759.265,405.000,0.063,0.052,0.054,0.053,0.051
GB.EDMD.,54.831,-1.962,146.366,1683.222,1717.843,1728.887,406.000,0.370,0.285,0.316,0.328,0.316
GB.CWF.,52.738,-1.308,148.396,1694.652,1731.445,1743.268,407.000,0.458,0.390,0.386,0.392,0.390
CH.SALAN.,46.144,6.973,153.126,1720.745,1762.820,1776.586,408.000,0.134,0.181,0.192,0.187,0.196
GE.IMMV.,35.461,23.981,150.531,1706.520,1745.656,1758.333,409.000,0.314,0.189,0.180,0.181,0.184
CH.SIMPL.,46.240,8.020,152.705,1718.454,1760.045,1773.630,410.000,0.300,0.302,0.316,0.332,0.329
IV.GUAR.,41.794,13.312,154.052,1725.769,1768.918,1783.086,411.000,0.316,0.359,0.364,0.361,0.368
CH.VANNI.,46.210,7.597,152.869,1719.349,1761.129,1774.785,412.000,0.158,0.131,0.132,0.132,0.123
IV.MELA.,41.706,15.127,153.152,1720.887,1762.992,1776.769,413.000,0.259,0.286,0.310,0.317,0.305
G.MPG.00,5.110,-52.644,131.676,1596.572,1617.383,1623.694,414.000,0.611,0.553,0.589,0.578,0.557
OE.OBKA.,46.509,14.549,149.942,1703.260,1741.742,1754.180,415.000,0.284,0.303,0.308,0.314,0.316
DK.NRS.,61.160,-45.419,131.575,1595.951,1616.680,1622.964,416.000,-0.038,-0.064,-0.053,-0.042,-0.049
CH.LLS.,46.847,9.008,151.843,1713.741,1754.349,1767.570,417.000,0.484,0.440,0.422,0.410,0.421
LU.WILW.,49.992,6.005,149.884,1702.938,1741.357,1753.771,418.000,0.288,0.293,0.302,0.312,0.301
BW.ROTZ.,49.767,12.207,148.243,1693.790,1730.416,1742.179,419.000,0.373,0.377,0.390,0.397,0.391
EE.MTSE.,58.714,23.815,137.047,1629.071,1654.517,1662.387,420.000,0.271,0.227,0.229,0.227,0.229
DK.DAG.,76.771,-18.655,124.157,1549.503,1564.626,1569.135,421.000,0.230,0.270,0.260,0.255,0.260
IV.ARVD.,43.498,12.942,152.973,1719.918,1761.817,1775.518,422.000,0.487,0.450,0.461,0.463,0.453
NO.NC405.00,61.113,11.715,138.401,1637.112,1663.806,1672.098,423.000,0.278,0.294,0.305,0.306,0.302
IV.MGR.,40.138,15.554,153.950,1725.217,1768.247,1782.371,424.000,0.193,0.200,0.211,0.210,0.205
FR.CIEL.00,48.833,7.364,150.593,1706.862,1746.066,1758.769,425.000,0.405,0.388,0.384,0.373,0.385
GR.GRB2.,49.270,11.668,148.850,1697.185,1734.471,1746.472,426.000,0.324,0.363,0.375,0.378,0.372
NA.SMRT.,18.050,-63.075,126.095,1561.806,1578.302,1583.238,427.000,0.419,0.378,0.398,0.387,0.384
KV.GOM.,-1.681,29.227,138.901,1640.071,1667.233,1675.685,428.000,0.635,0.590,0.589,0.588,0.589
GE.PABE.,55.505,23.968,139.317,1642.521,1670.074,1678.659,429.000,0.461,0.489,0.479,0.475,0.482
CH.DIX.,46.081,7.408,153.044,1720.302,1762.282,1776.013,430.000,0.234,0.204,0.201,0.204,0.196
GR.GRA1.,49.691,11.220,148.645,1696.043,1733.106,1745.026,431.000,0.387,0.417,0.428,0.434,0.429
CZ.ZVC.,49.439,14.193,147.782,1691.207,1727.338,1738.922,432.000,0.187,0.176,0.171,0.165,0.172
MN.TUE.,46.472,9.347,152.048,1714.866,1755.707,1769.014,433.000,0.458,0.500,0.502,0.510,0.516
SX.WERN.,50.287,12.376,147.746,1691.004,1727.096,1738.666,434.000,0.267,0.304,0.321,0.327,0.317
G.TAM.00,22.791,5.528,169.564,1805.879,1868.687,1890.459,435.000,0.191,0.166,0.180,0.181,0.182
CR.7445.,45.729,15.472,150.109,1704.190,1742.858,1755.364,436.000,0.373,0.411,0.438,0.453,0.437
HU.CSKK.,47.363,18.260,147.604,1690.207,1726.146,1737.661,437.000,-0.013,-0.011,-0.012,-0.012,-0.009
BX.KGCAE.,-22.854,22.207,128.176,1574.879,1592.930,1598.352,438.000,0.466,0.510,0.503,0.480,0.494
SS.COI.,40.208,-8.412,160.953,1762.351,1813.864,1831.192,439.000,0.029,0.111,0.100,0.072,0.098
G.SSB.10,45.279,4.542,154.620,1728.832,1772.644,1787.062,440.000,0.490,0.537,0.554,0.559,0.554
CH.SAVIG.,46.066,5.973,153.497,1722.764,1765.268,1779.194,441.000,0.275,0.309,0.326,0.337,0.337
GU.PCP.,44.541,8.545,153.992,1725.442,1768.520,1782.662,442.000,0.506,0.495,0.521,0.539,0.536
GB.KESW.,54.589,-3.105,146.667,1684.926,1719.867,1731.025,443.000,0.458,0.450,0.474,0.493,0.482
KO.KDZE.,41.313,31.443,142.968,1663.816,1694.928,1704.740,444.000,0.136,0.187,0.185,0.185,0.187
TH.LEIB1.,50.576,11.198,147.893,1691.829,1728.078,1739.705,445.000,0.103,0.135,0.140,0.144,0.142
LX.GGNV.,38.718,-9.151,162.329,1769.459,1822.722,1840.719,446.000,0.215,0.238,0.222,0.204,0.215
RD.LOR.,47.268,3.859,152.934,1719.702,1761.556,1775.240,447.000,0.332,0.365,0.370,0.377,0.386
TH.GRZ1.,50.691,12.220,147.458,1689.387,1725.171,1736.630,448.000,0.169,0.165,0.164,0.162,0.165
IV.AOI.,43.550,13.602,152.618,1717.983,1759.475,1773.024,449.000,0.335,0.268,0.259,0.261,0.264
ZC.MIDR.00,18.983,-69.050,120.815,1527.988,1540.902,1544.734,450.000,0.468,0.430,0.430,0.433,0.434
CR.ZAG.,45.829,15.994,149.789,1702.411,1740.725,1753.101,451.000,0.217,0.246,0.251,0.254,0.250
RD.ETSF.,42.899,-0.559,158.001,1746.888,1794.739,1810.678,452.000,0.460,0.454,0.473,0.487,0.482
TH.ZEITZ.,51.051,12.126,147.184,1687.841,1723.331,1734.685,453.000,0.052,0.029,0.030,0.026,0.031
EI.IWEX.,52.374,-6.774,148.923,1697.593,1734.958,1746.988,454.000,0.285,0.175,0.184,0.185,0.180
MN.KEK.,39.713,19.796,151.582,1712.311,1752.624,1765.736,455.000,0.251,0.278,0.290,0.295,0.285
FR.TURF.00,43.975,7.392,154.899,1730.336,1774.475,1789.017,456.000,0.506,0.527,0.562,0.577,0.557
FR.ARTF.00,43.587,5.805,155.782,1735.078,1780.259,1795.193,457.000,0.302,0.304,0.329,0.343,0.321
FR.LEMB.00,49.035,7.759,150.298,1705.234,1744.112,1756.694,458.000,0.499,0.524,0.518,0.520,0.520
MN.ARPR.,39.093,38.336,138.562,1638.066,1664.911,1673.254,459.000,-0.056,-0.037,-0.039,-0.039,-0.038
IV.MTRZ.,44.313,11.425,153.025,1720.199,1762.158,1775.881,460.000,0.147,0.141,0.146,0.139,0.150
