evtid,evla,evlo,evdp,station,stla,stlo,gcarc,s2ks,s3ks,s4ks,tridx,snr,ccf1,ccf2,ccf3,ccf4,ccf5,t32_cc,t32_pp,ccf_cc,ccf_pp,t32_fw1,ccf_fw1,ccf_sg1,t32_fw2,ccf_fw2,ccf_sg2,t32_fw3,ccf_fw3,ccf_sg3,t32_fw4,ccf_fw4,ccf_sg4,t32_fw5,ccf_fw5,ccf_sg5,auto_selected,group,az
20211009_1058,-21.31,174.38,532.3,TH.FRAU.,50.695,12.317,147.422,1689.181,1724.925,1736.37,370.0,3.073,0.464,0.509,0.536,0.542,0.535,1.8,-3.3,0.721,-0.898,1.1,0.683,0.683,0.7,0.684,0.683,0.3,0.708,0.683,0.0,0.728,0.683,0.2,0.713,0.683,0,-1.0,-21.132
20211009_1058,-21.31,174.38,532.3,KO.VRTB.,39.16,41.456,136.174,1623.854,1648.509,1656.113,371.0,1.441,0.202,0.211,0.225,0.224,0.219,8.2,-0.9,0.458,0.35,-7.6,0.541,0.541,-7.0,0.518,0.541,-7.2,0.48,0.541,-7.2,0.494,0.541,-7.1,0.505,0.541,0,-1.0,-55.089
20211009_1058,-21.31,174.38,532.3,KQ.PEEM.,54.139,13.765,144.033,1669.94,1702.131,1712.32,372.0,0.682,0.003,0.037,0.023,0.031,0.025,3.8,4.5,0.459,0.368,4.1,0.778,0.778,3.7,0.767,0.778,3.4,0.781,0.778,3.3,0.785,0.778,3.3,0.78,0.778,0,-1.0,-19.259
20211009_1058,-21.31,174.38,532.3,IV.SACS.,42.849,11.91,153.955,1725.243,1768.279,1782.405,373.0,2.946,0.253,0.24,0.241,0.24,0.244,-4.3,-3.4,0.565,0.408,-4.1,0.63,0.63,-4.0,0.603,0.63,-4.2,0.566,0.63,-4.4,0.553,0.63,-4.4,0.569,0.63,0,-1.0,-29.956
20211009_1058,-21.31,174.38,532.3,LU.VIA.,49.935,6.202,149.889,1702.966,1741.39,1753.807,374.0,2.182,0.3,0.323,0.335,0.359,0.35,2.2,2.4,0.851,0.916,1.5,0.828,0.828,1.3,0.813,0.828,1.1,0.813,0.828,0.9,0.82,0.828,0.9,0.818,0.828,0,-1.0,-15.136
20211009_1058,-21.31,174.38,532.3,DK.SUMG.,72.574,-38.462,125.53,1558.235,1574.324,1579.133,375.0,1.47,0.1,0.124,0.09,0.066,0.089,-0.3,-2.7,0.576,-0.297,5.2,0.546,0.546,5.8,0.612,0.546,5.4,0.531,0.546,5.5,0.524,0.546,5.6,0.558,0.546,0,-1.0,11.522
20211009_1058,-21.31,174.38,532.3,KV.NYAB.,-1.921,28.937,138.994,1640.618,1667.867,1676.348,376.0,3.328,0.653,0.656,0.65,0.65,0.653,0.2,0.1,0.899,0.844,-0.2,0.914,0.914,-0.1,0.898,0.914,-0.3,0.898,0.914,-0.3,0.892,0.914,-0.1,0.893,0.914,0,-1.0,-120.498
20211009_1058,-21.31,174.38,532.3,BW.RTBE.,47.745,12.824,149.685,1701.834,1740.033,1752.367,377.0,1.685,0.174,0.209,0.212,0.221,0.216,4.5,4.3,0.529,0.651,3.3,0.719,0.719,3.4,0.746,0.719,3.3,0.76,0.719,3.1,0.77,0.719,3.1,0.766,0.719,0,-1.0,-24.779
20211009_1058,-21.31,174.38,532.3,GR.GRC2.,48.867,11.374,149.294,1699.659,1737.428,1749.606,378.0,3.631,0.317,0.321,0.321,0.318,0.321,2.5,2.6,0.541,0.385,2.1,0.669,0.669,2.0,0.659,0.669,1.8,0.658,0.669,1.6,0.656,0.669,1.7,0.658,0.669,0,-1.0,-21.984
20211009_1058,-21.31,174.38,532.3,KO.MDUB.,40.471,31.198,143.441,1666.538,1698.127,1708.105,379.0,0.312,-0.064,-0.089,-0.04,-0.04,-0.04,1.1,-5.2,0.784,-0.713,-7.0,0.243,0.243,-5.7,0.392,0.243,-10.2,0.336,0.243,-9.5,0.303,0.243,-7.2,0.31,0.243,0,-1.0,-49.867
20211009_1058,-21.31,174.38,532.3,WI.SBLM.00,17.914,-62.85,126.271,1562.915,1579.539,1584.515,380.0,6.432,0.616,0.585,0.593,0.591,0.59,0.9,0.8,0.76,0.819,0.6,0.818,0.818,0.3,0.777,0.818,-0.3,0.768,0.818,0.1,0.777,0.818,0.3,0.774,0.818,0,-1.0,83.048
20211009_1058,-21.31,174.38,532.3,IV.CSLB.,37.937,14.058,156.245,1737.557,1783.289,1798.431,381.0,1.653,0.138,0.198,0.199,0.2,0.201,3.6,-0.2,0.629,-0.599,3.5,0.679,0.679,3.3,0.706,0.679,2.9,0.675,0.679,2.8,0.668,0.679,2.9,0.68,0.679,0,-1.0,-40.931
20211009_1058,-21.31,174.38,532.3,LU.LILIE.,49.754,6.395,150.008,1703.627,1742.184,1754.648,382.0,1.34,0.096,0.11,0.117,0.115,0.107,-0.2,4.6,0.71,0.282,4.0,0.613,0.613,3.8,0.584,0.613,3.6,0.591,0.613,3.5,0.599,0.613,3.4,0.599,0.613,0,-1.0,-15.501
20211009_1058,-21.31,174.38,532.3,CH.HASLI.,46.757,8.151,152.207,1715.736,1756.759,1770.133,383.0,1.464,0.172,0.178,0.178,0.182,0.193,3.9,3.6,0.764,0.787,3.2,0.852,0.852,2.9,0.824,0.852,2.7,0.811,0.852,2.3,0.804,0.852,2.4,0.81,0.852,0,-1.0,-20.312
20211009_1058,-21.31,174.38,532.3,TH.LUHNE.,51.254,10.419,147.545,1689.877,1725.754,1737.247,384.0,1.127,0.195,0.25,0.278,0.295,0.292,9.1,-1.0,0.496,-0.613,1.9,0.443,0.443,1.5,0.463,0.443,1.3,0.458,0.443,1.1,0.454,0.443,1.1,0.458,0.443,0,-1.0,-18.697
20211009_1058,-21.31,174.38,532.3,FR.RUSF.04,43.94,5.475,155.57,1733.945,1778.875,1793.716,385.0,2.073,0.484,0.467,0.465,0.466,0.47,1.3,1.5,0.767,0.712,0.9,0.567,0.567,0.9,0.638,0.567,0.8,0.629,0.567,0.4,0.612,0.567,0.5,0.627,0.567,0,-1.0,-19.374
20211009_1058,-21.31,174.38,532.3,CR.7501.,45.427,16.271,149.948,1703.292,1741.782,1754.222,386.0,2.524,0.359,0.429,0.445,0.448,0.446,3.5,3.8,0.749,0.7,2.5,0.596,0.596,2.5,0.682,0.596,2.2,0.697,0.596,2.0,0.714,0.596,2.1,0.694,0.596,0,-1.0,-31.328
20211009_1058,-21.31,174.38,532.3,PM.PESTR.,38.867,-7.59,162.362,1769.626,1822.93,1840.942,387.0,3.476,0.227,0.124,0.153,0.183,0.165,2.6,2.2,0.868,0.85,2.0,0.966,0.966,1.8,0.964,0.966,1.6,0.963,0.966,1.3,0.957,0.966,1.5,0.96,0.966,0,-1.0,4.97
20211009_1058,-21.31,174.38,532.3,TH.VITZ.,50.888,10.092,147.966,1692.237,1728.565,1740.22,388.0,2.698,0.37,0.388,0.409,0.42,0.41,2.5,0.2,0.653,0.362,1.0,0.507,0.507,0.5,0.536,0.507,0.3,0.552,0.507,0.1,0.557,0.507,0.2,0.554,0.507,0,-1.0,-18.683
20211009_1058,-21.31,174.38,532.3,GE.ACRG.,5.641,-0.207,163.477,1775.345,1830.083,1848.648,389.0,4.305,0.522,0.589,0.583,0.598,0.591,1.0,1.2,0.974,0.969,0.9,0.935,0.935,0.8,0.932,0.935,0.8,0.924,0.935,0.6,0.912,0.935,0.8,0.92,0.935,0,-1.0,-161.224
20211009_1058,-21.31,174.38,532.3,DK.COP.00,55.685,12.432,143.083,1664.475,1695.702,1705.554,390.0,1.013,-0.023,0.045,0.077,0.107,0.086,2.1,3.1,0.713,0.689,2.8,0.886,0.886,2.5,0.872,0.886,2.2,0.874,0.886,2.0,0.878,0.886,2.1,0.875,0.886,0,-1.0,-16.848
20211009_1058,-21.31,174.38,532.3,FR.FNEB.00,42.903,2.106,157.462,1744.035,1791.231,1806.923,391.0,1.655,0.451,0.494,0.514,0.529,0.522,2.3,2.6,0.898,0.854,2.2,0.85,0.85,1.9,0.859,0.85,1.7,0.864,0.85,1.5,0.861,0.85,1.6,0.861,0.85,0,-1.0,-14.702
20211009_1058,-21.31,174.38,532.3,GE.ARPR.,39.093,38.336,138.562,1638.066,1664.911,1673.254,392.0,0.372,-0.056,-0.037,-0.039,-0.039,-0.038,4.6,1.0,0.531,0.305,6.1,0.184,0.184,6.2,0.178,0.184,4.7,0.211,0.184,4.8,0.205,0.184,5.0,0.193,0.184,0,-1.0,-54.478
20211009_1058,-21.31,174.38,532.3,SX.GUNZ.,50.363,12.332,147.697,1690.73,1726.769,1738.32,393.0,2.444,0.237,0.248,0.281,0.29,0.279,3.3,3.3,0.817,0.814,2.9,0.675,0.675,2.6,0.675,0.675,2.3,0.649,0.675,2.0,0.636,0.675,2.2,0.647,0.675,0,-1.0,-21.475
20211009_1058,-21.31,174.38,532.3,KZ.ABKAR.,49.256,59.943,121.795,1534.334,1547.875,1551.898,394.0,1.897,-0.2,-0.07,-0.064,-0.063,-0.071,7.8,4.4,0.526,-0.897,7.4,0.623,0.623,7.0,0.684,0.623,7.0,0.728,0.623,7.2,0.71,0.623,7.2,0.705,0.623,0,-1.0,-44.427
20211009_1058,-21.31,174.38,532.3,TH.MODW.,50.943,12.468,147.161,1687.716,1723.182,1734.528,395.0,0.344,-0.065,-0.092,-0.098,-0.1,-0.097,-0.1,1.8,0.921,0.977,1.6,0.042,0.042,-4.5,0.045,0.042,-4.7,0.066,0.042,-5.0,0.076,0.042,-4.8,0.066,0.042,0,-1.0,-21.04
20211009_1058,-21.31,174.38,532.3,IV.SALO.,45.618,10.524,152.331,1716.415,1757.579,1771.006,396.0,2.973,0.524,0.523,0.532,0.533,0.537,3.7,4.0,0.815,0.749,3.4,0.775,0.775,2.8,0.743,0.775,2.4,0.74,0.775,2.1,0.751,0.775,2.2,0.749,0.775,0,-1.0,-24.575
20211009_1058,-21.31,174.38,532.3,BX.KDWAN.,-23.38,24.661,126.459,1564.104,1580.866,1585.885,397.0,5.594,0.652,0.668,0.669,0.664,0.664,0.4,0.7,0.856,0.833,0.4,0.957,0.957,0.4,0.963,0.957,0.3,0.962,0.957,0.3,0.957,0.957,0.3,0.961,0.957,1,0.0,-145.0
20211009_1058,-21.31,174.38,532.3,IV.IVUG.,38.396,14.986,155.388,1732.969,1777.684,1792.443,398.0,1.138,0.201,0.189,0.216,0.224,0.202,-0.4,-0.3,0.846,0.798,-0.2,0.885,0.885,-0.6,0.842,0.885,-0.9,0.828,0.885,-1.0,0.823,0.885,-0.9,0.831,0.885,0,-1.0,-41.184
20211009_1058,-21.31,174.38,532.3,IV.MBFT.,37.946,12.953,156.908,1741.093,1787.62,1803.061,399.0,1.83,0.272,0.209,0.239,0.253,0.228,1.4,1.5,0.824,0.857,1.1,0.807,0.807,1.0,0.812,0.807,0.8,0.785,0.807,0.7,0.779,0.807,0.8,0.789,0.807,0,-1.0,-39.492
20211009_1058,-21.31,174.38,532.3,BW.UH3.,48.03,11.639,149.901,1703.035,1741.473,1753.894,400.0,1.88,0.234,0.239,0.248,0.262,0.253,2.4,2.5,0.855,0.863,1.4,0.943,0.943,1.5,0.937,0.943,1.3,0.943,0.943,1.1,0.949,0.943,1.2,0.946,0.943,0,-1.0,-23.161
20211009_1058,-21.31,174.38,532.3,IV.BULG.,40.078,15.378,154.091,1725.98,1769.175,1783.36,401.0,2.063,0.293,0.277,0.258,0.252,0.267,-2.3,-2.1,0.769,0.757,1.9,0.541,0.541,2.4,0.554,0.541,2.2,0.597,0.541,2.2,0.609,0.541,2.2,0.593,0.541,0,-1.0,-38.606
20211009_1058,-21.31,174.38,532.3,IV.LPEL.,42.047,14.183,153.419,1722.34,1764.754,1778.647,402.0,1.918,0.133,0.091,0.123,0.14,0.118,3.2,-1.4,0.694,-0.682,-7.5,0.577,0.577,-7.7,0.553,0.577,-8.0,0.551,0.577,-8.2,0.559,0.577,-8.0,0.556,0.577,0,-1.0,-33.971
20211009_1058,-21.31,174.38,532.3,CH.LAUCH.,46.416,7.772,152.631,1718.052,1759.558,1773.113,403.0,1.389,0.227,0.156,0.144,0.134,0.128,-1.1,-1.0,0.715,0.552,-1.1,0.731,0.731,-1.4,0.713,0.731,-1.7,0.699,0.731,-2.0,0.69,0.731,-1.9,0.7,0.731,0,-1.0,-20.16
20211009_1058,-21.31,174.38,532.3,UD.KPD.,48.563,26.46,142.641,1661.925,1692.709,1702.408,404.0,0.553,-0.039,0.11,0.154,0.156,0.144,7.0,1.8,0.587,0.54,1.4,0.559,0.559,1.1,0.61,0.559,0.8,0.613,0.559,0.7,0.593,0.559,0.9,0.602,0.559,0,-1.0,-35.312
20211009_1058,-21.31,174.38,532.3,GE.GVD.,34.839,24.087,150.663,1707.251,1746.534,1759.265,405.0,0.834,0.063,0.052,0.054,0.053,0.051,-3.1,-2.1,0.666,0.487,-3.9,0.689,0.689,6.3,0.626,0.689,6.5,0.647,0.689,6.5,0.637,0.689,6.5,0.631,0.689,0,-1.0,-55.972
20211009_1058,-21.31,174.38,532.3,GB.EDMD.,54.831,-1.962,146.366,1683.222,1717.843,1728.887,406.0,3.499,0.37,0.285,0.316,0.328,0.316,1.6,2.7,0.682,0.642,1.6,0.774,0.774,1.8,0.738,0.774,1.5,0.742,0.774,1.3,0.751,0.774,1.4,0.745,0.774,0,-1.0,-3.784
20211009_1058,-21.31,174.38,532.3,GB.CWF.,52.738,-1.308,148.396,1694.652,1731.445,1743.268,407.0,1.521,0.458,0.39,0.386,0.392,0.39,0.3,1.9,0.887,0.74,0.8,0.715,0.715,0.5,0.689,0.715,0.2,0.69,0.715,0.1,0.687,0.715,0.2,0.687,0.715,0,-1.0,-4.952
20211009_1058,-21.31,174.38,532.3,CH.SALAN.,46.144,6.973,153.126,1720.745,1762.82,1776.586,408.0,1.21,0.134,0.181,0.192,0.187,0.196,0.3,-2.9,0.494,-0.178,4.5,0.561,0.561,4.4,0.542,0.561,4.2,0.523,0.561,4.0,0.507,0.561,4.1,0.513,0.561,0,-1.0,-19.357
20211009_1058,-21.31,174.38,532.3,GE.IMMV.,35.461,23.981,150.531,1706.52,1745.656,1758.333,409.0,1.27,0.314,0.189,0.18,0.181,0.184,2.2,-1.9,0.718,-0.659,0.1,0.676,0.676,-1.9,0.261,0.676,-2.4,0.448,0.676,-2.2,0.395,0.676,-2.1,0.359,0.676,0,-1.0,-54.717
20211009_1058,-21.31,174.38,532.3,CH.SIMPL.,46.24,8.02,152.705,1718.454,1760.045,1773.63,410.0,1.9,0.3,0.302,0.316,0.332,0.329,2.8,3.0,0.901,0.93,3.1,0.918,0.918,2.7,0.912,0.918,2.6,0.905,0.918,2.3,0.896,0.918,2.4,0.9,0.918,0,-1.0,-20.666
20211009_1058,-21.31,174.38,532.3,IV.GUAR.,41.794,13.312,154.052,1725.769,1768.918,1783.086,411.0,2.713,0.316,0.359,0.364,0.361,0.368,3.9,3.8,0.802,0.803,3.0,0.68,0.68,3.0,0.737,0.68,2.8,0.748,0.68,2.6,0.764,0.68,2.7,0.756,0.68,0,-1.0,-33.31
20211009_1058,-21.31,174.38,532.3,CH.VANNI.,46.21,7.597,152.869,1719.349,1761.129,1774.785,412.0,1.255,0.158,0.131,0.132,0.132,0.123,-2.0,-2.2,0.703,0.69,-2.1,0.701,0.701,-2.4,0.708,0.701,-2.7,0.71,0.701,-3.0,0.713,0.701,-2.9,0.716,0.701,0,-1.0,-20.134
20211009_1058,-21.31,174.38,532.3,IV.MELA.,41.706,15.127,153.152,1720.887,1762.992,1776.769,413.0,1.782,0.259,0.286,0.31,0.317,0.305,3.1,2.7,0.669,0.645,3.1,0.799,0.799,3.0,0.79,0.799,2.7,0.767,0.799,2.6,0.754,0.799,2.7,0.773,0.799,0,-1.0,-35.606
20211009_1058,-21.31,174.38,532.3,G.MPG.00,5.11,-52.644,131.676,1596.572,1617.383,1623.694,414.0,4.277,0.611,0.553,0.589,0.578,0.557,0.5,1.0,0.898,0.868,0.5,0.817,0.817,0.7,0.761,0.817,0.1,0.806,0.817,0.4,0.785,0.817,0.7,0.763,0.817,0,-1.0,102.85
20211009_1058,-21.31,174.38,532.3,OE.OBKA.,46.509,14.549,149.942,1703.26,1741.742,1754.18,415.0,1.374,0.284,0.303,0.308,0.314,0.316,2.3,2.6,0.802,0.831,2.1,0.849,0.849,2.2,0.825,0.849,2.0,0.811,0.849,1.8,0.8,0.849,1.9,0.811,0.849,0,-1.0,-28.115
20211009_1058,-21.31,174.38,532.3,DK.NRS.,61.16,-45.419,131.575,1595.951,1616.68,1622.964,416.0,0.452,-0.038,-0.064,-0.053,-0.042,-0.049,5.9,2.7,0.737,-0.159,4.8,0.598,0.598,4.6,0.566,0.598,4.2,0.643,0.598,4.3,0.654,0.598,4.4,0.61,0.598,0,-1.0,24.373
20211009_1058,-21.31,174.38,532.3,CH.LLS.,46.847,9.008,151.843,1713.741,1754.349,1767.57,417.0,3.254,0.484,0.44,0.422,0.41,0.421,8.1,-0.8,0.38,0.321,-0.7,0.479,0.479,-1.0,0.441,0.479,-1.3,0.421,0.479,-1.6,0.414,0.479,-1.5,0.42,0.479,0,-1.0,-21.31
20211009_1058,-21.31,174.38,532.3,LU.WILW.,49.992,6.005,149.884,1702.938,1741.357,1753.771,418.0,1.137,0.288,0.293,0.302,0.312,0.301,0.8,0.9,0.528,0.512,0.5,0.636,0.636,0.4,0.677,0.636,0.2,0.668,0.636,0.0,0.652,0.636,0.0,0.657,0.636,0,-1.0,-14.861
20211009_1058,-21.31,174.38,532.3,BW.ROTZ.,49.767,12.207,148.243,1693.79,1730.416,1742.179,419.0,1.883,0.373,0.377,0.39,0.397,0.391,1.5,1.5,0.694,0.691,0.9,0.723,0.723,0.3,0.756,0.723,0.1,0.784,0.723,-0.2,0.803,0.723,-0.2,0.785,0.723,0,-1.0,-21.946
20211009_1058,-21.31,174.38,532.3,EE.MTSE.,58.714,23.815,137.047,1629.071,1654.517,1662.387,420.0,3.066,0.271,0.227,0.229,0.227,0.229,-0.1,-4.6,0.853,-0.402,1.6,0.448,0.448,1.3,0.44,0.448,0.9,0.427,0.448,1.0,0.411,0.448,1.1,0.422,0.448,0,-1.0,-21.963
20211009_1058,-21.31,174.38,532.3,DK.DAG.,76.771,-18.655,124.157,1549.503,1564.626,1569.135,421.0,4.238,0.23,0.27,0.26,0.255,0.26,0.0,-0.6,0.536,0.432,-0.1,0.498,0.498,-0.2,0.485,0.498,-0.2,0.499,0.498,-0.2,0.519,0.498,-0.2,0.508,0.498,0,-1.0,3.58
20211009_1058,-21.31,174.38,532.3,IV.ARVD.,43.498,12.942,152.973,1719.918,1761.817,1775.518,422.0,3.311,0.487,0.45,0.461,0.463,0.453,0.4,-0.3,0.866,0.611,0.1,0.728,0.728,-0.4,0.744,0.728,-0.6,0.741,0.728,-0.8,0.739,0.728,-0.7,0.744,0.728,0,-1.0,-30.321
20211009_1058,-21.31,174.38,532.3,NO.NC405.00,61.113,11.715,138.401,1637.112,1663.806,1672.098,423.0,1.921,0.278,0.294,0.305,0.306,0.302,-2.2,3.2,0.576,0.413,2.5,0.679,0.679,2.3,0.713,0.679,2.1,0.743,0.679,1.9,0.761,0.679,2.0,0.747,0.679,0,-1.0,-12.495
20211009_1058,-21.31,174.38,532.3,IV.MGR.,40.138,15.554,153.95,1725.217,1768.247,1782.371,424.0,1.65,0.193,0.2,0.211,0.21,0.205,-3.5,-3.5,0.926,0.9,-3.4,0.806,0.806,-3.6,0.775,0.806,-3.8,0.72,0.806,-3.9,0.703,0.806,-3.8,0.734,0.806,0,-1.0,-38.702
20211009_1058,-21.31,174.38,532.3,FR.CIEL.00,48.833,7.364,150.593,1706.862,1746.066,1758.769,425.0,3.176,0.405,0.388,0.384,0.373,0.385,1.7,1.5,0.856,0.868,1.1,0.712,0.712,1.0,0.783,0.712,0.7,0.767,0.712,0.6,0.738,0.712,0.6,0.75,0.712,0,-1.0,-17.406
20211009_1058,-21.31,174.38,532.3,GR.GRB2.,49.27,11.668,148.85,1697.185,1734.471,1746.472,426.0,1.91,0.324,0.363,0.375,0.378,0.372,3.5,-3.3,0.583,-0.81,-8.0,0.487,0.487,-8.4,0.44,0.487,-8.7,0.429,0.487,-8.9,0.417,0.487,-8.7,0.427,0.487,0,-1.0,-21.888
20211009_1058,-21.31,174.38,532.3,NA.SMRT.,18.05,-63.075,126.095,1561.806,1578.302,1583.238,427.0,2.566,0.419,0.378,0.398,0.387,0.384,1.3,4.6,0.612,-0.573,1.4,0.629,0.629,1.1,0.494,0.629,0.5,0.484,0.629,0.9,0.495,0.629,1.1,0.494,0.629,0,-1.0,82.822
20211009_1058,-21.31,174.38,532.3,KV.GOM.,-1.681,29.227,138.901,1640.071,1667.233,1675.685,428.0,4.953,0.635,0.59,0.589,0.588,0.589,0.6,0.4,0.862,0.823,-0.1,0.809,0.809,0.3,0.774,0.809,-0.1,0.796,0.809,-0.1,0.794,0.809,0.0,0.78,0.809,0,-1.0,-119.941
20211009_1058,-21.31,174.38,532.3,GE.PABE.,55.505,23.968,139.317,1642.521,1670.074,1678.659,429.0,2.227,0.461,0.489,0.479,0.475,0.482,0.1,3.7,0.637,-0.336,-0.7,0.79,0.79,-0.9,0.759,0.79,-1.3,0.752,0.79,-1.5,0.754,0.79,-1.3,0.751,0.79,0,-1.0,-25.352
20211009_1058,-21.31,174.38,532.3,CH.DIX.,46.081,7.408,153.044,1720.302,1762.282,1776.013,430.0,1.319,0.234,0.204,0.201,0.204,0.196,-1.7,-1.6,0.728,0.875,-1.6,0.529,0.529,-1.9,0.559,0.529,-2.1,0.572,0.529,-2.3,0.58,0.529,-2.2,0.579,0.529,0,-1.0,-20.01
20211009_1058,-21.31,174.38,532.3,GR.GRA1.,49.691,11.22,148.645,1696.043,1733.106,1745.026,431.0,2.738,0.387,0.417,0.428,0.434,0.429,2.1,2.5,0.842,0.83,1.4,0.645,0.645,0.9,0.665,0.645,0.6,0.684,0.645,0.4,0.7,0.645,0.5,0.682,0.645,0,-1.0,-20.989
20211009_1058,-21.31,174.38,532.3,CZ.ZVC.,49.439,14.193,147.782,1691.207,1727.338,1738.922,432.0,3.022,0.187,0.176,0.171,0.165,0.172,0.6,4.8,0.471,0.42,4.5,0.423,0.423,-0.5,0.381,0.423,-0.8,0.395,0.423,-1.0,0.412,0.423,-0.9,0.4,0.423,0,-1.0,-24.295
20211009_1058,-21.31,174.38,532.3,MN.TUE.,46.472,9.347,152.048,1714.866,1755.707,1769.014,433.0,2.701,0.458,0.5,0.502,0.51,0.516,3.2,3.3,0.729,0.656,2.9,0.932,0.932,2.4,0.947,0.932,2.1,0.954,0.932,1.8,0.967,0.932,1.9,0.962,0.932,0,-1.0,-22.133
20211009_1058,-21.31,174.38,532.3,SX.WERN.,50.287,12.376,147.746,1691.004,1727.096,1738.666,434.0,2.376,0.267,0.304,0.321,0.327,0.317,1.4,1.7,0.67,0.66,0.6,0.882,0.882,0.2,0.871,0.882,-0.1,0.876,0.882,-0.3,0.873,0.882,-0.3,0.873,0.882,0,-1.0,-21.595
20211009_1058,-21.31,174.38,532.3,G.TAM.00,22.791,5.528,169.564,1805.879,1868.687,1890.459,435.0,4.0,0.191,0.166,0.18,0.181,0.182,1.0,-2.3,0.546,-0.625,-6.3,0.46,0.46,8.8,0.507,0.46,8.9,0.47,0.46,8.9,0.483,0.46,8.9,0.491,0.46,0,-1.0,-79.503
20211009_1058,-21.31,174.38,532.3,CR.7445.,45.729,15.472,150.109,1704.19,1742.858,1755.364,436.0,3.283,0.373,0.411,0.438,0.453,0.437,1.9,2.3,0.872,0.835,0.8,0.677,0.677,0.7,0.766,0.677,0.5,0.768,0.677,0.5,0.775,0.677,0.5,0.769,0.677,0,-1.0,-30.098
20211009_1058,-21.31,174.38,532.3,HU.CSKK.,47.363,18.26,147.604,1690.207,1726.146,1737.661,437.0,0.461,-0.013,-0.011,-0.012,-0.012,-0.009,2.2,2.7,0.506,0.462,2.2,0.718,0.718,1.8,0.638,0.718,1.3,0.568,0.718,1.1,0.536,0.718,1.3,0.572,0.718,0,-1.0,-30.645
20211009_1058,-21.31,174.38,532.3,BX.KGCAE.,-22.854,22.207,128.176,1574.879,1592.93,1598.352,438.0,9.033,0.466,0.51,0.503,0.48,0.494,0.2,0.4,0.969,0.939,-0.8,0.857,0.857,-0.5,0.869,0.857,-0.6,0.87,0.857,-0.8,0.882,0.857,-0.6,0.872,0.857,0,-1.0,-146.963
20211009_1058,-21.31,174.38,532.3,SS.COI.,40.208,-8.412,160.953,1762.351,1813.864,1831.192,439.0,0.522,0.029,0.111,0.1,0.072,0.098,0.6,4.2,0.653,-0.791,-0.3,0.342,0.342,-0.4,0.26,0.342,-0.6,0.283,0.342,-0.8,0.318,0.342,-0.7,0.289,0.342,0,-1.0,6.434
20211009_1058,-21.31,174.38,532.3,G.SSB.10,45.279,4.542,154.62,1728.832,1772.644,1787.062,440.0,2.415,0.49,0.537,0.554,0.559,0.554,0.4,0.8,0.926,0.891,0.7,0.791,0.791,0.2,0.799,0.791,-0.2,0.795,0.791,-0.6,0.795,0.791,-0.4,0.797,0.791,0,-1.0,-16.672
20211009_1058,-21.31,174.38,532.3,CH.SAVIG.,46.066,5.973,153.497,1722.764,1765.268,1779.194,441.0,1.777,0.275,0.309,0.326,0.337,0.337,2.6,2.7,0.773,0.852,1.9,0.794,0.794,1.8,0.803,0.794,1.6,0.805,0.794,1.5,0.811,0.794,1.5,0.808,0.794,0,-1.0,-18.046
20211009_1058,-21.31,174.38,532.3,GU.PCP.,44.541,8.545,153.992,1725.442,1768.52,1782.662,442.0,2.124,0.506,0.495,0.521,0.539,0.536,2.6,2.6,0.76,0.679,1.6,0.723,0.723,1.4,0.785,0.723,1.3,0.791,0.723,1.0,0.801,0.723,1.1,0.801,0.723,0,-1.0,-23.235
20211009_1058,-21.31,174.38,532.3,GB.KESW.,54.589,-3.105,146.667,1684.926,1719.867,1731.025,443.0,1.787,0.458,0.45,0.474,0.493,0.482,1.6,2.2,0.808,0.682,1.4,0.84,0.84,1.4,0.794,0.84,1.2,0.805,0.84,0.9,0.824,0.84,1.0,0.815,0.84,0,-1.0,-2.638
20211009_1058,-21.31,174.38,532.3,KO.KDZE.,41.313,31.443,142.968,1663.816,1694.928,1704.74,444.0,0.91,0.136,0.187,0.185,0.185,0.187,0.4,-3.4,0.668,-0.876,-1.7,0.413,0.413,-0.8,0.642,0.413,-1.0,0.486,0.413,-1.0,0.513,0.413,-0.9,0.568,0.413,0,-1.0,-48.664
20211009_1058,-21.31,174.38,532.3,TH.LEIB1.,50.576,11.198,147.893,1691.829,1728.078,1739.705,445.0,0.865,0.103,0.135,0.14,0.144,0.142,5.3,3.7,0.469,0.708,3.5,0.694,0.694,3.2,0.694,0.694,2.8,0.691,0.694,2.6,0.689,0.694,2.7,0.69,0.694,0,-1.0,-20.114
20211009_1058,-21.31,174.38,532.3,LX.GGNV.,38.718,-9.151,162.329,1769.459,1822.722,1840.719,446.0,1.976,0.215,0.238,0.222,0.204,0.215,8.2,3.0,0.524,-0.244,7.6,0.447,0.447,7.3,0.478,0.447,7.1,0.44,0.447,6.8,0.393,0.447,7.0,0.423,0.447,0,-1.0,8.936
20211009_1058,-21.31,174.38,532.3,RD.LOR.,47.268,3.859,152.934,1719.702,1761.556,1775.24,447.0,2.602,0.332,0.365,0.37,0.377,0.386,1.7,1.9,0.809,0.814,2.0,0.753,0.753,1.7,0.786,0.753,1.6,0.781,0.753,1.4,0.77,0.753,1.4,0.774,0.753,0,-1.0,-14.093
