evtid,evla,evlo,evdp,station,stla,stlo,gcarc,s2ks,s3ks,s4ks,tridx,snr,ccf1,ccf2,ccf3,ccf4,ccf5,t32_cc,t32_pp,ccf_cc,ccf_pp,t32_fw1,ccf_fw1,ccf_sg1,t32_fw2,ccf_fw2,ccf_sg2,t32_fw3,ccf_fw3,ccf_sg3,t32_fw4,ccf_fw4,ccf_sg4,t32_fw5,ccf_fw5,ccf_sg5,auto_selected
20140504_0915,-24.67,179.12,529.6,GB.KPL.,57.339,-5.653,147.151,1688.141,1723.587,1734.924,203.0,2.015,0.134,0.215,0.211,0.211,0.212,-3.7,-0.1,0.584,-0.593,2.0,0.688,0.688,5.1,0.666,0.688,4.6,0.656,0.688,4.2,0.659,0.688,4.5,0.672,0.688,0
20140504_0915,-24.67,179.12,529.6,IV.ATFO.,43.367,12.571,158.296,1748.935,1797.136,1813.207,204.0,0.564,0.155,0.103,0.095,0.088,0.096,7.4,4.2,0.59,-0.789,-3.5,0.381,0.381,-2.8,0.447,0.381,-2.9,0.467,0.381,-3.1,0.474,0.381,-2.9,0.464,0.381,0
20140504_0915,-24.67,179.12,529.6,CZ.MORC.,49.777,17.542,151.098,1710.135,1749.894,1762.8,205.0,1.332,0.107,0.381,0.384,0.388,0.382,-5.6,1.5,0.538,-0.569,-2.1,0.401,0.401,1.0,0.474,0.401,0.8,0.482,0.401,0.8,0.489,0.401,0.9,0.489,0.401,0
20140504_0915,-24.67,179.12,529.6,YB.AT34.,37.905,35.515,146.469,1684.291,1719.012,1730.091,206.0,0.992,0.096,0.239,0.229,0.232,0.236,-6.3,3.2,0.57,-0.574,-1.0,0.491,0.491,0.0,0.544,0.491,-0.8,0.583,0.491,-0.4,0.589,0.491,-0.1,0.603,0.491,0
20140504_0915,-24.67,179.12,529.6,TA.K63A.,42.689,-71.528,120.287,1525.039,1537.616,1541.345,207.0,4.04,0.371,0.355,0.298,0.319,0.336,-0.8,-4.6,0.681,-0.253,-0.4,0.559,0.559,3.2,0.658,0.559,3.2,0.66,0.559,3.3,0.673,0.559,3.2,0.668,0.559,0
20140504_0915,-24.67,179.12,529.6,GR.ZARR.,53.554,10.917,149.791,1702.911,1741.218,1753.591,208.0,1.496,0.119,0.089,0.091,0.088,0.092,-0.4,-4.4,0.754,-0.585,-6.4,0.695,0.695,-5.2,0.648,0.695,-5.2,0.645,0.695,-5.1,0.657,0.695,-5.1,0.657,0.695,0
20140504_0915,-24.67,179.12,529.6,FR.RUSF.05,43.936,5.483,160.046,1758.12,1808.483,1825.374,209.0,1.396,0.17,0.163,0.162,0.163,0.162,0.9,0.9,0.562,0.491,3.9,0.625,0.625,-1.9,0.674,0.625,-1.9,0.668,0.625,-2.0,0.666,0.625,-2.0,0.669,0.625,0
20140504_0915,-24.67,179.12,529.6,IV.ATVO.,43.382,12.407,158.351,1749.228,1797.496,1813.593,210.0,1.21,0.157,0.129,0.14,0.142,0.135,4.8,4.6,0.591,0.509,-7.9,0.567,0.567,1.4,0.626,0.567,1.2,0.633,0.567,1.1,0.623,0.567,1.2,0.629,0.567,0
20140504_0915,-24.67,179.12,529.6,RD.ORIF.,44.918,5.88,159.024,1752.766,1801.861,1818.27,211.0,2.191,-0.063,0.053,0.05,0.044,0.047,0.8,3.8,0.792,-0.685,-7.8,0.54,0.54,2.1,0.53,0.54,2.1,0.538,0.54,2.0,0.528,0.54,2.0,0.527,0.54,0
20140504_0915,-24.67,179.12,529.6,KP.UPNV.,72.783,-56.139,123.502,1545.792,1560.459,1564.828,212.0,2.448,0.358,0.21,0.259,0.271,0.242,0.7,0.8,0.948,0.963,0.5,0.868,0.868,0.2,0.93,0.868,-0.1,0.924,0.868,0.1,0.926,0.868,0.2,0.929,0.868,0
20140504_0915,-24.67,179.12,529.6,GE.MATE.,40.649,16.704,158.302,1748.967,1797.175,1813.249,213.0,1.376,0.018,-0.056,-0.045,-0.039,-0.051,-0.7,-0.6,0.804,0.765,-4.8,0.794,0.794,-4.4,0.931,0.794,-4.5,0.934,0.794,-4.6,0.928,0.794,-4.5,0.931,0.794,0
20140504_0915,-24.67,179.12,529.6,XJ.LN34.,-2.751,36.049,134.874,1616.523,1640.022,1647.232,214.0,2.237,0.467,0.457,0.473,0.472,0.469,1.1,1.0,0.6,0.658,0.6,0.383,0.383,0.7,0.356,0.383,0.5,0.377,0.383,0.4,0.378,0.383,0.5,0.366,0.383,0
20140504_0915,-24.67,179.12,529.6,IV.SNTG.,43.255,12.941,158.232,1748.596,1796.718,1812.759,215.0,0.813,0.023,0.062,0.088,0.093,0.083,-0.5,-0.5,0.576,0.615,-4.6,0.65,0.65,-4.3,0.538,0.65,-4.5,0.541,0.65,-4.5,0.554,0.65,-4.5,0.545,0.65,0
20140504_0915,-24.67,179.12,529.6,Y6.ALLY.,43.743,-65.096,125.041,1555.607,1571.34,1576.038,216.0,1.086,0.172,0.17,0.169,0.173,0.172,0.2,0.2,0.641,0.786,-0.2,0.788,0.788,0.0,0.781,0.788,-0.7,0.785,0.788,-0.1,0.801,0.788,-0.1,0.794,0.788,0
20140504_0915,-24.67,179.12,529.6,OE.RETA.,47.487,10.762,155.383,1733.429,1778.127,1792.88,217.0,0.781,0.018,0.231,-0.001,0.008,0.001,6.3,-2.2,0.457,-0.782,3.2,0.351,0.351,3.9,0.604,0.351,-2.9,0.499,0.351,-8.6,0.463,0.351,-2.9,0.48,0.351,0
20140504_0915,-24.67,179.12,529.6,EE.VSU.,58.462,26.735,140.979,1652.753,1681.89,1691.018,218.0,1.667,0.295,0.168,0.165,0.162,0.164,0.7,-2.9,0.704,-0.277,0.9,0.793,0.793,-8.2,0.458,0.793,-8.3,0.478,0.793,-8.4,0.481,0.793,-8.3,0.477,0.793,0
20140504_0915,-24.67,179.12,529.6,KO.KMRS.,37.509,36.9,145.476,1678.661,1712.336,1723.045,219.0,0.0,,,,,,-16.0,-8.0,0.0,0.0,-16.0,0.0,0.0,-16.0,0.0,0.0,-16.0,0.0,0.0,-16.0,0.0,0.0,-16.0,0.0,0.0,0
20140504_0915,-24.67,179.12,529.6,IV.FIAM.,42.268,13.117,158.945,1752.352,1801.349,1817.721,220.0,1.188,0.163,0.012,0.018,0.016,0.011,-0.7,-4.7,0.352,0.063,-13.5,0.589,0.589,-7.0,0.715,0.589,-7.1,0.714,0.589,-7.2,0.722,0.589,-7.1,0.718,0.589,0
20140504_0915,-24.67,179.12,529.6,NI.ACOM.,46.548,13.514,155.28,1732.874,1777.451,1792.158,221.0,0.985,0.316,0.28,0.27,0.271,0.273,-1.2,-1.2,0.598,0.689,-5.5,0.656,0.656,4.8,0.368,0.656,4.6,0.464,0.656,4.4,0.544,0.656,4.6,0.466,0.656,0
20140504_0915,-24.67,179.12,529.6,TA.H64A.,44.641,-69.22,122.136,1537.014,1550.771,1554.86,222.0,3.116,0.241,0.412,0.356,0.385,0.4,-0.9,-1.1,0.636,0.62,-1.5,0.559,0.559,-1.2,0.708,0.559,-1.7,0.665,0.559,-1.3,0.694,0.559,-1.3,0.701,0.559,0
20140504_0915,-24.67,179.12,529.6,YB.AT61.,37.45,32.362,149.001,1698.514,1735.953,1748.01,223.0,1.737,0.214,0.158,0.164,0.161,0.16,-9.5,-4.8,0.419,0.607,-6.6,0.796,0.796,-5.1,0.608,0.796,-5.4,0.59,0.796,-5.3,0.63,0.796,-5.2,0.626,0.796,0
20140504_0915,-24.67,179.12,529.6,GR.CLNZ.,52.942,10.954,150.35,1706.01,1744.936,1757.536,224.0,1.233,0.021,0.01,0.007,0.004,0.006,-7.5,0.4,0.445,-0.13,-6.2,0.38,0.38,-8.5,0.444,0.38,-8.5,0.437,0.38,-8.6,0.403,0.38,-8.6,0.418,0.38,0
20140504_0915,-24.67,179.12,529.6,Y6.MALY.,45.793,-63.355,126.3,1563.58,1580.218,1585.198,225.0,0.997,0.254,0.2,0.176,0.191,0.196,-0.6,-4.6,0.89,-0.524,-1.0,0.655,0.655,-1.7,0.66,0.655,-2.0,0.7,0.655,-1.7,0.678,0.655,-1.7,0.669,0.655,0
20140504_0915,-24.67,179.12,529.6,DK.NOR.,81.605,-16.661,122.724,1540.8,1554.944,1559.152,226.0,0.895,0.06,0.126,0.136,0.138,0.137,8.2,-3.8,0.624,-0.846,4.8,0.608,0.608,3.8,0.504,0.608,4.2,0.492,0.608,4.2,0.496,0.608,4.1,0.497,0.608,0
20140504_0915,-24.67,179.12,529.6,CH.MUGIO.,45.922,9.042,157.301,1743.667,1790.657,1806.271,227.0,1.705,-0.012,0.004,0.004,0.003,0.003,-7.3,-1.9,0.396,0.214,-8.3,0.348,0.348,-12.5,0.293,0.348,-12.6,0.292,0.348,-12.6,0.281,0.348,-12.6,0.292,0.348,0
20140504_0915,-24.67,179.12,529.6,AF.GETA.,-2.866,33.241,136.927,1628.836,1654.163,1661.993,228.0,3.884,0.659,0.639,0.658,0.665,0.651,1.3,1.2,0.893,0.842,0.9,0.839,0.839,1.1,0.829,0.839,0.8,0.842,0.839,0.6,0.832,0.839,0.9,0.829,0.839,0
20140504_0915,-24.67,179.12,529.6,PR.MTP.,18.097,-65.553,119.945,1522.809,1535.174,1538.839,229.0,1.476,0.439,0.377,0.386,0.372,0.375,1.1,1.3,0.909,0.911,0.2,0.833,0.833,0.9,0.805,0.833,0.3,0.792,0.833,0.9,0.786,0.833,0.9,0.802,0.833,0
20140504_0915,-24.67,179.12,529.6,MN.TIP.,39.179,16.758,159.227,1753.832,1803.177,1819.681,230.0,0.689,0.088,0.149,0.157,0.16,0.154,-0.3,0.1,0.383,0.314,-0.2,0.607,0.607,8.0,0.396,0.607,7.9,0.387,0.607,7.8,0.384,0.607,7.9,0.39,0.607,0
20140504_0915,-24.67,179.12,529.6,NR.NE202.,-24.114,21.782,126.503,1564.862,1581.65,1586.676,231.0,9.746,0.556,0.568,0.562,0.555,0.56,4.8,-0.7,0.553,0.348,4.5,0.592,0.592,4.7,0.58,0.592,4.6,0.581,0.592,4.5,0.584,0.592,4.6,0.582,0.592,0
20140504_0915,-24.67,179.12,529.6,GR.UBBA.,50.819,10.001,152.54,1718.041,1759.433,1772.945,232.0,1.76,0.34,0.25,0.255,0.257,0.256,8.0,4.0,0.686,-0.68,0.5,0.841,0.841,0.6,0.712,0.841,0.5,0.718,0.841,0.4,0.72,0.841,0.5,0.716,0.841,0
20140504_0915,-24.67,179.12,529.6,NR.NE201.,-24.515,23.933,125.26,1556.999,1572.887,1577.634,233.0,1.076,0.21,0.214,0.213,0.21,0.212,6.3,0.3,0.106,-0.139,5.8,0.177,0.177,6.1,0.171,0.177,6.1,0.171,0.177,6.0,0.178,0.177,6.0,0.176,0.177,0
20140504_0915,-24.67,179.12,529.6,CH.PLONS.,47.049,9.381,156.175,1737.669,1783.308,1798.414,234.0,0.938,0.081,0.156,0.148,0.14,0.15,2.8,3.5,0.528,0.38,1.5,0.673,0.673,-2.5,0.424,0.673,-2.6,0.415,0.673,-2.6,0.389,0.673,-2.5,0.423,0.673,0
20140504_0915,-24.67,179.12,529.6,ZR.N1305.,66.383,14.068,137.237,1630.683,1656.294,1664.219,235.0,0.581,-0.025,0.082,0.082,0.082,0.082,3.1,2.9,0.727,0.748,-3.4,0.507,0.507,-1.3,0.57,0.507,-1.4,0.566,0.507,-1.4,0.565,0.507,-1.4,0.566,0.507,0
20140504_0915,-24.67,179.12,529.6,YQ.NKAL.,-9.188,33.774,132.166,1600.058,1621.263,1627.704,236.0,1.524,0.386,0.366,0.367,0.365,0.364,0.7,0.8,0.951,0.943,0.0,0.686,0.686,0.3,0.689,0.686,0.0,0.685,0.686,-0.2,0.689,0.686,0.1,0.685,0.686,0
20140504_0915,-24.67,179.12,529.6,1G.SA44.,63.705,12.348,140.003,1647.039,1675.236,1684.041,237.0,0.997,0.089,0.112,0.108,0.103,0.106,-0.1,-0.8,0.854,0.859,-2.7,0.756,0.756,-1.7,0.764,0.756,-1.7,0.767,0.756,-1.7,0.772,0.756,-1.7,0.768,0.756,0
20140504_0915,-24.67,179.12,529.6,IV.HLNI.,37.348,14.872,161.53,1765.826,1818.058,1835.66,238.0,1.749,0.108,0.111,0.119,0.12,0.113,3.1,-0.8,0.841,-0.943,3.9,0.656,0.656,5.1,0.726,0.656,5.2,0.663,0.656,5.1,0.652,0.656,5.1,0.679,0.656,0
20140504_0915,-24.67,179.12,529.6,GU.STV.,44.245,7.326,159.315,1754.295,1803.749,1820.295,239.0,1.582,0.143,0.247,0.252,0.255,0.25,-9.4,-2.8,0.57,0.066,-10.5,0.501,0.501,-0.8,0.707,0.501,-0.8,0.707,0.501,-0.9,0.7,0.501,-0.8,0.704,0.501,0
20140504_0915,-24.67,179.12,529.6,IV.PLAC.,38.449,16.438,159.877,1757.238,1807.39,1824.2,240.0,2.398,0.333,0.433,0.434,0.432,0.433,-0.9,2.5,0.591,-0.465,0.9,0.832,0.832,1.2,0.824,0.832,1.0,0.821,0.832,1.0,0.823,0.832,1.1,0.823,0.832,0
20140504_0915,-24.67,179.12,529.6,GT.DBIC.00,6.67,-4.857,161.602,1766.198,1818.521,1836.157,241.0,7.122,0.465,0.397,0.416,0.461,0.449,1.7,1.9,0.982,0.988,1.6,0.979,0.979,1.9,0.984,0.979,1.8,0.984,0.979,1.3,0.984,0.979,1.4,0.984,0.979,0
20140504_0915,-24.67,179.12,529.6,SX.MULD.,50.412,12.404,152.284,1716.646,1757.746,1771.149,242.0,1.7,0.185,0.148,0.141,0.142,0.14,-2.6,-2.5,0.639,0.752,-1.6,0.764,0.764,-2.0,0.574,0.764,-2.0,0.577,0.764,-2.0,0.585,0.764,-2.0,0.577,0.764,0
20140504_0915,-24.67,179.12,529.6,SI.KOSI.,46.463,11.378,156.101,1737.275,1782.825,1797.898,243.0,0.953,0.136,0.141,0.142,0.141,0.144,4.0,4.2,0.576,0.728,2.8,0.575,0.575,-1.5,0.787,0.575,-1.5,0.781,0.575,-1.5,0.765,0.575,-1.5,0.785,0.575,0
20140504_0915,-24.67,179.12,529.6,1G.SA18.,66.739,23.564,135.249,1618.779,1642.605,1649.926,244.0,4.821,0.281,0.256,0.256,0.255,0.255,-2.4,-2.9,0.85,0.871,-6.6,0.591,0.591,-5.0,0.413,0.591,-5.0,0.487,0.591,-5.1,0.512,0.591,-5.0,0.471,0.591,0
20140504_0915,-24.67,179.12,529.6,IV.FRES.,41.974,14.669,158.437,1749.681,1798.054,1814.191,245.0,1.068,0.287,-0.223,-0.223,-0.218,-0.22,7.5,3.6,0.781,-0.627,-0.4,0.663,0.663,4.3,0.7,0.663,4.1,0.706,0.663,4.0,0.698,0.663,4.2,0.7,0.663,0
20140504_0915,-24.67,179.12,529.6,FR.RUSF.03,43.936,5.466,160.049,1758.136,1808.503,1825.395,246.0,1.441,0.177,0.17,0.171,0.172,0.17,0.9,1.0,0.698,0.657,3.8,0.564,0.564,-1.7,0.572,0.564,-1.7,0.568,0.564,-1.8,0.566,0.564,-1.7,0.568,0.564,0
20140504_0915,-24.67,179.12,529.6,KO.ILIC.,39.452,38.568,143.81,1669.146,1701.101,1711.206,247.0,0.0,,,,,,-16.0,-8.0,0.0,0.0,-16.0,0.0,0.0,-16.0,0.0,0.0,-16.0,0.0,0.0,-16.0,0.0,0.0,-16.0,0.0,0.0,0
20140504_0915,-24.67,179.12,529.6,KO.KVT.,41.081,36.046,145.271,1677.499,1710.96,1721.594,248.0,6.935,0.181,0.181,0.188,0.187,0.184,2.0,-0.8,0.932,-0.598,-5.6,0.489,0.489,4.9,0.502,0.489,5.0,0.541,0.489,5.0,0.52,0.489,4.9,0.505,0.489,0
20140504_0915,-24.67,179.12,529.6,FR.MON.00,43.73,7.425,159.766,1756.658,1806.673,1823.431,249.0,1.352,-0.119,-0.106,-0.106,-0.108,-0.107,8.2,2.5,0.426,0.409,3.7,0.312,0.312,5.3,0.515,0.312,5.2,0.511,0.312,5.1,0.502,0.312,5.2,0.508,0.312,0
20140504_0915,-24.67,179.12,529.6,FN.OUL.,65.086,25.893,136.081,1623.779,1648.343,1655.915,250.0,0.912,0.205,-0.023,-0.034,-0.031,-0.035,-6.1,-5.3,0.704,0.752,3.1,0.559,0.559,3.4,0.61,0.559,3.4,0.611,0.559,3.4,0.614,0.559,3.4,0.601,0.559,0
20140504_0915,-24.67,179.12,529.6,OE.FETA.,47.021,10.729,155.811,1735.722,1780.928,1795.871,251.0,1.425,0.119,0.212,0.212,0.214,0.214,-8.1,-2.4,0.665,0.022,-1.3,0.553,0.553,-0.3,0.714,0.553,-0.3,0.703,0.553,-0.3,0.711,0.553,-0.3,0.717,0.553,0
20140504_0915,-24.67,179.12,529.6,GR.TMO22.,49.219,8.185,154.448,1728.393,1771.993,1786.331,252.0,1.723,0.132,0.121,0.122,0.106,0.117,-7.7,-4.8,0.586,-0.662,-4.9,0.539,0.539,-11.7,0.341,0.539,-11.6,0.339,0.539,-4.0,0.345,0.539,-11.6,0.337,0.539,0
20140504_0915,-24.67,179.12,529.6,MN.TRI.,45.709,13.764,155.884,1736.116,1781.408,1796.384,253.0,1.7,0.116,-0.06,-0.066,0.283,-0.066,3.3,-1.1,0.646,-0.271,0.8,0.704,0.704,-4.0,0.555,0.704,-4.0,0.557,0.704,-0.1,0.671,0.704,-4.0,0.554,0.704,0
20140504_0915,-24.67,179.12,529.6,IV.SOLUN.,38.092,13.533,161.838,1767.419,1820.043,1837.794,254.0,0.773,-0.206,-0.132,-0.114,-0.093,-0.111,2.8,3.1,0.473,0.627,1.8,0.589,0.589,1.3,0.638,0.589,1.3,0.644,0.589,1.3,0.649,0.589,1.3,0.643,0.589,0
20140504_0915,-24.67,179.12,529.6,TH.PLN.,50.485,12.157,152.288,1716.668,1757.773,1771.178,255.0,0.89,0.158,0.173,0.17,0.17,0.171,8.4,-4.1,0.525,-0.782,-0.5,0.453,0.453,8.5,0.428,0.453,8.5,0.436,0.453,8.4,0.447,0.453,8.5,0.437,0.453,0
20140504_0915,-24.67,179.12,529.6,CH.FUSIO.,46.455,8.663,156.915,1741.615,1788.139,1803.578,256.0,2.781,0.099,0.013,0.013,0.014,0.012,3.3,-4.4,0.622,-0.725,-4.3,0.528,0.528,-3.2,0.658,0.528,-3.2,0.644,0.528,-3.3,0.635,0.528,-3.2,0.648,0.528,0
20140504_0915,-24.67,179.12,529.6,NA.SEUT.,17.471,-62.976,122.071,1536.596,1550.31,1554.386,257.0,0.351,0.033,0.022,0.025,0.024,0.023,11.1,-0.6,0.281,-0.999,-8.8,0.5,0.5,-8.6,0.51,0.5,-9.1,0.487,0.5,-8.7,0.497,0.5,-8.6,0.508,0.5,0
20140504_0915,-24.67,179.12,529.6,CZ.TREC.,49.295,15.487,152.256,1716.493,1757.562,1770.953,258.0,0.912,0.176,0.146,0.151,0.15,0.151,-1.9,-1.7,0.515,0.482,-10.9,0.367,0.367,-10.9,0.339,0.367,-10.9,0.356,0.367,-11.0,0.36,0.367,-11.0,0.355,0.367,0
20140504_0915,-24.67,179.12,529.6,NR.NE018.,52.968,7.097,151.068,1709.972,1749.698,1762.593,259.0,1.588,0.041,0.021,0.022,0.023,0.023,7.8,1.9,0.573,-0.415,4.8,0.47,0.47,-6.9,0.328,0.47,-6.9,0.326,0.47,-7.0,0.326,0.47,-7.0,0.327,0.47,0
20140504_0915,-24.67,179.12,529.6,OE.DAVA.,47.287,9.88,155.82,1735.769,1780.984,1795.931,260.0,1.292,0.22,0.108,0.105,0.112,0.107,3.0,3.5,0.795,0.801,1.2,0.776,0.776,3.0,0.388,0.776,3.0,0.392,0.776,2.8,0.414,0.776,3.0,0.391,0.776,0
20140504_0915,-24.67,179.12,529.6,PL.BEL.,51.837,20.792,148.21,1694.096,1730.678,1742.424,261.0,1.181,-0.038,-0.105,-0.104,-0.103,-0.105,-0.1,4.6,0.862,0.719,-13.7,0.26,0.26,5.8,0.114,0.26,5.8,0.102,0.26,5.9,0.091,0.26,5.8,0.098,0.26,0
20140504_0915,-24.67,179.12,529.6,IM.EKB.,55.334,-3.192,149.289,1700.119,1737.874,1750.045,262.0,1.108,0.123,0.231,0.217,0.205,0.216,1.0,4.5,0.628,-0.779,4.3,0.672,0.672,-0.7,0.855,0.672,-1.1,0.758,0.672,-1.3,0.709,0.672,-1.1,0.772,0.672,0
20140504_0915,-24.67,179.12,529.6,OE.ARSA.,47.25,15.523,153.927,1725.58,1768.572,1782.682,263.0,2.054,-0.005,-0.108,-0.098,-0.097,-0.103,1.3,2.4,0.607,0.352,-6.5,0.451,0.451,10.1,0.452,0.451,10.0,0.495,0.451,9.8,0.515,0.451,9.9,0.49,0.451,0
20140504_0915,-24.67,179.12,529.6,NL.VKB.,50.867,5.785,153.304,1722.205,1764.476,1778.315,264.0,0.77,0.033,0.037,0.038,0.036,0.037,-9.0,-0.6,0.429,-0.164,-3.8,0.518,0.518,-3.2,0.699,0.518,-3.2,0.697,0.518,-3.3,0.704,0.518,-3.3,0.699,0.518,0
20140504_0915,-24.67,179.12,529.6,IV.GALF.,37.711,14.566,161.485,1765.598,1817.773,1835.353,265.0,1.585,0.202,0.138,0.136,0.134,0.138,1.9,1.3,0.385,0.186,13.7,0.483,0.483,4.1,0.512,0.483,4.2,0.484,0.483,-0.4,0.476,0.483,4.1,0.485,0.483,0
20140504_0915,-24.67,179.12,529.6,TA.J62A.,43.226,-71.813,120.144,1524.105,1536.593,1540.296,266.0,2.702,0.342,0.352,0.29,0.311,0.332,-0.1,-4.7,0.764,-0.24,-0.8,0.505,0.505,-0.3,0.524,0.505,4.8,0.52,0.505,-0.2,0.475,0.505,-0.2,0.498,0.505,0
20140504_0915,-24.67,179.12,529.6,YB.AT49.,38.514,32.253,148.797,1697.378,1734.596,1746.573,267.0,2.065,0.136,0.115,0.118,0.119,0.118,-3.9,-4.0,0.402,0.504,-4.4,0.643,0.643,-12.1,0.529,0.643,-12.1,0.495,0.643,-12.1,0.509,0.643,-12.1,0.521,0.643,0
20140504_0915,-24.67,179.12,529.6,IV.MSSA.,44.316,9.517,158.609,1750.583,1799.167,1815.382,268.0,1.087,0.242,0.181,0.172,0.166,0.175,4.2,-4.7,0.488,-0.512,1.0,0.826,0.826,1.2,0.709,0.826,1.1,0.709,0.826,1.0,0.719,0.826,1.1,0.712,0.826,0
20140504_0915,-24.67,179.12,529.6,TA.L63A.,41.863,-71.609,120.126,1523.987,1536.464,1540.163,269.0,5.073,0.438,0.476,0.463,0.466,0.473,0.7,0.6,0.727,0.757,0.7,0.565,0.565,0.3,0.812,0.565,0.1,0.797,0.565,0.4,0.807,0.565,0.3,0.811,0.565,0
20140504_0915,-24.67,179.12,529.6,YB.AT48.,36.619,36.414,146.017,1681.734,1715.979,1726.888,270.0,2.03,0.175,0.173,0.169,0.172,0.175,0.6,-2.0,0.552,-0.749,-2.1,0.498,0.498,-1.2,0.683,0.498,-1.5,0.704,0.498,-1.4,0.699,0.498,-1.3,0.695,0.498,0
20140504_0915,-24.67,179.12,529.6,YB.AT24.,38.165,35.902,146.114,1682.284,1716.63,1727.576,271.0,0.934,0.249,0.204,0.201,0.2,0.201,-6.0,0.7,0.469,-0.656,-2.6,0.645,0.645,-0.1,0.54,0.645,0.2,0.479,0.645,0.0,0.48,0.645,-0.1,0.494,0.645,0
20140504_0915,-24.67,179.12,529.6,XK.B1665.,-22.825,27.229,125.231,1556.815,1572.683,1577.423,272.0,14.976,0.729,0.772,0.771,0.757,0.765,0.3,0.4,0.913,0.912,-0.2,0.92,0.92,0.0,0.934,0.92,-0.1,0.932,0.92,-0.3,0.924,0.92,-0.1,0.929,0.92,1
20140504_0915,-24.67,179.12,529.6,XJ.PR63.,-2.993,35.507,135.134,1618.09,1641.816,1649.103,273.0,4.559,0.517,0.516,0.538,0.533,0.519,2.1,2.2,0.77,0.649,1.0,0.786,0.786,1.1,0.785,0.786,0.8,0.795,0.786,0.9,0.791,0.786,1.0,0.787,0.786,0
20140504_0915,-24.67,179.12,529.6,FR.URDF.00,43.438,-0.593,161.23,1764.277,1816.129,1833.586,274.0,0.689,0.137,0.067,0.069,0.071,0.069,-8.9,-4.8,0.426,-0.526,2.1,0.345,0.345,-1.9,0.454,0.345,-1.8,0.451,0.345,-1.8,0.449,0.345,-1.8,0.449,0.345,0
20140504_0915,-24.67,179.12,529.6,XK.Z05CS.,-13.167,30.878,131.093,1593.463,1613.793,1619.946,275.0,0.362,-0.007,-0.02,-0.018,-0.015,-0.017,8.2,-4.6,0.707,-0.952,-10.3,0.154,0.154,-10.3,0.185,0.154,-10.4,0.172,0.154,-10.6,0.154,0.154,-10.4,0.173,0.154,0
20140504_0915,-24.67,179.12,529.6,KO.LADK.,38.2,32.365,148.801,1697.397,1734.619,1746.597,276.0,0.668,0.172,0.062,0.06,0.062,0.062,-1.5,-4.6,0.569,-0.45,2.3,0.646,0.646,3.3,0.482,0.646,3.3,0.574,0.646,3.3,0.555,0.646,3.3,0.526,0.646,0
20140504_0915,-24.67,179.12,529.6,YB.AT54.,37.476,34.882,147.051,1687.577,1722.916,1734.215,277.0,1.406,0.036,0.015,0.018,0.015,0.013,0.0,0.1,0.741,0.641,-6.1,0.498,0.498,9.4,0.436,0.498,-1.2,0.456,0.498,-6.3,0.369,0.498,9.4,0.41,0.498,0
20140504_0915,-24.67,179.12,529.6,XK.B01KR.,-22.238,26.718,125.978,1561.544,1577.948,1582.855,278.0,13.807,0.706,0.725,0.726,0.729,0.723,0.8,1.0,0.948,0.956,0.5,0.939,0.939,0.5,0.953,0.939,0.5,0.952,0.939,0.3,0.949,0.939,0.5,0.95,0.939,1
20140504_0915,-24.67,179.12,529.6,SX.WIMM.,51.521,11.505,151.525,1712.485,1752.725,1765.809,279.0,1.62,0.2,-0.063,-0.06,-0.057,-0.061,-5.6,1.3,0.522,-0.341,3.1,0.554,0.554,-4.3,0.38,0.554,-4.4,0.383,0.554,-4.4,0.375,0.554,-4.4,0.379,0.554,0
20140504_0915,-24.67,179.12,529.6,LX.MORF.,37.304,-8.653,165.73,1787.275,1844.936,1864.643,280.0,1.774,0.081,-0.028,-0.048,-0.059,-0.043,1.0,0.8,0.796,0.718,1.4,0.723,0.723,1.5,0.754,0.723,1.6,0.726,0.723,1.6,0.698,0.723,1.5,0.726,0.723,0
20140504_0915,-24.67,179.12,529.6,YQ.MATA.,-8.959,33.969,132.195,1600.235,1621.463,1627.912,281.0,2.356,0.506,0.516,0.517,0.513,0.513,0.9,1.2,0.96,0.948,0.2,0.752,0.752,0.4,0.738,0.752,0.1,0.749,0.752,0.0,0.755,0.752,0.2,0.746,0.752,0
20140504_0915,-24.67,179.12,529.6,KO.LOD.,39.888,32.763,148.01,1692.973,1729.339,1741.008,282.0,0.954,0.059,0.047,0.047,0.047,0.046,-7.5,0.5,0.466,-0.162,-2.9,0.564,0.564,-2.2,0.587,0.564,-2.2,0.618,0.564,-2.2,0.605,0.564,-2.2,0.599,0.564,0
20140504_0915,-24.67,179.12,529.6,GE.SUMG.,72.574,-38.462,127.872,1573.459,1591.271,1596.617,283.0,1.027,0.128,0.012,0.076,0.09,0.056,2.3,2.4,0.827,0.721,1.9,0.857,0.857,1.4,0.835,0.857,1.3,0.834,0.857,1.4,0.831,0.857,1.5,0.835,0.857,0
20140504_0915,-24.67,179.12,529.6,HE.JOF.,62.919,31.309,136.199,1624.483,1649.152,1656.759,284.0,1.711,0.166,0.149,0.147,0.141,0.145,-3.9,-4.4,0.566,0.615,9.5,0.42,0.42,9.5,0.417,0.42,9.8,0.387,0.42,10.0,0.372,0.42,9.8,0.394,0.42,0
