station,stla,stlo,gcarc,s2ks,s3ks,s4ks,tridx,ccf1,ccf2,ccf3,ccf4,ccf5
TA.133A.,32.608,-98.916,123.764,1532.866,1547.933,1552.430,229.000,0.680,0.671,0.673,0.675,0.672
NM.MGMO.,37.154,-92.269,124.935,1540.324,1556.210,1560.962,230.000,0.447,0.554,0.558,0.571,0.574
PE.UPAO.,40.483,-80.021,128.134,1560.455,1578.709,1584.202,231.000,0.357,0.164,0.166,0.158,0.157
II.SACV.10,14.970,-23.608,140.784,1636.853,1666.093,1675.268,232.000,0.379,0.254,0.287,0.281,0.279
XH.ESP10.01,-32.152,-64.999,153.359,1707.631,1750.293,1764.297,233.000,0.401,0.391,0.390,0.393,0.398
TA.X37A.,34.589,-95.371,124.837,1539.704,1555.521,1560.251,234.000,0.376,0.420,0.418,0.405,0.410
TR.SVB.,13.272,-61.252,159.508,1740.390,1790.426,1807.215,235.000,0.186,0.017,0.014,0.019,0.021
XE.GS02.,-0.743,-90.800,145.366,1663.234,1697.103,1707.894,236.000,0.307,0.291,0.387,0.348,0.296
NA.SMRT.,18.050,-63.075,154.445,1713.503,1757.431,1771.913,237.000,0.014,0.022,0.020,0.019,0.019
G.HDC.00,10.002,-84.111,147.906,1677.568,1714.136,1725.893,238.000,0.493,0.321,0.296,0.305,0.316
TA.035Z.,26.463,-98.068,127.896,1558.967,1577.039,1582.473,239.000,0.376,0.363,0.345,0.338,0.341
GT.LPAZ.00,-16.288,-68.131,165.179,1769.531,1826.821,1846.406,240.000,0.604,0.627,0.627,0.627,0.630
IM.TKL.,35.658,-83.774,130.536,1575.366,1595.501,1601.599,241.000,0.134,0.247,0.201,0.205,0.206
TA.238A.,32.003,-95.120,126.665,1551.250,1568.393,1573.537,242.000,0.547,0.559,0.574,0.576,0.572
TA.U38A.,36.439,-94.386,124.207,1535.693,1551.066,1555.659,243.000,0.316,0.441,0.452,0.443,0.448
TA.R35A.,38.323,-96.199,121.874,1520.743,1534.541,1538.648,244.000,0.402,0.382,0.391,0.402,0.397
TA.129A.,32.631,-101.866,121.720,1519.748,1533.445,1537.521,245.000,0.661,0.624,0.619,0.625,0.625
TA.W34A.,35.235,-97.773,122.910,1527.405,1541.891,1546.209,246.000,0.305,0.265,0.268,0.273,0.273
CX.PB06.,-22.706,-69.572,159.680,1741.290,1791.540,1808.409,247.000,0.309,0.420,0.434,0.445,0.433
C.PEL1.,-33.144,-70.675,150.493,1691.954,1731.359,1744.152,248.000,0.477,0.460,0.468,0.473,0.472
IM.TX31.,29.334,-103.668,122.179,1522.708,1536.707,1540.875,249.000,0.443,0.512,0.483,0.474,0.476
US.NCB.,43.971,-74.224,126.893,1552.687,1570.000,1575.197,250.000,0.367,0.127,0.126,0.129,0.128
TA.U32A.,36.380,-99.001,121.418,1517.800,1531.302,1535.318,251.000,0.445,0.385,0.397,0.397,0.393
YZ.JUDI.,10.166,-85.539,146.604,1670.246,1705.421,1716.677,252.000,0.527,0.589,0.544,0.548,0.569
XH.ESP07.01,-31.265,-65.224,154.131,1711.809,1755.370,1769.712,253.000,0.431,0.256,0.256,0.280,0.274
TA.V31A.,35.774,-99.842,121.252,1516.723,1530.118,1534.101,254.000,0.442,0.351,0.364,0.373,0.372
TA.V38A.,35.863,-94.408,124.583,1538.087,1553.724,1558.399,255.000,0.402,0.429,0.443,0.459,0.454
TA.S32A.,37.700,-98.936,120.634,1512.726,1525.727,1529.589,256.000,0.584,0.593,0.602,0.608,0.607
US.BLA.,37.211,-80.420,130.776,1576.842,1597.169,1603.329,257.000,0.097,0.108,0.108,0.107,0.106
TA.529A.,30.125,-102.220,122.837,1526.935,1541.371,1545.674,258.000,0.589,0.542,0.545,0.551,0.553
TA.W28A.,35.257,-102.206,120.001,1508.613,1521.216,1524.958,259.000,0.552,0.576,0.584,0.584,0.583
TA.X33A.,34.541,-98.501,122.873,1527.165,1541.625,1545.936,260.000,0.448,0.401,0.405,0.401,0.402
TA.732A.,28.729,-99.971,125.240,1542.257,1558.360,1563.180,261.000,0.582,0.584,0.576,0.580,0.578
TA.733A.,28.719,-99.294,125.740,1545.419,1561.883,1566.814,262.000,0.579,0.486,0.470,0.463,0.469
TA.633A.,29.459,-99.177,125.409,1543.326,1559.551,1564.408,263.000,0.589,0.602,0.611,0.618,0.618
TA.332A.,31.383,-99.742,123.911,1533.807,1548.975,1553.504,264.000,0.691,0.650,0.647,0.658,0.653
X4.GC06.,28.876,-97.035,127.273,1555.072,1572.671,1577.957,265.000,0.331,0.314,0.336,0.340,0.339
XE.GS12.,-0.860,-91.019,145.171,1662.131,1695.795,1706.515,266.000,0.259,0.226,0.254,0.241,0.226
TA.Z34A.,33.371,-97.916,123.973,1534.201,1549.413,1553.955,267.000,0.530,0.524,0.542,0.529,0.533
GT.CPUP.00,-26.331,-57.331,160.347,1744.764,1795.848,1813.034,268.000,0.165,0.252,0.252,0.248,0.253
TA.Z29A.,33.259,-101.706,121.478,1518.186,1531.726,1535.754,269.000,0.689,0.661,0.666,0.675,0.670
II.NNA.00,-11.988,-76.842,159.336,1739.491,1789.314,1806.021,270.000,0.447,0.503,0.517,0.512,0.503
CX.PB01.,-21.043,-69.487,160.979,1748.047,1799.928,1817.418,271.000,0.489,0.428,0.454,0.475,0.452
TA.X38A.,34.669,-94.829,125.122,1541.509,1557.528,1562.321,272.000,0.204,0.170,0.187,0.189,0.189
NE.YLE.,41.317,-72.921,129.714,1570.279,1589.760,1595.645,273.000,0.016,0.013,0.011,0.011,0.011
TA.136A.,32.475,-96.530,125.442,1543.535,1559.783,1564.648,274.000,0.466,0.460,0.478,0.480,0.472
US.GLMI.,44.825,-84.618,122.663,1525.820,1540.140,1544.408,275.000,0.208,0.229,0.213,0.166,0.176
TA.233A.,32.018,-98.900,124.124,1535.166,1550.483,1555.058,276.000,0.745,0.722,0.724,0.720,0.722
XH.ESP12.01,-32.832,-66.080,152.410,1702.471,1744.041,1757.637,277.000,0.292,0.349,0.338,0.302,0.313
TA.S35A.,37.682,-96.319,122.229,1523.027,1537.058,1541.236,278.000,0.384,0.289,0.308,0.330,0.321
6D.TBHY.,12.599,-86.828,144.290,1657.108,1689.858,1700.256,279.000,0.135,0.065,0.062,0.066,0.066
CN.GGN.,45.118,-66.842,127.380,1555.743,1573.423,1578.735,280.000,0.222,0.205,0.211,0.229,0.228
TA.735A.,28.855,-97.808,126.734,1551.689,1568.884,1574.044,281.000,0.456,0.400,0.398,0.394,0.393
LD.MVL.,39.999,-76.351,129.878,1571.296,1590.907,1596.834,282.000,0.110,0.120,0.124,0.117,0.119
X4.GC17.,30.032,-98.160,125.802,1545.813,1562.322,1567.268,283.000,0.664,0.629,0.630,0.628,0.626
TA.Z39A.,33.242,-94.182,126.466,1549.998,1566.994,1572.091,284.000,0.466,0.443,0.443,0.440,0.445
TA.834A.,28.125,-98.552,126.613,1550.925,1568.030,1573.161,285.000,0.357,0.434,0.457,0.463,0.459
US.JCT.,30.479,-99.802,124.384,1536.823,1552.321,1556.952,286.000,0.747,0.659,0.654,0.654,0.651
TA.P34A.,39.547,-96.827,120.695,1513.116,1526.154,1530.029,287.000,0.477,0.454,0.462,0.464,0.463
TA.832A.,28.284,-99.974,125.481,1543.784,1560.060,1564.934,288.000,0.633,0.572,0.561,0.566,0.569
TA.Y32A.,34.004,-99.442,122.579,1525.279,1539.543,1543.793,289.000,0.496,0.504,0.509,0.509,0.507
X4.GC11.,29.459,-97.437,126.647,1551.138,1568.267,1573.407,290.000,0.507,0.489,0.495,0.491,0.490
US.MCWV.,39.658,-79.846,128.914,1565.315,1584.170,1589.854,291.000,0.210,0.188,0.180,0.164,0.166
US.WMOK.HR,34.738,-98.781,122.570,1525.221,1539.479,1543.727,292.000,0.166,0.148,0.168,0.181,0.175
TA.KMSC.,35.142,-81.333,132.109,1585.027,1606.442,1612.961,293.000,0.146,-0.063,-0.062,-0.064,-0.064
TA.U34A.,36.437,-97.535,122.300,1523.484,1537.562,1541.755,294.000,0.097,0.094,0.094,0.094,0.093
CX.PB04.,-22.334,-70.149,159.611,1740.931,1791.096,1807.933,295.000,0.548,0.625,0.639,0.650,0.638
XH.ESP05.01,-31.011,-64.648,154.535,1713.984,1758.016,1772.537,296.000,0.458,0.463,0.471,0.483,0.481
TA.T31A.,37.098,-99.677,120.549,1512.170,1525.117,1528.963,297.000,0.513,0.526,0.543,0.543,0.543
TA.Z30A.,33.286,-101.128,121.860,1520.654,1534.443,1538.547,298.000,0.699,0.645,0.638,0.651,0.646
TA.130A.,32.596,-100.965,122.366,1523.912,1538.035,1542.241,299.000,0.568,0.501,0.501,0.509,0.511
TA.128A.,32.621,-102.485,121.292,1516.981,1530.401,1534.392,300.000,0.632,0.567,0.565,0.576,0.572
YZ.GRZA.,9.915,-85.636,146.642,1670.459,1705.674,1716.944,301.000,0.012,-0.003,-0.001,-0.001,-0.003
TA.V35A.,35.763,-96.838,123.164,1529.032,1543.690,1548.061,302.000,0.428,0.449,0.478,0.481,0.481
TA.Q37A.,38.876,-94.452,122.501,1524.778,1538.990,1543.224,303.000,0.522,0.435,0.458,0.479,0.475
TA.833A.,28.324,-99.394,125.886,1546.346,1562.916,1567.881,304.000,0.561,0.474,0.464,0.463,0.461
TA.738A.,28.840,-95.648,128.270,1561.304,1579.662,1585.188,305.000,0.194,0.223,0.227,0.220,0.221
IU.TRIS.10,-37.068,-12.315,129.616,1569.675,1589.080,1594.940,306.000,0.061,0.063,0.076,0.070,0.065
II.NNA.10,-11.988,-76.842,159.336,1739.491,1789.314,1806.021,307.000,0.455,0.518,0.532,0.527,0.517
TA.331A.,31.309,-100.427,123.473,1531.010,1545.878,1550.314,308.000,0.615,0.657,0.670,0.679,0.673
TA.131A.,32.674,-100.389,122.720,1526.183,1540.541,1544.820,309.000,0.766,0.698,0.694,0.710,0.705
TA.737A.,28.764,-96.440,127.760,1558.117,1576.085,1581.487,310.000,0.486,0.468,0.463,0.460,0.459
TA.533A.,30.072,-99.035,125.161,1541.757,1557.804,1562.606,311.000,0.590,0.595,0.611,0.613,0.613
TA.Z28A.,33.288,-102.387,120.991,1515.035,1528.263,1532.194,312.000,0.578,0.595,0.588,0.591,0.588
TA.U37A.,36.406,-95.116,123.794,1533.061,1548.149,1552.653,313.000,0.395,0.349,0.370,0.383,0.381
CX.PB08.,-20.141,-69.153,161.850,1752.543,1805.530,1823.443,314.000,0.438,0.446,0.467,0.476,0.461
NE.FFD.,43.470,-71.654,128.016,1559.716,1577.880,1583.344,315.000,0.060,0.070,0.073,0.079,0.079
TA.S34A.,37.701,-97.111,121.743,1519.900,1533.612,1537.693,316.000,0.285,0.274,0.287,0.299,0.293
XY.U69B.,-34.371,-71.176,149.219,1684.896,1722.892,1735.167,317.000,0.533,0.309,0.296,0.286,0.287
TA.R34A.,38.301,-97.247,121.271,1516.848,1530.255,1534.241,318.000,0.437,0.419,0.428,0.434,0.431
TA.X32A.,34.421,-99.285,122.432,1524.333,1538.499,1542.719,319.000,0.473,0.467,0.474,0.466,0.468
TA.835A.,28.287,-97.830,127.045,1553.643,1571.070,1576.303,320.000,0.327,0.354,0.370,0.378,0.371
TA.V29A.,35.873,-101.521,120.099,1509.249,1521.913,1525.673,321.000,0.397,0.454,0.464,0.465,0.459
TA.X34A.,34.601,-97.833,123.268,1529.699,1544.428,1548.820,322.000,0.258,0.206,0.221,0.220,0.220
PR.CPD.,18.037,-65.915,153.616,1709.022,1751.982,1766.098,323.000,-0.052,-0.068,-0.066,-0.065,-0.065
PR.AOPR.,18.347,-66.754,153.030,1705.846,1748.128,1761.990,324.000,0.144,0.095,0.092,0.098,0.102
TA.329A.,31.487,-101.981,122.272,1523.305,1537.365,1541.552,325.000,0.550,0.506,0.479,0.478,0.474
NM.PVMO.,36.414,-89.700,126.894,1552.693,1570.007,1575.204,326.000,0.048,0.072,0.077,0.077,0.078
TA.333A.,31.325,-98.984,124.473,1537.385,1552.944,1557.595,327.000,0.743,0.631,0.629,0.625,0.623
TA.435B.,30.783,-97.585,125.760,1545.550,1562.028,1566.965,328.000,0.645,0.635,0.628,0.626,0.623
TA.R32A.,38.423,-98.711,120.315,1510.652,1523.451,1527.253,329.000,0.507,0.451,0.458,0.463,0.466
TA.S33A.,37.594,-98.002,121.274,1516.869,1530.278,1534.265,330.000,0.513,0.497,0.508,0.509,0.505
TA.635A.,29.388,-97.774,126.450,1549.902,1566.887,1571.981,331.000,0.413,0.364,0.359,0.366,0.371
PM.ROSA.,38.721,-28.247,127.526,1556.657,1574.447,1579.793,332.000,0.202,0.174,0.166,0.155,0.162
XH.ESP03.01,-29.743,-64.014,155.911,1721.372,1767.031,1782.164,333.000,0.414,0.311,0.324,0.357,0.352
PM.PMOZ.,32.823,-17.197,125.582,1544.421,1560.771,1565.667,334.000,0.304,0.278,0.284,0.281,0.275
TA.W32A.,35.124,-99.246,122.033,1521.763,1535.665,1539.804,335.000,0.375,0.326,0.343,0.343,0.339
TA.P35A.,39.529,-96.019,121.169,1516.189,1529.531,1533.497,336.000,0.424,0.494,0.495,0.504,0.499
TA.429A.,30.625,-101.894,122.805,1526.729,1541.144,1545.440,337.000,0.616,0.619,0.621,0.637,0.629
TA.U30A.,36.530,-100.651,120.275,1510.392,1523.166,1526.960,338.000,0.484,0.529,0.544,0.547,0.545
NM.UTMT.01,36.350,-88.864,127.394,1555.831,1573.521,1578.836,339.000,0.250,0.294,0.305,0.314,0.310
TA.Q36A.,38.961,-95.461,121.871,1520.724,1534.521,1538.627,340.000,0.418,0.414,0.433,0.440,0.435
TA.O35A.,40.266,-95.910,120.730,1513.346,1526.407,1530.288,341.000,0.481,0.513,0.516,0.519,0.521
YZ.ACHA.,9.828,-85.248,147.019,1672.584,1708.201,1719.615,342.000,0.527,0.457,0.464,0.463,0.459
YZ.INDI.,9.865,-85.502,146.781,1671.245,1706.609,1717.932,343.000,0.585,0.616,0.597,0.600,0.608
CN.KGNO.,44.227,-76.493,126.010,1547.129,1563.790,1568.783,344.000,0.386,0.355,0.356,0.352,0.352
NE.TRY.,42.731,-73.666,128.194,1560.831,1579.131,1584.638,345.000,0.206,0.273,0.284,0.161,0.162
X4.GC08.,29.060,-97.251,127.012,1553.435,1570.837,1576.062,346.000,0.469,0.451,0.426,0.409,0.414
XE.GS01.,-0.647,-90.878,145.271,1662.696,1696.465,1707.222,347.000,0.157,0.160,0.204,0.181,0.163
PR.CDVI.,17.752,-64.765,154.259,1712.499,1756.209,1770.608,348.000,0.121,0.087,0.087,0.078,0.080
X4.GC19.,30.262,-98.310,125.563,1544.301,1560.637,1565.529,349.000,0.312,0.278,0.257,0.255,0.261
C.CL2C.,-34.876,-70.387,149.083,1684.140,1721.987,1734.208,350.000,0.289,0.043,0.068,0.107,0.095
G.FDF.00,14.735,-61.146,158.104,1733.015,1781.321,1797.452,351.000,0.327,0.142,0.155,0.179,0.170
CN.LMN.,45.854,-64.806,126.945,1553.012,1570.364,1575.573,352.000,0.303,0.281,0.279,0.273,0.272
TA.230A.,31.888,-101.112,122.664,1525.826,1540.147,1544.414,353.000,0.611,0.505,0.506,0.527,0.521
TA.228A.,32.118,-102.592,121.492,1518.277,1531.827,1535.858,354.000,0.606,0.550,0.544,0.548,0.550
G.MBO.00,14.392,-16.955,135.392,1604.929,1629.154,1636.620,355.000,0.511,0.485,0.490,0.493,0.492
LD.PRNY.,42.467,-76.536,127.593,1557.073,1574.914,1580.276,356.000,0.205,0.106,0.119,0.148,0.142
LD.ACCN.,43.384,-73.668,127.587,1557.037,1574.874,1580.235,357.000,0.001,-0.027,-0.023,-0.008,-0.010
NM.MPH.,35.123,-89.932,127.706,1557.784,1575.711,1581.100,358.000,0.414,0.362,0.374,0.384,0.384
TA.WHTX.,31.991,-97.456,125.121,1541.503,1557.521,1562.314,359.000,0.661,0.657,0.670,0.664,0.664
XH.ESP01.01,-29.141,-64.064,156.468,1724.341,1770.665,1786.049,360.000,0.434,0.220,0.215,0.205,0.203
TA.Y36A.,33.900,-96.285,124.704,1538.857,1554.580,1559.281,361.000,0.327,0.299,0.308,0.304,0.303
US.PKME.,45.264,-69.292,126.811,1552.173,1569.425,1574.603,362.000,0.045,0.052,0.054,0.061,0.061
X4.GC13.,29.669,-97.627,126.389,1549.517,1566.457,1571.536,363.000,0.432,0.415,0.410,0.413,0.411
YZ.ARDO.,10.214,-85.596,146.531,1669.835,1704.933,1716.161,364.000,0.495,0.564,0.562,0.559,0.564
NA.SABA.,17.621,-63.243,154.817,1715.505,1759.869,1774.514,365.000,0.155,0.128,0.134,0.147,0.142
LD.CPNY.,40.791,-73.960,129.907,1571.476,1591.110,1597.044,366.000,0.227,0.275,0.274,0.235,0.244
YZ.SAJU.,10.067,-85.711,146.504,1669.681,1704.751,1715.969,367.000,0.570,0.594,0.603,0.605,0.607
TA.532A.,30.128,-99.905,124.510,1537.620,1553.206,1557.864,368.000,0.643,0.564,0.556,0.551,0.552
Z9.W18.,32.272,-83.902,133.153,1591.394,1613.683,1620.493,369.000,-0.003,0.010,0.009,0.008,0.008
LD.ALLY.,41.649,-80.145,127.077,1553.839,1571.290,1576.530,370.000,0.130,0.092,0.094,0.110,0.107
X4.GC10.,29.348,-97.338,126.781,1551.985,1569.215,1574.386,371.000,0.431,0.359,0.369,0.375,0.370
TA.V37A.,35.883,-95.141,124.127,1535.187,1550.506,1555.081,372.000,0.416,0.376,0.405,0.398,0.403
TA.232A.,31.888,-99.647,123.686,1532.369,1547.383,1551.864,373.000,0.651,0.608,0.609,0.611,0.611
PE.WRPS.,40.794,-77.865,128.649,1563.667,1582.318,1587.936,374.000,0.126,0.081,0.082,0.078,0.078
YM.V03.,-39.411,-71.968,144.473,1658.149,1691.088,1701.552,375.000,0.236,0.275,0.277,0.277,0.272
PR.STVI.,18.352,-64.956,153.632,1709.113,1752.092,1766.216,376.000,0.007,0.015,0.016,0.023,0.022
CN.DRLN.,49.256,-57.503,124.048,1534.681,1549.945,1554.504,377.000,0.364,0.359,0.352,0.323,0.330
TA.TIGA.,31.439,-83.590,133.969,1596.347,1619.331,1626.376,378.000,0.184,0.323,0.330,0.353,0.348
TA.S31A.,37.619,-99.484,120.346,1510.856,1523.675,1527.482,379.000,0.496,0.528,0.541,0.542,0.540
TA.330A.,31.406,-101.175,122.889,1527.271,1541.743,1546.056,380.000,0.537,0.454,0.471,0.481,0.471
XH.ESP04.01,-30.772,-64.409,154.827,1715.560,1759.935,1774.586,381.000,0.573,0.605,0.611,0.634,0.627
TA.W29A.,35.121,-101.648,120.453,1511.549,1524.435,1528.262,382.000,0.443,0.455,0.468,0.472,0.472
TA.736A.,28.955,-97.067,127.204,1554.635,1572.182,1577.451,383.000,0.484,0.543,0.548,0.532,0.540
US.WMOK.,34.738,-98.781,122.570,1525.221,1539.479,1543.727,384.000,0.117,0.196,0.217,0.226,0.226
AI.ORCD.,-60.738,-44.736,125.222,1542.147,1558.238,1563.053,385.000,0.060,-0.001,-0.018,-0.032,-0.033
TA.V36A.,35.786,-95.942,123.702,1532.474,1547.499,1551.983,386.000,0.432,0.322,0.330,0.335,0.328
US.ACSO.,40.232,-82.982,127.154,1554.327,1571.837,1577.095,387.000,0.351,0.345,0.345,0.352,0.353
II.RPN.00,-27.127,-109.334,126.032,1547.263,1563.939,1568.937,388.000,0.120,0.121,0.133,0.129,0.121
IU.WCI.00,38.229,-86.294,127.271,1555.058,1572.656,1577.941,389.000,0.041,0.060,0.061,0.061,0.061
TA.Y28A.,33.909,-102.248,120.739,1513.405,1526.472,1530.355,390.000,0.591,0.634,0.643,0.648,0.641
DR.SDD.,18.463,-69.917,151.619,1698.147,1738.817,1752.077,391.000,0.103,0.009,0.017,0.018,0.009
TA.336A.,31.387,-96.844,125.902,1546.443,1563.025,1567.993,392.000,0.577,0.540,0.537,0.534,0.535
XY.U73B.,-33.916,-71.420,149.514,1686.535,1724.855,1737.249,393.000,0.484,0.516,0.504,0.494,0.503
TA.U35A.,36.371,-96.732,122.837,1526.938,1541.375,1545.678,394.000,0.373,0.349,0.359,0.372,0.363
YZ.CABA.,10.236,-85.343,146.738,1670.998,1706.315,1717.621,395.000,0.458,0.462,0.462,0.462,0.470
TA.436A.,30.770,-96.796,126.310,1549.016,1565.896,1570.958,396.000,0.640,0.554,0.554,0.552,0.548
US.BRAL.,31.169,-87.051,132.240,1585.827,1607.350,1613.906,397.000,0.618,0.484,0.489,0.496,0.493
PE.PAGS.,40.228,-76.722,129.547,1569.250,1588.600,1594.443,398.000,0.420,0.285,0.289,0.275,0.269
