evtid,evla,evlo,evdp,station,stla,stlo,gcarc,s2ks,s3ks,s4ks,tridx,snr,ccf1,ccf2,ccf3,ccf4,ccf5,t32_cc,t32_pp,ccf_cc,ccf_pp,t32_fw1,ccf_fw1,ccf_sg1,t32_fw2,ccf_fw2,ccf_sg2,t32_fw3,ccf_fw3,ccf_sg3,t32_fw4,ccf_fw4,ccf_sg4,t32_fw5,ccf_fw5,ccf_sg5,auto_selected
20030526_2313,6.9,123.85,579.7,YW.MING.,16.863,-24.937,141.05,1644.315,1673.692,1682.91,81.0,0.974,0.211,0.212,0.208,0.205,0.207,2.8,2.7,0.669,0.57,2.7,0.486,0.486,-0.1,0.731,0.486,-0.7,0.78,0.486,-0.7,0.762,0.486,-0.7,0.758,0.486,0
20030526_2313,6.9,123.85,579.7,US.LBNH.,44.24,-71.926,126.915,1558.681,1575.912,1581.08,82.0,8.498,0.626,0.638,0.643,0.658,0.656,0.7,0.8,0.905,0.913,0.4,0.9,0.9,0.8,0.911,0.9,0.8,0.91,0.9,0.6,0.906,0.9,0.5,0.906,0.9,1
20030526_2313,6.9,123.85,579.7,BL.PP1B.50,-17.6,-54.88,169.228,1795.733,1858.281,1879.964,83.0,4.404,0.361,0.353,0.366,0.402,0.397,1.9,-1.5,0.779,-0.831,1.8,0.767,0.767,2.4,0.861,0.767,2.3,0.85,0.767,2.2,0.821,0.767,2.1,0.83,0.767,0
20030526_2313,6.9,123.85,579.7,US.WMOK.,34.738,-98.781,122.125,1528.196,1542.07,1546.197,84.0,4.766,0.62,0.588,0.581,0.582,0.583,-0.1,0.2,0.813,0.813,-0.1,0.742,0.742,-0.5,0.773,0.742,-0.7,0.784,0.742,-0.7,0.79,0.742,-0.6,0.792,0.742,0
20030526_2313,6.9,123.85,579.7,US.ACSO.,40.232,-82.982,126.778,1557.819,1574.947,1580.083,85.0,10.205,0.637,0.504,0.516,0.546,0.54,0.8,1.0,0.927,0.935,0.5,0.928,0.928,0.8,0.939,0.928,0.7,0.94,0.928,0.6,0.944,0.928,0.7,0.944,0.928,0
20030526_2313,6.9,123.85,579.7,NM.PLAL.,34.982,-88.076,128.424,1568.129,1586.505,1592.033,86.0,6.725,0.698,0.749,0.743,0.731,0.735,0.3,0.5,0.928,0.908,-0.2,0.962,0.962,-0.3,0.955,0.962,-0.5,0.956,0.962,-0.7,0.958,0.962,-0.6,0.957,0.962,1
20030526_2313,6.9,123.85,579.7,PN.PURD.,40.438,-86.946,124.829,1545.499,1561.215,1565.912,87.0,7.76,0.555,0.649,0.651,0.652,0.652,0.4,0.5,0.797,0.765,-0.1,0.758,0.758,0.4,0.854,0.758,0.3,0.854,0.758,0.2,0.843,0.758,0.3,0.844,0.758,0
20030526_2313,6.9,123.85,579.7,IU.SJG.00,18.109,-66.15,153.114,1712.257,1754.499,1768.338,88.0,2.321,0.329,0.247,0.253,0.278,0.276,1.6,1.6,0.677,0.641,2.1,0.455,0.455,2.4,0.543,0.455,2.4,0.527,0.455,2.1,0.465,0.455,2.0,0.475,0.455,0
20030526_2313,6.9,123.85,579.7,IU.WCI.00,38.229,-86.294,126.874,1558.422,1575.621,1580.78,89.0,3.6,0.587,0.484,0.483,0.489,0.49,0.1,0.4,0.896,0.884,-0.3,0.846,0.846,-0.1,0.847,0.846,-0.2,0.849,0.846,-0.3,0.85,0.846,-0.2,0.85,0.846,0
20030526_2313,6.9,123.85,579.7,IU.SDV.00,8.884,-70.634,158.61,1741.655,1790.44,1806.744,90.0,8.89,0.524,0.589,0.594,0.59,0.589,-0.3,-3.9,0.581,-0.879,3.9,0.41,0.41,-8.2,0.707,0.41,-8.2,0.692,0.41,-8.4,0.671,0.41,-8.4,0.676,0.41,0
20030526_2313,6.9,123.85,579.7,US.CCM.,38.056,-91.245,124.44,1543.025,1558.467,1563.079,91.0,6.696,0.589,0.695,0.695,0.692,0.692,0.1,0.3,0.913,0.907,-0.5,0.795,0.795,0.0,0.89,0.795,-0.1,0.886,0.795,-0.1,0.873,0.795,-0.1,0.874,0.795,1
20030526_2313,6.9,123.85,579.7,BL.ITAB.00,-27.308,-52.341,159.274,1745.141,1794.745,1811.359,92.0,4.262,0.467,0.49,0.499,0.519,0.521,1.5,1.5,0.897,0.886,0.3,0.84,0.84,0.7,0.865,0.84,0.6,0.875,0.84,0.4,0.892,0.84,0.4,0.891,0.84,0
20030526_2313,6.9,123.85,579.7,IU.SSPA.00,40.636,-77.888,128.43,1568.164,1586.545,1592.074,93.0,6.024,0.659,0.603,0.608,0.622,0.619,1.0,1.1,0.732,0.76,0.4,0.834,0.834,0.5,0.818,0.834,0.4,0.82,0.834,0.3,0.83,0.834,0.3,0.828,0.834,0
20030526_2313,6.9,123.85,579.7,US.NHSC.,33.107,-80.178,133.94,1602.061,1624.91,1631.906,94.0,3.032,0.713,0.659,0.659,0.67,0.662,0.2,0.1,0.865,0.84,-0.1,0.819,0.819,-0.2,0.817,0.819,-0.3,0.804,0.819,-0.5,0.776,0.819,-0.6,0.776,0.819,0
20030526_2313,6.9,123.85,579.7,II.SACV.00,14.97,-23.608,141.029,1644.192,1673.548,1682.759,95.0,0.589,0.085,-0.007,-0.008,-0.008,-0.007,-3.5,3.6,0.594,-0.5,7.6,0.636,0.636,6.7,0.737,0.636,6.7,0.703,0.636,6.7,0.714,0.636,6.7,0.718,0.636,0
