evtid,evla,evlo,evdp,station,stla,stlo,gcarc,s2ks,s3ks,s4ks,tridx,snr,ccf1,ccf2,ccf3,ccf4,ccf5,t32_cc,t32_pp,ccf_cc,ccf_pp,t32_fw1,ccf_fw1,ccf_sg1,t32_fw2,ccf_fw2,ccf_sg2,t32_fw3,ccf_fw3,ccf_sg3,t32_fw4,ccf_fw4,ccf_sg4,t32_fw5,ccf_fw5,ccf_sg5,auto_selected,group,az
20050321_1223,-24.88,-63.54,572.3,KN.ULHL.,42.246,76.242,142.717,1655.282,1686.28,1696.059,77.0,4.546,0.627,0.659,0.609,0.621,0.641,-1.1,-0.8,0.967,0.956,-0.9,0.877,0.877,-1.1,0.833,0.877,-1.8,0.825,0.877,-1.7,0.824,0.877,-1.4,0.83,0.877,1,1.0,52.069
20050321_1223,-24.88,-63.54,572.3,TW.KMNB.,24.464,118.388,178.199,1840.0,1915.193,1942.079,78.0,10.681,0.313,0.195,0.225,0.223,0.198,-0.3,-0.2,0.967,0.954,0.6,0.696,0.696,1.1,0.811,0.696,0.8,0.816,0.696,0.8,0.82,0.696,1.2,0.807,0.696,0,-1.0,-107.647
20050321_1223,-24.88,-63.54,572.3,N.KNPF.,43.763,143.708,150.865,1701.252,1740.911,1753.789,79.0,3.85,0.449,0.409,0.461,0.451,0.453,0.8,1.3,0.852,0.749,0.5,0.712,0.712,1.4,0.781,0.712,0.9,0.727,0.712,0.8,0.731,0.712,0.7,0.734,0.712,0,-1.0,-42.614
20050321_1223,-24.88,-63.54,572.3,II.WRAB.10,-19.934,134.36,131.922,1591.044,1612.176,1618.597,80.0,3.837,0.523,0.539,0.54,0.538,0.539,0.6,1.6,0.789,0.698,0.2,0.684,0.684,0.3,0.713,0.684,0.4,0.712,0.684,0.2,0.711,0.684,0.2,0.714,0.684,0,-1.0,-157.275
20050321_1223,-24.88,-63.54,572.3,XF.H1470.01,32.667,84.216,150.809,1700.944,1740.54,1753.395,81.0,2.044,0.392,0.435,0.411,0.423,0.432,-0.8,3.4,0.785,-0.86,5.9,0.734,0.734,-1.1,0.682,0.734,6.2,0.635,0.734,-1.5,0.657,0.734,-1.2,0.675,0.734,0,-1.0,67.023
20050321_1223,-24.88,-63.54,572.3,IU.MA2.00,59.576,150.77,137.924,1627.218,1653.601,1661.792,82.0,1.037,0.401,0.286,0.291,0.294,0.29,-0.6,0.7,0.565,0.414,-0.3,0.775,0.775,-0.1,0.795,0.775,-0.4,0.803,0.775,-0.4,0.805,0.775,-0.5,0.805,0.775,0,-1.0,-25.184
20050321_1223,-24.88,-63.54,572.3,IU.ULN.00,47.865,107.053,155.842,1728.268,1773.676,1788.705,83.0,5.234,0.715,0.681,0.678,0.677,0.678,-0.2,-0.2,0.972,0.96,0.3,0.924,0.924,0.1,0.977,0.924,-0.1,0.964,0.924,-0.2,0.948,0.924,-0.2,0.958,0.924,1,-1.0,15.39
20050321_1223,-24.88,-63.54,572.3,MY.KSM.,1.473,110.308,155.851,1728.316,1773.735,1788.768,84.0,0.738,0.099,0.072,0.076,0.092,0.081,-4.4,-4.5,0.831,0.691,-4.7,0.695,0.695,-4.6,0.594,0.695,-4.7,0.584,0.695,-5.3,0.57,0.695,-5.0,0.562,0.695,0,-1.0,165.07
20050321_1223,-24.88,-63.54,572.3,IU.YAK.00,62.031,129.68,141.792,1649.924,1680.003,1689.463,85.0,0.733,0.132,0.156,0.14,0.132,0.129,-1.1,-2.0,0.744,0.55,-2.7,0.737,0.737,-2.7,0.712,0.737,-3.0,0.717,0.737,-3.2,0.712,0.737,-3.2,0.715,0.737,0,-1.0,-9.96
20050321_1223,-24.88,-63.54,572.3,TW.PHUB.,23.511,119.58,176.842,1833.665,1906.876,1932.939,86.0,7.8,0.16,0.269,0.277,0.271,0.266,-0.3,0.1,0.957,0.934,3.0,0.535,0.535,-9.2,0.585,0.535,-9.1,0.575,0.535,-9.1,0.582,0.535,-9.1,0.594,0.535,0,-1.0,-118.928
20050321_1223,-24.88,-63.54,572.3,XF.H1590.01,33.628,84.171,150.64,1700.01,1739.417,1752.202,87.0,6.703,0.595,0.551,0.516,0.528,0.544,-5.4,4.5,0.591,-0.727,-0.1,0.504,0.504,7.9,0.445,0.504,7.6,0.433,0.504,7.6,0.428,0.504,7.8,0.438,0.504,0,-1.0,65.073
20050321_1223,-24.88,-63.54,572.3,N.KMUF.,42.239,142.962,152.113,1708.103,1749.17,1762.57,88.0,3.474,0.543,0.436,0.47,0.47,0.465,1.6,1.7,0.931,0.917,1.2,0.704,0.704,1.7,0.809,0.704,1.4,0.782,0.704,1.2,0.773,0.704,1.3,0.777,0.704,0,-1.0,-44.755
20050321_1223,-24.88,-63.54,572.3,XF.H1240.01,31.02,85.134,151.755,1706.14,1746.8,1760.048,89.0,3.453,0.326,0.478,0.485,0.484,0.481,-1.3,-1.9,0.724,0.65,-10.0,0.389,0.389,-1.8,0.573,0.389,-2.6,0.701,0.389,-2.3,0.679,0.389,-1.9,0.614,0.389,0,-1.0,70.285
20050321_1223,-24.88,-63.54,572.3,IC.SSE.10,31.095,121.189,172.515,1813.069,1880.116,1903.637,90.0,10.083,0.359,0.446,0.464,0.475,0.476,-0.5,-0.4,0.875,0.864,1.6,0.857,0.857,0.5,0.918,0.857,0.3,0.909,0.857,0.2,0.905,0.857,0.1,0.901,0.857,0,-1.0,-31.385
20050321_1223,-24.88,-63.54,572.3,TW.LYUB.,22.037,121.558,174.528,1822.723,1892.608,1917.296,91.0,0.954,0.162,0.042,0.049,0.047,0.039,-3.6,-4.1,0.575,0.424,-3.8,0.384,0.384,-3.0,0.564,0.384,-3.0,0.598,0.384,-3.0,0.6,0.384,-2.9,0.579,0.384,0,-1.0,-122.667
20050321_1223,-24.88,-63.54,572.3,N.SRNF.,36.202,136.63,159.333,1746.752,1796.397,1813.026,92.0,5.922,0.468,0.678,0.717,0.707,0.702,1.1,0.7,0.928,0.863,0.7,0.963,0.963,0.0,0.809,0.963,-0.2,0.888,0.963,-0.3,0.891,0.963,-0.2,0.883,0.963,1,2.0,-51.698
20050321_1223,-24.88,-63.54,572.3,N.ISIF.,34.061,134.455,161.883,1760.006,1812.861,1830.711,93.0,5.446,0.541,0.459,0.494,0.494,0.488,0.7,0.6,0.823,0.858,0.3,0.707,0.707,3.8,0.639,0.707,4.2,0.635,0.707,4.3,0.638,0.707,4.2,0.636,0.707,0,-1.0,-54.991
20050321_1223,-24.88,-63.54,572.3,XF.H1500.01,32.895,84.286,150.839,1701.109,1740.739,1753.606,94.0,2.992,0.546,0.548,0.533,0.539,0.545,-4.8,-4.7,0.629,0.663,7.0,0.494,0.494,-5.8,0.445,0.494,-6.1,0.505,0.494,-6.1,0.499,0.494,-5.9,0.466,0.494,0,-1.0,66.539
20050321_1223,-24.88,-63.54,572.3,IC.QIZ.01,19.029,109.844,171.525,1808.274,1873.943,1896.9,95.0,2.306,0.265,0.221,0.205,0.198,0.208,0.6,-3.7,0.371,-0.827,-8.6,0.729,0.729,-0.3,0.744,0.729,-0.5,0.798,0.729,-0.5,0.808,0.729,-0.5,0.754,0.729,0,-1.0,134.023
20050321_1223,-24.88,-63.54,572.3,7I.TL01.,-18.001,141.635,130.603,1582.93,1602.991,1609.06,96.0,4.044,0.48,0.626,0.628,0.642,0.636,2.0,2.1,0.821,0.822,1.4,0.773,0.773,1.5,0.834,0.773,1.4,0.834,0.773,1.1,0.839,0.773,1.2,0.834,0.773,1,-1.0,-147.958
20050321_1223,-24.88,-63.54,572.3,IU.WAKE.20,19.283,166.652,133.405,1600.096,1622.465,1629.299,97.0,4.32,0.631,0.575,0.592,0.59,0.572,1.0,0.6,0.771,0.785,0.6,0.81,0.81,0.4,0.795,0.81,-0.1,0.791,0.81,0.1,0.798,0.81,0.4,0.795,0.81,0,-1.0,-86.581
20050321_1223,-24.88,-63.54,572.3,XF.H1510.01,32.949,84.305,150.848,1701.154,1740.793,1753.663,98.0,3.513,0.598,0.591,0.554,0.565,0.582,-4.1,-4.2,0.774,0.751,2.3,0.349,0.349,-5.1,0.457,0.349,-5.5,0.538,0.349,-5.4,0.518,0.349,-5.2,0.481,0.349,0,-1.0,66.424
20050321_1223,-24.88,-63.54,572.3,XF.H1520.01,33.027,84.315,150.846,1701.143,1740.779,1753.649,99.0,3.647,0.579,0.618,0.583,0.601,0.613,0.1,-5.3,0.668,0.395,-0.1,0.774,0.774,0.1,0.637,0.774,-0.3,0.549,0.774,-0.1,0.576,0.774,0.0,0.618,0.774,0,-1.0,66.261
20050321_1223,-24.88,-63.54,572.3,IC.LSA.10,29.703,91.128,157.027,1734.584,1781.411,1796.974,100.0,6.8,0.592,0.609,0.611,0.613,0.61,0.8,-4.7,0.715,-0.606,0.9,0.874,0.874,1.4,0.869,0.874,1.5,0.847,0.874,1.4,0.85,0.874,1.5,0.864,0.874,0,-1.0,72.151
20050321_1223,-24.88,-63.54,572.3,N.TGAF.,35.185,136.338,160.0,1750.241,1800.717,1817.661,101.0,7.136,0.672,0.727,0.736,0.734,0.735,0.2,0.2,0.889,0.877,-0.5,0.807,0.807,0.3,0.752,0.807,-0.6,0.674,0.807,-0.5,0.677,0.807,-0.4,0.688,0.807,0,-1.0,-54.003
20050321_1223,-24.88,-63.54,572.3,N.TYMF.,34.974,139.845,157.437,1736.763,1784.087,1799.837,102.0,1.781,0.309,0.485,0.502,0.495,0.493,-0.1,0.2,0.861,0.905,0.2,0.735,0.735,-0.1,0.931,0.735,-0.5,0.906,0.735,-0.4,0.904,0.735,-0.3,0.91,0.735,0,-1.0,-57.722
20050321_1223,-24.88,-63.54,572.3,XG.XJYAO.02,40.268,115.213,164.577,1773.783,1830.109,1849.303,103.0,2.277,0.014,0.087,0.077,0.07,0.071,-2.4,-5.3,0.686,-0.36,-1.6,0.479,0.479,-1.8,0.497,0.479,-2.0,0.482,0.479,-2.3,0.454,0.479,-2.1,0.468,0.479,0,-1.0,3.502
20050321_1223,-24.88,-63.54,572.3,TW.SSLB.,23.788,120.954,175.762,1828.58,1900.231,1925.647,104.0,1.836,0.187,0.301,0.298,0.295,0.287,2.3,2.3,0.467,0.467,1.0,0.635,0.635,2.9,0.652,0.635,2.7,0.633,0.635,2.7,0.637,0.635,2.8,0.648,0.635,0,-1.0,-105.897
20050321_1223,-24.88,-63.54,572.3,N.NMRF.,43.367,145.738,149.786,1695.283,1733.741,1746.178,105.0,5.417,0.461,0.545,0.59,0.601,0.597,1.8,1.7,0.94,0.95,1.1,0.864,0.864,1.5,0.716,0.864,1.0,0.706,0.864,0.9,0.713,0.864,0.9,0.717,0.864,0,-1.0,-44.807
20050321_1223,-24.88,-63.54,572.3,GE.PMG.00,-9.405,147.16,134.493,1606.688,1629.989,1637.137,106.0,1.933,0.203,0.181,0.187,0.202,0.186,1.5,2.4,0.754,0.693,2.6,0.757,0.757,2.6,0.799,0.757,2.5,0.803,0.757,2.3,0.808,0.757,2.5,0.8,0.757,0,-1.0,-135.308
20050321_1223,-24.88,-63.54,572.3,TW.HGSD.,23.492,121.424,175.264,1826.223,1897.159,1922.28,107.0,1.238,0.279,0.216,0.209,0.209,0.206,-1.6,0.9,0.621,0.441,-0.1,0.81,0.81,1.5,0.581,0.81,1.5,0.579,0.81,1.5,0.576,0.81,1.5,0.579,0.81,0,-1.0,-107.888
20050321_1223,-24.88,-63.54,572.3,IU.PMG.10,-9.405,147.16,134.493,1606.688,1629.989,1637.137,108.0,1.856,0.212,0.188,0.194,0.209,0.193,1.6,2.4,0.765,0.727,2.5,0.775,0.775,2.5,0.81,0.775,2.5,0.814,0.775,2.2,0.819,0.775,2.4,0.811,0.775,0,-1.0,-135.308
20050321_1223,-24.88,-63.54,572.3,XF.H0790.01,29.38,85.227,151.927,1707.082,1747.936,1761.257,109.0,5.138,0.419,0.536,0.517,0.528,0.535,-0.7,-0.9,0.852,0.851,4.8,0.572,0.572,-9.3,0.458,0.572,-2.1,0.489,0.572,-1.8,0.444,0.572,-9.3,0.447,0.572,0,-1.0,73.778
20050321_1223,-24.88,-63.54,572.3,N.KNMF.,35.717,137.178,159.153,1745.811,1795.235,1811.78,110.0,4.575,0.485,0.569,0.559,0.553,0.558,-0.2,-3.7,0.749,-0.525,-0.3,0.684,0.684,-0.8,0.716,0.684,-1.2,0.761,0.684,-1.2,0.761,0.684,-1.2,0.749,0.684,0,-1.0,-53.5
20050321_1223,-24.88,-63.54,572.3,IC.ENH.10,30.276,109.495,171.804,1809.629,1875.684,1898.799,111.0,5.785,0.472,0.276,0.246,0.252,0.253,-1.5,-1.2,0.841,0.876,-0.1,0.878,0.878,-0.5,0.595,0.878,-0.9,0.492,0.878,-1.0,0.481,0.878,-0.8,0.529,0.878,0,-1.0,45.859
20050321_1223,-24.88,-63.54,572.3,IC.HIA.00,49.27,119.741,155.476,1726.304,1771.277,1786.142,112.0,3.37,0.535,0.512,0.501,0.492,0.495,-0.6,0.0,0.93,0.856,0.0,0.814,0.814,-0.4,0.613,0.814,-0.8,0.582,0.814,-1.1,0.555,0.814,-1.0,0.567,0.814,0,-1.0,-5.11
20050321_1223,-24.88,-63.54,572.3,N.TKDF.,32.818,131.387,164.729,1774.553,1831.078,1850.349,113.0,2.613,0.174,0.351,0.377,0.375,0.367,1.4,1.4,0.941,0.929,2.2,0.61,0.61,1.2,0.866,0.61,1.0,0.9,0.61,1.0,0.903,0.61,1.1,0.893,0.61,0,-1.0,-54.732
20050321_1223,-24.88,-63.54,572.3,XF.H1300.01,31.445,85.16,151.739,1706.054,1746.696,1759.937,114.0,2.894,0.426,0.649,0.611,0.634,0.649,-1.6,-1.2,0.908,0.898,4.9,0.671,0.671,5.7,0.526,0.671,-2.4,0.553,0.671,-2.2,0.554,0.671,5.6,0.516,0.671,0,-1.0,69.378
20050321_1223,-24.88,-63.54,572.3,N.SHRF.,44.056,144.994,149.919,1696.023,1734.629,1747.12,115.0,5.175,0.633,0.554,0.611,0.617,0.614,1.3,1.6,0.919,0.91,0.6,0.931,0.931,1.3,0.82,0.931,0.7,0.815,0.931,0.5,0.833,0.931,0.6,0.836,0.931,0,-1.0,-43.081
20050321_1223,-24.88,-63.54,572.3,IU.BILL.00,68.065,166.453,127.454,1563.343,1580.957,1586.244,116.0,1.622,0.379,0.415,0.431,0.434,0.43,0.3,0.3,0.936,0.941,0.0,0.921,0.921,0.2,0.913,0.921,-0.1,0.917,0.921,0.0,0.916,0.921,0.0,0.917,0.921,0,-1.0,-21.148
20050321_1223,-24.88,-63.54,572.3,N.GJMF.,39.956,140.111,155.118,1724.382,1768.932,1783.638,117.0,2.724,0.431,0.37,0.374,0.371,0.371,0.6,0.4,0.61,0.586,0.6,0.48,0.48,1.1,0.637,0.48,0.9,0.608,0.48,0.9,0.6,0.48,0.8,0.597,0.48,0,-1.0,-46.718
20050321_1223,-24.88,-63.54,572.3,XF.H1340.01,31.732,85.14,151.694,1705.804,1746.395,1759.618,118.0,3.214,0.298,0.472,0.484,0.482,0.483,-0.8,-0.8,0.897,0.879,5.7,0.357,0.357,8.7,0.342,0.357,-2.0,0.423,0.357,-1.8,0.403,0.357,8.6,0.344,0.357,0,-1.0,68.774
20050321_1223,-24.88,-63.54,572.3,XF.H1370.01,31.945,84.893,151.462,1704.532,1744.861,1757.986,119.0,4.907,0.479,0.608,0.608,0.607,0.613,-0.3,-0.9,0.799,0.814,8.1,0.455,0.455,8.9,0.477,0.455,8.5,0.481,0.455,8.6,0.469,0.455,8.8,0.473,0.455,0,-1.0,68.375
20050321_1223,-24.88,-63.54,572.3,XF.H1310.01,31.515,85.183,151.751,1706.122,1746.778,1760.025,120.0,2.771,0.342,0.579,0.558,0.584,0.585,-1.3,-0.5,0.869,0.777,5.8,0.472,0.472,6.7,0.413,0.472,6.3,0.433,0.472,6.4,0.421,0.472,6.7,0.416,0.472,0,-1.0,69.225
20050321_1223,-24.88,-63.54,572.3,IC.WMQ.00,43.814,87.704,149.902,1695.925,1734.512,1746.996,121.0,4.18,0.576,0.578,0.543,0.545,0.567,0.4,0.3,0.935,0.909,-0.9,0.58,0.58,-0.7,0.703,0.58,-1.2,0.746,0.58,-1.2,0.764,0.58,-0.9,0.727,0.58,0,-1.0,43.66
20050321_1223,-24.88,-63.54,572.3,N.YMZF.,36.927,140.245,156.403,1731.265,1777.342,1792.623,122.0,2.203,0.244,0.306,0.28,0.281,0.288,7.6,-2.9,0.427,-0.739,-7.6,0.53,0.53,-8.1,0.373,0.53,-8.4,0.407,0.53,-8.4,0.414,0.53,-8.4,0.408,0.53,0,-1.0,-53.409
20050321_1223,-24.88,-63.54,572.3,AU.FORT.,-30.779,128.059,123.244,1536.659,1551.26,1555.61,123.0,5.82,0.432,0.654,0.656,0.661,0.661,1.1,1.1,0.853,0.942,1.2,0.771,0.771,0.6,0.806,0.771,0.6,0.806,0.771,0.6,0.8,0.771,0.6,0.801,0.771,1,-1.0,-168.126
20050321_1223,-24.88,-63.54,572.3,XF.H1330.01,31.656,85.17,151.727,1705.987,1746.615,1759.852,124.0,5.07,0.36,0.57,0.582,0.575,0.576,-0.1,-0.9,0.707,0.637,7.9,0.332,0.332,8.7,0.495,0.332,8.2,0.569,0.332,8.3,0.546,0.332,8.6,0.514,0.332,0,-1.0,68.929
20050321_1223,-24.88,-63.54,572.3,N.OSWF.,27.098,142.196,156.801,1733.382,1779.936,1795.397,125.0,3.228,0.455,0.457,0.464,0.459,0.458,-1.0,-4.6,0.449,-0.817,-0.3,0.639,0.639,-1.3,0.748,0.639,-1.6,0.723,0.639,-1.5,0.731,0.639,-1.3,0.746,0.639,0,-1.0,-78.932
20050321_1223,-24.88,-63.54,572.3,N.IGKF.,24.412,124.179,172.97,1815.26,1882.943,1906.725,126.0,6.83,0.497,0.443,0.465,0.461,0.451,0.2,-3.5,0.655,-0.75,2.1,0.735,0.735,1.2,0.683,0.735,1.1,0.678,0.735,1.1,0.681,0.735,1.2,0.684,0.735,0,-1.0,-92.582
20050321_1223,-24.88,-63.54,572.3,XF.H1080.01,29.85,85.783,152.39,1709.617,1751.0,1764.517,127.0,7.641,0.408,0.492,0.439,0.466,0.49,-1.4,-0.4,0.694,0.615,5.0,0.539,0.539,5.2,0.547,0.539,4.4,0.595,0.539,4.7,0.584,0.539,5.2,0.558,0.539,0,-1.0,72.716
20050321_1223,-24.88,-63.54,572.3,KZ.PDG.,43.328,79.485,144.676,1666.53,1699.526,1710.002,128.0,3.919,0.568,0.581,0.543,0.554,0.566,-1.5,2.5,0.747,-0.374,-2.0,0.609,0.609,-1.6,0.671,0.609,-2.1,0.712,0.609,-2.0,0.696,0.609,-1.9,0.692,0.609,0,-1.0,49.114
20050321_1223,-24.88,-63.54,572.3,KN.USP.,43.267,74.5,141.222,1646.61,1676.129,1685.395,129.0,2.788,0.602,0.529,0.482,0.489,0.51,-0.3,-0.2,0.806,0.762,-0.7,0.918,0.918,-0.3,0.933,0.918,-0.9,0.923,0.918,-0.8,0.921,0.918,-0.5,0.927,0.918,0,-1.0,50.999
20050321_1223,-24.88,-63.54,572.3,IU.CTAO.00,-20.088,146.255,126.504,1557.373,1574.278,1579.344,130.0,3.399,0.51,0.55,0.549,0.537,0.541,0.6,1.1,0.813,0.806,0.3,0.688,0.688,0.6,0.704,0.688,0.5,0.704,0.688,0.4,0.701,0.688,0.4,0.701,0.688,0,-1.0,-144.651
20050321_1223,-24.88,-63.54,572.3,N.ASIF.,36.634,139.421,157.125,1735.106,1782.052,1797.659,131.0,3.237,0.488,0.423,0.416,0.413,0.415,0.0,-0.4,0.382,0.479,-0.5,0.72,0.72,-0.3,0.588,0.72,-0.7,0.595,0.72,-0.8,0.607,0.72,-0.7,0.607,0.72,0,-1.0,-53.382
20050321_1223,-24.88,-63.54,572.3,N.ONSF.,36.156,138.982,157.643,1737.854,1785.427,1801.271,132.0,4.558,0.475,0.609,0.583,0.59,0.59,-2.0,-1.9,0.517,0.486,-9.8,0.38,0.38,-2.0,0.513,0.38,-2.4,0.469,0.38,-2.3,0.476,0.38,-2.3,0.481,0.38,0,-1.0,-54.13
20050321_1223,-24.88,-63.54,572.3,PS.MCSJ.,24.29,153.978,145.988,1673.984,1708.351,1719.311,133.0,0.346,0.023,0.051,0.051,0.052,0.051,1.7,1.1,0.844,0.625,-0.9,0.288,0.288,6.0,0.135,0.288,-2.7,0.207,0.288,-1.7,0.154,0.288,6.0,0.134,0.288,0,-1.0,-83.044
20050321_1223,-24.88,-63.54,572.3,AK.ATKA.,52.202,-174.197,121.91,1528.085,1541.8,1545.878,134.0,0.947,0.259,0.253,0.262,0.263,0.263,0.7,-0.6,0.564,0.561,0.4,0.575,0.575,-0.1,0.609,0.575,-0.1,0.599,0.575,-0.1,0.613,0.575,-0.1,0.617,0.575,0,-1.0,-42.578
20050321_1223,-24.88,-63.54,572.3,N.KSKF.,38.258,140.583,155.596,1726.947,1772.062,1786.981,135.0,2.025,0.29,0.354,0.367,0.358,0.362,8.5,-4.2,0.393,-0.494,-0.3,0.669,0.669,-0.4,0.703,0.669,-0.7,0.689,0.669,-0.7,0.693,0.669,-0.7,0.697,0.669,0,-1.0,-50.728
20050321_1223,-24.88,-63.54,572.3,G.INU.,35.35,137.029,159.419,1747.207,1796.96,1813.63,136.0,3.697,0.51,0.576,0.543,0.542,0.552,-0.2,-0.2,0.917,0.911,-0.5,0.787,0.787,-0.9,0.715,0.787,-1.3,0.731,0.787,-1.3,0.732,0.787,-1.2,0.732,0.787,0,-1.0,-54.289
20050321_1223,-24.88,-63.54,572.3,IU.HNR.10,-9.439,159.947,125.471,1550.846,1566.999,1571.831,137.0,1.117,0.099,0.127,0.115,0.118,0.127,4.3,4.5,0.752,0.805,4.0,0.869,0.869,4.2,0.876,0.869,4.1,0.868,0.869,4.0,0.867,0.869,4.2,0.874,0.869,0,-1.0,-123.708
20050321_1223,-24.88,-63.54,572.3,AT.SMY.,52.731,174.103,128.963,1572.767,1591.537,1597.19,138.0,1.461,0.297,0.38,0.424,0.398,0.4,1.7,1.6,0.816,0.852,1.5,0.755,0.755,1.8,0.772,0.755,1.2,0.751,0.755,1.5,0.765,0.755,1.5,0.768,0.755,0,-1.0,-41.182
20050321_1223,-24.88,-63.54,572.3,XF.H0641.01,28.856,85.294,151.996,1707.462,1748.396,1761.746,139.0,7.73,0.451,0.526,0.517,0.528,0.532,-1.0,-1.0,0.918,0.91,4.7,0.534,0.534,-9.2,0.451,0.534,5.8,0.475,0.534,5.8,0.423,0.534,-9.3,0.448,0.534,0,-1.0,74.901
20050321_1223,-24.88,-63.54,572.3,IU.TATO.10,24.973,121.497,175.431,1827.015,1898.19,1923.411,140.0,2.424,0.109,0.378,0.304,0.333,0.368,-2.5,-2.5,0.87,0.861,-2.5,0.643,0.643,-1.3,0.81,0.643,-1.6,0.777,0.643,-1.5,0.785,0.643,-1.3,0.798,0.643,0,-1.0,-87.753
20050321_1223,-24.88,-63.54,572.3,TW.ANPB.,25.183,121.529,175.397,1826.853,1897.979,1923.179,141.0,3.945,0.087,0.275,0.258,0.254,0.272,5.4,5.0,0.836,0.686,4.9,0.658,0.658,6.3,0.798,0.658,6.0,0.793,0.658,6.2,0.796,0.658,6.3,0.796,0.658,0,-1.0,-84.84
20050321_1223,-24.88,-63.54,572.3,N.HROF.,37.225,140.878,155.821,1728.153,1773.535,1788.554,142.0,3.355,0.339,0.306,0.319,0.315,0.316,1.3,-4.0,0.632,-0.919,-8.8,0.599,0.599,1.0,0.469,0.599,-9.6,0.472,0.599,-9.6,0.481,0.599,-9.6,0.473,0.599,0,-1.0,-53.253
20050321_1223,-24.88,-63.54,572.3,XG.MJPU.02,40.667,115.684,164.2,1771.868,1827.705,1846.707,143.0,1.783,0.277,0.3,0.277,0.259,0.265,-1.1,-1.1,0.931,0.955,-0.4,0.715,0.715,-0.5,0.666,0.715,-0.9,0.615,0.715,-1.4,0.567,0.715,-1.2,0.582,0.715,0,-1.0,2.117
20050321_1223,-24.88,-63.54,572.3,MY.KKM.,6.044,116.215,161.163,1756.284,1808.223,1825.724,144.0,2.318,0.421,0.424,0.424,0.421,0.421,1.4,-2.7,0.744,-0.56,-0.2,0.771,0.771,0.2,0.734,0.771,0.2,0.733,0.771,0.0,0.726,0.771,0.0,0.725,0.771,0,-1.0,179.263
20050321_1223,-24.88,-63.54,572.3,IU.PET.00,53.023,158.65,137.766,1626.281,1652.517,1660.659,145.0,2.222,0.518,0.403,0.425,0.419,0.418,3.0,0.8,0.401,0.29,1.3,0.557,0.557,1.7,0.478,0.557,1.2,0.515,0.557,1.3,0.491,0.557,1.3,0.491,0.557,0,-1.0,-36.92
20050321_1223,-24.88,-63.54,572.3,II.KWAJ.10,8.802,167.613,128.807,1571.798,1590.447,1596.062,146.0,3.354,0.344,0.312,0.339,0.319,0.309,-0.8,-4.6,0.538,-0.861,2.7,0.506,0.506,2.6,0.524,0.506,1.8,0.53,0.506,2.3,0.527,0.506,2.7,0.525,0.506,0,-1.0,-99.188
20050321_1223,-24.88,-63.54,572.3,XG.LJIA.02,40.618,123.169,163.295,1767.254,1821.92,1840.469,147.0,0.355,0.006,-0.023,-0.022,-0.023,-0.023,-8.7,-3.5,0.277,0.682,3.1,0.293,0.293,4.7,0.331,0.293,4.6,0.343,0.293,4.7,0.33,0.293,4.6,0.337,0.293,0,-1.0,-17.644
20050321_1223,-24.88,-63.54,572.3,N.YTYF.,34.284,131.036,164.246,1772.101,1827.997,1847.023,148.0,5.339,0.201,0.442,0.478,0.474,0.473,1.1,2.3,0.843,0.643,2.2,0.833,0.833,1.5,0.713,0.833,1.2,0.731,0.833,1.3,0.742,0.833,1.2,0.739,0.833,0,-1.0,-49.424
20050321_1223,-24.88,-63.54,572.3,XF.H1440.01,32.454,84.24,150.855,1701.195,1740.841,1753.715,149.0,5.885,0.461,0.538,0.518,0.528,0.535,-1.5,-0.6,0.734,0.696,6.0,0.579,0.579,6.5,0.47,0.579,6.2,0.445,0.579,6.3,0.441,0.579,6.5,0.459,0.579,0,-1.0,67.455
20050321_1223,-24.88,-63.54,572.3,AK.GAMB.,63.776,-171.704,120.158,1516.732,1529.33,1533.068,150.0,0.898,0.293,0.302,0.307,0.304,0.302,1.3,-3.0,0.746,-0.571,2.3,0.511,0.511,2.4,0.543,0.511,2.2,0.499,0.511,2.6,0.521,0.511,2.6,0.526,0.511,0,-1.0,-29.111
20050321_1223,-24.88,-63.54,572.3,KZ.MKAR.,46.794,82.29,145.138,1669.163,1702.638,1713.283,151.0,7.419,0.554,0.458,0.475,0.471,0.464,0.3,4.1,0.903,-0.806,-0.4,0.669,0.669,-0.1,0.74,0.669,-0.5,0.792,0.669,-0.6,0.783,0.669,-0.3,0.757,0.669,0,-1.0,42.192
20050321_1223,-24.88,-63.54,572.3,N.KSRF.,42.982,144.485,150.772,1700.738,1740.292,1753.131,152.0,4.597,0.656,0.576,0.611,0.618,0.615,1.1,1.0,0.951,0.938,0.4,0.803,0.803,1.4,0.722,0.803,1.0,0.693,0.803,0.8,0.701,0.803,0.9,0.707,0.803,0,-1.0,-44.587
20050321_1223,-24.88,-63.54,572.3,N.TSAF.,33.178,132.82,163.493,1768.267,1823.189,1841.836,153.0,3.739,0.353,0.387,0.433,0.422,0.417,2.4,2.8,0.807,0.747,3.3,0.858,0.858,2.7,0.843,0.858,2.3,0.879,0.858,2.3,0.882,0.858,2.3,0.877,0.858,0,-1.0,-55.605
20050321_1223,-24.88,-63.54,572.3,IU.INCN.10,37.478,126.624,164.715,1774.485,1830.993,1850.257,154.0,3.58,0.128,0.083,0.092,0.092,0.095,0.6,3.7,0.416,-0.044,3.6,0.756,0.756,3.9,0.689,0.756,3.5,0.683,0.756,3.4,0.688,0.756,3.4,0.687,0.756,0,-1.0,-31.526
